Player,Team,Team within selected timeframe,Position,Age,Market value,Contract expires,Matches played,Minutes played,Goals,xG,Assists,xA,Duels per 90,"Duels won, %",Birth country,Passport country,Foot,Height,Weight,On loan,Successful defensive actions per 90,Defensive duels per 90,"Defensive duels won, %",Aerial duels per 90,"Aerial duels won, %",Sliding tackles per 90,PAdj Sliding tackles,Shots blocked per 90,Interceptions per 90,PAdj Interceptions,Fouls per 90,Yellow cards,Yellow cards per 90,Red cards,Red cards per 90,Successful attacking actions per 90,Goals per 90,Non-penalty goals,Non-penalty goals per 90,xG per 90,Head goals,Head goals per 90,Shots,Shots per 90,"Shots on target, %","Goal conversion, %",Assists per 90,Crosses per 90,"Accurate crosses, %",Crosses from left flank per 90,"Accurate crosses from left flank, %",Crosses from right flank per 90,"Accurate crosses from right flank, %",Crosses to goalie box per 90,Dribbles per 90,"Successful dribbles, %",Offensive duels per 90,"Offensive duels won, %",Touches in box per 90,Progressive runs per 90,Accelerations per 90,Received passes per 90,Received long passes per 90,Fouls suffered per 90,Passes per 90,"Accurate passes, %",Forward passes per 90,"Accurate forward passes, %",Back passes per 90,"Accurate back passes, %",Lateral passes per 90,"Accurate lateral passes, %",Short / medium passes per 90,"Accurate short / medium passes, %",Long passes per 90,"Accurate long passes, %","Average pass length, m","Average long pass length, m",xA per 90,Shot assists per 90,Second assists per 90,Third assists per 90,Smart passes per 90,"Accurate smart passes, %",Key passes per 90,Passes to final third per 90,"Accurate passes to final third, %",Passes to penalty area per 90,"Accurate passes to penalty area, %",Through passes per 90,"Accurate through passes, %",Deep completions per 90,Deep completed crosses per 90,Progressive passes per 90,"Accurate progressive passes, %",Conceded goals,Conceded goals per 90,Shots against,Shots against per 90,Clean sheets,"Save rate, %",xG against,xG against per 90,Prevented goals,Prevented goals per 90,Back passes received as GK per 90,Exits per 90,Aerial duels per 90,Free kicks per 90,Direct free kicks per 90,"Direct free kicks on target, %",Corners per 90,Penalties taken,"Penalty conversion, %"
B. Gundel-Takács,Zalaegerszegi TE,Zalaegerszegi TE,GK,27,150000,2026-06-30,15,1481,0,0,0,0,0.79,84.62,Hungary,Hungary,left,193,75,no,1.52,0.12,50,0.55,100,0,0,0,1.46,1.95,0,3,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,100,0,0,0,11.79,0.12,0.12,21.51,83.9,13.19,76.5,0,0,8.08,95.49,15.5,96.08,6.02,52.53,30.77,52.74,0,0,0,0,0,0,0,1.46,33.33,0.12,0,0.12,50,0,0,5.17,60,22,1.34,80,4.86,4,72.5,25.76,1.57,3.76,0.228,0,2.43,0.55,,,,0,0,0
Á. Varga,Debrecen,Debrecen,GK,26,350000,,15,1469,0,0,0,0,0.67,100,Hungary,Hungary,right,191,78,yes,2.08,0,0,0.55,100,0,0,0,2.08,2.68,0,2,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,100,0,0,0,11.58,0.12,0.06,18.32,85.62,10.66,75.86,0,0,7.41,99.17,11.21,99.45,7.11,63.79,31.59,47.77,0,0,0,0,0,0,0,1.29,33.33,0.06,0,0.06,0,0,0,5.39,76.14,19,1.16,80,4.9,4,76.25,22.67,1.39,3.67,0.225,0,1.84,0.55,,,,0,0,0
P. Demjén,MTK,MTK,GK,27,600000,2026-06-30,15,1444,0,0,0,0,0.56,66.67,Hungary,Hungary,right,185,83,no,1.56,0.06,0,0.44,71.43,0,0,0,1.56,1.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.15,0.19,0,23.19,78.49,15.02,68.46,0,0,7.54,97.52,12.96,98.08,10.16,53.99,33.05,45.64,0,0,0,0,0,0,0,1.68,22.22,0.06,0,0.19,33.33,0,0,8.04,65.12,29,1.81,85,5.3,4,65.88,27.29,1.7,-1.71,-0.107,0,1.62,0.44,,,,0,0,0
Á. Kovácsik,Paksi FC,Paksi FC,GK,34,150000,,14,1373,0,0,0,0,0.72,63.64,Hungary,Hungary,right,193,84,no,1.44,0.33,20,0.26,100,0,0,0.07,1.38,1.8,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,100,0,0,0,7.67,0.13,0.2,13.63,80.29,10.88,76.51,0,0,2.62,97.5,4.85,95.95,8.72,72.18,42.51,50.45,0,0,0,0,0,0,0,2.82,67.44,0,0,0.33,0,0,0,7.14,88.07,21,1.38,76,4.98,2,72.37,22.59,1.48,1.59,0.104,0,1.11,0.26,,,,0,0,0
B. Várkonyi,Zalaegerszegi TE,Zalaegerszegi TE,"RCB, LCB, CB",23,0,2026-06-30,14,1369,0,1.19,0,0.28,12.1,57.07,Hungary,Hungary,right,187,74,no,8.55,5.85,71.91,3.48,41.51,0.07,0.09,0.79,4.27,5.72,0.72,4,0.26,1,0.07,0.07,0,0,0,0.08,0,0,7,0.46,14.29,0,0,0.07,0,0,0,0,0,0,0,0,1.64,40,0.59,0.2,0.07,27.55,0.66,0.46,37.67,90.05,13.74,79.9,1.78,96.3,18.87,97.91,33.53,95.1,4.08,50,21.11,42.39,0.02,0.07,0,0,0,0,0.07,2.63,60,0.2,66.67,0.26,25,0.13,0,5.59,61.18,0,,0,,0,0,0,0,,,1.18,,,0,0,0,0,0,0
K. Senti?,Diósgy?r,Diósgy?r,GK,24,300000,2026-06-30,14,1368,0,0,0,0,0.66,70,Croatia,Croatia,right,193,87,no,1.58,0.2,33.33,0.46,85.71,0.07,0.09,0,1.45,2.03,0.07,1,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.39,0.2,0.07,14.14,86.51,8.49,77.52,0,0,5.33,100,8.16,98.39,5.99,70.33,33.55,46.13,0,0,0,0,0,0,0,1.45,63.64,0.07,100,0.26,50,0.13,0,5.07,75.32,25,1.64,80,5.26,2,68.75,23.87,1.57,-1.13,-0.074,0,1.45,0.46,,,,0,0,0
S. Petráš,Gy?ri ETO,Gy?ri ETO,GK,26,250000,,14,1363,0,0,0,0,0.26,75,Slovakia,Slovakia,right,193,89,no,1.12,0,0,0.13,50,0,0,0,1.12,1.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,100,0,0,0,14.26,0.33,0.2,21.59,86.85,13.34,80.69,0,0,7.79,97.46,13.14,99.5,8.45,67.19,30.72,49.31,0,0,0,0,0,0,0,2.05,48.39,0.33,0,0.26,0,0,0,6.27,78.95,15,0.99,50,3.3,5,70,17.72,1.17,2.72,0.18,0,0.59,0.13,,,,0,0,0
Q. Maceiras,Puskás FC,Puskás FC,RB,30,500000,,14,1353,0,0.01,3,1.16,19.82,56.04,Switzerland,"Switzerland, Spain",right,180,75,no,9.58,8.65,63.85,3.33,46,0.13,0.18,0.4,3.92,5.21,1.73,4,0.27,0,0,2.53,0,0,0,0,0,0,3,0.2,0,0,0.2,2.59,38.46,0,0,2.53,39.47,0.13,2.13,71.88,5.79,52.87,0.86,2.26,0.67,26.94,1.4,1.4,40.04,79.24,17.23,70.27,7.78,96.58,9.98,80,31.93,87.92,5.59,47.62,18.44,32.63,0.08,0.93,0,0.13,0.07,0,0.47,6.59,74.75,3.06,54.35,0.73,45.45,1,1.06,9.65,73.1,0,,0,,0,0,0,0,,,1,,,0,0,0,0,0,0
T. Sz?cs,Debrecen,Debrecen,"LDMF, LCMF",20,0,2027-06-30,15,1342,2,0.66,1,1.28,18.17,56.83,Hungary,Hungary,right,170,62,no,9.52,5.83,72.41,2.15,46.88,0.74,0.95,0.2,4.56,5.88,1.07,3,0.2,0,0,2.55,0.13,2,0.13,0.04,0,0,23,1.54,21.74,8.696,0.07,1.01,20,0.34,0,0.67,30,0.07,2.75,65.85,7.44,53.15,0.94,1.88,0.34,20.32,0.8,2.62,31.59,77.92,10.8,68.32,5.63,95.24,8.85,81.82,27.76,83.33,2.88,44.19,16.56,22,0.09,0.74,0,0,0.34,60,0.27,4.56,69.12,1.81,66.67,0.67,40,1.27,0.2,5.63,61.9,0,,0,,0,0,0,0,,,0,,,0.07,0.07,100,0.07,0,0
N. Szendrei,Zalaegerszegi TE,Zalaegerszegi TE,"LCMF, LDMF",25,450000,2026-06-30,14,1342,1,0.81,0,0.69,16.23,53.72,Hungary,Hungary,right,183,73,no,9.93,7.11,64.15,3.49,51.92,0.4,0.53,0.74,4.96,6.59,1.48,7,0.47,0,0,0.74,0.07,1,0.07,0.05,0,0,10,0.67,30,10,0,0.13,50,0.07,100,0.07,0,0.07,0.94,50,3.62,40.74,0.94,1.21,0.07,31.39,0.2,0.8,48.08,85.08,16.3,80.66,5.43,87.65,18.44,91.64,44.2,88.16,3.76,50,17.92,37.58,0.05,0.54,0,0.07,0,0,0.07,6.24,72.04,1.14,29.41,0.6,44.44,0.4,0.07,7.65,61.4,0,,0,,0,0,0,0,,,0.54,,,0,0,0,0,0,0
Á. Lang,Debrecen,Debrecen,"RCB, LCB",32,450000,2027-06-30,14,1311,0,0.5,0,0,11.33,59.39,Hungary,Hungary,right,188,81,no,8.03,3.43,70,4.94,56.94,0.07,0.09,0.82,5.56,7.11,0.89,3,0.21,0,0,0.14,0,0,0,0.03,0,0,3,0.21,0,0,0,0,0,0,0,0,0,0,0.21,66.67,0.76,63.64,0.41,0.62,0,19.98,0.34,0.07,34.74,86.17,13.25,76.68,2.13,93.55,15.79,93.48,30.21,91.14,4.53,53.03,20.5,36.26,0,0,0,0,0,0,0,3.43,64,0.34,20,0,0,0.07,0,6.32,60.87,0,,0,,0,0,0,0,,,1.58,,,0,0,0,0,0,0
A. Matko,Újpest,Újpest,"RAMF, RW",25,1000000,2026-06-30,14,1310,9,6.05,0,1,13.26,45.08,Slovenia,Slovenia,right,177,70,no,3.23,3.3,56.25,2.4,37.14,0,0,0.07,1.37,1.99,0.96,1,0.07,0,0,2.2,0.62,9,0.62,0.42,1,0.07,29,1.99,48.28,31.034,0,0.89,23.08,0.07,100,0.82,16.67,0.14,1.51,68.18,5.91,46.51,3.98,1.24,0.21,11.13,2.27,1.58,12.71,69.19,2.89,52.38,3.23,87.23,3.16,69.57,11.13,74.07,0.76,45.45,15.33,26.66,0.07,0.55,0,0,0,0,0.27,0.62,55.56,0.62,55.56,0,0,0.62,0.14,2.13,45.16,0,,0,,0,0,0,0,,,0,,,0,0,0,0,0,0
W. Golla,Puskás FC,Puskás FC,RCB,33,500000,,14,1297,1,0.62,1,0.28,16.03,59.31,Poland,Poland,right,186,80,no,9.3,5.48,72.15,7.01,57.43,0.56,0.73,0.62,4.79,6.31,1.18,3,0.21,0,0,0.83,0.07,1,0.07,0.04,0,0,8,0.56,37.5,12.5,0.07,0.62,55.56,0.14,50,0.49,57.14,0.14,0.35,80,1.18,41.18,1.18,0.83,0,33.03,0.35,0.21,47.6,88.19,17.07,74.8,2.15,90.32,23.59,98.24,40.87,93.89,6.18,53.93,20.62,35.78,0.02,0.07,0.07,0.07,0,0,0.07,6.18,69.66,1.18,58.82,0.76,36.36,0.49,0.35,7.98,66.96,0,,0,,0,0,0,0,,,1.67,,,0,0,0,0,0,0
T. Kádár,MTK,MTK,LCB,35,300000,,15,1287,0,0.28,0,0.15,8.6,67.48,Hungary,Hungary,left,188,79,no,7.97,3.85,76.36,2.73,61.54,0,0,0.42,5.03,6.26,0.63,1,0.07,0,0,0.21,0,0,0,0.02,0,0,3,0.21,33.33,0,0,0.35,20,0.28,25,0.07,0,0,0.07,100,0.42,50,0.28,0.77,0,40,0.28,0.35,55.73,90.72,21.89,83.71,2.87,95.12,25.73,96.2,48.6,94.82,6.78,64.95,20.75,36.75,0.01,0.28,0,0,0,0,0,6.36,74.73,0.84,33.33,0.63,22.22,0.28,0.07,10.21,76.03,0,,0,,0,0,0,0,,,2.17,,,0,0,0,0,0,0
D. Štefulj,Gy?ri ETO,Gy?ri ETO,LB,26,600000,2026-06-30,14,1280,1,1.27,3,2.71,11.67,45.18,Germany,"Germany, Croatia",left,186,79,no,5.77,4.08,41.38,2.11,63.33,0.28,0.45,0.07,3.8,6.14,0.84,2,0.14,0,0,3.16,0.07,1,0.07,0.09,0,0,16,1.13,18.75,6.25,0.21,5.13,41.1,5.13,41.1,0,0,0.91,1.48,57.14,3.87,43.64,3.66,1.97,0.21,34.24,2.39,0.56,46.41,77.12,16.1,69.87,8.02,94.74,13.71,77.95,36.14,84.44,5.34,60.53,19.96,38.33,0.19,1.13,0,0,0.14,0,0.77,6.75,64.58,4.15,57.63,0.63,44.44,1.41,1.83,12.09,79.65,0,,0,,0,0,0,0,,,0.7,,,0.07,0,0,0,0,0
B. Kártik,Kazincbarcika,Kazincbarcika,"LDMF, LCMF, CF",28,125000,,14,1273,3,3.32,1,0.91,17.53,47.18,Hungary,Hungary,,0,0,no,6.29,3.82,64.81,3.04,41.86,0.42,0.52,0.35,3.39,4.19,0.42,1,0.07,0,0,1.63,0.21,0,0,0.24,0,0,14,0.99,35.71,21.429,0.07,0.21,0,0,0,0.21,0,0,2.12,50,8.7,43.9,1.13,0.71,0.07,24.74,0.64,2.33,34.85,80.12,11.24,61.01,7.64,96.3,9.97,88.65,31.32,84.88,3.32,40.43,17.32,31.73,0.06,0.64,0,0,0.49,42.86,0.14,4.95,61.43,1.41,50,1.06,40,0.99,0,5.66,63.75,0,,0,,0,0,0,0,,,0.99,,,0.35,0,0,0.35,3,100
I. Popovich,Várda SE,Várda SE,GK,19,0,,13,1263,0,0,0,0,1.35,73.68,Hungary,Hungary,unknown,0,0,no,1.35,0.14,50,1,85.71,0,0,0,1.28,1.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0,0,0,11.4,0.14,0.07,17.17,87.14,10.62,79.19,0,0,6.27,100,10.12,97.18,7.05,72.73,34.24,44.48,0,0,0,0,0,0,0,0.71,60,0,0,0,0,0,0,6.2,74.71,22,1.57,52,3.71,4,57.69,16.45,1.17,-5.55,-0.395,0,3.28,1,,,,0,0,0
