Player,Team,Team within selected timeframe,Position,Age,Market value,Contract expires,Matches played,Minutes played,Goals,xG,Assists,xA,Duels per 90,"Duels won, %",Birth country,Passport country,Foot,Height,Weight,On loan,Successful defensive actions per 90,Defensive duels per 90,"Defensive duels won, %",Aerial duels per 90,"Aerial duels won, %",Sliding tackles per 90,PAdj Sliding tackles,Shots blocked per 90,Interceptions per 90,PAdj Interceptions,Fouls per 90,Yellow cards,Yellow cards per 90,Red cards,Red cards per 90,Successful attacking actions per 90,Goals per 90,Non-penalty goals,Non-penalty goals per 90,xG per 90,Head goals,Head goals per 90,Shots,Shots per 90,"Shots on target, %","Goal conversion, %",Assists per 90,Crosses per 90,"Accurate crosses, %",Crosses from left flank per 90,"Accurate crosses from left flank, %",Crosses from right flank per 90,"Accurate crosses from right flank, %",Crosses to goalie box per 90,Dribbles per 90,"Successful dribbles, %",Offensive duels per 90,"Offensive duels won, %",Touches in box per 90,Progressive runs per 90,Accelerations per 90,Received passes per 90,Received long passes per 90,Fouls suffered per 90,Passes per 90,"Accurate passes, %",Forward passes per 90,"Accurate forward passes, %",Back passes per 90,"Accurate back passes, %",Lateral passes per 90,"Accurate lateral passes, %",Short / medium passes per 90,"Accurate short / medium passes, %",Long passes per 90,"Accurate long passes, %","Average pass length, m","Average long pass length, m",xA per 90,Shot assists per 90,Second assists per 90,Third assists per 90,Smart passes per 90,"Accurate smart passes, %",Key passes per 90,Passes to final third per 90,"Accurate passes to final third, %",Passes to penalty area per 90,"Accurate passes to penalty area, %",Through passes per 90,"Accurate through passes, %",Deep completions per 90,Deep completed crosses per 90,Progressive passes per 90,"Accurate progressive passes, %",Aerial duels per 90,Free kicks per 90,Direct free kicks per 90,"Direct free kicks on target, %",Corners per 90,Penalties taken,"Penalty conversion, %"
Francisco Trincão,Sporting CP,Sporting CP,"AMF, CF, RW",25,20000000,,11,1034,3,2.2,1,2.8,15.58,37.43,Portugal,Portugal,left,184,76,no,4.26,4.26,57.14,0.7,37.5,0.09,0.15,0.17,1.74,2.96,0.61,0,0,0,0,3.31,0.26,3,0.26,0.19,0,0,27,2.35,33.33,11.111,0.09,2,34.78,0.44,60,1.48,29.41,0.52,4.87,37.5,9.23,31.13,2.52,2.87,0.35,32.99,0.87,0.7,40.13,84.16,11.4,76.34,6.96,98.75,12.45,83.92,37.08,87.32,1.04,66.67,16.15,23.77,0.24,1.91,0,0.09,0.26,0,0.78,5.66,81.54,3.83,59.09,0.61,57.14,2.09,0.7,6.7,83.12,,0.26,0.09,0,1.91,0,0
F. Aursnes,Benfica,Benfica,"RW, RB, LDMF",29,20000000,2029-06-30,11,1089,1,0.31,1,1.86,11.9,56.25,Norway,Norway,right,179,71,no,7.11,6.28,68.42,1.98,37.5,0,0,0,2.81,4.72,0.99,0,0,0,0,1.9,0.08,1,0.08,0.03,0,0,6,0.5,16.67,16.667,0.08,2.31,35.71,0.25,0,1.98,41.67,0.33,0.91,54.55,2.81,47.06,1.74,1.07,0.08,32.48,1.49,0.5,41.65,86.9,10.99,81.2,7.69,95.7,14.63,86.44,36.45,93.2,3.14,50,17.8,41.12,0.15,1.16,0,0,0.5,100,0.74,4.38,73.58,3.55,58.14,0.91,81.82,1.74,0.66,6.12,85.14,,0.33,0,0,0.91,0,0
Z. Debast,Sporting CP,Sporting CP,"RCB, CB",21,18000000,2029-06-30,8,736,0,0.15,0,0.21,9.66,53.16,Belgium,Belgium,right,191,78,no,6.24,5.14,61.9,2.45,45,0.49,0.78,0.49,2.57,4.09,0.98,2,0.24,0,0,0.49,0,0,0,0.02,0,0,4,0.49,50,0,0,0,0,0,0,0,0,0,0.12,100,0.73,50,0.12,1.22,0,48.42,0.12,0.12,67.13,90.16,24.82,79.31,3.67,96.67,35.58,97.25,58.21,94.75,8.93,60.27,23.07,41.15,0.03,0.24,0.24,0,0.12,100,0.24,11.49,75.53,1.59,69.23,1.83,66.67,1.1,0,12.23,76,,0.24,0.12,0,0,0,0
Leandro Barreiro,Benfica,Benfica,"CF, AMF, RCMF",25,17000000,2029-06-30,11,319,0,0.96,0,0.05,13.54,52.08,Portugal,"Portugal, Luxembourg",right,174,65,no,4.8,5.64,50,1.97,57.14,0,0,0,1.97,3.62,1.41,0,0,0,0,1.69,0,0,0,0.27,0,0,6,1.69,33.33,0,0,0.56,0,0.28,0,0.28,0,0,1.69,66.67,4.23,60,3.39,0.28,0,24.26,0.56,2.26,29.91,87.74,4.8,82.35,8.46,93.33,11,89.74,29.06,90.29,0.28,0,14.54,2.03,0.01,0.28,0,0,0,0,0,1.97,57.14,0.28,0,0.28,0,0.85,0,2.26,37.5,,0,0,0,0,0,0
Ricardo Horta,Sporting Braga,Sporting Braga,"LWF, AMF, LCMF",31,15000000,2028-06-30,9,675,4,3.61,0,1.45,9.87,39.19,Portugal,Portugal,right,173,58,no,3.07,3.2,50,1.33,50,0.13,0.21,0.13,1.33,2.08,0.53,0,0,0,0,2.67,0.53,3,0.4,0.48,0,0,18,2.4,66.67,22.222,0,1.47,45.45,0.67,40,0.8,50,0.27,0.93,28.57,3.07,26.09,3.6,0.67,0,30.27,0.8,0.8,34.27,85.99,6.4,68.75,8.4,98.41,10.53,89.87,31.47,90.25,1.33,30,16.69,23.87,0.19,1.73,0.13,0,0.13,100,0.27,2.67,70,2.27,64.71,0.27,100,1.2,0.53,3.33,64,,1.07,0,0,2.27,1,100
N. Pérez,Porto,Porto,RCB,25,13000000,2027-06-30,5,399,1,0.76,0,0,10.83,62.5,Argentina,Argentina,right,186,76,no,8.8,4.96,77.27,3.38,53.33,0.45,0.68,0.9,4.51,6.82,0.68,0,0,0,0,0.23,0.23,1,0.23,0.17,0,0,2,0.45,50,50,0,0,0,0,0,0,0,0,0,0,0.23,0,0.9,1.35,0,54.81,0,0,68.8,94.43,18.27,85.19,5.64,96,35.19,98.72,63.61,97.52,5.19,56.52,17.57,29.34,0,0.23,0,0,0,0,0,6.09,74.07,0.68,0,0.68,0,0,0,5.19,86.96,,0,0,0,0,0,0
Rodrigo Zalazar,Sporting Braga,Sporting Braga,"RWF, LAMF, AMF",26,12000000,2028-06-30,10,784,4,4.96,1,1.42,23.76,39.61,Spain,"Spain, Uruguay",right,178,73,no,3.33,2.98,57.69,4.25,35.14,0.23,0.4,0,1.38,2.38,1.38,5,0.57,0,0,3.67,0.46,0,0,0.57,0,0,30,3.44,33.33,13.333,0.11,2.76,16.67,0.34,33.33,2.41,14.29,0.11,4.82,40.48,14.12,37.4,3.21,2.87,0.57,33.98,1.84,2.64,40.41,81.82,7.58,78.79,10.56,90.22,12.05,80.95,35.59,89.03,2.07,44.44,15.68,34.41,0.16,1.26,0,0,0.11,100,0.34,4.25,72.97,2.98,46.15,0.69,16.67,1.15,0.46,3.79,93.94,,0.11,0.11,0,0,4,100
D. Lukébakio,Benfica,Benfica,"RAMF, RW",28,12000000,2030-06-30,6,446,0,1.01,3,1.88,19.98,52.53,Belgium,"Belgium, Congo DR",left,187,77,no,3.43,3.03,53.33,0.61,33.33,0.2,0.3,0,1.61,2.42,1.41,1,0.2,0,0,8.07,0,0,0,0.2,0,0,16,3.23,43.75,0,0.61,4.04,20,0.2,100,3.83,15.79,1.41,7.67,76.32,15.13,56,4.84,5.25,0.61,27.85,2.42,1.21,35.52,76.7,6.86,73.53,8.07,92.5,12.91,71.88,28.45,85.11,3.03,73.33,19.93,35.17,0.38,1.61,0.2,0,0.2,0,0.81,2.62,69.23,4.44,18.18,0.61,0,1.61,1.01,4.24,66.67,,0.81,0.2,100,2.02,0,0
J. Bednarek,Porto,Porto,"RCB, LCB",29,11000000,2029-06-30,11,963,0,0.27,1,0.03,12.43,58.65,Poland,Poland,right,189,77,no,6.82,3.83,53.66,5.42,70.69,0.19,0.28,0.93,4.58,6.84,1.87,4,0.37,0,0,0.28,0,0,0,0.02,0,0,3,0.28,33.33,0,0.09,0.09,100,0,0,0.09,100,0,0,0,1.21,30.77,0.28,0.93,0,50.56,0.09,0.65,67.57,94.19,20.09,85.58,5.61,98.33,33.08,98.59,65.05,95.83,2.43,50,18.65,38.35,0,0.09,0,0,0.09,100,0,4.58,73.47,0.28,33.33,0.28,33.33,0.09,0.09,6.54,74.29,,0,0,0,0,0,0
Roger,Al Ittihad,Sporting Braga,"RAMF, RWB",19,10000000,2028-06-30,4,351,1,1.13,1,0.03,15.38,50,Guinea-Bissau,"Guinea-Bissau, Portugal",left,166,54,no,4.36,3.33,46.15,1.28,40,0.51,1.11,0,2.31,5,0.77,1,0.26,0,0,6.67,0.26,1,0.26,0.29,0,0,13,3.33,61.54,7.692,0.26,3.08,25,0,0,3.08,25,1.03,6.15,62.5,9.49,51.35,4.1,4.36,0.51,35.13,2.56,0.77,42.56,80.72,8.46,60.61,12.82,98,14.87,81.03,36.67,86.01,2.82,72.73,18.42,25.27,0.01,0.51,0,0,0.26,0,0.26,2.31,77.78,5.9,47.83,0.77,33.33,2.82,0.77,6.92,81.48,,0,0,0,0,0,0
Geny Catamo,Sporting CP,Sporting CP,"RAMF, RW, RB",24,10000000,2028-06-30,9,491,0,0.74,1,2.18,19.25,44.76,Mozambique,Mozambique,left,173,69,no,4.22,4.4,54.17,0.73,25,0.18,0.33,0,1.65,3,0.92,1,0.18,0,0,6.42,0,0,0,0.13,0,0,11,2.02,45.45,0,0.18,3.85,28.57,0,0,3.85,28.57,0.37,8.8,45.83,13.01,43.66,2.93,4.77,0.55,30.06,2.57,1.65,37.76,80.58,8.98,73.47,9.16,98,11,76.67,32.63,87.08,1.28,71.43,17.61,14.6,0.4,2.02,0.18,0,0.55,66.67,1.28,2.2,75,5.32,62.07,1.1,50,2.38,1.28,7.33,82.5,,0,0,0,0.37,0,0
A. Schjelderup,Benfica,Benfica,"LW, LAMF, LWB",21,10000000,2028-06-30,9,496,1,0.84,1,1.22,14.33,40.51,Norway,Norway,right,176,70,no,3.27,3.99,54.55,1.09,33.33,0.36,0.7,0,0.73,1.4,1.09,0,0,0,0,3.81,0.18,1,0.18,0.15,0,0,6,1.09,16.67,16.667,0.18,3.81,28.57,3.81,28.57,0,0,1.09,4.17,60.87,7.8,37.21,5.44,3.63,0.18,25.58,2,0.91,31.21,79.07,5.81,68.75,8.89,93.88,8.53,76.6,25.95,90.21,1.45,12.5,18.76,18.06,0.22,1.81,0,0.18,0,0,0.91,0.73,75,4.35,54.17,0.18,0,2.36,1.09,3.63,80,,0.36,0,0,1.27,0,0
P. Rosario,Porto,Porto,"RB, RCB, AMF",28,8000000,,7,380,1,0.09,0,0.09,13.03,63.64,Netherlands,"Netherlands, Dominican Republic",right,188,73,no,6.39,4.03,70.59,3.08,76.92,0,0,0.47,3.55,5.36,0.71,4,0.95,0,0,0.95,0.24,1,0.24,0.02,1,0.24,1,0.24,100,100,0,0.24,100,0,0,0.24,100,0,0.47,50,4.26,61.11,0.47,0.71,0,28.18,0.95,1.89,43.11,85.71,14.45,77.05,4.03,100,18.47,93.59,39.79,88.1,3.08,53.85,19.28,15.88,0.02,0.47,0.24,0,0.24,100,0,5.21,68.18,1.66,71.43,0,0,1.18,0.24,9.47,72.5,,0,0,0,0,0,0
Rui Silva,Sporting CP,Sporting CP,GK,31,8000000,2026-06-30,9,886,0,0,0,0,0,0,Portugal,Portugal,right,191,91,no,1.42,0,0,0,0,0,0,0,1.42,2.4,0,1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.6,0.41,0,19.1,93.62,6.81,85.07,0,0,11.78,98.28,15.44,100,3.66,66.67,23.96,41.28,0,0,0,0,0,0,0,0.41,50,0,0,0,0,0,0,2.54,60,0,,,,0,0,0
Matheus Reis,Sporting CP,Sporting CP,LB,30,8000000,,2,16,0,0,1,0.29,,,Brazil,Brazil,left,184,80,no,,,,,,,0,,,0,,0,,0,,,,0,,,0,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.62,37.27,,,,,,,,,,,,,,,,,,,,,,,0,0
Fran Navarro,Sporting Braga,Sporting Braga,CF,27,8000000,2028-06-30,8,411,2,0.91,0,0.1,14.89,20.59,Spain,Spain,right,179,72,no,3.28,3.94,50,3.28,0,0,0,0.22,1.31,2.17,0.88,1,0.22,0,0,0.88,0.44,2,0.44,0.2,1,0.22,4,0.88,75,50,0,0,0,0,0,0,0,0,0.44,50,5.04,21.74,2.63,0.22,0,9.64,0.88,0.66,11.39,76.92,1.75,62.5,4.38,85,2.41,81.82,11.17,76.47,0.22,100,11.59,3.77,0.02,0.22,0,0,0,0,0,0.88,100,0.22,100,0,0,0,0,0.44,50,,0,0,0,0,0,0
Víctor Gómez,Sporting Braga,Sporting Braga,"RB, RWB, RCB",25,8000000,2028-06-30,11,854,1,0.65,0,0.95,8.96,56.47,Spain,Spain,right,169,63,no,7.06,3.79,52.78,1.05,50,0.32,0.54,0.11,4.74,8.13,0.53,1,0.11,0,0,2.21,0.11,1,0.11,0.07,1,0.11,5,0.53,60,20,0,3.69,34.29,0.11,0,3.48,36.36,0.53,1.16,54.55,2.21,71.43,1.69,2.42,0,49.32,1.26,1.37,58.91,82.83,19.81,72.87,11.17,96.23,18.13,86.05,50.06,90.11,5.59,45.28,18.16,36.02,0.1,1.05,0,0,0.11,0,0.21,8.64,71.95,5.27,44,0.74,14.29,1.26,0.95,10.96,89.42,,0,0,0,0.11,0,0
Ismael Gharbi,Augsburg,Sporting Braga,LAMF,21,7500000,,1,69,0,0,0,0,26.09,35,France,"France, Spain",right,173,65,yes,9.13,10.43,37.5,0,0,1.3,2.5,0,3.91,7.5,5.22,0,0,0,0,2.61,0,0,0,0,0,0,0,0,0,0,0,1.3,0,1.3,0,0,0,0,3.91,66.67,14.35,36.36,3.91,0,0,32.61,2.61,2.61,37.83,72.41,6.52,60,16.96,84.62,7.83,83.33,33.91,76.92,2.61,50,17.33,51.94,0,0,0,0,0,0,0,3.91,66.67,3.91,66.67,1.3,0,2.61,0,5.22,75,,0,0,0,0,0,0
M. Araújo,Sporting CP,Sporting CP,LB,25,7500000,2029-06-30,8,602,0,1.35,1,1.2,19.88,50.38,Uruguay,Uruguay,left,179,73,no,8.37,8.07,57.41,3.59,45.83,0.15,0.26,0.3,3.59,6.21,2.09,1,0.15,1,0.15,3.14,0,0,0,0.2,0,0,7,1.05,28.57,0,0.15,3.59,33.33,3.59,33.33,0,0,0.45,2.99,50,7.33,46.94,3.14,1.94,0,31.25,2.39,1.79,39.32,80.23,7.48,68,9.42,92.06,13.01,80.46,33.79,87.61,2.09,42.86,17.38,21.78,0.18,1.35,0,0,0.3,50,0.6,2.24,60,2.54,41.18,0.6,25,0.6,1.2,5.53,70.27,,0,0,0,0,0,0
Tomás Araújo,Benfica,Benfica,"RCB, RB",23,7000000,2029-06-30,9,583,1,0.39,0,0.03,11.89,62.34,Portugal,Portugal,right,187,85,no,8.03,6.33,78.05,3.55,47.83,0,0,0.77,3.09,5.26,0.15,0,0,0,0,0.77,0.15,1,0.15,0.06,1,0.15,3,0.46,33.33,33.333,0,0.62,75,0,0,0.62,75,0,0.31,50,0.46,33.33,1.08,1.23,0.31,46.47,1.7,0.15,58.35,90.74,22.23,84.03,4.63,93.33,26.09,95.86,51.87,93.75,5.87,65.79,22.05,24.55,0,0.31,0,0,0.31,0,0.15,10.81,80,1.39,44.44,0.93,50,0.31,0.46,10.19,81.82,,0,0,0,0,0,0
F. Grillitsch,Sporting Braga,Sporting Braga,"LCMF, RCMF, LDMF",30,6500000,2027-06-30,5,252,0,0.2,0,0.05,13.57,50,Austria,Austria,right,187,77,no,8.21,5.71,62.5,2.14,50,0,0,0,4.64,7.22,0.36,1,0.36,0,0,1.07,0,0,0,0.07,0,0,3,1.07,33.33,0,0,1.07,33.33,0.36,100,0.71,0,0.36,0.36,100,4.64,38.46,1.43,2.14,0,50,0.36,1.79,67.86,86.84,15,61.9,9.29,96.15,30.36,96.47,63.21,89.83,3.57,50,18.42,24.66,0.02,0.71,0,0,0,0,0,8.21,60.87,1.07,33.33,0.71,0,0.36,0.36,6.43,77.78,,0.36,0,0,0,0,0
Francisco Moura,Porto,Porto,LB,26,6000000,2029-06-30,9,668,1,0.5,1,0.97,15.22,54.87,Portugal,Portugal,left,181,66,no,10.1,8.22,59.02,1.62,58.33,0,0,0.13,5.25,7.96,1.62,2,0.27,0,0,2.02,0.13,1,0.13,0.07,0,0,7,0.94,28.57,14.286,0.13,3.1,30.43,3.1,30.43,0,0,0.13,1.21,66.67,3.77,50,2.43,2.16,0.13,28.43,1.48,0.27,40.15,81.54,14.42,70.09,9.43,97.14,9.57,81.69,34.9,87.64,2.43,55.56,16.92,25.14,0.13,0.81,0,0,0.13,0,0.4,4.04,70,2.29,41.18,0.4,33.33,0.67,0.81,6.47,56.25,,0.13,0,0,0.13,0,0
S. Niakaté,Sporting Braga,Sporting Braga,"CB, LCB",26,6000000,2028-06-30,5,482,0,1.06,0,0,11.95,60.94,France,"France, Mali",left,186,80,no,8.03,3.36,61.11,5.98,62.5,0,0,0.37,5.98,8.65,0.56,1,0.19,0,0,0.56,0,0,0,0.2,0,0,5,0.93,20,0,0,0,0,0,0,0,0,0,0.19,100,0.93,40,1.12,0.75,0,43.88,0.37,0,61.24,90.24,21.47,77.39,3.36,100,29.88,97.5,53.59,95.47,7.66,53.66,19.98,38.88,0,0,0,0,0.19,100,0,7.28,66.67,0.75,100,2.05,54.55,0.75,0,7.66,73.17,,0,0,0,0,0,0
G. Konan,Gil Vicente,Gil Vicente,LB,29,6000000,,11,1080,0,0.5,0,0.25,13.17,53.8,Côte d'Ivoire,Côte d'Ivoire,left,176,71,no,8.08,4.83,63.79,1.33,43.75,0.08,0.11,0,4.92,6.44,1,2,0.17,0,0,2.33,0,0,0,0.04,0,0,4,0.33,50,0,0,1.75,23.81,1.75,23.81,0,0,0.25,3.75,46.67,6.5,48.72,0.75,3,0.67,22.33,1.83,0.92,36.17,79.95,16.83,74.75,5.75,95.65,7.92,82.11,30.75,85.64,3.83,58.7,19.22,33.55,0.02,0.25,0,0,0,0,0.08,5.08,72.13,1.42,23.53,0.08,100,0,0.33,8.75,67.62,,0,0,0,0,0,0
Tiago Gouveia,Nice II,Benfica,RW,24,5000000,2028-06-30,1,6,0,0,0,0,,,Portugal,Portugal,right,176,72,yes,,,,,,,0,,,0,,0,,0,,,,0,,,0,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.49,12.49,,,,,,,,,,,,,,,,,,,,,,,0,0
Vitor Carvalho,Sporting Braga,Sporting Braga,"CB, RB, RCB",28,5000000,2028-06-30,3,257,1,0.41,0,0,10.51,56.67,Brazil,Brazil,right,183,76,no,5.95,3.85,45.45,4.2,75,0.35,0.58,0.35,3.85,6.35,2.45,2,0.7,0,0,0.35,0.35,1,0.35,0.14,1,0.35,2,0.7,50,50,0,0,0,0,0,0,0,0,0,0,1.05,33.33,0.7,0.35,0,51.13,0.35,0.7,61.63,93.18,21.01,85,7.7,100,29.42,96.43,56.73,96.3,4.9,57.14,21,38.14,0,0.35,0.35,0,0,0,0,7.7,72.73,0.7,100,0,0,0.35,0,8.05,86.96,,0,0,0,0,0,0
