Player,Team,Team within selected timeframe,Position,Age,Market value,Contract expires,Matches played,Minutes played,Goals,xG,Assists,xA,Duels per 90,"Duels won, %",Birth country,Passport country,Foot,Height,Weight,On loan,Successful defensive actions per 90,Defensive duels per 90,"Defensive duels won, %",Aerial duels per 90,"Aerial duels won, %",Sliding tackles per 90,PAdj Sliding tackles,Shots blocked per 90,Interceptions per 90,PAdj Interceptions,Fouls per 90,Yellow cards,Yellow cards per 90,Red cards,Red cards per 90,Successful attacking actions per 90,Goals per 90,Non-penalty goals,Non-penalty goals per 90,xG per 90,Head goals,Head goals per 90,Shots,Shots per 90,"Shots on target, %","Goal conversion, %",Assists per 90,Crosses per 90,"Accurate crosses, %",Crosses from left flank per 90,"Accurate crosses from left flank, %",Crosses from right flank per 90,"Accurate crosses from right flank, %",Crosses to goalie box per 90,Dribbles per 90,"Successful dribbles, %",Offensive duels per 90,"Offensive duels won, %",Touches in box per 90,Progressive runs per 90,Accelerations per 90,Received passes per 90,Received long passes per 90,Fouls suffered per 90,Passes per 90,"Accurate passes, %",Forward passes per 90,"Accurate forward passes, %",Back passes per 90,"Accurate back passes, %",Lateral passes per 90,"Accurate lateral passes, %",Short / medium passes per 90,"Accurate short / medium passes, %",Long passes per 90,"Accurate long passes, %","Average pass length, m","Average long pass length, m",xA per 90,Shot assists per 90,Second assists per 90,Third assists per 90,Smart passes per 90,"Accurate smart passes, %",Key passes per 90,Passes to final third per 90,"Accurate passes to final third, %",Passes to penalty area per 90,"Accurate passes to penalty area, %",Through passes per 90,"Accurate through passes, %",Deep completions per 90,Deep completed crosses per 90,Progressive passes per 90,"Accurate progressive passes, %",Aerial duels per 90,Free kicks per 90,Direct free kicks per 90,"Direct free kicks on target, %",Corners per 90,Penalties taken,"Penalty conversion, %"
T. Jansen,Cambuur,Cambuur,GK,23,450000,,15,1443,0,0,1,0,0.81,69.23,Netherlands,Netherlands,right,192,75,no,1.87,0,0,0.31,100,0,0,0,1.87,2.72,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0.06,0,0.19,33.33,0,0,0,20.27,0.06,0.25,31.87,82.19,19.77,73.5,0,0,11.04,96.61,17.65,96.47,14.16,64.76,32.42,47.62,0,0,0,0,0,0,0.06,2.62,38.1,0.25,0,0.62,10,0.06,0,11.66,72.73,0.31,,,,0,0,0
J. Kruiver,Roda JC,Roda JC,RB,24,225000,2026-06-30,15,1438,0,0.25,1,1.15,17.65,51.77,Netherlands,Netherlands,right,0,0,no,8.01,7.13,58.77,2.32,54.05,0.25,0.3,0.25,3.57,4.26,0.75,1,0.06,0,0,1.88,0,0,0,0.02,0,0,5,0.31,20,0,0.06,2.19,28.57,0,0,2.19,28.57,0.56,2.25,50,6.38,46.08,0.69,1.31,0.25,28.92,0.69,1.56,40.24,84.29,15.46,74.9,7.13,98.25,12.64,89.11,34.99,91.41,3.13,42,19.66,30.6,0.07,0.56,0,0,0.06,100,0.25,4.88,73.08,2.5,45,0.44,28.57,0.69,0.63,9.14,77.4,,0,0,0,0,0,0
J. Treichel,Roda JC,Roda JC,GK,22,50000,2026-06-30,15,1438,0,0,0,0,0.5,87.5,Germany,Germany,left,188,79,no,1.82,0.06,100,0.31,80,0,0,0.06,1.75,2.09,0,1,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,100,0,0,0,22.72,0.31,0.13,31.04,89.11,13.39,77.1,0.06,100,16.4,99.24,21.4,98.83,9.64,67.53,29.47,42.09,0,0,0,0,0,0,0,1.38,50,0,0,0,0,0,0,8.26,74.24,0.31,,,,0,0,0
J. Müller,Roda JC,Roda JC,"RDMF, DMF, LB",25,450000,2026-06-30,15,1438,1,0.85,0,0.94,12.39,47.47,Germany,Germany,right,180,72,no,6.76,4.51,62.5,2.5,50,0,0,0.63,3.94,4.71,0.69,3,0.19,0,0,0.94,0.06,1,0.06,0.05,0,0,14,0.88,28.57,7.143,0,0.5,50,0.31,40,0.19,66.67,0.06,0.94,46.67,3.44,32.73,0.81,0.44,0,26.85,0.44,0.63,39.37,89.35,9.76,76.28,9.33,97.99,14.39,95.22,36.43,91.24,2.44,69.23,17.36,35.91,0.06,0.5,0,0,0,0,0.06,4.32,81.16,1.19,63.16,0.13,0,0.63,0.31,4.69,65.33,,0,0,0,0,0,0
M. Tol,Roda JC,Roda JC,RCB,27,450000,,15,1438,0,0.52,1,0.22,8.89,56.34,Netherlands,Netherlands,right,188,81,no,7.01,3.88,72.58,3.13,42,0.13,0.15,0.88,4.07,4.86,0.31,0,0,0,0,0.06,0,0,0,0.03,0,0,3,0.19,0,0,0.06,0.19,0,0.13,0,0.06,0,0.06,0.06,100,0.38,33.33,0.5,1.13,0,40.81,0.13,0.25,57.83,86.69,23.22,74.93,3.69,98.31,27.23,94.71,47.5,94.07,10.14,53.7,23.72,40.46,0.01,0.06,0,0.06,0,0,0.06,9.14,68.49,0.94,40,1,18.75,0.38,0.06,13.46,72.56,,0,0,0,0,0,0
S. Westerveld,MVV,MVV,GK,23,400000,2026-06-30,15,1433,0,0,1,0,1.57,100,Spain,"Spain, Netherlands",right,190,74,yes,1.51,0,0,1.13,100,0,0,0,1.51,1.58,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0.06,100,0.38,100,0,0,0,17.77,0.19,0.44,30.52,85.8,14.88,72.15,0,0,14.95,98.74,21.92,98.57,8.54,53.68,29.42,50.3,0,0,0,0.06,0,0,0.06,2.45,30.77,0.38,0,0.38,33.33,0,0,6.22,65.66,1.13,,,,0,0,0
M. Diemers,Cambuur,Cambuur,"LCMF, LDMF",32,900000,,15,1426,3,2.01,6,3.31,20.01,57.73,Netherlands,Netherlands,right,175,70,no,4.92,4.35,60.87,0.76,58.33,0.63,0.92,0,1.64,2.39,0.69,3,0.19,0,0,4.35,0.19,3,0.19,0.13,0,0,39,2.46,48.72,7.692,0.38,2.27,41.67,0.95,33.33,1.33,47.62,0.57,2.84,62.22,12.81,55.17,1.83,1.77,0.19,38.88,1.14,5.62,53.39,87.83,15.4,80.33,11.11,97.16,17.1,87.45,47.78,92.07,3.41,59.26,17.97,37.78,0.21,1.58,0,0,0.5,87.5,0.76,8.39,81.95,3.47,52.73,0.44,42.86,0.82,0.88,8.96,86.62,,2.21,0.5,37.5,3.53,0,0
R. Akmum,Den Bosch,Den Bosch,LCB,24,75000,,15,1425,1,0.97,1,0,13.33,65.4,Netherlands,"Netherlands, Morocco",left,184,75,no,10.11,6.38,80.2,3.41,48.15,0.25,0.32,0.76,4.74,5.95,0.82,0,0,0,0,0.25,0.06,1,0.06,0.06,0,0,9,0.57,11.11,11.111,0.06,0,0,0,0,0,0,0,0.19,100,1.14,38.89,0.57,0.82,0,27.66,0.06,0.25,40.8,85.6,16.48,73.18,2.4,97.37,18.13,95.47,35.18,91.38,5.62,49.44,22.84,40.25,0,0,0,0.06,0.06,0,0.06,6,65.26,0.63,10,0.57,0,0.19,0,7.89,66.4,,0,0,0,0,0,0
N. Twisk,AZ II,AZ II,"RDMF, RCB",22,150000,,15,1423,0,1.07,0,0.02,10.5,47.59,Netherlands,Netherlands,right,181,72,no,7.53,4.74,62.67,2.15,32.35,0.44,0.6,0.51,4.11,5.6,0.95,2,0.13,0,0,0.38,0,0,0,0.07,0,0,5,0.32,0,0,0,0.63,50,0.19,0,0.44,71.43,0,0.19,33.33,1.9,33.33,0.32,0.7,0,37.32,0.06,0.32,51.67,89.96,12.65,77.5,6.32,96,28.14,96.4,47.37,92.92,3.67,58.62,21.15,30.24,0,0.19,0.06,0,0,0,0,7.4,84.62,1.08,58.82,0.25,25,0.38,0.32,7.91,73.6,,0.06,0,0,0.19,0,0
J. Nisbet,Roda JC,Roda JC,"LDMF, LCMF",26,550000,2027-06-30,15,1411,0,0.79,1,0.27,15.75,60.32,Australia,"Australia, Italy",right,160,54,no,8.67,5.49,69.77,1.91,50,0,0,0.26,4.85,5.79,0.51,2,0.13,0,0,0.57,0,0,0,0.05,0,0,7,0.45,0,0,0.06,0.7,36.36,0.45,14.29,0.26,75,0.06,0.77,41.67,6.25,57.14,1.21,1.91,0.32,25.96,0.38,1.85,38.46,85.41,11.1,76.44,8.36,91.6,11.99,89.36,36.36,88.07,1.47,43.48,16.8,28.52,0.02,0.32,0.06,0,0,0,0.19,4.78,76,1.98,58.06,0.13,0,1.02,0.19,5.29,78.31,,0,0,0,0,0,0
