Player,Team,Team within selected timeframe,Position,Age,Market value,Contract expires,Matches played,Minutes played,Goals,xG,Assists,xA,Duels per 90,"Duels won, %",Birth country,Passport country,Foot,Height,Weight,On loan,Successful defensive actions per 90,Defensive duels per 90,"Defensive duels won, %",Aerial duels per 90,"Aerial duels won, %",Sliding tackles per 90,PAdj Sliding tackles,Shots blocked per 90,Interceptions per 90,PAdj Interceptions,Fouls per 90,Yellow cards,Yellow cards per 90,Red cards,Red cards per 90,Successful attacking actions per 90,Goals per 90,Non-penalty goals,Non-penalty goals per 90,xG per 90,Head goals,Head goals per 90,Shots,Shots per 90,"Shots on target, %","Goal conversion, %",Assists per 90,Crosses per 90,"Accurate crosses, %",Crosses from left flank per 90,"Accurate crosses from left flank, %",Crosses from right flank per 90,"Accurate crosses from right flank, %",Crosses to goalie box per 90,Dribbles per 90,"Successful dribbles, %",Offensive duels per 90,"Offensive duels won, %",Touches in box per 90,Progressive runs per 90,Accelerations per 90,Received passes per 90,Received long passes per 90,Fouls suffered per 90,Passes per 90,"Accurate passes, %",Forward passes per 90,"Accurate forward passes, %",Back passes per 90,"Accurate back passes, %",Lateral passes per 90,"Accurate lateral passes, %",Short / medium passes per 90,"Accurate short / medium passes, %",Long passes per 90,"Accurate long passes, %","Average pass length, m","Average long pass length, m",xA per 90,Shot assists per 90,Second assists per 90,Third assists per 90,Smart passes per 90,"Accurate smart passes, %",Key passes per 90,Passes to final third per 90,"Accurate passes to final third, %",Passes to penalty area per 90,"Accurate passes to penalty area, %",Through passes per 90,"Accurate through passes, %",Deep completions per 90,Deep completed crosses per 90,Progressive passes per 90,"Accurate progressive passes, %",Aerial duels per 90,Free kicks per 90,Direct free kicks per 90,"Direct free kicks on target, %",Corners per 90,Penalties taken,"Penalty conversion, %"
T. Oermann,Sturm Graz,Sturm Graz,"RB, RCB",22,4000000,,10,787,0,0.27,0,0.3,14.29,52.8,Germany,Germany,right,187,76,yes,8.23,5.72,56,3.66,50,0.46,0.69,0.91,4.57,6.86,0.57,0,0,0,0,1.03,0,0,0,0.03,0,0,3,0.34,33.33,0,0,0.69,50,0,0,0.69,50,0,0.8,71.43,3.09,44.44,0.23,1.72,0.23,21.96,1.72,0.8,35.11,81.76,15.78,70.29,5.15,95.56,10.86,90.53,29.62,88.8,4.92,41.86,20.12,39.38,0.03,0.46,0,0,0,0,0,5.72,64,1.03,55.56,0.23,50,0.23,0.34,8.23,68.06,,0,0,0,0,0,0
D. LavalÈe,Sturm Graz,Sturm Graz,LCB,28,4000000,2026-06-30,12,1140,0,0.69,0,0.1,12.95,57.32,Belgium,Belgium,left,187,76,no,9.32,3.87,69.39,4.82,60.66,0.47,0.75,0.55,6.16,9.71,1.11,3,0.24,0,0,0.24,0,0,0,0.05,0,0,6,0.47,0,0,0,0.47,16.67,0.39,0,0,0,0.08,0.16,100,1.26,50,0.32,1.11,0,27.47,0.24,0.55,44.53,82.62,25.18,78.37,1.5,89.47,13.74,91.95,36.16,89.08,7.89,57,22.95,43.88,0.01,0.16,0,0,0,0,0.08,8.37,71.7,0.79,10,0.16,0,0,0.08,12.08,75.16,,0.16,0,0,0,0,0
W. B¯ving,Mainz 05,Sturm Graz,"CF, LWF",22,3500000,2026-06-30,3,225,0,0.2,2,1.15,12.4,38.71,Denmark,Denmark,both,176,67,no,2,1.2,66.67,1.6,0,0,0,0,1.2,1.76,0,0,0,0,0,4,0,0,0,0.08,0,0,5,2,0,0,0.8,3.6,77.78,3.2,87.5,0.4,0,0.4,4,30,7.2,38.89,4.8,2,0.8,15.2,1.2,1.2,17.2,90.7,1.6,75,2.8,100,6.8,88.24,12.4,93.55,1.2,100,15.91,23.57,0.46,2,0,0,0,0,2.4,0,0,1.6,50,0,0,0.8,2.4,1.6,100,,0,0,0,1.2,0,0
T. Ballo,Millwall,Wolfsberger AC,CF,23,3000000,2027-06-30,3,195,0,0,0,0.1,19.38,35.71,CÙte d'Ivoire,"CÙte d'Ivoire, Austria",right,166,62,yes,5.08,4.62,60,1.85,25,0.92,1.3,0,1.38,1.96,2.31,1,0.46,0,0,1.38,0,0,0,0,0,0,1,0.46,0,0,0,2.77,16.67,1.85,0,0.92,50,0.46,3.69,25,8.77,31.58,5.08,1.38,0.46,17.54,1.38,1.85,19.38,76.19,2.77,83.33,5.08,100,3.69,62.5,16.15,85.71,0.46,100,15.56,12.49,0.05,0.92,0,0,0,0,0.92,0.46,100,1.85,50,0,0,0.92,0.46,2.77,100,,0,0,0,0,0,0
M. Diambou,Salzburg,Salzburg,"LCMF, RDMF, LDMF",23,3000000,2028-06-30,7,381,0,0,0,0,15.12,57.81,Mali,Mali,right,176,69,no,10.87,6.61,71.43,1.42,33.33,0.71,0.99,0.24,5.43,7.58,0.71,0,0,0,0,0.24,0,0,0,0,0,0,1,0.24,0,0,0,0,0,0,0,0,0,0,0.47,50,4.25,55.56,0,0.71,0,34.25,0.24,0.94,47.24,93,10.39,84.09,5.91,92,20.79,97.73,46.3,93.37,0.94,75,16.74,15.81,0,0,0,0.24,0.24,0,0,3.31,92.86,0.47,50,0.24,0,0.24,0,5.67,75,,0,0,0,0,0,0
A. Schlager,Salzburg,Salzburg,GK,29,3000000,2027-06-30,12,1169,0,0,0,0,0.15,50,Austria,Austria,right,184,77,no,0.62,0,0,0.15,50,0,0,0,0.62,0.98,0,2,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.16,0,0,19.56,89.76,8.08,78.1,0,0,10.47,97.79,14.86,98.96,4.7,60.66,28.7,49.44,0,0,0,0,0,0,0,1.15,40,0,0,0,0,0,0,3.77,67.35,0.15,,,,0,0,0
J. Rasmussen,Salzburg,Salzburg,LCB,28,3000000,2027-06-30,13,1212,0,0.53,1,0.38,14.48,67.18,Denmark,Denmark,left,190,81,no,8.39,4.83,76.92,7.13,71.88,0.3,0.47,0.82,4.38,6.94,0.52,1,0.07,0,0,0.07,0,0,0,0.04,0,0,4,0.3,25,0,0.07,0.07,0,0.07,0,0,0,0,0,0,1.19,12.5,0.82,0.89,0,45.82,0.07,0.22,65.2,92.26,29.55,88.69,2.45,84.85,27.48,97.57,62.75,94.08,2.38,46.88,19.16,28.69,0.03,0.07,0.07,0.07,0,0,0.07,7.2,82.47,0.3,0,0.15,50,0.07,0,9.43,74.02,,0,0,0,0,0,0
A. Terzi?,Salzburg,Salzburg,LB,26,3000000,2028-06-30,9,628,0,0.01,0,0.55,10.89,48.68,Serbia,Serbia,left,184,79,no,6.59,4.87,55.88,1.58,63.64,0.14,0.24,0,3.73,6.24,0.14,0,0,0,0,2.44,0,0,0,0,0,0,2,0.29,0,0,0,6.02,30.95,6.02,30.95,0,0,0.57,1.43,40,3.87,33.33,0.72,3.3,0.29,51.45,2.44,0.43,63.77,77.98,21.35,65.77,12.9,97.78,20.06,73.57,52.31,85.48,6.02,57.14,19.24,35.98,0.08,0.86,0,0,0,0,0.43,9.75,69.12,6.88,45.83,0.86,33.33,1.58,1.72,13.47,75.53,,0.14,0,0,0.43,0,0
O. Christensen,Sturm Graz,Sturm Graz,GK,26,3000000,2028-06-30,10,952,0,0,0,0,1.51,100,Denmark,Denmark,right,190,82,yes,1.89,0.09,100,1.23,100,0,0,0,1.8,2.95,0,1,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,100,0,0,0,10.97,0.47,0.19,20.61,83.49,10.78,71.93,0,0,8.98,96.84,14.09,94.63,6.52,59.42,30.59,48.74,0,0,0,0,0,0,0,2.55,62.96,0.28,0,0.19,50,0,0,5.39,61.4,1.23,,,,0,0,0
E. Aiwu,Sturm Graz,Sturm Graz,RCB,24,3000000,2028-06-30,9,846,0,0.33,0,0,10.53,63.64,Austria,"Austria, Nigeria",right,185,82,no,5.96,3.83,72.22,3.4,59.38,0.11,0.18,0.53,3.09,5.12,0.74,2,0.21,0,0,0,0,0,0,0.04,0,0,3,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0.96,66.67,0.21,1.17,0,21.06,0.21,0.74,35.43,93.09,13.72,86.82,2.34,100,16.17,99.34,31.7,96.31,3.72,65.71,20.79,37.33,0,0,0,0,0,0,0,4.26,90,0.32,66.67,0.11,100,0.21,0,6.81,82.81,,0,0,0,0,0,0
