Player,Team,Team within selected timeframe,Position,Age,Market value,Contract expires,Matches played,Minutes played,Goals,xG,Assists,xA,Duels per 90,"Duels won, %",Birth country,Passport country,Foot,Height,Weight,On loan,Successful defensive actions per 90,Defensive duels per 90,"Defensive duels won, %",Aerial duels per 90,"Aerial duels won, %",Sliding tackles per 90,PAdj Sliding tackles,Shots blocked per 90,Interceptions per 90,PAdj Interceptions,Fouls per 90,Yellow cards,Yellow cards per 90,Red cards,Red cards per 90,Successful attacking actions per 90,Goals per 90,Non-penalty goals,Non-penalty goals per 90,xG per 90,Head goals,Head goals per 90,Shots,Shots per 90,"Shots on target, %","Goal conversion, %",Assists per 90,Crosses per 90,"Accurate crosses, %",Crosses from left flank per 90,"Accurate crosses from left flank, %",Crosses from right flank per 90,"Accurate crosses from right flank, %",Crosses to goalie box per 90,Dribbles per 90,"Successful dribbles, %",Offensive duels per 90,"Offensive duels won, %",Touches in box per 90,Progressive runs per 90,Accelerations per 90,Received passes per 90,Received long passes per 90,Fouls suffered per 90,Passes per 90,"Accurate passes, %",Forward passes per 90,"Accurate forward passes, %",Back passes per 90,"Accurate back passes, %",Lateral passes per 90,"Accurate lateral passes, %",Short / medium passes per 90,"Accurate short / medium passes, %",Long passes per 90,"Accurate long passes, %","Average pass length, m","Average long pass length, m",xA per 90,Shot assists per 90,Second assists per 90,Third assists per 90,Smart passes per 90,"Accurate smart passes, %",Key passes per 90,Passes to final third per 90,"Accurate passes to final third, %",Passes to penalty area per 90,"Accurate passes to penalty area, %",Through passes per 90,"Accurate through passes, %",Deep completions per 90,Deep completed crosses per 90,Progressive passes per 90,"Accurate progressive passes, %",Conceded goals,Conceded goals per 90,Shots against,Shots against per 90,Clean sheets,"Save rate, %",xG against,xG against per 90,Prevented goals,Prevented goals per 90,Back passes received as GK per 90,Exits per 90,Aerial duels per 90,Free kicks per 90,Direct free kicks per 90,"Direct free kicks on target, %",Corners per 90,Penalties taken,"Penalty conversion, %"
M. Jurhar,Koper,Koper,GK,27,50000,,15,1474,0,0,0,0,0.49,75,Slovenia,Slovenia,right,189,86,no,0.55,0.12,50,0.18,100,0,0,0,0.49,0.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0.12,50,0,0,0,12.15,0.49,0.18,19.29,88.29,9.22,78.81,0.06,0,9.04,97.97,14.72,97.1,4.58,60,27.58,45.67,0,0,0,0,0,0,0,0.92,20,0.06,0,0.06,0,0,0,3.79,66.13,22,1.34,77,4.7,3,71.43,25.32,1.55,3.32,0.203,0,1.04,0.18,,,,0,0,0
B. M'bondo,Maribor,Maribor,"RCB, LCB",24,0,,15,1453,0,0,0,0.04,12.51,56.44,France,"France, Congo DR",right,184,79,no,8.8,5.64,72.53,3.53,47.37,0,0,0.62,4.71,6.59,1.11,0,0,0,0,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31,40,1.73,50,0.25,0.93,0.06,23.41,0.31,0.25,34.87,88.81,12.08,76.92,1.92,100,18.52,95.65,31.34,92.89,3.53,52.63,21.94,38.97,0,0.06,0,0,0,0,0,3.22,65.38,0.25,0,0.25,50,0.06,0,5.14,57.83,0,,0,,0,0,0,0,,,1.24,,,0,0,0,0,0,0
A. Jug,Maribor,Maribor,GK,33,300000,2026-05-31,15,1453,0,0,0,0.16,0.19,66.67,Slovenia,Slovenia,right,192,96,no,1.49,0.12,50,0.06,100,0,0,0,1.42,1.99,0,2,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.88,0.12,0,18.33,88.85,7.56,74.59,0,0,10.41,98.81,12.2,96.95,6.13,72.73,31.78,44.77,0.01,0.06,0,0,0,0,0,1.18,57.89,0.06,100,0.06,100,0.06,0,4.46,76.39,19,1.18,68,4.21,4,72.06,20.64,1.28,1.64,0.102,0,0.81,0.06,,,,0,0,0
M. Daj?ar,Olimpija,Olimpija,GK,23,25000,,15,1450,0,0,0,0,0.68,90.91,Slovenia,Slovenia,right,190,79,no,1.24,0,0,0.56,100,0,0,0,1.24,1.8,0.06,3,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,100,0,0,0,12.41,0,0.31,18.37,85.81,9.06,71.92,0.06,100,8.57,99.28,12.35,97.49,6.02,61.86,29.74,43.06,0,0,0,0,0,0,0,0.62,30,0,0,0,0,0,0,4.97,67.5,19,1.18,66,4.1,6,71.21,17.62,1.09,-1.38,-0.086,0.06,1.49,0.56,,,,0,0,0
B. Proleta,Mura,Mura,RCB,23,0,2026-06-30,15,1449,2,1.21,0,0.15,10.68,56.98,Croatia,Croatia,right,194,85,no,8.26,4.78,68.83,3.73,48.33,0.12,0.16,0.68,4.84,6.21,0.99,2,0.12,0,0,0.25,0.12,2,0.12,0.07,2,0.12,7,0.43,42.86,28.571,0,0.19,0,0.06,0,0.12,0,0.06,0.06,100,0.93,40,0.99,1.06,0.06,24.35,0.5,0.43,37.83,88.67,16.02,81.78,3.23,94.23,16.65,94.03,31.61,93.12,6.02,68.04,22.44,36.7,0.01,0.19,0,0.06,0,0,0,4.35,67.14,0.25,25,0.37,66.67,0.19,0,7.33,71.19,0,,0,,0,0,0,0,,,2.42,,,0,0,0,0,0,0
D. Pintol,Primorje,Primorje,GK,25,200000,2026-12-31,15,1449,0,0,0,0,0.68,81.82,Slovenia,Slovenia,right,188,82,yes,1.12,0.12,50,0.43,85.71,0,0,0,1.06,1.55,0,2,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,100,0,0,0,13.04,0.06,0.19,19.94,90.03,9.81,82.91,0.06,100,8.88,96.5,13.54,98.17,6.4,72.82,26.42,41.51,0,0,0,0,0,0,0,0.62,50,0,0,0,0,0,0,4.53,73.97,32,1.99,77,4.78,0,58.44,27.57,1.71,-4.43,-0.275,0.06,1.43,0.43,,,,0,0,0
U. Likar,AŠK Bravo,AŠK Bravo,GK,26,50000,,15,1442,0,0,0,0,0.69,81.82,Slovenia,Slovenia,right,184,81,no,1.81,0.06,100,0.5,100,0,0,0,1.75,1.86,0,1,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,8.61,0.25,0.12,14.73,83.47,7.99,71.09,0,0,6.3,98.02,9.74,96.15,4.99,58.75,32.09,47.33,0,0,0,0,0,0,0,1.62,50,0.12,0,0.12,0,0,0,3.99,68.75,22,1.37,64,3.99,4,65.63,19.73,1.23,-2.27,-0.142,0,1.5,0.5,,,,0,0,0
G. Petek,Primorje,Primorje,"LCB, RCB",23,150000,,15,1442,0,0.06,0,0.3,9.74,53.85,Slovenia,Slovenia,right,0,0,no,6.12,4.18,65.67,3.43,45.45,0,0,0.62,3.37,4.94,0.81,2,0.12,0,0,0.25,0,0,0,0,0,0,1,0.06,0,0,0,0.19,66.67,0.19,66.67,0,0,0,0.25,50,0.81,46.15,0.25,0.62,0.06,34.83,0.56,0.69,47.68,86.13,23.53,79.31,2.18,88.57,18.85,94.7,36.82,93.22,10.74,61.63,22.48,36.98,0.02,0.06,0,0,0,0,0,7.8,72,0.75,33.33,0.37,33.33,0.12,0.06,11.11,75.28,0,,0,,0,0,0,0,,,1.56,,,0,0,0,0,0,0
R. Lampreht,Domžale,Domžale,"RCB, CB",23,0,2027-05-31,15,1442,1,1.98,0,0,12.61,60.4,Slovenia,Slovenia,right,190,80,no,9.17,4.99,67.5,3.62,60.34,0.12,0.16,1,5.68,7.07,0.69,2,0.12,0,0,0.25,0.06,1,0.06,0.12,0,0,7,0.44,42.86,14.286,0,0,0,0,0,0,0,0,0.06,100,1.62,42.31,0.37,0.31,0.06,25.96,0.06,0.69,41.01,88.28,16.54,79.25,1.31,85.71,19.22,96.1,36.01,92.37,4.99,58.75,21.14,38.39,0,0,0,0,0,0,0,3.62,68.97,0.06,0,0.12,50,0.06,0,6.74,60.19,0,,0,,0,0,0,0,,,0.75,,,0,0,0,0,1,0
A. Zeljkovi?,Aluminij,Aluminij,"RCB, CB",26,0,2026-06-30,15,1441,0,0.46,0,0.16,10.68,52.05,Slovenia,Slovenia,right,194,87,no,7.43,4.68,54.67,3.44,50.91,0.44,0.61,0.94,4.43,6.16,1.44,3,0.19,0,0,0.06,0,0,0,0.03,0,0,3,0.19,33.33,0,0,0.12,0,0.06,0,0.06,0,0,0,0,0.44,42.86,0.37,0.12,0,29.17,0.19,0.5,40.1,88.01,10.56,66.27,1.31,100,26.11,96.65,35.29,93.63,4.68,48,23.29,43.22,0.01,0.19,0,0,0,0,0,3.37,46.3,0.44,42.86,0.31,40,0.25,0,4.62,59.46,0,,0,,0,0,0,0,,,1.19,,,0,0,0,0,0,0
