Player,Team,Team within selected timeframe,Position,Age,Market value,Contract expires,Matches played,Minutes played,Goals,xG,Assists,xA,Duels per 90,"Duels won, %",Birth country,Passport country,Foot,Height,Weight,On loan,Successful defensive actions per 90,Defensive duels per 90,"Defensive duels won, %",Aerial duels per 90,"Aerial duels won, %",Sliding tackles per 90,PAdj Sliding tackles,Shots blocked per 90,Interceptions per 90,PAdj Interceptions,Fouls per 90,Yellow cards,Yellow cards per 90,Red cards,Red cards per 90,Successful attacking actions per 90,Goals per 90,Non-penalty goals,Non-penalty goals per 90,xG per 90,Head goals,Head goals per 90,Shots,Shots per 90,"Shots on target, %","Goal conversion, %",Assists per 90,Crosses per 90,"Accurate crosses, %",Crosses from left flank per 90,"Accurate crosses from left flank, %",Crosses from right flank per 90,"Accurate crosses from right flank, %",Crosses to goalie box per 90,Dribbles per 90,"Successful dribbles, %",Offensive duels per 90,"Offensive duels won, %",Touches in box per 90,Progressive runs per 90,Accelerations per 90,Received passes per 90,Received long passes per 90,Fouls suffered per 90,Passes per 90,"Accurate passes, %",Forward passes per 90,"Accurate forward passes, %",Back passes per 90,"Accurate back passes, %",Lateral passes per 90,"Accurate lateral passes, %",Short / medium passes per 90,"Accurate short / medium passes, %",Long passes per 90,"Accurate long passes, %","Average pass length, m","Average long pass length, m",xA per 90,Shot assists per 90,Second assists per 90,Third assists per 90,Smart passes per 90,"Accurate smart passes, %",Key passes per 90,Passes to final third per 90,"Accurate passes to final third, %",Passes to penalty area per 90,"Accurate passes to penalty area, %",Through passes per 90,"Accurate through passes, %",Deep completions per 90,Deep completed crosses per 90,Progressive passes per 90,"Accurate progressive passes, %",Conceded goals,Conceded goals per 90,Shots against,Shots against per 90,Clean sheets,"Save rate, %",xG against,xG against per 90,Prevented goals,Prevented goals per 90,Back passes received as GK per 90,Exits per 90,Aerial duels per 90,Free kicks per 90,Direct free kicks per 90,"Direct free kicks on target, %",Corners per 90,Penalties taken,"Penalty conversion, %"
L. Jerak,ND Slovan Ljubljana,ND Slovan Ljubljana,LB,21,0,,16,1497,2,1.72,1,2.8,16.95,59.22,Slovenia,Slovenia,unknown,0,0,no,11.54,9.32,66.45,2.04,41.18,0.3,0.42,0.24,5.05,7.14,1.2,2,0.12,0,0,2.4,0.12,0,0,0.1,0,0,12,0.72,33.33,16.667,0.06,4.03,29.85,3.91,29.23,0,0,0.48,1.38,69.57,3.25,61.11,0.78,1.2,0.18,24.23,1.8,0.96,37.76,69.27,17.98,64.21,5.71,92.63,9.98,71.69,27.11,80.27,6.85,47.37,21.47,34.89,0.17,1.26,0.06,0.06,0.06,0,0.42,5.41,57.78,3.73,43.55,0.3,0,0.66,1.26,10.76,66.48,0,,0,,0,0,0,0,,,0.6,,,0.66,0,0,1.86,2,100
A. Zuli?,Ilirija,Ilirija,LCB,21,0,,16,1483,1,0.47,1,0.16,10.56,65.52,Slovenia,Slovenia,left,192,83,no,7.89,3.1,64.71,4.49,70.27,0.18,0.27,0.85,5.7,8.42,0.97,2,0.12,0,0,0.24,0.06,1,0.06,0.03,1,0.06,7,0.42,28.57,14.286,0.06,0.3,20,0.24,25,0.06,0,0,0.12,50,1.15,63.16,0.73,0.97,0,28.83,0.36,0.73,48.25,84.4,25.79,78.82,2.06,91.18,16.57,91.21,39.33,90.59,8.62,58.45,22.37,39.03,0.01,0.18,0.06,0,0,0,0.06,8.19,68.15,0.67,27.27,0.49,25,0.24,0.06,12.38,77.45,0,,0,,0,0,0,0,,,1.27,,,0,0,0,0,0,0
D. Vezjak,Dravinja,Dravinja,RB,30,50000,,16,1479,1,0.98,0,1.32,21.05,53.18,Slovenia,Slovenia,right,0,0,no,11.68,8.82,67.59,3.35,47.27,0.61,0.75,0.43,5.11,6.33,0.79,1,0.06,0,0,2.13,0.06,0,0,0.06,0,0,9,0.55,22.22,11.111,0,3.23,30.19,0.91,33.33,2.31,28.95,0.55,2.31,44.74,7.12,39.32,0.55,1.4,0.18,22.15,0.67,1.03,38.28,63.91,22.52,59.73,2.31,92.11,9.68,64.15,24.89,74.57,10.47,48.26,23.38,40.23,0.08,0.79,0,0,0,0,0,9.19,54.97,3.65,33.33,0.43,42.86,0.37,1.03,13.63,74.55,0,,0,,0,0,0,0,,,0.43,,,1.16,0.12,0,1.52,1,100
V. Štrakl,Beltinci,Beltinci,"RB, RCB",23,125000,2026-06-30,16,1477,0,0.54,3,1.41,14.69,56.85,Slovenia,Slovenia,right,0,0,no,11.52,6.64,67.89,2.25,54.05,0.24,0.39,0.43,6.76,10.78,1.22,3,0.18,0,0,1.46,0,0,0,0.03,0,0,9,0.55,44.44,0,0.18,1.71,28.57,0,0,1.71,28.57,0.24,1.46,50,3.78,45.16,0.73,3.47,0.55,34.25,0.67,0.97,52.34,79.86,22.36,67.03,6.03,95.96,18.89,90.97,43.2,88.15,7.74,42.52,22.36,35.45,0.09,0.85,0.06,0,0.12,0,0.43,9.75,57.5,2.01,36.36,0.55,11.11,0.61,0.43,10.85,75.28,0,,0,,0,0,0,0,,,1.1,,,0,0,0,0,0,0
Z. Žabkar,Dekani,Dekani,"RCMF, LCMF, RWF",20,0,2027-05-31,16,1469,0,0.45,1,1.24,22.48,50.95,Slovenia,Slovenia,unknown,0,0,yes,9.25,9.31,63.16,2.21,36.11,0.37,0.46,0.18,3,3.72,1.53,3,0.18,0,0,1.59,0,0,0,0.03,0,0,10,0.61,10,0,0.06,1.23,30,0.55,22.22,0.67,36.36,0.18,2.08,52.94,8.52,46.76,0.31,1.04,0.06,15.93,1.1,2.51,29.16,74.79,11.03,62.22,4.59,93.33,9.86,78.88,23.34,83.73,4.59,41.33,20.1,36.67,0.08,0.8,0.12,0,0.06,100,0.12,5.88,52.08,2.63,39.53,0.67,45.45,0.67,0.43,4.9,72.5,0,,0,,0,0,0,0,,,0.18,,,0.92,0.25,25,1.59,0,0
J. Krznari?,Krka,Krka,"RDMF, LCMF",32,100000,2025-12-31,16,1468,1,1.07,3,2.77,19.99,58.17,Croatia,Croatia,right,176,70,no,10.78,6.73,69.9,3.72,52.63,0.26,0.36,0.59,5.81,7.9,0.85,1,0.06,0,0,2.48,0.06,1,0.07,0.07,0,0,20,1.31,35,5,0.2,1.18,22.22,0.52,25,0.65,20,0.39,2.68,63.41,6.99,51.4,1.5,1.18,0.2,23.71,0.78,1.89,39.32,78.41,13.13,63.18,5.88,93.33,14.56,87.89,34.35,82.51,3.85,59.32,18.72,36.02,0.18,1.89,0,0,0.13,50,0.39,6.92,63.21,1.83,35.71,0.39,33.33,0.65,0.26,6.47,71.72,0,,0,,0,0,0,0,,,0.2,,,1.76,0.2,33.33,2.48,0,0
T. Gorenc Stankovi?,Nafta,Nafta,"RCB, CB",25,75000,,16,1451,2,1.04,0,0.04,12.65,64.22,Slovenia,Slovenia,right,190,81,no,8.99,5.21,65.48,5.33,63.95,0.19,0.24,0.31,5.4,7.05,1.36,3,0.19,0,0,0.25,0.12,2,0.12,0.06,2,0.12,7,0.43,28.57,28.571,0,0.19,66.67,0.06,100,0.12,50,0.06,0,0,0.43,57.14,0.81,0.31,0,32.87,0.19,0.56,52.72,84.35,23.2,75.13,1.8,96.55,22.08,92.7,43.23,91.82,9.3,50,22.13,39.11,0,0.06,0,0.06,0,0,0,7.69,59.68,0.68,54.55,0.37,16.67,0.19,0.12,10.3,66.87,0,,0,,0,0,0,0,,,0.81,,,0,0,0,0,0,0
A. Jelovica,Beltinci,Beltinci,"RDMF, RCMF",20,0,2027-06-30,16,1444,0,1.2,3,4.15,19.57,54.14,Slovenia,Slovenia,,0,0,no,10.16,8.41,66.67,2.12,38.24,1.06,1.68,0.06,3.49,5.53,1.87,1,0.06,0,0,1.93,0,0,0,0.07,0,0,24,1.5,29.17,0,0.19,1.5,33.33,0.31,60,1.06,29.41,0.31,1.99,40.63,5.8,48.39,1.25,0.81,0.06,18.95,0.44,1.62,32.35,79,11.28,65.19,5.36,94.19,10.53,85.8,27.8,84.3,3.24,53.85,18.78,37.79,0.26,1.43,0.12,0.06,0.25,75,0.5,5.05,67.9,2.62,47.62,0.62,30,1.06,0.37,5.8,73.12,0,,0,,0,0,0,0,,,0.19,,,1.31,0.06,0,1.5,0,0
Z. Daj?man,Rudar,Rudar,"RB, RCB",23,100000,,16,1443,0,0.03,0,0.53,12.41,59.8,Slovenia,Slovenia,right,0,0,no,8.73,6.61,61.32,3.06,57.14,0.12,0.18,0.5,4.55,6.54,0.75,2,0.12,0,0,0.56,0,0,0,0,0,0,2,0.12,0,0,0,1.5,25,0,0,1.5,25,0.19,0.25,75,1.56,56,0.44,0.62,0.06,25.88,0.56,0.75,38.73,78.58,18.46,67.23,3.56,96.49,13.16,90.05,29.38,88.96,7.86,50,23.01,37.42,0.03,0.31,0,0,0,0,0.25,6.05,57.73,1.75,25,0.31,20,0.25,0.31,8.36,66.42,0,,0,,0,0,0,0,,,0.62,,,0,0,0,0,0,0
L. Daki?,Bistrica,Bistrica,GK,20,0,,15,1423,0,0,0,0,1.33,90.48,Slovenia,Slovenia,left,0,0,no,1.77,0.06,100,0.95,100,0.06,0.08,0,1.64,2.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,100,0,0,0,9.8,0,0.06,19.92,80.95,10.25,65.43,0,0,8.92,99.29,12.71,96.52,7.15,53.98,32.22,49.82,0,0,0,0,0,0,0,2.66,40.48,0.13,100,0.13,50,0.06,0,4.87,70.13,18,1.14,66,4.17,5,72.73,20.47,1.29,2.47,0.156,0,2.66,0.95,,,,0,0,0
