Player,Team,Team within selected timeframe,Position,Age,Market value,Contract expires,Matches played,Minutes played,Goals,xG,Assists,xA,Duels per 90,"Duels won, %",Birth country,Passport country,Foot,Height,Weight,On loan,Successful defensive actions per 90,Defensive duels per 90,"Defensive duels won, %",Aerial duels per 90,"Aerial duels won, %",Sliding tackles per 90,PAdj Sliding tackles,Shots blocked per 90,Interceptions per 90,PAdj Interceptions,Fouls per 90,Yellow cards,Yellow cards per 90,Red cards,Red cards per 90,Successful attacking actions per 90,Goals per 90,Non-penalty goals,Non-penalty goals per 90,xG per 90,Head goals,Head goals per 90,Shots,Shots per 90,"Shots on target, %","Goal conversion, %",Assists per 90,Crosses per 90,"Accurate crosses, %",Crosses from left flank per 90,"Accurate crosses from left flank, %",Crosses from right flank per 90,"Accurate crosses from right flank, %",Crosses to goalie box per 90,Dribbles per 90,"Successful dribbles, %",Offensive duels per 90,"Offensive duels won, %",Touches in box per 90,Progressive runs per 90,Accelerations per 90,Received passes per 90,Received long passes per 90,Fouls suffered per 90,Passes per 90,"Accurate passes, %",Forward passes per 90,"Accurate forward passes, %",Back passes per 90,"Accurate back passes, %",Lateral passes per 90,"Accurate lateral passes, %",Short / medium passes per 90,"Accurate short / medium passes, %",Long passes per 90,"Accurate long passes, %","Average pass length, m","Average long pass length, m",xA per 90,Shot assists per 90,Second assists per 90,Third assists per 90,Smart passes per 90,"Accurate smart passes, %",Key passes per 90,Passes to final third per 90,"Accurate passes to final third, %",Passes to penalty area per 90,"Accurate passes to penalty area, %",Through passes per 90,"Accurate through passes, %",Deep completions per 90,Deep completed crosses per 90,Progressive passes per 90,"Accurate progressive passes, %",Conceded goals,Conceded goals per 90,Shots against,Shots against per 90,Clean sheets,"Save rate, %",xG against,xG against per 90,Prevented goals,Prevented goals per 90,Back passes received as GK per 90,Exits per 90,Aerial duels per 90,Free kicks per 90,Direct free kicks per 90,"Direct free kicks on target, %",Corners per 90,Penalties taken,"Penalty conversion, %"
P. Hanlon,Raith Rovers,Raith Rovers,LCB,35,250000,2027-05-31,15,1425,2,0.98,0,0.19,14.27,63.27,Scotland,Scotland,left,180,70,no,8.91,3.98,73.02,7.2,62.28,0.19,0.25,1.2,5.81,7.65,0.44,1,0.06,0,0,0.25,0.13,2,0.13,0.06,0,0,5,0.32,60,40,0,0.32,20,0.32,20,0,0,0,0.06,0,0.95,60,0.57,0.25,0.06,24.69,0.76,0.88,42.51,80.09,19.01,66.78,2.21,88.57,19.01,92.03,33.73,89.7,8.46,44.03,25.14,41.73,0.01,0.19,0,0,0,0,0.06,7.07,52.68,0.76,33.33,0.13,0,0.25,0.06,9.85,66.03,0,,0,,0,0,0,0,,,1.45,,,0,0,0,0,0,0
J. Rae,Raith Rovers,Raith Rovers,GK,25,200000,2026-05-31,15,1425,0,0,1,0.2,0.38,83.33,Scotland,Scotland,right,188,74,no,1.2,0,0,0.19,100,0,0,0,1.2,1.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,16.11,0.06,0.06,24,66.84,17.12,55.72,0,0,6.32,97,8.15,96.12,15.66,52.42,41.98,50.4,0.01,0.06,0,0,0,0,0.06,7.01,39.64,0.44,14.29,0.38,16.67,0.13,0,9.79,70.97,18,1.14,60,3.79,6,70,19.15,1.21,1.15,0.073,0,0.63,0.19,,,,0,0,0
J. Holt,St. Johnstone,St. Johnstone,"RDMF, LDMF, LCMF",32,300000,2026-05-31,15,1411,1,0.52,2,1.35,12.06,45.5,Scotland,Scotland,left,164,65,no,6.38,3.76,61.02,1.79,28.57,0.45,0.77,0.19,3.64,6.26,1.15,6,0.38,0,0,1.08,0.06,1,0.06,0.03,0,0,8,0.51,37.5,12.5,0.13,1.21,26.32,0.64,20,0.45,28.57,0.32,1.08,52.94,4.85,44.74,1.79,1.91,0.06,43.05,0.57,1.21,59.7,89,21.11,83.08,8.48,93.98,19.77,93.87,56.26,91.38,2.23,62.86,16.3,27.53,0.09,0.77,0.06,0.19,0.06,0,0.38,8.42,85.61,2.62,68.29,0.13,0,1.53,0.32,8.61,84.44,0,,0,,0,0,0,0,,,0.32,,,0,0,0,0.06,0,0
J. Doherty,Raith Rovers,Raith Rovers,"RCB, RB",25,200000,,15,1405,0,0.54,1,1.19,17.94,58.93,Republic of Ireland,Republic of Ireland,right,180,72,no,9.74,6.6,66.99,4.93,62.34,0.26,0.33,0.19,5.06,6.6,0.64,1,0.06,0,0,3.07,0,0,0,0.03,0,0,5,0.32,40,0,0.06,3.72,39.66,0,0,3.72,39.66,0.83,1.86,75.86,4.8,49.33,1.02,1.35,0.13,26.26,1.47,0.45,43.37,72.97,20.11,63.06,5.89,94.57,12.94,78.71,30.43,86.74,9.35,41.1,22.99,38.93,0.08,0.7,0.06,0.06,0.13,50,0.51,8.78,56.2,4.04,42.86,0.77,25,0.77,1.6,11.53,65.56,0,,0,,0,0,0,0,,,1.09,,,0.06,0,0,0,0,0
T. O'Brien,Arbroath,Arbroath,LCB,34,0,,15,1400,0,0.17,0,0.31,13.44,65.55,Scotland,Scotland,right,205,69,no,9.45,4.76,66.22,5.91,66.3,0.26,0.33,0.45,6.04,7.73,1.03,3,0.19,0,0,0.26,0,0,0,0.01,0,0,2,0.13,0,0,0,0.39,33.33,0.26,25,0.13,50,0,0.26,50,1.22,57.89,0.32,0.26,0,16.84,0.32,0.84,36.13,75.27,18,56.79,1.86,100,13.82,94.88,25.78,87.28,10.03,45.51,25.73,41.52,0.02,0.19,0,0,0,0,0.06,6.24,42.27,1.22,21.05,0.32,0,0.26,0.13,7.71,65,0,,0,,0,0,0,0,,,1.61,,,0,0,0,0,0,0
J. Chilokoa-Mullen,Dunfermline Athletic,Dunfermline Athletic,"RCB, RB",21,0,2026-06-30,15,1396,1,1.05,2,1.02,19.34,59,Scotland,Scotland,right,0,0,no,9.86,6.12,63.16,5.74,73.03,0.45,0.6,0.45,5.54,7.35,1.29,5,0.32,1,0.06,1.61,0.06,1,0.06,0.07,1,0.06,9,0.58,44.44,11.111,0.13,0.84,23.08,0,0,0.84,23.08,0.19,2.06,56.25,5.67,46.59,1.1,1.29,0.58,23.14,0.45,1.16,38.49,74.04,21.02,64.11,3.16,93.88,10.64,85.45,28.56,83.75,9.09,48.23,22.69,41.12,0.07,0.32,0,0.06,0,0,0.19,7.67,53.78,1.68,34.62,0.77,25,0.64,0.19,9.67,67.33,0,,0,,0,0,0,0,,,1.29,,,0,0,0,0,0,0
S. McGinty,Airdrieonians,Airdrieonians,LCB,32,225000,,15,1389,0,0.81,1,0,15.1,59.66,England,"England, Republic of Ireland",left,196,80,no,9.01,5.51,63.53,7.26,59.82,0.13,0.17,0.71,5.38,7.05,1.17,3,0.19,0,0,0.39,0,0,0,0.05,0,0,5,0.32,20,0,0.06,0.52,37.5,0.52,37.5,0,0,0.13,0.13,100,0.58,33.33,0.52,0.13,0,31.68,0.65,0.19,48.53,75.17,24.88,61.72,2.2,97.06,18.08,88.89,36.8,87.5,11.21,36.42,23.87,39.48,0,0,0,0,0,0,0,8.62,45.86,0.91,14.29,0.06,0,0.06,0.26,11.6,60.89,0,,0,,0,0,0,0,,,1.75,,,0,0,0,0,0,0
M. Shiels,Queen's Park,Queen's Park,"LB, LCB, LAMF",25,0,2026-05-31,15,1378,0,1.04,0,0.59,15.74,55.19,Scotland,Scotland,,0,0,no,9.73,4.9,60,6.6,62.38,0.39,0.44,0.46,6.4,7.26,0.72,2,0.13,0,0,1.37,0,0,0,0.07,0,0,8,0.52,25,0,0,1.44,31.82,1.44,31.82,0,0,0.26,1.04,75,2.35,47.22,0.85,1.11,0.13,18.22,1.37,0.59,31.94,71.57,14.43,60.18,4.11,93.65,9.8,82,23.9,81.97,6.66,43.14,22.9,40.38,0.04,0.26,0,0,0,0,0.13,4.51,46.38,1.96,40,0.33,20,0.46,0.52,7.97,63.11,0,,0,,0,0,0,0,,,1.04,,,0,0,0,0,0,0
S. McMann,Ayr United,Ayr United,"LB, LWB, LCB",29,325000,2026-05-31,15,1371,1,1.02,1,1.54,14.9,56.39,Scotland,Scotland,left,183,73,no,5.45,3.28,58,5.58,61.18,0.07,0.09,0.07,3.48,4.92,0.85,3,0.2,0,0,2.43,0.07,1,0.07,0.07,0,0,10,0.66,30,10,0.07,3.02,39.13,2.76,40.48,0.13,50,0.26,1.58,66.67,4,44.26,1.38,1.31,0.07,27.83,1.77,1.12,42.08,79.25,17,68.34,7.35,96.43,12.01,85.25,33.61,87.89,5.58,48.24,20.71,42.67,0.1,0.53,0,0,0,0,0.39,5.78,64.77,2.49,50,0.13,0,0.33,0.98,8.07,71.54,0,,0,,0,0,0,0,,,1.38,,,0,0,0,0,0,0
Z. Delaney,Greenock Morton,Greenock Morton,LB,23,275000,2026-06-10,16,1362,0,0.13,1,0.88,16.98,60.7,Republic of Ireland,Republic of Ireland,left,0,0,no,9.65,6.94,67.62,3.9,59.32,0.86,1.17,0.26,4.1,5.59,1.06,1,0.07,0,0,1.78,0,0,0,0.01,0,0,3,0.2,33.33,0,0.07,2.38,22.22,2.38,22.22,0,0,0.26,1.72,69.23,3.9,61.02,0.66,1.85,0.07,25.7,0.93,1.32,39.05,68.19,19.1,57.09,6.74,92.16,8.06,76.23,31.19,77.97,5.75,32.18,20.12,36.54,0.06,0.33,0.07,0,0.07,0,0.26,6.54,49.49,1.78,25.93,0.13,0,0.26,0.53,9.12,56.52,0,,0,,0,0,0,0,,,1.06,,,0,0,0,0,0,0
