Player,Team,Team within selected timeframe,Position,Age,Market value,Contract expires,Matches played,Minutes played,Goals,xG,Assists,xA,Duels per 90,"Duels won, %",Birth country,Passport country,Foot,Height,Weight,On loan,Successful defensive actions per 90,Defensive duels per 90,"Defensive duels won, %",Aerial duels per 90,"Aerial duels won, %",Sliding tackles per 90,PAdj Sliding tackles,Shots blocked per 90,Interceptions per 90,PAdj Interceptions,Fouls per 90,Yellow cards,Yellow cards per 90,Red cards,Red cards per 90,Successful attacking actions per 90,Goals per 90,Non-penalty goals,Non-penalty goals per 90,xG per 90,Head goals,Head goals per 90,Shots,Shots per 90,"Shots on target, %","Goal conversion, %",Assists per 90,Crosses per 90,"Accurate crosses, %",Crosses from left flank per 90,"Accurate crosses from left flank, %",Crosses from right flank per 90,"Accurate crosses from right flank, %",Crosses to goalie box per 90,Dribbles per 90,"Successful dribbles, %",Offensive duels per 90,"Offensive duels won, %",Touches in box per 90,Progressive runs per 90,Accelerations per 90,Received passes per 90,Received long passes per 90,Fouls suffered per 90,Passes per 90,"Accurate passes, %",Forward passes per 90,"Accurate forward passes, %",Back passes per 90,"Accurate back passes, %",Lateral passes per 90,"Accurate lateral passes, %",Short / medium passes per 90,"Accurate short / medium passes, %",Long passes per 90,"Accurate long passes, %","Average pass length, m","Average long pass length, m",xA per 90,Shot assists per 90,Second assists per 90,Third assists per 90,Smart passes per 90,"Accurate smart passes, %",Key passes per 90,Passes to final third per 90,"Accurate passes to final third, %",Passes to penalty area per 90,"Accurate passes to penalty area, %",Through passes per 90,"Accurate through passes, %",Deep completions per 90,Deep completed crosses per 90,Progressive passes per 90,"Accurate progressive passes, %",Aerial duels per 90,Free kicks per 90,Direct free kicks per 90,"Direct free kicks on target, %",Corners per 90,Penalties taken,"Penalty conversion, %"
D. Tait,Falkirk,Falkirk,"LDMF, AMF, RDMF",23,100000,2026-05-31,12,946,1,1,0,0.62,18.17,49.74,Scotland,Scotland,right,176,60,no,7.33,6.47,54.41,2.28,41.67,0.38,0.56,0.48,3.42,5.05,1.62,2,0.19,0,0,1.81,0.1,1,0.1,0.09,0,0,11,1.05,54.55,9.091,0,1.24,30.77,0.19,50,1.05,27.27,0.29,1.43,53.33,7.9,46.99,2,0.76,0,29.3,0.67,2.95,42.05,76.47,17.12,62.78,6.66,94.29,11.51,81.82,32.44,85.04,8.47,50.56,19.94,35.07,0.06,0.57,0.1,0.1,0.19,50,0.19,9.32,58.16,2.76,37.93,0.76,25,0.86,0.29,7.52,74.68,,0,0,0,0.19,0,0
S. Arfield,Falkirk,Falkirk,"AMF, LAMF",37,250000,,12,468,1,0.57,0,0.11,12.31,40.63,Scotland,"Scotland, Canada",left,178,70,no,5,4.42,43.48,3.08,37.5,0.38,0.58,0,2.69,4.04,1.15,1,0.19,0,0,1.35,0.19,1,0.19,0.11,0,0,9,1.73,44.44,11.111,0,0.77,0,0.38,0,0.38,0,0,0.77,50,2.12,27.27,3.27,0.96,0,14.23,0.38,0.19,22.69,75.42,6.92,63.89,7.12,97.3,4.62,62.5,20.58,81.31,1.35,28.57,16.1,15.11,0.02,0.58,0,0,0.19,100,0.38,2.5,30.77,0.38,50,0.38,100,1.15,0.58,3.08,37.5,,0.19,0.19,100,0,0,0
S. Bain,Falkirk,Falkirk,GK,33,250000,2026-05-31,12,1148,0,0,0,0,0.86,100,Scotland,Scotland,right,183,84,no,1.41,0.08,100,0.31,100,0,0,0,1.33,1.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24,100,0,0,0,17.33,0.08,0.39,24.22,90.29,13.09,83.83,0.08,100,10.11,97.67,15.6,99.5,8.62,73.64,31.09,51.38,0,0,0,0.08,0,0,0,3.06,64.1,0,0,0.08,0,0,0,6.11,84.62,0.31,,,,0,0,0
C. Miller,Falkirk,Falkirk,"LAMF, RAMF, AMF",27,150000,,12,948,2,1.36,2,2.12,19.65,42.03,Scotland,Scotland,left,182,75,no,5.51,4.18,61.36,2.56,40.74,0.09,0.14,0.28,2.85,4.29,0.95,2,0.19,0,0,4.94,0.19,2,0.19,0.13,0,0,16,1.52,37.5,12.5,0.19,4.94,32.69,2.47,30.77,2.37,36,0.95,5.6,49.15,11.01,35.34,2.28,2.37,0.66,15.95,2.09,1.04,22.78,69.58,4.84,66.67,5.41,87.72,7.22,57.89,17.37,80.87,0.76,50,18.34,16.8,0.2,1.33,0.09,0.09,0,0,0.47,1.33,50,3.99,50,0.09,100,0.95,1.61,3.99,76.19,,1.33,0.09,0,2.18,0,0
L. Henderson,Falkirk,Falkirk,LCB,29,100000,2026-05-31,12,1170,1,0.46,0,0,15.08,60.71,Scotland,Scotland,left,191,0,no,7,4.62,58.33,6.92,62.22,0.46,0.67,0.62,3.85,5.62,1,2,0.15,0,0,0.38,0.08,1,0.08,0.04,1,0.08,4,0.31,75,25,0,0.23,33.33,0.08,0,0.15,50,0,0.15,50,1.15,80,0.38,0.15,0.08,27.23,0.54,1.31,42.31,86.36,16.38,73.24,2.92,97.37,18.69,94.65,36.08,92.54,6.08,51.9,22.17,42.03,0,0,0,0,0,0,0,5.38,55.71,0.69,22.22,0.62,12.5,0.15,0.08,7,68.13,,0,0,0,0,0,0
A. Agyeman,Falkirk,Falkirk,"RAMF, LAMF",25,0,,12,328,0,0.22,0,0.44,32.38,44.07,Scotland,Scotland,,0,0,no,8.23,9.33,64.71,4.66,17.65,0,0,0,2.2,3.29,1.1,0,0,0,0,5.49,0,0,0,0.06,0,0,6,1.65,33.33,0,0,4.12,20,0.27,0,3.84,21.43,0.27,6.86,60,15.64,43.86,2.2,3.29,1.1,10.7,2.2,3.29,18.66,63.24,4.66,58.82,3.02,90.91,6.31,52.17,13.72,78,1.37,20,28.94,18.71,0.12,0.82,0,0,0,0,0,1.37,60,3.29,41.67,0,0,0.27,0.82,2.74,70,,0,0,0,0,0,0
B. Spencer,Falkirk,Falkirk,"LDMF, RDMF",29,200000,,12,1146,0,0.95,1,1.43,13.82,60.8,England,"England, Scotland",right,173,0,no,10.6,6.68,63.53,3.3,52.38,0.39,0.58,0.31,5.97,8.77,1.26,4,0.31,0,0,0.94,0,0,0,0.07,0,0,11,0.86,45.45,0,0.08,0.79,40,0.47,50,0.31,25,0.08,0.24,100,1.73,77.27,0.71,1.18,0.08,31.34,0.31,1.18,50.81,82.84,17.91,69.3,6.52,92.77,20.18,90.66,43.82,88.71,6.2,46.84,20.16,37.21,0.11,0.94,0,0,0,0,0.24,8.25,62.86,1.49,52.63,0.47,50,0.55,0.24,8.95,68.42,,0.47,0,0,0.79,0,0
D. Wilson,Livingston,Livingston,LCB,33,400000,,12,1053,1,0.4,0,0.03,10.6,54.03,Scotland,Scotland,left,187,79,no,7.78,4.1,70.83,4.53,43.4,0,0,0.51,4.87,6.29,0.34,1,0.09,0,0,0.26,0.09,1,0.09,0.03,1,0.09,4,0.34,25,25,0,0.17,50,0.09,100,0.09,0,0,0.09,100,0.68,25,0.51,0.09,0,28.89,0.26,0,45.56,81.24,22.74,69.55,2.74,100,18.21,93.43,34.27,88.53,11.11,59.23,26.17,43.87,0,0.09,0,0,0,0,0,7.69,58.89,0.68,25,0.43,0,0.09,0.09,12.48,68.49,,0,0,0,0,0,0
J. Prior,Livingston,Livingston,GK,30,400000,,12,1193,0,0,0,0,0.68,77.78,France,France,right,187,85,no,3.09,0.15,50,0.15,100,0,0,0,3.02,3.91,0,1,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,100,0,0,0,16.75,0.15,0.15,23.84,86.71,12.45,76.97,0,0,11.01,97.26,13.2,98.29,10.64,72.34,33.16,44.92,0,0,0,0.08,0,0,0,1.36,61.11,0,0,0,0,0,0,7.69,69.61,0.15,,,,0,0,0
M. Sylla,Livingston,Livingston,"LDMF, RDMF, RCB",31,125000,,12,1075,1,0.93,0,0.62,18.75,48.66,France,"France, Côte d'Ivoire",right,189,81,no,11.39,7.7,61.96,3.52,42.86,0.59,0.73,0.5,6.03,7.47,1.93,3,0.25,0,0,0.42,0.08,1,0.08,0.08,1,0.08,6,0.5,33.33,16.667,0,0.25,33.33,0,0,0.25,33.33,0,0.84,20,4.94,37.29,0.67,0.59,0.25,14.07,0.33,0.92,28.55,75.37,11.47,59.12,3.93,85.11,9.21,86.36,24.78,81.08,3.52,38.1,17.83,23.22,0.05,0.25,0,0,0,0,0.17,4.1,61.22,0.75,33.33,0.25,0,0.25,0.08,5.86,48.57,,0,0,0,0,0,0
