Player,Team,Team within selected timeframe,Position,Age,Market value,Contract expires,Matches played,Minutes played,Goals,xG,Assists,xA,Duels per 90,"Duels won, %",Birth country,Passport country,Foot,Height,Weight,On loan,Successful defensive actions per 90,Defensive duels per 90,"Defensive duels won, %",Aerial duels per 90,"Aerial duels won, %",Sliding tackles per 90,PAdj Sliding tackles,Shots blocked per 90,Interceptions per 90,PAdj Interceptions,Fouls per 90,Yellow cards,Yellow cards per 90,Red cards,Red cards per 90,Successful attacking actions per 90,Goals per 90,Non-penalty goals,Non-penalty goals per 90,xG per 90,Head goals,Head goals per 90,Shots,Shots per 90,"Shots on target, %","Goal conversion, %",Assists per 90,Crosses per 90,"Accurate crosses, %",Crosses from left flank per 90,"Accurate crosses from left flank, %",Crosses from right flank per 90,"Accurate crosses from right flank, %",Crosses to goalie box per 90,Dribbles per 90,"Successful dribbles, %",Offensive duels per 90,"Offensive duels won, %",Touches in box per 90,Progressive runs per 90,Accelerations per 90,Received passes per 90,Received long passes per 90,Fouls suffered per 90,Passes per 90,"Accurate passes, %",Forward passes per 90,"Accurate forward passes, %",Back passes per 90,"Accurate back passes, %",Lateral passes per 90,"Accurate lateral passes, %",Short / medium passes per 90,"Accurate short / medium passes, %",Long passes per 90,"Accurate long passes, %","Average pass length, m","Average long pass length, m",xA per 90,Shot assists per 90,Second assists per 90,Third assists per 90,Smart passes per 90,"Accurate smart passes, %",Key passes per 90,Passes to final third per 90,"Accurate passes to final third, %",Passes to penalty area per 90,"Accurate passes to penalty area, %",Through passes per 90,"Accurate through passes, %",Deep completions per 90,Deep completed crosses per 90,Progressive passes per 90,"Accurate progressive passes, %",Aerial duels per 90,Free kicks per 90,Direct free kicks per 90,"Direct free kicks on target, %",Corners per 90,Penalties taken,"Penalty conversion, %"
A. ?engül,Çorum FK,Çorum FK,LCB,26,300000,2026-06-30,13,1267,0,0.34,0,0.01,13.35,61.7,Türkiye,Türkiye,left,185,78,no,7.88,4.55,65.63,6.11,62.79,0.5,0.89,0.71,4.4,7.91,0.99,1,0.07,0,0,0.28,0,0,0,0.02,0,0,3,0.21,33.33,0,0,0.28,50,0.28,50,0,0,0.07,0.21,33.33,1.42,35,0.43,1.92,0.14,40.63,0.64,0.92,58.82,88.04,22.66,78.37,2.91,95.12,28.56,96.02,52.42,92.68,6.11,50,21.53,36.93,0,0.07,0.14,0,0,0,0.07,7.46,66.67,0.92,38.46,0.64,33.33,0.5,0.14,10.37,70.55,,0,0,0,0,0,0
E. Eze,Çorum FK,Çorum FK,CF,29,700000,,13,943,3,4.61,2,1.15,25.86,28.78,Nigeria,Nigeria,right,185,80,no,1.62,2.2,43.48,6.11,25,0.19,0.35,0.19,0.48,0.87,1.62,1,0.1,0,0,2.48,0.29,1,0.1,0.44,0,0,19,1.81,47.37,15.789,0.19,0.86,22.22,0.19,0,0.67,28.57,0.1,2.86,50,14.51,28.29,4.01,1.15,0.19,7.06,1.62,1.43,12.22,64.84,2,52.38,4.01,71.43,3.34,51.43,10.78,68.14,0.57,66.67,14.46,12.54,0.11,0.95,0,0,0,0,0.38,0.76,75,0.95,50,0.1,0,0.95,0.19,1.05,72.73,,0,0,0,0,2,100
Y. Talum,Manisa F.K.,Manisa F.K.,"LB, RB",23,125000,2026-06-30,13,1244,2,0.63,1,0.26,16.57,45.41,Türkiye,Türkiye,right,0,0,no,9.62,6.73,62.37,1.66,26.09,0.72,1,0.14,4.7,6.48,1.09,3,0.22,0,0,1.37,0.14,2,0.14,0.05,1,0.07,5,0.36,40,40,0.07,0.65,44.44,0.36,40,0.29,50,0,1.74,54.17,6.66,34.78,0.43,1.01,0.36,16.5,1.45,0.72,27.56,83.73,9.98,75.36,3.76,96.15,9.69,87.31,25.32,86.86,1.59,50,17.65,25.36,0.02,0.43,0.07,0,0,0,0.22,2.53,74.29,1.16,68.75,0.14,50,0.72,0.29,6.29,70.11,,0,0,0,0,0,0
L. Diony,Manisa F.K.,Manisa F.K.,CF,32,0,2026-06-30,13,1187,6,5.96,0,0.57,12.21,39.13,France,"France, Martinique",right,183,82,no,1.36,0.99,76.92,3.34,45.45,0.08,0.1,0,0.53,0.73,0.91,2,0.15,1,0.08,2.58,0.45,5,0.38,0.45,1,0.08,42,3.18,45.24,14.286,0,1.06,21.43,0.38,0,0.68,33.33,0.15,1.67,54.55,6.44,34.12,3.56,1.06,0.23,8.64,1.97,0.83,12.66,77.84,2.58,70.59,4.17,94.55,2.88,71.05,11.37,82.67,0.3,75,15,12.03,0.04,0.68,0,0,0,0,0.45,1.14,86.67,1.36,55.56,0,0,0.83,0.3,1.52,75,,0.08,0.08,0,0,1,100
J. Lindseth,Manisa F.K.,Manisa F.K.,"AMF, LDMF",29,0,2027-06-30,13,1118,0,0.51,3,1.19,11.51,48.25,Norway,Norway,right,182,75,no,6.36,6.04,57.33,1.61,45,0.08,0.11,0.08,2.82,3.87,1.21,1,0.08,0,0,0.64,0,0,0,0.04,0,0,8,0.64,25,0,0.24,0.32,25,0.08,0,0.24,33.33,0,0.81,50,2.9,27.78,1.45,0.4,0,20.77,0.72,0.48,31.48,78.26,12.72,67.09,5.15,95.31,7.89,83.67,28.42,83.29,2.74,32.35,16.29,33.96,0.1,0.97,0,0,0,0,0.48,5.88,64.38,1.37,64.71,0.16,0,1.29,0.08,5.96,72.97,,0,0,0,0.32,0,0
K. Yurdakul,Manisa F.K.,Manisa F.K.,"AMF, RDMF, RAMF",24,100000,,13,935,1,0.39,2,1.11,17.33,45.56,Türkiye,Türkiye,right,0,0,no,7.99,8.18,56.47,1.16,33.33,1.06,1.51,0.19,2.31,3.29,2.02,2,0.19,0,0,1.35,0.1,1,0.1,0.04,0,0,5,0.48,60,20,0.19,1.16,25,0.48,20,0.67,28.57,0.1,1.25,61.54,5.2,33.33,0.77,0.48,0,22.52,1.06,1.06,31.09,87,7.51,75.64,7.41,94.81,9.82,90.2,28.59,90.57,1.54,56.25,15.54,27.63,0.11,0.96,0,0,0,0,0.29,4.43,80.43,1.25,53.85,0.19,0,0.39,0.29,2.79,89.66,,0.58,0,0,0.96,0,0
L. Bacuna,Band?rmaspor,Band?rmaspor,"AMF, LW, RDMF",34,400000,2027-06-30,13,1290,5,1.5,1,2.11,10.74,39.61,Netherlands,"Netherlands, Curaçao",right,180,77,no,4.6,3.42,69.39,0.98,28.57,0,0,0.14,2.23,2.95,0.91,3,0.21,0,0,1.47,0.35,5,0.35,0.1,0,0,16,1.12,37.5,31.25,0.07,0.98,50,0.35,60,0.63,44.44,0.21,1.19,41.18,4.47,20.31,1.74,1.6,0.28,19.6,1.4,0.07,28.74,81.31,9.21,72.73,5.37,89.61,9.84,87.23,26.3,84.08,1.53,54.55,17.68,25.26,0.15,1.26,0.07,0,0.07,100,0.35,3.35,70.83,1.53,59.09,0.35,60,0.98,0.56,3.91,73.21,,0.35,0.14,0,1.19,0,0
A. Nukan,Band?rmaspor,Band?rmaspor,"LCB, CB",32,225000,2026-06-30,13,1294,1,0.85,0,0.35,9.25,57.14,Türkiye,Türkiye,left,196,86,no,7.72,2.78,65,4.45,56.25,0.28,0.37,0.49,5.63,7.48,0.63,4,0.28,0,0,0.14,0.07,1,0.07,0.06,0,0,7,0.49,28.57,14.286,0,0.07,0,0,0,0,0,0,0.07,0,0.21,33.33,0.97,0.28,0,20.8,0.35,0.42,32.48,84.8,13.77,72.73,2.02,96.55,14.05,95.05,27.96,90.55,4.45,50,23.31,43.25,0.02,0.21,0,0,0,0,0.07,5.01,66.67,0.77,36.36,0.77,27.27,0.63,0.07,6.54,72.34,,0,0,0,0,0,0
M. Albayrak,Band?rmaspor,Band?rmaspor,LB,34,75000,,13,1191,0,0.24,0,0.5,10.5,51.08,Türkiye,Türkiye,left,180,75,no,6.57,4.76,60.32,2.12,53.57,0.08,0.1,0.08,3.63,4.78,0.68,1,0.08,0,0,1.06,0,0,0,0.02,0,0,3,0.23,33.33,0,0,1.96,34.62,1.89,36,0.08,0,0.08,0.68,44.44,2.19,34.48,1.21,0.98,0.08,17.68,1.36,0.53,26.15,75.14,10.13,69.4,4.99,93.94,6.42,76.47,21.01,83.45,3.32,45.45,18.93,30.23,0.04,0.38,0,0.08,0,0,0.23,2.8,72.97,1.51,35,0.23,33.33,0.3,0.45,5.29,57.14,,0.15,0,0,0.3,0,0
A. Vural,Sivasspor,Sivasspor,GK,35,250000,2026-06-30,13,1278,0,0,0,0,0.85,66.67,Türkiye,Türkiye,right,187,80,no,1.2,0.21,33.33,0.63,77.78,0,0,0,1.13,1.82,0.07,3,0.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0,11.13,0.35,0.21,20.28,86.11,11.06,78.98,0,0,7.96,93.81,13.03,97.3,7.18,66.67,33.96,50.29,0,0,0,0.07,0,0,0,2.68,71.05,0.35,40,0.21,0,0.14,0,5.85,79.52,0.63,,,,0,0,0
B. Kimpioka,Sivasspor,Sivasspor,"RAMF, LAMF, LW",25,250000,,13,711,1,2.06,0,0.28,23.67,33.69,Sweden,"Sweden, Congo DR",right,185,67,no,3.54,4.56,50,1.52,16.67,0,0,0,1.27,2.1,2.03,1,0.13,1,0.13,4.18,0.13,0,0,0.26,0,0,10,1.27,20,10,0,2.03,37.5,1.39,54.55,0.63,0,0.13,5.32,59.52,16.2,31.25,3.04,3.16,0.38,13.29,2.53,1.65,19.75,75,2.53,75,5.44,88.37,5.57,75,17.22,79.41,0.63,60,15.21,14.78,0.04,0.51,0,0,0,0,0.13,1.39,72.73,2.41,57.89,0,0,0.63,0.63,2.15,76.47,,0,0,0,0.13,1,100
M. Uçar,Amed SK,Amed SK,RB,34,225000,2026-06-30,13,1284,1,0.85,6,3.98,10.58,56.95,Türkiye,Türkiye,right,169,65,no,6.59,4.98,69.01,1.47,28.57,0.14,0.21,0.14,3.01,4.57,0.7,1,0.07,0,0,2.73,0.07,1,0.07,0.06,0,0,9,0.63,33.33,11.111,0.42,3.93,51.79,0,0,3.86,52.73,0.35,0.63,77.78,2.73,58.97,1.05,1.26,0.21,25.51,3.5,1.19,34.98,79.76,12.97,73.51,5.33,90.79,12.27,81.71,27.97,86.72,3.22,52.17,19.05,36.58,0.28,1.61,0.07,0,0,0,0.77,4.42,69.84,3.93,57.14,0.14,50,0.84,1.82,9.04,75.19,,0.21,0,0,0,0,0
E. Karde?ler,Amed SK,Amed SK,GK,31,425000,2026-06-30,13,1275,0,0,0,0,0.21,100,Türkiye,Türkiye,right,184,79,no,1.48,0,0,0.14,100,0,0,0,1.48,2.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,100,0,0,0,11.72,0.35,0.07,18.85,85.39,11.58,78.05,0,0,6.56,96.77,12.85,97.25,6,60,31.11,48.75,0,0,0,0,0,0,0,1.55,68.18,0.21,33.33,0.35,40,0.07,0,4.31,70.49,0.14,,,,0,0,0
U. Gezer,Amed SK,Amed SK,LCB,31,275000,2026-06-30,13,1291,0,1.11,0,0.32,11.15,63.13,Türkiye,Türkiye,left,0,0,no,7.11,4.04,75.86,3.97,61.4,0.07,0.11,0.56,3.97,6.04,0.63,3,0.21,0,0,0.63,0,0,0,0.08,0,0,9,0.63,33.33,0,0,0.35,0,0.35,0,0,0,0,0.35,100,1.74,48,0.7,1.12,0.07,37.58,0.63,0.28,52.08,85.14,23.42,75.3,2.44,97.14,21.89,92.99,44.34,91.82,7.46,48.6,22.89,40,0.02,0.14,0,0.07,0.07,100,0.14,7.95,62.28,1.25,16.67,0.91,23.08,0.28,0,10.95,73.89,,0.07,0,0,0,0,0
S. Kurt,Amed SK,Amed SK,"RDMF, DMF",30,600000,2026-06-30,13,1207,0,1.37,1,1.64,11.41,50.98,Germany,"Germany, Türkiye",right,175,72,no,6.64,5.22,60,1.57,42.86,0.52,0.79,0.15,2.98,4.49,0.37,2,0.15,0,0,0.89,0,0,0,0.1,0,0,15,1.12,26.67,0,0.07,0.37,40,0,0,0.3,25,0,0.52,57.14,2.76,45.95,0.75,1.19,0,33.41,0.37,1.04,46.3,88.41,13.65,77.6,7.61,93.14,18.94,93.7,42.58,91.07,3.36,60,18,33.58,0.12,0.6,0,0,0.22,66.67,0.22,7.01,78.72,1.49,55,0.45,33.33,0.89,0.15,6.56,80.68,,0.07,0,0,0,0,0
K. Al?c?,Hatayspor,Hatayspor,"RB, RCB, RWB",28,250000,2026-06-30,13,1233,0,0.57,2,1.36,12.34,53.85,Türkiye,Türkiye,right,183,76,no,7.45,6.64,72.53,2.92,42.5,0,0,0.22,2.63,3.48,0.88,1,0.07,0,0,1.09,0,0,0,0.04,0,0,3,0.22,0,0,0.15,2.12,44.83,0.15,50,1.97,44.44,0.36,0.51,28.57,1.24,17.65,0.88,0.58,0,22.77,2.85,0.29,29.2,81.75,10.58,71.03,4.96,94.12,9.34,86.72,23.72,90.15,3.5,45.83,19.55,36.25,0.1,0.66,0,0,0,0,0.51,3.07,69.05,2.19,46.67,0.15,100,0.51,0.8,5.47,72,,0,0,0,0,0,0
M. Ye?il,Amed SK,Amed SK,"RCB, CB",27,750000,,13,1282,1,0.99,0,1.58,11.3,61.49,Türkiye,Türkiye,right,188,75,no,9.27,4.49,68.75,3.58,56.86,0.56,0.85,0.63,5.62,8.54,0.77,2,0.14,0,0,0.21,0.07,1,0.07,0.07,0,0,7,0.49,14.29,14.286,0,0.28,0,0,0,0.28,0,0,0.21,66.67,1.26,55.56,0.7,1.12,0.21,32.29,0.35,0.98,50.69,84.76,22.32,75.79,3.09,97.73,20.99,92.98,42.19,90.35,8.21,58.97,23.51,42.12,0.11,0.42,0,0,0,0,0.21,7.58,62.04,1.12,31.25,0.56,25,0.56,0,12.64,73.89,,0.07,0,0,0,0,0
V. Bekaj,Hatayspor,Hatayspor,GK,28,350000,2026-06-30,13,1274,0,0,0,0,1.06,53.33,Kosovo,"Kosovo, Albania",right,191,82,no,2.68,0.42,33.33,0.42,83.33,0,0,0,2.54,3.42,0,4,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,50,0,0,0,16.04,0.64,0.07,25.86,86.89,16.32,82.25,0,0,8.12,94.78,16.67,97.88,9.11,67.44,30.47,45.28,0,0,0,0,0,0,0,1.27,61.11,0.07,0,0.07,0,0,0,7.98,71.68,0.42,,,,0,0,0
B. Göcmen,Manisa F.K.,Manisa F.K.,RCB,22,150000,2027-06-30,13,1226,0,0.73,1,0.81,12.63,66.28,Türkiye,Türkiye,right,0,0,no,9.69,5.07,69.57,5.29,68.06,0.59,0.81,0.22,5.58,7.65,0.73,2,0.15,0,0,0.15,0,0,0,0.05,0,0,7,0.51,28.57,0,0.07,0.07,0,0,0,0.07,0,0,0.07,0,1.17,50,0.88,0.29,0,17.03,0,1.03,29,84.56,13.21,74.44,1.32,94.44,11.89,96.3,24.81,88.46,4.11,62.5,19.41,36.01,0.06,0.22,0,0,0,0,0.22,2.86,58.97,0.37,60,0.07,100,0.51,0,5.07,56.52,,0,0,0,0,0,0
E. Erdo?an,Sakaryaspor,Sakaryaspor,"RW, LB",24,150000,2026-06-30,13,616,2,1.54,0,0.4,17.39,38.66,Türkiye,Türkiye,left,175,70,no,6.57,3.8,50,4.24,48.28,0.73,1.17,0,3.94,6.33,1.02,2,0.29,0,0,3.21,0.29,2,0.29,0.22,0,0,10,1.46,50,20,0,2.05,42.86,0.44,0,1.61,54.55,0.29,3.51,41.67,7.74,28.3,2.34,1.46,0,15.34,1.17,0.73,23.96,73.17,8.62,69.49,4.24,89.66,5.99,75.61,20.16,79.71,1.75,33.33,15.82,14.27,0.06,1.02,0,0,0.29,50,0.44,3.65,64,2.63,61.11,0.44,66.67,0.73,0.88,5.26,66.67,,0,0,0,0.58,0,0
G. Kakuta,Sakaryaspor,Sakaryaspor,"CF, AMF",34,1200000,,13,1149,8,4.57,1,1.73,20.99,39.55,France,"France, Congo DR",left,173,72,no,3.92,3.68,59.57,2.11,29.63,0,0,0.08,1.72,2.37,1.02,3,0.23,0,0,2.82,0.63,5,0.39,0.36,3,0.23,28,2.19,46.43,28.571,0.08,1.1,42.86,0.39,40,0.55,42.86,0.08,3.52,37.78,13.39,34.5,2.9,1.57,0,16.14,1.57,1.1,25.77,73.56,8.07,62.14,5.64,86.11,6.19,78.48,22.79,78.35,1.88,33.33,17.23,26.81,0.14,0.7,0.16,0,0.23,0,0.39,4.31,54.55,2.04,61.54,0.55,0,1.17,0.55,4.15,75.47,,0.08,0,0,0,3,100
J. Szumski,Sakaryaspor,Sakaryaspor,GK,33,100000,2026-06-30,13,1263,0,0,0,0,0.5,100,Poland,Poland,right,194,78,no,2.21,0.14,100,0.14,100,0,0,0,2.07,2.85,0,1,0.07,0,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,100,0.07,100,0,0,0,9.69,0.07,0,18.17,75.29,12.11,64.12,0,0,5.56,97.44,9.98,96.43,8.19,49.57,34.1,49.05,0,0,0,0,0,0,0,1.85,23.08,0.29,0,0.29,25,0,0,5.49,61.04,0.14,,,,0,0,0
S. Yavuz,Sakaryaspor,Sakaryaspor,RB,29,50000,,13,1157,0,0.02,1,0.86,13.77,55.37,Türkiye,Türkiye,right,185,70,no,10.11,6.77,64.37,1.87,54.17,0.31,0.43,0.39,5.45,7.45,0.78,0,0,0,0,1.09,0,0,0,0,0,0,1,0.08,0,0,0.08,1.79,34.78,0,0,1.79,34.78,0.08,0.86,54.55,3.19,41.46,0.54,0.93,0,15.4,2.1,1.01,25.44,71.87,9.8,62.7,3.58,89.13,7.31,77.66,21.47,78.26,2.26,37.93,17.68,26.56,0.07,0.54,0,0,0.08,0,0.16,2.18,53.57,1.32,41.18,0.16,50,0.31,0.7,6.3,46.91,,0,0,0,0,0,0
B. Çoban,Sakaryaspor,Sakaryaspor,"LW, LAMF",31,450000,,13,1228,4,2.87,2,1.38,14.44,47.72,Germany,"Germany, Türkiye",right,168,63,no,5.13,3.44,63.83,1.25,35.29,0.22,0.3,0.07,2.71,3.72,0.88,3,0.22,0,0,2.2,0.29,4,0.29,0.21,0,0,20,1.47,55,20,0.15,0.59,75,0.59,75,0,0,0.07,1.61,59.09,8.06,42.73,3.15,1.1,0.15,10.26,1.32,2.86,14.58,76.38,4.18,56.14,3.81,92.31,2.93,82.5,12.97,79.66,1.1,40,15.29,25.11,0.1,0.88,0.07,0,0,0,0.22,1.69,43.48,0.88,50,0.15,0,0.81,0.22,1.69,60.87,,0.22,0,0,0.37,0,0
