Player,Team,Team within selected timeframe,Position,Age,Market value,Contract expires,Matches played,Minutes played,Goals,xG,Assists,xA,Duels per 90,"Duels won, %",Birth country,Passport country,Foot,Height,Weight,On loan,Successful defensive actions per 90,Defensive duels per 90,"Defensive duels won, %",Aerial duels per 90,"Aerial duels won, %",Sliding tackles per 90,PAdj Sliding tackles,Shots blocked per 90,Interceptions per 90,PAdj Interceptions,Fouls per 90,Yellow cards,Yellow cards per 90,Red cards,Red cards per 90,Successful attacking actions per 90,Goals per 90,Non-penalty goals,Non-penalty goals per 90,xG per 90,Head goals,Head goals per 90,Shots,Shots per 90,"Shots on target, %","Goal conversion, %",Assists per 90,Crosses per 90,"Accurate crosses, %",Crosses from left flank per 90,"Accurate crosses from left flank, %",Crosses from right flank per 90,"Accurate crosses from right flank, %",Crosses to goalie box per 90,Dribbles per 90,"Successful dribbles, %",Offensive duels per 90,"Offensive duels won, %",Touches in box per 90,Progressive runs per 90,Accelerations per 90,Received passes per 90,Received long passes per 90,Fouls suffered per 90,Passes per 90,"Accurate passes, %",Forward passes per 90,"Accurate forward passes, %",Back passes per 90,"Accurate back passes, %",Lateral passes per 90,"Accurate lateral passes, %",Short / medium passes per 90,"Accurate short / medium passes, %",Long passes per 90,"Accurate long passes, %","Average pass length, m","Average long pass length, m",xA per 90,Shot assists per 90,Second assists per 90,Third assists per 90,Smart passes per 90,"Accurate smart passes, %",Key passes per 90,Passes to final third per 90,"Accurate passes to final third, %",Passes to penalty area per 90,"Accurate passes to penalty area, %",Through passes per 90,"Accurate through passes, %",Deep completions per 90,Deep completed crosses per 90,Progressive passes per 90,"Accurate progressive passes, %",Conceded goals,Conceded goals per 90,Shots against,Shots against per 90,Clean sheets,"Save rate, %",xG against,xG against per 90,Prevented goals,Prevented goals per 90,Back passes received as GK per 90,Exits per 90,Aerial duels per 90,Free kicks per 90,Direct free kicks per 90,"Direct free kicks on target, %",Corners per 90,Penalties taken,"Penalty conversion, %"
A. Torres,Atlético Morelia,Atlético Morelia,GK,29,400000,,18,1848,0,0,0,0,0.58,66.67,Mexico,Mexico,right,191,95,no,1.51,0,0,0.29,83.33,0,0,0,1.51,1.96,0,1,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19,75,0,0,0,18.8,0.24,0.24,26.69,84.49,15.19,76.28,0,0,10.76,95.93,17,97.42,9.64,62.12,33.51,48.63,0,0,0.05,0,0,0,0,2.09,25.58,0.19,25,0.15,0,0.05,0,6.67,71.53,24,1.17,67,3.26,6,64.18,21.08,1.03,-2.92,-0.142,0,1.51,0.29,,,,0,0,0
B. Vázquez,Atlético Morelia,Atlético Morelia,"RCB, CB",27,500000,,18,1848,3,2.35,1,0.47,11.44,60,Mexico,Mexico,right,180,78,no,8.13,5.45,69.64,2.73,64.29,0.83,1.08,0.49,3.51,4.56,0.49,4,0.19,0,0,0.49,0.15,2,0.1,0.11,2,0.1,16,0.78,31.25,18.75,0.05,0.05,100,0,0,0.05,100,0.05,0.24,80,1.27,34.62,0.63,1.02,0.29,25.32,0.68,0.58,37.16,90.3,14.66,81.06,3.07,98.41,16.61,96.48,32.58,94.62,4.53,59.14,21.63,38.23,0.02,0.15,0,0,0,0,0.15,3.94,75.31,0.15,66.67,0.24,60,0.15,0.05,6.87,75.18,0,,0,,0,0,0,0,,,2.34,,,0,0,0,0,1,100
G. Ruíz,Jaiba Brava,Jaiba Brava,GK,40,75000,,18,1842,0,0,0,0,0.39,75,Mexico,Mexico,right,189,79,no,1.03,0.15,100,0,0,0,0,0,0.88,1.16,0,2,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,100,0,0,0,13.05,0.39,0.1,21.6,86.65,11.53,77.54,0,0,9.14,97.86,15,97.07,6.6,62.96,31.79,51.54,0,0,0,0,0,0,0,2.1,46.51,0.2,0,0.05,0,0,0,4.98,74.51,17,0.83,76,3.71,5,77.63,21.2,1.04,4.2,0.205,0,1.56,0,,,,0,0,0
E. Torres,Jaiba Brava,Jaiba Brava,"LCMF, AMF, RCMF",27,700000,,18,1842,1,0.92,4,3.07,9.67,55.05,Mexico,Mexico,left,167,62,no,4.25,2.54,67.31,0.78,43.75,0.39,0.52,0.2,2.15,2.84,0.34,2,0.1,0,0,0.98,0.05,1,0.05,0.05,1,0.05,16,0.78,12.5,6.25,0.2,0.73,26.67,0.54,36.36,0.2,0,0.05,1.07,54.55,5.52,51.33,1.03,1.56,0.15,36.89,1.03,1.42,49.79,88.42,15.15,78.71,9.53,94.87,16.56,92.33,45.64,91.43,3.47,60.56,17.05,34.15,0.15,1.32,0,0,0.34,28.57,0.54,7.82,80,2.35,50,1.12,39.13,1.37,0.24,6.84,82.14,0,,0,,0,0,0,0,,,0.29,,,0.83,0.1,0,1.47,0,0
J. Venegas,Tepatitlán de Morelos,Tepatitlán de Morelos,"RCMF, DMF, RDMF",30,700000,,18,1796,0,0.58,1,0.28,10.47,58.37,Mexico,Mexico,right,176,68,no,9.37,5.91,65.25,2.51,42,0.5,0.7,0.6,5.01,7.04,1,5,0.25,0,0,0.4,0,0,0,0.03,0,0,12,0.6,25,0,0.05,0.55,27.27,0.05,0,0.5,30,0,0.2,50,0.9,50,0.25,0.65,0.1,23.8,0.3,0.2,38.54,82.18,16.34,73.01,3.56,91.55,14.88,91.92,32.52,88.44,5.56,50.45,21.77,42.42,0.01,0.4,0.05,0,0,0,0.05,7.62,69.08,1.2,33.33,0.45,33.33,0.25,0.05,8.32,73.49,0,,0,,0,0,0,0,,,1,,,0,0,0,0.1,0,0
H. Hernández,Irapuato,Irapuato,GK,40,100000,,18,1794,0,0,0,0.11,0.6,58.33,Mexico,Mexico,right,179,89,no,1.71,0.2,50,0.15,100,0,0,0,1.61,2.18,0.05,5,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,66.67,0,0,0,24.53,0.45,0.15,34.67,86.11,18.41,74.66,0.05,100,15.65,99.36,21.57,97.21,13.04,68.08,34.08,49.55,0.01,0.05,0,0,0,0,0.05,4.16,46.99,0.25,20,0.3,16.67,0.1,0,9.03,77.22,22,1.1,72,3.61,6,69.44,18.52,0.93,-3.48,-0.175,0.05,1.15,0.15,,,,0,0,0
J. Ruiz Flores,Irapuato,Irapuato,"RCMF, RDMF",26,0,,18,1776,2,0.68,1,1.68,10.24,50,Mexico,Mexico,unknown,0,0,no,5.93,4.51,58.43,1.01,45,0.25,0.34,0.15,3.04,4.14,1.01,0,0,0,0,1.52,0.1,2,0.1,0.03,0,0,19,0.96,31.58,10.526,0.05,1.27,56,0.2,0,1.06,66.67,0.15,0.81,56.25,3.85,44.74,0.96,1.27,0.1,30.15,1.62,0.86,40.64,84.16,12.97,75,7.15,95.04,13.63,89.59,35.68,87.64,3.75,60.81,17.47,33.56,0.09,0.91,0.05,0,0.15,33.33,0.41,6.08,71.67,2.38,61.7,0.91,55.56,1.11,0.61,6.79,78.36,0,,0,,0,0,0,0,,,0.66,,,0.71,0.25,40,1.42,0,0
G. Gutiérrez,Tepatitlán de Morelos,Tepatitlán de Morelos,GK,29,500000,,17,1743,0,0,0,0,0.52,80,Mexico,Mexico,right,183,67,no,1.76,0.1,50,0.21,100,0,0,0,1.7,2.37,0,2,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,100,0,0,0,17.92,0.36,0.15,26.85,83.08,15.85,73.62,0,0,10.22,96.46,15.96,99.03,10.9,59.72,36.81,53.93,0,0,0,0,0,0,0,5.01,52.58,0.46,22.22,0.31,50,0.1,0,7.54,79.45,17,0.88,83,4.29,4,79.52,23.81,1.23,6.81,0.352,0,0.67,0.21,,,,0,0,0
Elbis,Irapuato,Irapuato,LCB,32,500000,,17,1725,0,0.71,1,0.32,15.65,57.33,Brazil,Brazil,left,176,75,no,8.03,6.1,69.23,4.85,50.54,0.16,0.22,0.63,3.65,5.05,0.57,4,0.21,0,0,0.37,0,0,0,0.04,0,0,11,0.57,9.09,0,0.05,0.31,50,0.26,60,0.05,0,0,0.31,50,3.34,50,0.63,1.72,0.1,31.2,0.73,1.2,44.45,84.39,20.61,75.7,2.87,100,17.27,90.63,36,92.61,8.14,49.36,23.23,41.22,0.02,0.26,0.05,0,0,0,0.21,8.77,67.26,0.99,52.63,0.73,57.14,0.37,0.16,10.02,80.73,0,,0,,0,0,0,0,,,2.24,,,0,0,0,0,0,0
J. Clemente,Jaiba Brava,Jaiba Brava,LB,26,700000,,17,1697,1,1.14,2,0.87,11.56,49.54,Mexico,Mexico,left,173,68,no,6.47,6.05,57.89,1.43,48.15,0.05,0.07,0,2.92,3.81,0.95,3,0.16,1,0.05,1.75,0.05,1,0.05,0.06,0,0,28,1.48,17.86,3.571,0.11,1.96,48.65,1.96,48.65,0,0,0.11,0.85,56.25,3.13,38.98,0.74,1.48,0.11,38.19,2.17,0.42,49.27,84.5,21.32,79.85,8.27,97.44,14.69,87.73,41.05,89.66,6.36,61.67,18.63,36.52,0.05,0.42,0,0.05,0.05,100,0.21,8.11,76.47,2.81,56.6,0.32,33.33,0.9,0.85,10.77,75.37,0,,0,,0,0,0,0,,,0.74,,,0.05,0.05,0,0,0,0
