Player,Team,Team within selected timeframe,Position,Age,Market value,Contract expires,Matches played,Minutes played,Goals,xG,Assists,xA,Duels per 90,"Duels won, %",Birth country,Passport country,Foot,Height,Weight,On loan,Successful defensive actions per 90,Defensive duels per 90,"Defensive duels won, %",Aerial duels per 90,"Aerial duels won, %",Sliding tackles per 90,PAdj Sliding tackles,Shots blocked per 90,Interceptions per 90,PAdj Interceptions,Fouls per 90,Yellow cards,Yellow cards per 90,Red cards,Red cards per 90,Successful attacking actions per 90,Goals per 90,Non-penalty goals,Non-penalty goals per 90,xG per 90,Head goals,Head goals per 90,Shots,Shots per 90,"Shots on target, %","Goal conversion, %",Assists per 90,Crosses per 90,"Accurate crosses, %",Crosses from left flank per 90,"Accurate crosses from left flank, %",Crosses from right flank per 90,"Accurate crosses from right flank, %",Crosses to goalie box per 90,Dribbles per 90,"Successful dribbles, %",Offensive duels per 90,"Offensive duels won, %",Touches in box per 90,Progressive runs per 90,Accelerations per 90,Received passes per 90,Received long passes per 90,Fouls suffered per 90,Passes per 90,"Accurate passes, %",Forward passes per 90,"Accurate forward passes, %",Back passes per 90,"Accurate back passes, %",Lateral passes per 90,"Accurate lateral passes, %",Short / medium passes per 90,"Accurate short / medium passes, %",Long passes per 90,"Accurate long passes, %","Average pass length, m","Average long pass length, m",xA per 90,Shot assists per 90,Second assists per 90,Third assists per 90,Smart passes per 90,"Accurate smart passes, %",Key passes per 90,Passes to final third per 90,"Accurate passes to final third, %",Passes to penalty area per 90,"Accurate passes to penalty area, %",Through passes per 90,"Accurate through passes, %",Deep completions per 90,Deep completed crosses per 90,Progressive passes per 90,"Accurate progressive passes, %",Conceded goals,Conceded goals per 90,Shots against,Shots against per 90,Clean sheets,"Save rate, %",xG against,xG against per 90,Prevented goals,Prevented goals per 90,Back passes received as GK per 90,Exits per 90,Aerial duels per 90,Free kicks per 90,Direct free kicks per 90,"Direct free kicks on target, %",Corners per 90,Penalties taken,"Penalty conversion, %"
R. Gutiérrez,Mazatlán,Mazatlán,GK,28,700000,2026-06-30,17,1783,0,0,0,0,0.66,76.92,Mexico,Mexico,left,181,78,no,1.62,0.15,66.67,0.35,100,0,0,0,1.51,1.95,0.05,2,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,50,0,0,0.05,10.65,0.25,0.3,16.66,81.21,9.09,68.33,0.05,0,6.71,96.99,10.65,98.58,5.96,50.85,34.51,54.37,0,0,0,0,0,0,0,2.42,39.58,0.35,0,0.1,0,0,0,4.44,68.18,29,1.46,82,4.14,1,64.63,26.13,1.32,-2.87,-0.145,0,1.11,0.35,,,,0,0,0
J. Rodríguez,Juárez,Juárez,"LW, LAMF, RW",27,2000000,2027-06-30,21,1776,2,2.13,5,2.47,15.54,46.9,Panama,Panama,left,180,69,no,3.38,3.32,54.84,1.07,30,0,0,0.11,1.55,2.04,0.86,3,0.15,0,0,4.4,0.1,2,0.11,0.11,1,0.05,23,1.23,34.78,8.696,0.27,3.86,27.78,3.54,30.3,0.32,0,0.86,4.23,68.35,10.02,45.45,1.29,2.84,0.21,21.66,1.98,1.07,28.95,77.96,5.95,74.77,6.27,95.73,10.67,69.85,24.28,86.53,1.07,50,18.25,22.44,0.13,1.39,0,0.05,0,0,0.54,3.06,84.21,3.22,38.33,0.11,0,0.38,1.29,4.45,80.72,0,,0,,0,0,0,0,,,0,,,0.48,0.21,0,1.61,0,0
W. Ditta,Cruz Azul,Cruz Azul,"RCB, CB",27,0,2028-06-30,18,1757,0,0.34,0,0.06,10.09,59.9,Colombia,Colombia,right,180,80,no,7.99,4.41,61.63,2.15,64.29,0.67,1.07,0.46,4.61,7.44,0.87,4,0.2,0,0,0.51,0,0,0,0.02,0,0,5,0.26,40,0,0,0.26,20,0,0,0.26,20,0,0.51,70,1.74,52.94,0.31,1.64,0.1,34.99,1.18,1.02,48.2,90.97,17.06,80.78,4.2,96.34,21.87,97.89,42.72,94.96,5.22,61.76,19.64,37.55,0,0.2,0.05,0,0.05,0,0.05,5.02,71.43,0.82,37.5,0.26,0,0.05,0.05,5.07,71.72,0,,0,,0,0,0,0,,,2.31,,,0,0,0,0,0,0
P. Bennevendo,Pumas UNAM,Pumas UNAM,RB,25,1200000,,18,1755,0,0.42,1,0.65,15.59,56.58,Mexico,Mexico,right,177,68,no,9.28,7.23,66.67,1.9,48.65,0.67,0.91,0.1,3.79,5.2,1.03,3,0.15,0,0,1.64,0,0,0,0.02,0,0,6,0.31,16.67,0,0.05,2.26,43.18,0,0,2.26,43.18,0.21,0.87,70.59,5.08,48.48,0.97,1.28,0.1,25.13,3.13,1.49,32.72,81.97,9.74,75.26,6.51,92.13,10.46,80.88,28.62,87.1,1.95,47.37,16.76,29.46,0.03,0.62,0.05,0.05,0.15,0,0.26,2.46,72.92,2.62,49.02,0.26,20,0.46,1.03,5.69,67.57,0,,0,,0,0,0,0,,,0.31,,,0,0,0,0,0,0
Á. Correa,Tigres UANL,Tigres UANL,"CF, AMF",30,0,2030-06-30,18,1738,8,8.83,4,3.08,16.99,41.46,Argentina,"Argentina, Spain",right,171,70,no,4.04,3.78,64.38,0.72,35.71,0.05,0.08,0.1,1.55,2.27,0.88,3,0.16,0,0,4.3,0.41,8,0.41,0.46,0,0,60,3.11,60,13.333,0.21,1.24,45.83,0.57,54.55,0.62,41.67,0.16,3.73,48.61,11.34,36.07,5.18,2.17,0.47,22.89,1.71,1.24,27.6,79.74,6.58,64.57,6.63,90.63,8.86,83.04,24.75,83.05,1.76,55.88,16.47,26.51,0.16,1.55,0.05,0.05,0.21,25,0.57,3.26,66.67,2.07,50,0.41,25,1.61,0.57,2.95,71.93,0,,0,,0,0,0,0,,,0.36,,,0.16,0.05,100,1.04,1,0
C. Acevedo,Santos Laguna,Santos Laguna,GK,29,4000000,2027-06-30,17,1736,0,0.05,0,0,0.62,91.67,Mexico,Mexico,right,182,68,no,1.92,0.16,66.67,0.36,100,0,0,0,1.81,2.31,0,1,0.05,0,0,0,0,0,0,0,0,0,1,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0.05,100,0,0,0,9.64,0.16,0.21,15.76,85.86,7.83,72.85,0,0,7.15,98.55,10.37,98.5,5.39,61.54,29.95,44.04,0,0,0,0,0,0,0,0.67,46.15,0.1,50,0,0,0.05,0,3.37,73.85,28,1.45,114,5.91,5,75.44,33.29,1.73,5.29,0.274,0,1.61,0.36,,,,0,0,0
E. Unsain,Necaxa,Necaxa,GK,30,3500000,2027-06-30,17,1734,0,0,0,0,0.36,100,Argentina,Argentina,right,188,83,no,0.67,0,0,0.36,100,0,0,0,0.67,0.93,0,2,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.04,0.16,0,17.23,79.82,9.34,65.56,0,0,7.11,97.81,10.12,97.95,7.06,54.41,34.04,50.85,0,0,0,0,0,0,0,3.01,50,0.36,14.29,0.36,28.57,0.05,0,4.78,63.04,32,1.66,73,3.79,1,56.16,24.72,1.28,-7.28,-0.378,0,1.25,0.36,,,,0,0,0
G. Berterame,Monterrey,Monterrey,CF,27,0,2027-12-31,18,1734,9,9.27,1,1.24,11.16,42.79,Argentina,Argentina,right,180,74,no,2.39,1.61,58.06,2.91,51.79,0.16,0.23,0.1,1.3,1.91,0.67,0,0,0,0,2.13,0.47,9,0.47,0.48,1,0.05,49,2.54,59.18,18.367,0.05,0.36,28.57,0.16,0,0.21,50,0.05,1.09,47.62,4.46,32.56,3.94,0.62,0.16,11.31,1.09,1.14,14.48,82.8,2.02,64.1,4.98,91.67,4.36,88.1,13.81,84.96,0.36,57.14,14.4,11.75,0.06,0.78,0.1,0,0.05,0,0.21,1.04,75,0.31,66.67,0.05,0,0.57,0.05,1.35,57.69,0,,0,,0,0,0,0,,,0.05,,,0,0,0,0,0,0
Eduardo Bauermann,Pachuca,Pachuca,RCB,29,1000000,,17,1718,0,0.35,0,0.05,10.01,62.83,Brazil,Brazil,right,187,85,no,6.81,4.35,77.11,2.72,48.08,0.16,0.22,0.37,3.3,4.73,0.73,6,0.31,1,0.05,0,0,0,0,0.02,0,0,3,0.16,0,0,0,0.05,0,0,0,0.05,0,0,0,0,1.15,59.09,0.37,0.31,0,30.12,0.84,0.73,42.54,89.53,17.39,80.72,3.88,98.65,16.66,95.6,39.19,93.18,3.3,47.62,20.52,38.9,0,0.05,0,0,0,0,0,4.87,75.27,0.37,42.86,0.31,33.33,0.1,0,7.7,76.87,0,,0,,0,0,0,0,,,3.09,,,0,0,0,0.05,0,0
João Pedro,Atlético de San Luis,Atlético de San Luis,CF,33,3000000,2026-06-30,17,1703,12,8.88,0,1.12,17.44,30.61,Brazil,"Brazil, Italy",right,184,73,no,1.8,2.22,38.1,5.07,33.33,0.05,0.07,0,0.9,1.14,1.64,4,0.21,1,0.05,2.11,0.63,8,0.42,0.47,2,0.11,42,2.22,54.76,28.571,0,0.42,37.5,0.26,40,0.16,33.33,0.11,1.74,42.42,7.24,27.74,2.96,0.37,0.11,8.14,1,1.22,10.94,72.46,2.27,60.47,2.85,92.59,3.7,70,9.57,74.59,1.06,65,18.15,28.79,0.06,0.42,0.05,0,0.11,0,0.21,1.37,46.15,0.74,50,0.16,0,0.53,0.11,1.53,58.62,0,,0,,0,0,0,0,,,0.05,,,0.11,0.11,0,0,4,100
