Player,Team,Team within selected timeframe,Position,Age,Market value,Contract expires,Matches played,Minutes played,Goals,xG,Assists,xA,Duels per 90,"Duels won, %",Birth country,Passport country,Foot,Height,Weight,On loan,Successful defensive actions per 90,Defensive duels per 90,"Defensive duels won, %",Aerial duels per 90,"Aerial duels won, %",Sliding tackles per 90,PAdj Sliding tackles,Shots blocked per 90,Interceptions per 90,PAdj Interceptions,Fouls per 90,Yellow cards,Yellow cards per 90,Red cards,Red cards per 90,Successful attacking actions per 90,Goals per 90,Non-penalty goals,Non-penalty goals per 90,xG per 90,Head goals,Head goals per 90,Shots,Shots per 90,"Shots on target, %","Goal conversion, %",Assists per 90,Crosses per 90,"Accurate crosses, %",Crosses from left flank per 90,"Accurate crosses from left flank, %",Crosses from right flank per 90,"Accurate crosses from right flank, %",Crosses to goalie box per 90,Dribbles per 90,"Successful dribbles, %",Offensive duels per 90,"Offensive duels won, %",Touches in box per 90,Progressive runs per 90,Accelerations per 90,Received passes per 90,Received long passes per 90,Fouls suffered per 90,Passes per 90,"Accurate passes, %",Forward passes per 90,"Accurate forward passes, %",Back passes per 90,"Accurate back passes, %",Lateral passes per 90,"Accurate lateral passes, %",Short / medium passes per 90,"Accurate short / medium passes, %",Long passes per 90,"Accurate long passes, %","Average pass length, m","Average long pass length, m",xA per 90,Shot assists per 90,Second assists per 90,Third assists per 90,Smart passes per 90,"Accurate smart passes, %",Key passes per 90,Passes to final third per 90,"Accurate passes to final third, %",Passes to penalty area per 90,"Accurate passes to penalty area, %",Through passes per 90,"Accurate through passes, %",Deep completions per 90,Deep completed crosses per 90,Progressive passes per 90,"Accurate progressive passes, %",Conceded goals,Conceded goals per 90,Shots against,Shots against per 90,Clean sheets,"Save rate, %",xG against,xG against per 90,Prevented goals,Prevented goals per 90,Back passes received as GK per 90,Exits per 90,Aerial duels per 90,Free kicks per 90,Direct free kicks per 90,"Direct free kicks on target, %",Corners per 90,Penalties taken,"Penalty conversion, %"
Fábio,Fluminense,Fluminense,GK,45,200000,2025-12-31,33,3319,0,0,0,0,0.35,92.31,Brazil,"Brazil, Italy",right,190,93,no,1.22,0.05,100,0.19,85.71,0,0,0,1.17,1.64,0,2,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,100,0,0,0,7.97,0.05,0.08,12.8,89.41,6.26,80.09,0,0,5.69,98.1,8.32,98.37,4.47,72.73,28.1,42.16,0,0,0,0,0,0,0,0.22,50,0,0,0,0,0,0,3.39,74.4,37,1,111,3.01,13,66.67,29.89,0.81,-7.11,-0.193,0,1.03,0.19,,,,0,0,0
Jemmes,Mirassol,Mirassol,LCB,25,0,2027-12-31,33,3309,2,2.05,0,0.11,10.58,60.41,Brazil,Brazil,right,187,73,yes,7.72,4.05,63.09,3.51,61.24,0.16,0.22,0.63,5,6.81,0.84,2,0.05,0,0,0.49,0.05,2,0.05,0.06,0,0,11,0.3,27.27,18.182,0,0.03,100,0.03,100,0,0,0,0.54,65,1.44,56.6,0.35,1.25,0.3,26.65,0.24,0.24,39.55,89.61,15.86,80.96,2.88,94.34,15.07,97.65,37.32,91.55,2.2,56.79,18.02,31.23,0,0.08,0,0.03,0.03,100,0,2.99,77.27,0.19,28.57,0.14,20,0.05,0.03,4.79,58.52,0,,0,,0,0,0,0,,,1.71,,,0,0,0,0.03,0,0
Gabriel Brazão,Santos,Santos,GK,25,0,2028-12-31,33,3275,0,0,0,0,0.93,79.41,Brazil,Brazil,right,192,85,no,1.04,0.14,60,0.41,100,0.03,0.04,0.03,0.93,1.27,0.03,2,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19,85.71,0,0,0,7.8,0.08,0.22,12.42,83.85,6.49,72.03,0,0,5.39,96.94,7.53,97.45,4.86,62.71,31.28,48.08,0,0,0,0,0,0,0,1.1,45,0.05,0,0,0,0,0,3.57,66.92,48,1.32,159,4.37,7,69.81,44.02,1.21,-3.98,-0.109,0,1.46,0.41,,,,0,0,0
Éverson,Atlético Mineiro,Atlético Mineiro,GK,35,1800000,2027-12-31,32,3254,0,0,0,0,0.69,92,Brazil,Brazil,right,192,86,no,1.27,0.03,0,0.5,100,0,0,0,1.27,1.9,0,6,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,100,0,0,0,15.9,0.36,0.22,25.5,84.82,16.87,78.85,0.03,0,7.91,97.2,13.88,98.41,11.56,68.9,33.42,46.28,0,0,0.03,0,0,0,0,2.07,56,0.08,33.33,0.08,0,0.03,0,8.74,74.37,37,1.02,140,3.87,11,73.57,35.98,1,-1.02,-0.028,0,1.55,0.5,,,,0,0,0
Agustín Rossi,Flamengo,Flamengo,GK,30,7000000,2027-12-31,33,3248,0,0,0,0,0.69,80,Argentina,"Argentina, Italy",right,193,95,no,1.05,0,0,0.36,76.92,0,0,0,1.05,1.71,0,3,0.08,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,100,0.22,87.5,0,0,0,14.49,0.28,0.25,22.03,89.06,10.06,78.24,0.06,100,10.97,98.74,16.13,97.77,5.87,65.57,28.38,44.36,0,0,0,0,0,0,0,1.36,40.82,0.06,0,0.19,28.57,0,0,4.27,70.78,21,0.58,109,3.02,16,80.73,32.6,0.9,11.6,0.321,0,1.66,0.36,,,,0,0,0
Willian Machado,Ceará,Ceará,LCB,29,100000,,32,3213,0,1.23,0,0.61,9.83,73.22,Brazil,Brazil,left,186,90,no,7.34,3.5,72.8,4.31,78.57,0.17,0.2,0.42,4.62,5.63,0.5,4,0.11,0,0,0.34,0,0,0,0.03,0,0,14,0.39,42.86,0,0,0.14,40,0.08,66.67,0.06,0,0.03,0.14,80,0.84,56.67,0.56,0.59,0,20.87,0.31,0.45,31.99,85.9,12.77,71.93,1.6,100,14.85,95.66,26.27,91.15,5.57,62.31,22.18,34.51,0.02,0.2,0,0,0,0,0.03,3.75,69.4,0.53,31.58,0.28,40,0.14,0.06,5.99,65.89,0,,0,,0,0,0,0,,,1.32,,,0,0,0,0,0,0
Léo Jardim,Vasco da Gama,Vasco da Gama,GK,30,5500000,2030-12-31,32,3196,0,0,0,0,0.59,85.71,Brazil,"Brazil, Italy",right,188,82,no,1.38,0,0,0.45,81.25,0,0,0,1.38,1.99,0,1,0.03,1,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,100,0,0,0,13.63,0.28,0.2,19.6,88.51,7.74,75.27,0.03,100,10.95,97.43,14.76,98.47,4.84,58.14,26.97,44.59,0,0,0,0,0,0,0,0.62,22.73,0.06,0,0.03,0,0,0,3.63,61.24,45,1.27,140,3.94,8,67.86,44.67,1.26,-0.33,-0.009,0,1.94,0.45,,,,0,0,0
Danielzinho,Mirassol,Mirassol,"RDMF, RCMF",31,300000,2025-12-30,32,3168,0,1.97,1,3.21,13.52,47.27,Brazil,Brazil,right,167,65,no,6.19,5,57.39,1.9,41.79,0.28,0.39,0.4,3.04,4.12,0.82,4,0.11,0,0,0.65,0,0,0,0.06,0,0,30,0.85,16.67,0,0.03,0.8,14.29,0.28,20,0.51,11.11,0.06,0.51,55.56,5,42.05,0.88,1.22,0.14,36.34,0.54,1.79,49.63,86.43,15.4,75.46,11.19,96.45,12.93,89.67,45.91,89.79,3.01,51.89,15.91,31.24,0.09,0.85,0.06,0.03,0.28,40,0.17,7.22,81.1,2.27,42.5,0.91,37.5,0.8,0.2,6.48,76.32,0,,0,,0,0,0,0,,,1.02,,,1.02,0.11,0,1.22,0,0
Rafael,São Paulo,São Paulo,GK,36,800000,2027-12-31,31,3146,0,0,0,0,0.54,84.21,Brazil,Brazil,left,192,81,no,0.89,0.09,66.67,0.37,92.31,0,0,0,0.83,1.12,0,2,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0.03,9.24,0.29,0.14,13.76,85.65,7.32,74.22,0,0,6.15,98.6,8.15,99.3,5.61,65.82,32.64,47.59,0,0,0,0,0,0,0,1.06,48.65,0.03,100,0.06,100,0.03,0,4.29,76,33,0.94,136,3.89,11,75.74,40.52,1.16,7.52,0.215,0,1.14,0.37,,,,0,0,0
Cássio,Cruzeiro,Cruzeiro,GK,38,400000,2027-05-31,31,3033,0,0,0,0,0.5,94.12,Brazil,Brazil,right,196,92,no,1.13,0.12,75,0.18,100,0,0,0,1.04,1.39,0,4,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,100,0,0,0.03,4.63,0.09,0.24,9.97,82.44,5.16,69.54,0,0,4.48,96.69,6.2,96.65,3.74,59.52,31.95,45.98,0,0,0,0.03,0,0,0,1.04,40,0.03,0,0,0,0,0,2.58,68.97,21,0.62,121,3.59,14,82.64,32.36,0.96,11.36,0.337,0,1.04,0.18,,,,0,0,0
