Player,Team,Team within selected timeframe,Position,Age,Market value,Contract expires,Matches played,Minutes played,Goals,xG,Assists,xA,Duels per 90,"Duels won, %",Birth country,Passport country,Foot,Height,Weight,On loan,Successful defensive actions per 90,Defensive duels per 90,"Defensive duels won, %",Aerial duels per 90,"Aerial duels won, %",Sliding tackles per 90,PAdj Sliding tackles,Shots blocked per 90,Interceptions per 90,PAdj Interceptions,Fouls per 90,Yellow cards,Yellow cards per 90,Red cards,Red cards per 90,Successful attacking actions per 90,Goals per 90,Non-penalty goals,Non-penalty goals per 90,xG per 90,Head goals,Head goals per 90,Shots,Shots per 90,"Shots on target, %","Goal conversion, %",Assists per 90,Crosses per 90,"Accurate crosses, %",Crosses from left flank per 90,"Accurate crosses from left flank, %",Crosses from right flank per 90,"Accurate crosses from right flank, %",Crosses to goalie box per 90,Dribbles per 90,"Successful dribbles, %",Offensive duels per 90,"Offensive duels won, %",Touches in box per 90,Progressive runs per 90,Accelerations per 90,Received passes per 90,Received long passes per 90,Fouls suffered per 90,Passes per 90,"Accurate passes, %",Forward passes per 90,"Accurate forward passes, %",Back passes per 90,"Accurate back passes, %",Lateral passes per 90,"Accurate lateral passes, %",Short / medium passes per 90,"Accurate short / medium passes, %",Long passes per 90,"Accurate long passes, %","Average pass length, m","Average long pass length, m",xA per 90,Shot assists per 90,Second assists per 90,Third assists per 90,Smart passes per 90,"Accurate smart passes, %",Key passes per 90,Passes to final third per 90,"Accurate passes to final third, %",Passes to penalty area per 90,"Accurate passes to penalty area, %",Through passes per 90,"Accurate through passes, %",Deep completions per 90,Deep completed crosses per 90,Progressive passes per 90,"Accurate progressive passes, %",Aerial duels per 90,Free kicks per 90,Direct free kicks per 90,"Direct free kicks on target, %",Corners per 90,Penalties taken,"Penalty conversion, %"
M. Di Giusto,Luzern,Luzern,"AMF, CF, RW",25,1200000,,13,1165,5,4.54,7,4.99,15.76,44.61,Switzerland,"Switzerland, Italy",right,168,65,no,5.79,5.79,60,1.16,13.33,0.31,0.43,0.15,2.01,2.83,0.85,0,0,0,0,4.33,0.39,3,0.23,0.35,0,0,34,2.63,38.24,14.706,0.54,2.94,39.47,1.31,52.94,1.62,28.57,0.54,3.17,58.54,6.41,39.76,3.48,1.62,0.23,24.8,1.55,1.24,31.21,75.74,9.42,69.67,6.49,91.67,8.81,72.81,25.88,82.09,2.47,53.13,18.03,37.64,0.39,2.24,0,0,0.54,57.14,1,4.4,64.91,4.33,60.71,0.85,36.36,2.09,1.08,6.57,83.53,,0.85,0.23,0,3.4,2,100
M. Phaeton,Zürich,Zürich,"LW, LAMF, LWF",25,1200000,2026-06-30,13,933,4,3.12,1,2.41,22.96,43.28,France,"France, Guadeloupe",right,183,78,yes,2.99,3.18,48.48,1.25,23.08,0.1,0.16,0,1.35,2.18,0.96,3,0.29,0,0,5.88,0.39,4,0.39,0.3,0,0,25,2.41,56,16,0.1,2.22,21.74,1.83,26.32,0.39,0,0,6.85,59.15,16.5,45.61,5.02,5.21,0.19,18.91,2.8,1.45,27.49,75.44,4.53,51.06,7.23,96,8.97,79.57,24.21,80.88,1.25,61.54,16.64,25.63,0.23,2.51,0.1,0.19,0,0,0.58,1.83,63.16,2.89,43.33,0.1,100,2.32,0.39,3.09,65.63,,0.19,0.1,0,0.77,0,0
B. Krasniqi,Zürich,Zürich,"LCMF, LDMF",24,1500000,2027-06-30,13,740,1,1.26,3,1.55,17.15,40.43,Switzerland,"Switzerland, Kosovo",right,173,63,no,6.32,4.99,65.85,0.49,50,0.24,0.38,0,2.8,4.31,1.09,0,0,0,0,1.22,0.12,1,0.12,0.15,0,0,7,0.85,28.57,14.286,0.36,0.49,25,0.24,0,0.24,50,0.12,2.19,38.89,9.73,27.5,1.34,2.92,0.61,29.68,0.24,0.85,41.35,85.59,12.89,73.58,9.12,97.33,13.62,90.18,38.68,88.05,2.19,55.56,16.36,23.81,0.19,1.82,0,0,0,0,0.61,4.99,73.17,2.07,52.94,0.49,50,1.22,0.12,5.47,77.78,,1.09,0,0,3.04,0,0
M. Heule,Thun,Thun,LB,24,300000,2028-06-30,13,1201,0,1.23,3,2.71,18.28,52.46,Switzerland,Switzerland,left,171,71,no,9.97,7.94,61.32,2.1,39.29,0.52,0.7,0.15,4.57,6.1,1.12,3,0.22,0,0,2.1,0,0,0,0.09,0,0,14,1.05,7.14,0,0.22,2.85,31.58,2.85,31.58,0,0,0.67,2.17,48.28,6.14,51.22,1.42,1.42,0.15,18.43,1.35,2.02,29.75,66.25,14.84,59.09,3.67,93.88,7.42,63.64,21.06,74.73,5.92,53.16,22.07,39.72,0.2,0.82,0.15,0,0.07,100,0.52,5.7,60.53,2.92,46.15,0.22,66.67,1.05,0.82,9.14,74.59,,0.07,0,0,0,0,0
E. Rastoder,Thun,Thun,CF,24,250000,2027-06-30,13,954,3,2.41,2,1.38,33.68,31.09,Switzerland,"Switzerland, North Macedonia",right,191,87,no,3.68,2.55,51.85,8.11,37.21,0.19,0.25,0.09,2.17,2.91,1.6,0,0,0,0,2.45,0.28,3,0.28,0.23,0,0,19,1.79,26.32,15.789,0.19,0.94,10,0.47,0,0.47,20,0.28,2.74,65.52,15.85,29.17,6.23,0.94,0.09,9.25,2.55,1.32,17.92,66.84,3.58,60.53,4.34,82.61,3.96,59.52,16.51,70.29,0.47,60,13.91,10.28,0.13,1.7,0.09,0.09,0.09,100,0.66,0.94,70,1.6,70.59,0.09,100,2.17,0.19,1.6,70.59,,0,0,0,0,0,0
N. Reichmuth,Thun,Thun,"RW, RAMF, RCMF",23,200000,2028-06-30,13,778,1,1.43,2,1.42,27.76,45,Switzerland,"Switzerland, Chile",left,175,72,no,9.83,10.99,54.74,3.01,34.62,0.12,0.16,0.35,3.7,5.11,2.54,2,0.23,0,0,3.59,0.12,1,0.12,0.17,0,0,25,2.89,36,4,0.23,1.74,40,0.35,33.33,1.39,41.67,0.12,3.59,45.16,10.3,40.45,3.12,2.54,0.23,13.07,1.04,0.81,23.48,69.46,9.25,62.5,3.35,82.76,7.17,72.58,17.7,77.78,4.05,45.71,20.43,31.35,0.16,1.39,0.12,0,0.35,66.67,0.81,4.16,52.78,3.24,60.71,1.16,40,1.85,0.69,6.36,76.36,,0.81,0.12,0,1.74,0,0
M. Bürki,Thun,Thun,LCB,32,250000,2026-06-30,13,1209,0,0.12,0,0,14.59,54.59,Switzerland,Switzerland,left,184,81,no,7.97,4.91,66.67,4.99,47.76,0.37,0.5,0.82,4.32,5.74,1.34,2,0.15,0,0,0.22,0,0,0,0.01,0,0,3,0.22,33.33,0,0,0.15,50,0.15,50,0,0,0,0.15,50,1.56,52.38,0.3,0.22,0.07,19.58,0,0.97,32.38,84.6,15.86,74.65,2.75,97.3,11.99,93.79,25.31,91.18,6.92,61.29,23.88,42.16,0,0.07,0.07,0,0,0,0,5.29,66.2,0.45,50,0.07,100,0.15,0.07,7.52,70.3,,0.07,0,0,0,0,0
C. Ibayi,Thun,Thun,CF,30,700000,2026-06-30,13,925,7,5.22,2,1,21.5,37.56,France,"France, Congo",right,187,82,no,2.63,3.02,48.39,6.81,44.29,0,0,0,1.17,1.58,1.95,2,0.19,0,0,2.72,0.68,7,0.68,0.51,1,0.1,23,2.24,52.17,30.435,0.19,2.14,40.91,0.58,66.67,1.46,33.33,0.39,1.36,42.86,7.3,29.33,3.89,0.58,0,11.68,3.79,1.46,16.35,67.26,3.7,47.37,4.38,91.11,5.64,67.24,12.65,71.54,1.56,68.75,18.83,28.3,0.1,0.88,0.1,0,0.1,100,0.58,1.95,55,2.24,60.87,0.39,50,1.26,0.78,3.41,77.14,,0,0,0,0,0,0
N. Steffen,Thun,Thun,GK,24,200000,,13,1276,0,0,0,0,0.28,100,Switzerland,Switzerland,,187,0,no,1.13,0,0,0.07,100,0,0,0,1.13,1.5,0,1,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21,100,0,0,0,12.77,0.14,0.21,23.13,89.02,11.14,78.48,0,0,11.64,99.39,14.74,98.56,8.39,72.27,32.08,49.56,0,0,0,0,0,0,0,1.97,60.71,0,0,0.14,0,0,0,6.49,86.96,0.07,,,,0,0,0
L. Beyatt,Lausanne Sport,Lausanne Sport,"AMF, RWF",20,0,2028-06-30,13,769,3,3.06,1,0.56,22.35,45.55,Mauritania,Mauritania,unknown,0,0,no,6.2,5.85,60,2.69,34.78,0.35,0.54,0,2.34,3.57,0.82,2,0.23,0,0,3.75,0.35,3,0.35,0.36,0,0,19,2.22,36.84,15.789,0.12,0.47,50,0.12,100,0.23,50,0.12,3.51,73.33,11.7,43,3.39,2.81,0.7,23.64,0.59,0.94,35.11,81.33,9.25,77.22,7.61,93.85,9.36,76.25,33.71,82.99,0.94,37.5,14.35,15.73,0.07,0.35,0,0,0.47,25,0.47,3.63,83.87,2.11,77.78,0.47,25,2.57,0,4.33,75.68,,0,0,0,0,0,0
