Player,Team,Team within selected timeframe,Position,Age,Market value,Contract expires,Matches played,Minutes played,Goals,xG,Assists,xA,Duels per 90,"Duels won, %",Birth country,Passport country,Foot,Height,Weight,On loan,Successful defensive actions per 90,Defensive duels per 90,"Defensive duels won, %",Aerial duels per 90,"Aerial duels won, %",Sliding tackles per 90,PAdj Sliding tackles,Shots blocked per 90,Interceptions per 90,PAdj Interceptions,Fouls per 90,Yellow cards,Yellow cards per 90,Red cards,Red cards per 90,Successful attacking actions per 90,Goals per 90,Non-penalty goals,Non-penalty goals per 90,xG per 90,Head goals,Head goals per 90,Shots,Shots per 90,"Shots on target, %","Goal conversion, %",Assists per 90,Crosses per 90,"Accurate crosses, %",Crosses from left flank per 90,"Accurate crosses from left flank, %",Crosses from right flank per 90,"Accurate crosses from right flank, %",Crosses to goalie box per 90,Dribbles per 90,"Successful dribbles, %",Offensive duels per 90,"Offensive duels won, %",Touches in box per 90,Progressive runs per 90,Accelerations per 90,Received passes per 90,Received long passes per 90,Fouls suffered per 90,Passes per 90,"Accurate passes, %",Forward passes per 90,"Accurate forward passes, %",Back passes per 90,"Accurate back passes, %",Lateral passes per 90,"Accurate lateral passes, %",Short / medium passes per 90,"Accurate short / medium passes, %",Long passes per 90,"Accurate long passes, %","Average pass length, m","Average long pass length, m",xA per 90,Shot assists per 90,Second assists per 90,Third assists per 90,Smart passes per 90,"Accurate smart passes, %",Key passes per 90,Passes to final third per 90,"Accurate passes to final third, %",Passes to penalty area per 90,"Accurate passes to penalty area, %",Through passes per 90,"Accurate through passes, %",Deep completions per 90,Deep completed crosses per 90,Progressive passes per 90,"Accurate progressive passes, %",Conceded goals,Conceded goals per 90,Shots against,Shots against per 90,Clean sheets,"Save rate, %",xG against,xG against per 90,Prevented goals,Prevented goals per 90,Back passes received as GK per 90,Exits per 90,Aerial duels per 90,Free kicks per 90,Direct free kicks per 90,"Direct free kicks on target, %",Corners per 90,Penalties taken,"Penalty conversion, %"
Rafael Devisate,Brühl,Brühl,"RDMF, LCB, LDMF",20,0,2026-06-30,17,1610,1,1.3,1,0.96,20.52,58.86,Brazil,"Brazil, Germany",left,0,0,no,11.52,8.94,73.13,3.41,50.82,0.17,0.28,0.39,4.81,7.99,1.12,2,0.11,0,0,1.17,0.06,1,0.06,0.07,1,0.06,26,1.45,23.08,3.846,0.06,0.28,20,0.22,25,0.06,0,0.11,1.12,65,5.37,42.71,1.4,1.62,0.17,30.41,0.39,1.12,44.39,86.02,14.76,73.48,5.65,94.06,18.78,92.56,40.25,90,3.86,49.28,18.42,36.98,0.05,0.45,0,0.06,0.06,100,0.22,5.81,68.27,1.06,21.05,0.61,9.09,0.61,0.06,6.04,75,0,,0,,0,0,0,0,,,1.12,,,0.06,0.06,0,0,0,0
S. Kucani,Brühl,Brühl,RB,29,100000,,17,1598,1,2.07,2,2.15,13.4,55.04,Serbia,"Serbia, Switzerland",right,173,67,no,9.41,7.49,65.41,1.52,55.56,0.79,1.31,0.45,3.72,6.19,0.45,2,0.11,0,0,1.52,0.06,1,0.06,0.12,0,0,15,0.84,40,6.667,0.11,2.03,33.33,0,0,2.03,33.33,0.39,0.68,66.67,2.53,42.22,0.96,0.45,0,27.48,2.03,0.73,37.73,79.1,12,61.03,10.03,96.63,9.91,87.5,31.26,87.03,4.51,43.75,19.55,39.47,0.12,1.24,0.11,0.06,0.06,100,0.45,4.9,55.17,1.97,51.43,0.62,54.55,0.56,0.68,6.59,69.23,0,,0,,0,0,0,0,,,1.35,,,0,0,0,0,0,0
S. Raicevic,Young Boys II,Young Boys II,LCB,18,0,2026-06-30,17,1552,2,1.28,0,0.95,10.03,60.12,Switzerland,Switzerland,unknown,0,0,no,8.06,3.94,66.18,2.67,69.57,0,0,0.52,5.45,6.65,0.58,2,0.12,0,0,0.17,0.12,2,0.12,0.07,2,0.12,10,0.58,20,20,0,0,0,0,0,0,0,0,0.17,33.33,1.62,39.29,0.75,1.16,0,33.29,0.06,0.58,48.65,82.48,22.73,70.66,3.94,97.06,19.19,93.66,42.51,89.5,6.15,33.96,21.44,38.43,0.05,0.23,0,0,0,0,0.12,5.86,50.5,0.81,14.29,0.52,22.22,0.12,0,9.1,56.69,0,,0,,0,0,0,0,,,3.19,,,0,0,0,0,0,0
M. Brenet,Bavois,Bavois,GK,33,0,2026-06-30,16,1550,0,0,0,0,1.22,90.48,France,"France, Switzerland",right,182,0,no,2.09,0.06,100,0.99,88.24,0.06,0.08,0,1.97,2.61,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,100,0,0.06,0,16.43,0.52,0.12,26.71,81.96,19.86,76.9,0,0,6.45,98.2,12.14,97.61,14.52,69.2,37.71,49.78,0,0,0,0,0,0,0,3.37,55.17,0,0,0.12,50,0,0,11.21,81.35,19,1.1,68,3.95,4,72.06,18.52,1.08,-0.48,-0.028,0,3.14,0.99,,,,0,0,0
B. Roth,Biel-Bienne,Biel-Bienne,GK,23,0,2026-06-30,16,1547,0,0,0,0,0.35,50,Switzerland,Switzerland,,191,86,no,1.57,0.12,0,0.17,66.67,0.06,0.08,0,1.51,2.04,0,1,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,100,0,0,0,20.83,0.58,0,32.58,86.25,15.71,72.59,0,0,15.65,99.26,21.47,98.37,11.11,62.83,31.52,50.37,0,0,0,0,0,0,0,2.15,37.84,0.29,0,0.06,0,0,0,7.5,70.54,26,1.51,81,4.71,1,67.9,22.47,1.31,-3.53,-0.205,0,0.99,0.17,,,,0,0,0
C. Heim,Brühl,Brühl,GK,25,75000,,16,1537,0,0,0,0.43,0.18,100,Switzerland,Switzerland,right,193,75,no,1.58,0,0,0.18,100,0,0,0,1.58,2.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.37,0.41,0,30.92,80.68,17.57,69.33,0,0,12.41,96.7,17.86,98.03,12.94,57.47,34.62,52.08,0.03,0.06,0.06,0,0,0,0.06,6.21,54.72,0.35,16.67,0.64,63.64,0.18,0,9.95,70.59,19,1.11,56,3.28,6,66.07,14.51,0.85,-4.49,-0.263,0,1,0.18,,,,0,0,0
T. Matkovic-Torrecillas,Kreuzlingen,Kreuzlingen,LCB,23,0,,16,1528,0,0,0,0.11,10.13,55.81,Germany,"Germany, Spain",,0,0,no,8.07,5.71,69.07,2,29.41,0.06,0.07,0.71,4.06,4.86,0.41,1,0.06,0,0,0.29,0,0,0,0,0,0,0,0,0,0,0,0.35,33.33,0.29,40,0.06,0,0.12,0.29,60,1.24,71.43,0.35,1.12,0.06,33.69,1.3,0.59,48.53,86.04,22.97,79.49,3.53,95,18.32,93.57,39.93,92.63,8.3,56.03,22.54,39.21,0.01,0.06,0,0,0,0,0,5.12,66.67,0.77,23.08,0.12,0,0.12,0.12,11.72,66.83,0,,0,,0,0,0,0,,,2.41,,,0.06,0,0,0,0,0
T. Perracino,Grand-Saconnex,Grand-Saconnex,"RB, LB, LCB",28,25000,,16,1526,0,0.41,0,0.86,14.1,57.74,Switzerland,Switzerland,,0,0,no,11.8,9.2,66.03,1.77,60,0.29,0.33,0.06,5.43,6.13,1.71,3,0.18,0,0,0.71,0,0,0,0.02,0,0,4,0.24,0,0,0,1.53,30.77,0.24,25,1.3,31.82,0.29,0.41,57.14,1.83,32.26,1.06,1.18,0.06,25.01,1.95,0.29,38.51,75.34,19.93,66.86,2.95,88,11.21,85.79,30.37,85.83,6.72,37.72,20.88,39.26,0.05,0.47,0,0,0,0,0.24,6.25,55.66,1.36,34.78,0.24,25,0.35,0.35,10.38,65.91,0,,0,,0,0,0,0,,,0.71,,,0,0,0,0,0,0
L. Ribeiro Maio,Bavois,Bavois,"RCMF, LCMF",22,0,2026-06-30,16,1524,5,2.28,1,2.28,20.37,52.17,Switzerland,"Switzerland, Portugal",unknown,0,0,no,12.7,10.81,66.67,2.24,28.95,0.65,0.85,0.18,4.84,6.37,1.95,1,0.06,0,0,2.01,0.3,5,0.3,0.13,0,0,50,2.95,34,10,0.06,0.77,46.15,0.35,33.33,0.41,57.14,0.18,0.94,56.25,4.72,35,0.89,0.77,0.12,15.18,0.71,1,25.87,72.6,10.87,62.5,3.96,92.54,6.91,77.78,21.32,78.12,3.84,47.69,18.89,40.03,0.13,1.18,0.06,0,0.12,100,0.41,4.84,51.22,1.65,53.57,0.59,50,0.59,0.35,5.14,67.82,0,,0,,0,0,0,0,,,0.53,,,0.83,0.18,33.33,2.01,0,0
Cobel Sow García,Basel II,Basel II,"RCMF, CF, AMF",19,0,2027-06-30,16,1519,5,3.89,2,1.97,15.94,43.87,Spain,"Spain, Guinea",left,170,0,no,5.87,3.79,70.31,1.18,20,0.18,0.24,0.24,3.02,4.11,0.18,0,0,0,0,2.55,0.3,4,0.24,0.23,1,0.06,32,1.9,31.25,15.625,0.12,0.77,30.77,0.47,37.5,0.3,20,0.18,3.32,50,9.42,35.85,2.01,2.55,0.65,22.63,0.83,1.18,29.39,84.07,6.52,67.27,7.29,94.31,10.19,87.21,27.37,87.88,1.36,34.78,16.61,29.57,0.12,0.95,0.24,0,0.12,50,0.41,2.61,65.91,1.36,43.48,0.3,40,0.71,0.18,2.96,64,0,,0,,0,0,0,0,,,0.53,,,0.65,0.12,0,1.18,1,100
