Player,Team,Team within selected timeframe,Position,Age,Market value,Contract expires,Matches played,Minutes played,Goals,xG,Assists,xA,Duels per 90,"Duels won, %",Birth country,Passport country,Foot,Height,Weight,On loan,Successful defensive actions per 90,Defensive duels per 90,"Defensive duels won, %",Aerial duels per 90,"Aerial duels won, %",Sliding tackles per 90,PAdj Sliding tackles,Shots blocked per 90,Interceptions per 90,PAdj Interceptions,Fouls per 90,Yellow cards,Yellow cards per 90,Red cards,Red cards per 90,Successful attacking actions per 90,Goals per 90,Non-penalty goals,Non-penalty goals per 90,xG per 90,Head goals,Head goals per 90,Shots,Shots per 90,"Shots on target, %","Goal conversion, %",Assists per 90,Crosses per 90,"Accurate crosses, %",Crosses from left flank per 90,"Accurate crosses from left flank, %",Crosses from right flank per 90,"Accurate crosses from right flank, %",Crosses to goalie box per 90,Dribbles per 90,"Successful dribbles, %",Offensive duels per 90,"Offensive duels won, %",Touches in box per 90,Progressive runs per 90,Accelerations per 90,Received passes per 90,Received long passes per 90,Fouls suffered per 90,Passes per 90,"Accurate passes, %",Forward passes per 90,"Accurate forward passes, %",Back passes per 90,"Accurate back passes, %",Lateral passes per 90,"Accurate lateral passes, %",Short / medium passes per 90,"Accurate short / medium passes, %",Long passes per 90,"Accurate long passes, %","Average pass length, m","Average long pass length, m",xA per 90,Shot assists per 90,Second assists per 90,Third assists per 90,Smart passes per 90,"Accurate smart passes, %",Key passes per 90,Passes to final third per 90,"Accurate passes to final third, %",Passes to penalty area per 90,"Accurate passes to penalty area, %",Through passes per 90,"Accurate through passes, %",Deep completions per 90,Deep completed crosses per 90,Progressive passes per 90,"Accurate progressive passes, %",Conceded goals,Conceded goals per 90,Shots against,Shots against per 90,Clean sheets,"Save rate, %",xG against,xG against per 90,Prevented goals,Prevented goals per 90,Back passes received as GK per 90,Exits per 90,Aerial duels per 90,Free kicks per 90,Direct free kicks per 90,"Direct free kicks on target, %",Corners per 90,Penalties taken,"Penalty conversion, %"
M. López,Paris,Paris,"DMF, RCMF, LDMF",27,7500000,2027-06-30,27,2558,3,1.25,7,5.93,13.23,55.05,France,"France, Algeria",right,167,58,no,7.99,7.92,62.22,0.32,22.22,0,0,0.14,3.06,4.58,1.41,11,0.39,0,0,2.18,0.11,3,0.11,0.04,0,0,28,0.99,28.57,10.714,0.25,1.86,45.28,0.53,53.33,1.3,43.24,0.39,1.37,56.41,3.76,44.86,1.13,2.15,0.11,65.44,0.7,0.91,82.05,89.58,29.84,81.6,10.77,96.08,28.57,94.7,72.34,93.43,7.95,64.16,18.13,35.7,0.21,1.69,0.04,0.04,0.42,66.67,0.56,14.28,81.03,4.15,59.32,1.65,51.06,1.79,0.95,13.76,85.17,0,,0,,0,0,0,0,,,0.7,,,0.84,0.18,20,2.67,0,0
M. Talbi,Lorient,Lorient,LCB,27,7000000,2027-06-30,30,2896,1,1.59,0,0.38,12.46,63.84,France,"France, Tunisia",right,190,81,no,6.99,5.03,65.43,5.16,68.07,0.12,0.18,0.31,3.57,5.09,0.62,4,0.12,1,0.03,0.31,0.03,1,0.03,0.05,0,0,17,0.53,23.53,5.882,0,0,0,0,0,0,0,0,0.28,55.56,1.06,47.06,0.68,1.68,0.16,45.53,0.68,0.62,57.8,93.49,22.1,86.08,3.23,97.12,27.5,98.87,53.61,96.93,4.2,49.63,19.29,31.81,0.01,0.09,0.03,0,0.03,100,0,4.85,75.64,0.28,33.33,0.22,42.86,0.06,0,6.93,74.44,0,,0,,0,0,0,0,,,2.39,,,0,0,0,0,0,0
J. Makengo,Lorient,Lorient,"RCMF, LCMF",27,6000000,2027-06-30,18,784,1,2,1,0.95,15.04,51.15,France,"France, Congo DR",left,177,75,no,4.71,2.87,52,2.07,61.11,0.11,0.16,0,3.1,4.24,0.57,1,0.11,0,0,2.64,0.11,1,0.11,0.23,0,0,13,1.49,61.54,7.692,0.11,1.03,44.44,0.46,0,0.46,75,0.23,2.3,50,8.38,52.05,3.1,1.61,0.46,28.24,0.34,1.95,37.77,90.27,9.53,78.31,8.72,98.68,10.91,92.63,35.01,92.13,1.84,81.25,15.36,20.22,0.11,1.03,0,0,0.23,50,0.23,2.98,84.62,1.72,60,0.23,50,1.26,0.34,2.87,80,0,,0,,0,0,0,0,,,0.11,,,0,0,0,0,0,0
A. Bodart,Lille,Metz,GK,27,6000000,2027-06-30,17,1610,0,0.08,0,0,0.34,83.33,Belgium,Belgium,right,186,80,no,1.45,0.06,100,0.11,100,0,0,0,1.4,2.16,0,0,0,0,0,0.06,0,0,0,0,0,0,1,0.06,0,0,0,0,0,0,0,0,0,0,0.06,100,0.11,100,0.06,0,0,22.53,0.39,0.06,29.85,87.64,12.13,70.97,0.06,100,16.71,99.67,22.02,98.98,7.71,56.52,28.87,48.99,0,0,0,0,0,0,0,3.07,32.73,0.17,0,0.5,33.33,0,0,5.14,71.74,19,1.06,70,3.91,3,72.86,17.76,0.99,-1.24,-0.069,0.06,1.51,0.11,,,,0,0,0
J. Krasso,Paris,Paris,"CF, AMF",28,4500000,2027-06-30,30,2440,16,10.36,5,3.15,29.29,36.15,France,"France, Côte d'Ivoire",left,187,80,no,4.61,4.8,58.46,4.91,33.83,0.44,0.69,0.07,1.36,2.13,1.48,2,0.07,1,0.04,4.09,0.59,15,0.55,0.38,3,0.11,69,2.55,47.83,23.188,0.18,0.85,26.09,0.66,27.78,0.15,0,0.26,5.42,44.9,15.93,31.25,4.09,1.7,0.11,15.86,1.4,1.62,22.61,74.23,6.6,62.01,5.16,85.71,5.09,72.46,20.36,78.08,1.51,48.78,15.43,26.89,0.12,0.77,0.04,0.07,0.66,33.33,0.44,3.06,60.24,2.36,43.75,0.74,35,1.29,0.18,2.77,80,0,,0,,0,0,0,0,,,0.04,,,0,0,0,0,1,100
F. Mendy,Watford,Lorient,RCB,24,4500000,,22,1377,1,1.11,0,0.02,16.41,65.34,Senegal,"Senegal, Guinea-Bissau",right,191,78,yes,11.05,6.67,76.47,4.71,62.5,0.33,0.46,0.72,5.62,7.94,0.92,2,0.13,0,0,0.59,0.07,1,0.07,0.07,0,0,6,0.39,33.33,16.667,0,0.2,33.33,0,0,0.2,33.33,0,0.65,60,3.01,47.83,0.52,1.37,0,39.28,0.39,0.92,55.75,90.86,21.9,83.88,3.46,96.23,25.29,96.38,50.13,94.52,5.49,59.52,20.86,34.54,0,0.07,0,0,0,0,0,6.08,77.42,0.26,25,0.46,42.86,0.13,0,9.87,74.17,0,,0,,0,0,0,0,,,2.16,,,0,0,0,0,0,0
T. De Smet,Paris,Paris,LB,27,4000000,2026-06-30,15,1425,0,0.21,3,0.64,15.35,51.85,Belgium,Belgium,left,183,65,no,9.35,8.27,55.73,2.27,52.78,0.25,0.37,0.19,4.48,6.61,1.52,5,0.32,0,0,1.52,0,0,0,0.01,0,0,5,0.32,40,0,0.19,2.4,39.47,2.34,40.54,0,0,0.32,0.76,50,2.72,44.19,0.69,2.08,0.32,35.05,2.15,1.01,46.29,83.08,16.04,70.08,11.75,97.85,11.56,84.7,38.72,89.4,5.18,56.1,18.4,29.49,0.04,0.25,0.19,0,0.13,50,0.25,5.18,74.39,2.27,55.56,0.44,57.14,0.44,0.88,8.97,69.72,0,,0,,0,0,0,0,,,0.88,,,0,0,0,0,0,0
A. Mendy,Montpellier,Caen,CF,31,4000000,2028-06-30,30,2792,8,14.71,3,1.49,19.15,37.54,France,"France, Guinea-Bissau",right,184,86,no,2.45,2,50,6.22,49.74,0.13,0.17,0.06,1.32,1.78,1.19,4,0.13,0,0,1.77,0.26,7,0.23,0.47,2,0.06,76,2.45,36.84,10.526,0.1,0.61,31.58,0.1,66.67,0.42,30.77,0.1,1.45,46.67,7.99,27.02,3.71,0.23,0.03,11.02,3.06,1.16,13.8,73.6,2.48,55.84,3.32,90.29,4.96,75.32,12.22,76.52,1,61.29,18.05,23.98,0.05,0.48,0,0.03,0.13,0,0.19,1.71,54.72,0.52,37.5,0.16,20,0.55,0.19,1.1,70.59,0,,0,,0,0,0,0,,,0,,,0.1,0.1,0,0,3,33.333
A. Ba,Sunderland,Dunkerque,"RW, LW, LCMF",22,4000000,2027-06-30,9,477,1,1.67,1,1.01,21.32,41.59,France,"France, Mauritania",right,179,68,no,5.47,7.55,47.5,1.32,42.86,0.57,0.82,0,1.32,1.91,2.08,1,0.19,0,0,4.15,0.19,1,0.19,0.32,0,0,10,1.89,30,10,0.19,0.75,100,0.19,100,0.57,100,0.38,4.72,60,10.57,39.29,2.64,1.32,0.38,15.47,2.26,1.13,20.75,85.45,6.23,69.7,5.28,92.86,5.47,93.1,19.43,85.44,0.57,66.67,14.72,11.38,0.19,1.32,0.19,0,0,0,0.94,1.7,77.78,1.89,90,0,0,1.51,0.75,3.96,90.48,0,,0,,0,0,0,0,,,0,,,0,0,0,0,0,0
B. Dieng,Lorient,Lorient,CF,25,4000000,2026-06-30,2,118,1,0.42,0,0.08,9.15,50,Senegal,Senegal,right,178,72,no,6.1,2.29,100,3.05,50,0,0,0.76,3.81,6.25,0.76,0,0,0,0,3.05,0.76,1,0.76,0.32,1,0.76,4,3.05,75,25,0,1.53,0,0,0,1.53,0,0.76,0,0,2.29,0,7.63,0,0,17.54,0,0,19.83,80.77,1.53,50,8.39,90.91,6.1,75,17.54,86.96,0.76,100,21.55,12.08,0.06,1.53,0,0,0.76,100,0,0.76,0,0,0,0.76,100,0.76,0,1.53,50,0,,0,,0,0,0,0,,,0,,,0,0,0,0,0,0
