Player,Team,Team within selected timeframe,Position,Age,Market value,Contract expires,Matches played,Minutes played,Goals,xG,Assists,xA,Duels per 90,"Duels won, %",Birth country,Passport country,Foot,Height,Weight,On loan,Successful defensive actions per 90,Defensive duels per 90,"Defensive duels won, %",Aerial duels per 90,"Aerial duels won, %",Sliding tackles per 90,PAdj Sliding tackles,Shots blocked per 90,Interceptions per 90,PAdj Interceptions,Fouls per 90,Yellow cards,Yellow cards per 90,Red cards,Red cards per 90,Successful attacking actions per 90,Goals per 90,Non-penalty goals,Non-penalty goals per 90,xG per 90,Head goals,Head goals per 90,Shots,Shots per 90,"Shots on target, %","Goal conversion, %",Assists per 90,Crosses per 90,"Accurate crosses, %",Crosses from left flank per 90,"Accurate crosses from left flank, %",Crosses from right flank per 90,"Accurate crosses from right flank, %",Crosses to goalie box per 90,Dribbles per 90,"Successful dribbles, %",Offensive duels per 90,"Offensive duels won, %",Touches in box per 90,Progressive runs per 90,Accelerations per 90,Received passes per 90,Received long passes per 90,Fouls suffered per 90,Passes per 90,"Accurate passes, %",Forward passes per 90,"Accurate forward passes, %",Back passes per 90,"Accurate back passes, %",Lateral passes per 90,"Accurate lateral passes, %",Short / medium passes per 90,"Accurate short / medium passes, %",Long passes per 90,"Accurate long passes, %","Average pass length, m","Average long pass length, m",xA per 90,Shot assists per 90,Second assists per 90,Third assists per 90,Smart passes per 90,"Accurate smart passes, %",Key passes per 90,Passes to final third per 90,"Accurate passes to final third, %",Passes to penalty area per 90,"Accurate passes to penalty area, %",Through passes per 90,"Accurate through passes, %",Deep completions per 90,Deep completed crosses per 90,Progressive passes per 90,"Accurate progressive passes, %",Conceded goals,Conceded goals per 90,Shots against,Shots against per 90,Clean sheets,"Save rate, %",xG against,xG against per 90,Prevented goals,Prevented goals per 90,Back passes received as GK per 90,Exits per 90,Aerial duels per 90,Free kicks per 90,Direct free kicks per 90,"Direct free kicks on target, %",Corners per 90,Penalties taken,"Penalty conversion, %"
N. Törnqvist,Mjällby,Mjällby,GK,23,0,2025-11-30,29,2851,0,0,0,0,0.63,90,Sweden,Sweden,left,195,82,no,1.64,0.06,100,0.41,100,0,0,0,1.58,2.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,66.67,0,0,0,19.41,0.32,0.06,27.21,90.02,13.04,82.08,0,0,12.41,97.2,19.82,98.41,7.36,67.81,25.61,39.62,0,0,0,0,0,0,0,1.1,48.57,0.13,0,0.03,0,0,0,5.43,68.6,18,0.57,101,3.19,13,82.18,28.23,0.89,10.23,0.323,0,1.52,0.41,,,,0,0,0
J. Allansson,Halmstad,Halmstad,RCMF,33,250000,2025-12-31,30,2846,0,0.21,2,4.02,10.59,53.73,Sweden,Sweden,right,174,69,no,7.81,6.1,62.69,1.45,45.65,0.13,0.14,0.19,3.86,4.22,0.73,3,0.09,0,0,0.41,0,0,0,0.01,0,0,9,0.28,11.11,0,0.06,0.47,46.67,0.13,50,0.28,55.56,0,0.16,80,1.39,45.45,0.32,0.41,0,20.81,0.16,0.38,33.3,84.14,10.21,71.52,5.69,95.56,12.14,89.32,29.13,88.6,3.7,53.85,18.21,30.24,0.13,1.23,0,0.06,0.06,50,0,5.03,62.89,1.33,38.1,0.57,22.22,0.28,0.25,4.65,69.39,0,,0,,0,0,0,0,,,0.38,,,1.33,0,0,1.83,0,0
A. Timossi Andersson,Brommapojkarna,Brommapojkarna,RB,24,400000,2026-06-30,29,2845,4,1.16,2,4.03,17.3,55.21,Sweden,Sweden,right,170,65,no,8.76,8.41,65.79,1.23,53.85,0.35,0.39,0.13,2.88,3.21,0.82,4,0.13,0,0,2.75,0.13,4,0.13,0.04,0,0,17,0.54,47.06,23.529,0.06,3.42,36.11,0.06,50,3.32,35.24,0.47,1.77,71.43,5.22,41.82,1.23,2.34,0.6,20.06,2.5,0.6,30.72,75.49,9.84,60.77,7.34,96.12,8.45,72.66,23.6,85.52,3.89,48.78,20.1,39.48,0.13,0.98,0.13,0,0.03,0,0.51,2.85,55.56,2.78,37.5,0.19,33.33,0.25,1.17,5.5,60.34,0,,0,,0,0,0,0,,,0.73,,,0.06,0,0,0.47,0,0
K. Nordfeldt,AIK,AIK,GK,36,250000,2025-12-31,28,2830,0,0,0,0,0.41,92.31,Sweden,Sweden,right,188,85,no,1.37,0,0,0.29,100,0,0,0,1.37,1.79,0,3,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,100,0,0,0,12.66,0.16,0.13,18.73,84.21,10.46,73.86,0,0,7.38,96.98,11.86,95.98,6.84,64.19,33.64,51.04,0,0.03,0,0,0,0,0,2.61,51.22,0.19,16.67,0.16,40,0.03,0,4.61,75.86,33,1.05,104,3.31,11,68.27,31.44,1,-1.56,-0.05,0,0.99,0.29,,,,0,0,0
Í. Sigurgeirsson,IFK Norrköping,IFK Norrköping,"LW, LWF, LAMF",22,350000,2026-12-31,30,2812,3,5.1,6,2.53,21.32,44.89,Iceland,Iceland,right,175,72,no,5.06,4.58,59.44,2.69,39.29,0.13,0.16,0.1,2.21,2.7,0.9,3,0.1,0,0,2.91,0.1,3,0.1,0.16,0,0,39,1.25,38.46,7.692,0.19,1.82,29.82,1.73,31.48,0.1,0,0.38,3.33,54.81,10.69,41.62,3.52,3.26,0.29,15.75,1.22,1.79,23.43,75.82,5.25,59.76,7.49,94.44,5.47,67.25,20.26,81.36,1.41,54.55,15.93,27.12,0.08,1.18,0,0.1,0.13,50,0.38,1.41,56.82,2.4,41.33,0.19,16.67,1.34,0.54,2.72,65.88,0,,0,,0,0,0,0,,,0.16,,,0.26,0,0,0.96,0,0
Villiam Granath,Halmstad,Halmstad,"RB, RW, RWF",27,275000,2025-12-31,29,2790,5,4.43,3,3.61,28.1,43.28,Sweden,Sweden,right,189,78,no,10.13,9.19,58.25,6.68,42.03,0.19,0.21,0.32,4.58,4.97,1.26,4,0.13,0,0,2.58,0.16,5,0.16,0.14,1,0.03,33,1.06,30.3,15.152,0.1,1.61,40,0.13,0,1.45,42.22,0.19,2.97,53.26,8.45,33.21,2.39,1.39,0.1,19.29,2.1,0.9,28.68,74.58,8.29,62.65,7.26,91.11,7.39,75.98,25.48,78.23,1.65,49.02,16.56,31.95,0.12,0.68,0,0,0.03,100,0.45,3.13,57.73,2.13,60.61,0.19,50,0.97,0.77,5.13,65.41,0,,0,,0,0,0,0,,,0.35,,,0,0,0,0,0,0
M. Danielson,Djurgården,Djurgården,LCB,36,350000,2025-12-31,30,2788,1,2.58,0,0.02,10.46,68.21,Sweden,Sweden,right,192,81,no,7.78,3.39,76.19,4.13,62.5,0,0,0.77,5.2,7.44,0.23,0,0,0,0,0.26,0.03,0,0,0.08,0,0,8,0.26,37.5,12.5,0,0.06,50,0.06,50,0,0,0,0.13,100,0.9,67.86,0.58,0.32,0,37.45,0.19,0.48,52.68,90.93,21.92,84.54,2.68,95.18,23.37,96.69,47.07,94.38,5.55,62.21,20.33,35.97,0,0.06,0,0.03,0,0,0,5.46,83.43,0.16,40,0.03,0,0.13,0.03,8.91,73.19,0,,0,,0,0,0,0,,,2.03,,,0,0,0,0,1,100
T. Heintz,IFK Göteborg,IFK Göteborg,"LWF, LCMF, LW",27,2000000,2026-06-30,29,2778,8,7.73,8,7.93,15.68,45.45,Norway,Norway,right,173,63,no,4.6,4.99,58.44,1.49,36.96,0.03,0.04,0.06,1.65,2.25,0.62,5,0.16,0,0,4.15,0.26,8,0.26,0.25,0,0,90,2.92,38.89,8.889,0.26,3.82,31.36,2.92,33.33,0.75,17.39,0.71,3.66,46.9,7.65,40.68,3.86,1.56,0.19,29.22,1.88,1,36.64,70.91,10.66,58.66,6.58,92.12,11.31,66.76,29.06,78.82,3.82,49.15,18.19,32.78,0.26,1.88,0.06,0,0.26,37.5,0.62,5.28,59.51,5.51,48.24,0.71,45.45,1.78,1.26,6.74,79.81,0,,0,,0,0,0,0,,,0,,,1.36,0.26,37.5,2.95,0,0
T. Anker,Sirius,Sirius,LCB,24,350000,2028-06-30,28,2770,2,1.68,1,0.82,13.19,65.52,Denmark,Denmark,left,193,84,no,7.34,4.42,66.91,4.48,68.12,0.06,0.08,0.45,4.32,5.64,1.17,6,0.19,0,0,0.42,0.06,2,0.06,0.05,1,0.03,12,0.39,58.33,16.667,0.03,0.26,12.5,0.16,0,0.1,33.33,0.03,0.16,100,1.4,58.14,1.23,0.81,0.06,37.2,0.42,0.97,50.88,88.44,19.17,78.47,4.52,96.4,21.05,94.91,44.58,93.95,6.04,51.08,20.06,41.04,0.03,0.16,0,0,0.03,0,0.06,6.69,72.33,0.68,28.57,0.13,50,0.29,0.03,7.77,70.29,0,,0,,0,0,0,0,,,2.5,,,0,0,0,0,0,0
R. Ure,Sirius,Sirius,CF,21,0,2029-12-31,30,2770,11,11.48,4,2.99,22.06,37.56,Scotland,Scotland,right,189,0,no,3.54,2.99,54.35,5.52,28.82,0.06,0.08,0.16,1.85,2.38,1.2,2,0.06,0,0,1.49,0.36,11,0.36,0.37,0,0,58,1.88,44.83,18.966,0.13,0.39,8.33,0.13,0,0.23,14.29,0.06,1.04,53.13,8.29,38.43,2.99,1.04,0.1,10.46,1.98,2.18,13.61,75.66,3.54,66.97,3.18,81.63,3.44,82.08,12.8,78.17,0.42,61.54,15.38,17.28,0.1,0.75,0,0,0.16,40,0.32,1.53,80.85,0.58,55.56,0.19,33.33,0.52,0.06,1.69,69.23,0,,0,,0,0,0,0,,,0.03,,,0,0,0,0,0,0
