Player,Team,Team within selected timeframe,Position,Age,Market value,Contract expires,Matches played,Minutes played,Goals,xG,Assists,xA,Duels per 90,"Duels won, %",Birth country,Passport country,Foot,Height,Weight,On loan,Successful defensive actions per 90,Defensive duels per 90,"Defensive duels won, %",Aerial duels per 90,"Aerial duels won, %",Sliding tackles per 90,PAdj Sliding tackles,Shots blocked per 90,Interceptions per 90,PAdj Interceptions,Fouls per 90,Yellow cards,Yellow cards per 90,Red cards,Red cards per 90,Successful attacking actions per 90,Goals per 90,Non-penalty goals,Non-penalty goals per 90,xG per 90,Head goals,Head goals per 90,Shots,Shots per 90,"Shots on target, %","Goal conversion, %",Assists per 90,Crosses per 90,"Accurate crosses, %",Crosses from left flank per 90,"Accurate crosses from left flank, %",Crosses from right flank per 90,"Accurate crosses from right flank, %",Crosses to goalie box per 90,Dribbles per 90,"Successful dribbles, %",Offensive duels per 90,"Offensive duels won, %",Touches in box per 90,Progressive runs per 90,Accelerations per 90,Received passes per 90,Received long passes per 90,Fouls suffered per 90,Passes per 90,"Accurate passes, %",Forward passes per 90,"Accurate forward passes, %",Back passes per 90,"Accurate back passes, %",Lateral passes per 90,"Accurate lateral passes, %",Short / medium passes per 90,"Accurate short / medium passes, %",Long passes per 90,"Accurate long passes, %","Average pass length, m","Average long pass length, m",xA per 90,Shot assists per 90,Second assists per 90,Third assists per 90,Smart passes per 90,"Accurate smart passes, %",Key passes per 90,Passes to final third per 90,"Accurate passes to final third, %",Passes to penalty area per 90,"Accurate passes to penalty area, %",Through passes per 90,"Accurate through passes, %",Deep completions per 90,Deep completed crosses per 90,Progressive passes per 90,"Accurate progressive passes, %",Conceded goals,Conceded goals per 90,Shots against,Shots against per 90,Clean sheets,"Save rate, %",xG against,xG against per 90,Prevented goals,Prevented goals per 90,Back passes received as GK per 90,Exits per 90,Aerial duels per 90,Free kicks per 90,Direct free kicks per 90,"Direct free kicks on target, %",Corners per 90,Penalties taken,"Penalty conversion, %"
F. Andersson,Varbergs,Varbergs,GK,37,100000,2025-12-31,30,2944,0,0,0,0,0.76,64,Sweden,Sweden,right,196,86,no,1.44,0.03,0,0.49,87.5,0.03,0.04,0,1.41,1.78,0.03,1,0.03,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,100,0.15,40,0,0,0,12.84,0.15,0.03,21.25,86.19,13.05,79.39,0,0,7.7,97.62,12.35,97.77,8.9,70.1,33.64,47.91,0,0,0,0,0,0,0,1.99,58.46,0.24,25,0.09,33.33,0.06,0,7.37,78.01,42,1.28,143,4.37,7,70.63,42.09,1.29,0.09,0.003,0,1.13,0.49,,,,0,0,0
E. Engqvist,Sandviken,Sandviken,"LCB, RCB",26,250000,2025-12-31,30,2924,2,3.58,0,0.38,10.93,61.97,Sweden,Sweden,right,188,82,no,8.06,4.16,65.93,3.02,64.29,0.09,0.13,0.98,5.23,7.19,0.62,2,0.06,0,0,0.62,0.06,1,0.03,0.11,0,0,16,0.49,25,12.5,0,0.09,33.33,0.09,33.33,0,0,0.03,0.65,57.14,2,52.31,0.46,2.55,0.4,46.48,0.55,0.55,64.55,89.13,26.99,80.5,3.82,96.77,27.58,96.32,58.42,92.2,6.03,60.2,20.37,37.47,0.01,0.25,0,0.06,0.09,100,0.06,10.77,79.71,1.02,39.39,0.65,33.33,0.49,0.03,10.96,74.72,0,,0,,0,0,0,0,,,2.71,,,0,0,0,0,1,100
M. Sætra,Oddevold,Oddevold,GK,28,150000,2025-12-31,30,2919,0,0,0,0,1.05,88.24,Norway,Norway,right,198,76,no,2.13,0.03,100,0.71,95.65,0,0,0,2.1,2.27,0,1,0.03,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,66.67,0.25,87.5,0,0,0,16.83,0.06,0.15,28.83,77.11,17.11,63.24,0.09,33.33,10.3,97.6,16.9,96.9,11.93,49.1,34.41,53.19,0,0,0,0,0,0,0,5.24,35.29,0.62,10,0.59,21.05,0.06,0,8.14,71.21,36,1.11,136,4.19,12,73.53,36.4,1.12,0.4,0.012,0.03,2.59,0.71,,,,0,0,0
J. Adolfsson,Oddevold,Oddevold,RCB,26,225000,2025-12-31,30,2919,0,0.59,0,0.9,8.45,55.84,Sweden,Sweden,right,182,78,no,7.8,3.92,69.29,1.79,44.83,0.18,0.2,0.8,4.9,5.31,0.28,0,0,0,0,0.43,0,0,0,0.02,0,0,11,0.34,27.27,0,0,0.43,57.14,0.03,100,0.34,54.55,0.06,0.28,22.22,1.48,37.5,0.22,0.71,0.03,37.21,0.34,0.43,51.12,86.13,20.16,74.77,5.61,97.8,18.72,93.74,43.41,91.69,7.31,54.85,20.97,39.96,0.03,0.12,0.06,0.03,0.06,50,0.09,8.14,66.29,1.39,37.78,0.59,36.84,0.25,0.22,9.68,70.06,0,,0,,0,0,0,0,,,1.97,,,0.09,0,0,0,0,0
J. Brattberg,Helsingborg,Helsingborg,GK,28,250000,2027-12-31,29,2834,0,0,0,0,0.83,96.15,Sweden,Sweden,right,198,93,no,1.49,0,0,0.54,100,0,0,0.03,1.49,1.79,0,2,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19,83.33,0,0,0,12.61,0.22,0.25,24.04,84.54,11.31,69.38,0,0,11.62,98.63,17.05,97.77,6.95,52.51,30.04,52.5,0,0,0,0,0,0,0,2.16,36.76,0.19,33.33,0.1,33.33,0.06,0,4.76,68.67,38,1.21,139,4.41,10,72.66,37.13,1.18,-0.87,-0.028,0,2.35,0.54,,,,0,0,0
I. Dahlqvist,Örgryte,Örgryte,"RWF, RWB, LWB",24,250000,2025-12-31,30,2818,6,4.57,11,5.2,21.72,50.15,Sweden,Sweden,right,171,71,no,8.4,7.15,62.5,1.25,46.15,0.42,0.48,0.22,3.51,4.05,0.96,2,0.06,0,0,4.38,0.19,6,0.19,0.15,0,0,57,1.82,31.58,10.526,0.35,3.16,33.33,0.45,35.71,2.71,32.94,0.38,4.57,57.34,11.27,44.19,3.86,4.6,0.73,29.32,1.95,1.41,39.63,78.97,10.22,68.13,10.25,95.02,11.43,78.77,33.76,85.15,2.78,54.02,17.06,33.78,0.17,1.5,0.1,0.06,0.22,57.14,0.83,3.58,73.21,3.67,59.13,0.38,50,1.95,1.09,6.55,73.66,0,,0,,0,0,0,0,,,0.26,,,0,0,0,0.13,0,0
A. Almqvist,Oddevold,Oddevold,CB,25,175000,2025-12-31,29,2805,2,1.33,0,0,12.03,61.6,Sweden,Sweden,right,190,81,no,10.94,5.01,73.72,4.36,52.21,0.51,0.56,0.87,6.74,7.33,0.74,4,0.13,0,0,0.26,0.06,2,0.06,0.04,1,0.03,9,0.29,33.33,22.222,0,0.1,33.33,0,0,0.1,33.33,0,0.13,100,0.67,52.38,0.55,0.42,0,35.65,0.22,0.22,53.36,88.45,20.6,79.75,2.15,92.54,23.84,95.15,47.87,92.76,5.39,51.19,19.11,38.59,0,0.03,0.03,0.03,0,0,0,3.69,60.87,0.35,9.09,0.29,0,0.06,0.03,7.73,58.09,0,,0,,0,0,0,0,,,1.12,,,0,0,0,0,0,0
A. Salo,Falkenberg,Falkenberg,LCB,25,0,2027-12-31,30,2793,2,2.85,0,0.43,12.7,59.9,Sweden,Sweden,left,190,80,no,9.89,4.58,66.2,4.64,60.42,0.32,0.33,0.93,6.54,6.71,0.81,2,0.06,0,0,0.42,0.06,2,0.06,0.09,2,0.06,15,0.48,33.33,13.333,0,0.06,50,0.06,50,0,0,0,0.32,70,0.93,65.52,0.84,1,0,34.25,0.16,0.55,51.11,89.6,20.62,79.53,3.25,100,21.98,96.77,43.6,94.31,7.48,62.07,21.03,37.68,0.01,0.13,0.03,0,0,0,0.06,5.48,68.24,0.29,33.33,0.32,30,0.16,0.03,8.8,74.73,0,,0,,0,0,0,0,,,1.9,,,0,0,0,0,0,0
S. Kroon,Örebro,Örebro,"LB, LWB",28,200000,2025-12-31,28,2776,1,1.16,2,4.12,12.32,54.74,Sweden,Sweden,left,186,76,no,6.32,5.38,63.86,1.75,55.56,0.13,0.18,0.13,2.76,3.78,0.68,3,0.1,0,0,2.4,0.03,1,0.03,0.04,1,0.03,14,0.45,28.57,7.143,0.06,4.12,34.65,3.7,36.84,0.42,15.38,0.49,1.26,56.41,3.47,44.86,0.88,2.5,0.19,42.73,1.56,0.81,57.97,80.43,22.34,71.41,11.48,98.31,15.46,78.62,47.79,89.15,6.13,42.33,18.85,38.02,0.13,1.17,0.06,0,0.23,57.14,0.42,9.18,65.37,4.64,41.96,0.78,37.5,0.71,1.43,10.96,73.08,0,,0,,0,0,0,0,,,0.88,,,0.91,0.03,0,0.91,0,0
A. Mujani?,Örgryte,Örgryte,LCMF,24,300000,2025-12-31,29,2753,3,5.95,6,4.96,18.21,53.32,Sweden,"Sweden, Bosnia and Herzegovina",right,180,74,no,7.85,7.42,65.64,0.82,52,0,0,0.26,2.97,3.43,1.08,3,0.1,0,0,3.43,0.1,2,0.07,0.19,0,0,76,2.48,34.21,3.947,0.2,1.67,31.37,0.92,32.14,0.65,35,0.39,3.17,52.58,8.4,45.14,1.54,2.65,0.2,37.4,0.26,1.63,47.4,79.66,20.6,66.83,4.32,92.42,17.23,89.56,38.94,86.23,6.83,54.07,21.35,40.57,0.16,1.6,0.07,0.07,0.69,57.14,0.59,10.46,65.94,5.36,48.17,2.32,42.25,1.99,0.72,10.49,80.06,0,,0,,0,0,0,0,,,0.33,,,0.46,0.07,50,2.62,1,100
S. Marklund,Östersunds FK,Östersunds FK,"CF, RCMF",26,150000,2025-12-31,30,2752,6,6.68,2,3.45,13.51,38.5,Sweden,Sweden,right,173,68,no,3.66,3.86,55.93,1.7,21.15,0.03,0.04,0.07,1.47,1.99,1.01,4,0.13,0,0,2.42,0.2,5,0.16,0.22,1,0.03,53,1.73,39.62,11.321,0.07,1.83,46.43,0.43,53.85,1.34,46.34,0.13,2.03,40.32,6.08,30.65,3.27,1.93,0.29,26.49,1.31,0.75,33.19,81.48,7.55,67.1,8.83,94.07,9.48,79.31,29.4,85.87,2.03,48.39,15.96,29.21,0.11,1.31,0,0,0.1,66.67,0.43,3.17,72.16,2.55,55.13,0.23,28.57,1.08,0.88,3.92,67.5,0,,0,,0,0,0,0,,,0.1,,,0.39,0.13,50,0.82,1,100
E. Hedenquist,Oddevold,Oddevold,LCB,26,175000,,29,2748,0,2.29,3,0.61,13.4,60.15,Sweden,Sweden,right,190,85,no,10.22,4.22,71.32,5.31,61.73,0.52,0.56,0.88,6.68,7.18,0.92,3,0.1,0,0,0.26,0,0,0,0.07,0,0,13,0.43,15.38,0,0.1,0.13,50,0.07,50,0.07,50,0,0.23,57.14,1.44,50,1.05,0.29,0,27.38,0.46,0.72,40.78,86.43,17.46,76.17,4.42,97.78,15.88,95.26,36.48,90.66,4.16,50.39,20.78,35.48,0.02,0.1,0,0.03,0,0,0.07,4.26,71.54,0.33,30,0.23,14.29,0.29,0.07,6.84,64.11,0,,0,,0,0,0,0,,,2.82,,,0,0,0,0,0,0
