Player,Team,Team within selected timeframe,Position,Age,Market value,Contract expires,Matches played,Minutes played,Goals,xG,Assists,xA,Duels per 90,"Duels won, %",Birth country,Passport country,Foot,Height,Weight,On loan,Successful defensive actions per 90,Defensive duels per 90,"Defensive duels won, %",Aerial duels per 90,"Aerial duels won, %",Sliding tackles per 90,PAdj Sliding tackles,Shots blocked per 90,Interceptions per 90,PAdj Interceptions,Fouls per 90,Yellow cards,Yellow cards per 90,Red cards,Red cards per 90,Successful attacking actions per 90,Goals per 90,Non-penalty goals,Non-penalty goals per 90,xG per 90,Head goals,Head goals per 90,Shots,Shots per 90,"Shots on target, %","Goal conversion, %",Assists per 90,Crosses per 90,"Accurate crosses, %",Crosses from left flank per 90,"Accurate crosses from left flank, %",Crosses from right flank per 90,"Accurate crosses from right flank, %",Crosses to goalie box per 90,Dribbles per 90,"Successful dribbles, %",Offensive duels per 90,"Offensive duels won, %",Touches in box per 90,Progressive runs per 90,Accelerations per 90,Received passes per 90,Received long passes per 90,Fouls suffered per 90,Passes per 90,"Accurate passes, %",Forward passes per 90,"Accurate forward passes, %",Back passes per 90,"Accurate back passes, %",Lateral passes per 90,"Accurate lateral passes, %",Short / medium passes per 90,"Accurate short / medium passes, %",Long passes per 90,"Accurate long passes, %","Average pass length, m","Average long pass length, m",xA per 90,Shot assists per 90,Second assists per 90,Third assists per 90,Smart passes per 90,"Accurate smart passes, %",Key passes per 90,Passes to final third per 90,"Accurate passes to final third, %",Passes to penalty area per 90,"Accurate passes to penalty area, %",Through passes per 90,"Accurate through passes, %",Deep completions per 90,Deep completed crosses per 90,Progressive passes per 90,"Accurate progressive passes, %",Aerial duels per 90,Free kicks per 90,Direct free kicks per 90,"Direct free kicks on target, %",Corners per 90,Penalties taken,"Penalty conversion, %"
M. Chajia,,Dinamo Batumi,LAMF,27,450000,,1,21,0,0,0,0,,,Belgium,"Belgium, Morocco",right,181,72,no,,,,,,,6,,,6,,0,,0,,,,0,,,0,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.3,0,,,,,,,,,,,,,,,,,,,,,,,0,0
G. Kokhreidze,Torpedo Kutaisi,Torpedo Kutaisi,"LW, LAMF, CF",26,450000,,20,1426,2,2.76,2,2.48,22.97,54.12,Georgia,Georgia,right,167,73,no,5.55,5.74,57.14,1.58,44,0.32,0.45,0.06,1.96,2.8,1.45,3,0.19,0,0,4.8,0.13,2,0.13,0.17,1,0.06,52,3.28,28.85,3.846,0.13,2.78,18.18,1.96,16.13,0.82,23.08,0.32,5.05,65,13.25,55.24,2.65,2.4,0.5,22.66,0.76,3.35,29.98,72.84,9.91,64.97,5.49,93.1,10.04,72.96,24.3,80.52,3.09,57.14,20.16,37.1,0.16,1.33,0,0,0.13,50,0.44,4.92,66.67,2.84,40,0.63,40,1.14,0.76,5.87,72.04,,1.2,0.5,25,1.58,0,0
G. Kharaishvili,Dinamo Tbilisi,Dinamo Tbilisi,"AMF, CF",29,400000,,13,853,2,2.8,2,1.05,12.23,52.63,Georgia,Georgia,right,183,73,no,5.04,4.4,65.85,0.86,75,0.21,0.29,0.43,1.93,2.57,0.43,1,0.11,0,0,2.57,0.21,2,0.21,0.3,0,0,23,2.47,34.78,8.696,0.21,1.61,40,0.75,42.86,0.86,37.5,0,1.39,69.23,6.54,42.62,3.65,2.25,0.21,28.75,0.86,0.97,36.79,83.97,9.23,70.93,7.62,92.96,11.8,85.45,32.93,88.27,2.36,50,16.59,33.94,0.11,1.18,0,0.11,0.11,100,0.54,4.93,73.91,2.04,73.68,0.21,50,1.61,0.64,5.26,75.51,,1.07,0.32,66.67,1.61,0,0
M. Šimi?,Torpedo Kutaisi,Torpedo Kutaisi,LCB,29,400000,,13,1304,0,1.17,0,0,10.56,65.36,Croatia,Croatia,right,190,77,no,10.08,5.04,78.08,3.31,62.5,0.28,0.35,0.97,5.87,7.37,0.76,2,0.14,0,0,0.21,0,0,0,0.08,0,0,6,0.41,16.67,0,0,0.21,33.33,0.07,100,0.14,0,0,0.07,100,0.97,35.71,0.9,0.55,0,34.16,0.35,0.55,46.52,88.58,17.46,79.05,2.35,100,23.74,96.8,41.48,93.84,4.83,45.71,22.55,39.23,0,0,0,0,0,0,0,2.83,70.73,0.14,0,0.07,0,0,0.07,7.18,68.27,,0,0,0,0,0,0
Felipe Pires,Torpedo Kutaisi,Torpedo Kutaisi,"AMF, LCMF, RAMF",30,400000,,26,2518,4,4.63,3,2.73,13.12,50.68,Brazil,Brazil,right,178,68,no,2.97,3.65,50,1.22,41.18,0,0,0.11,1.14,1.45,0.68,6,0.21,1,0.04,2.22,0.14,3,0.11,0.17,0,0,29,1.04,44.83,13.793,0.11,1.61,31.11,0.54,13.33,1.07,40,0.18,2,60.71,6.76,52.91,1.97,2.36,0.5,28.84,1.11,2.04,37.67,88.43,11.47,82.24,7.4,97.1,12.55,89.46,34.46,92.32,1.61,62.22,16.79,19.38,0.1,1.47,0.11,0,0.04,100,0.46,5.22,86.3,2,60.71,0.14,75,0.97,0.61,5.54,84.52,,0.11,0,0,0.25,1,100
P. Gudushauri,Torpedo Kutaisi,Torpedo Kutaisi,"RW, RAMF, CF",28,400000,,28,2176,4,4.93,3,3.77,18.78,44.71,Georgia,Georgia,left,179,71,no,6.41,4.92,58.82,1.61,43.59,0.7,0.88,0.12,2.81,3.54,0.87,5,0.21,0,0,4.22,0.17,4,0.17,0.2,1,0.04,51,2.11,29.41,7.843,0.12,2.65,28.13,0.45,9.09,2.15,32.69,0.33,5.71,47.83,10.34,38.8,2.98,3.31,0.79,24.07,2.48,1.49,29.57,77.62,7.53,67.03,8.44,94.12,8.93,74.54,24.73,84.78,2.32,57.14,18.72,29.17,0.16,1.03,0.25,0,0.25,50,0.5,2.07,58,3.47,53.57,0.29,57.14,1.61,0.66,4.34,76.19,,0.45,0.12,0,0.79,0,0
Pedro Mendes,Dila,Dila,"RCB, CB",35,400000,,19,1382,1,1.57,0,0.15,11.2,58.14,Portugal,Portugal,right,186,78,no,5.8,3.65,73.21,3.45,43.4,0.33,0.47,0.46,2.8,4.01,1.04,4,0.26,1,0.07,0.59,0.07,1,0.07,0.1,0,0,8,0.52,37.5,12.5,0,0,0,0,0,0,0,0,0.46,85.71,2.08,56.25,0.59,0.46,0.07,29.37,0.33,1.37,42.53,87.14,18.17,75.99,1.43,95.45,20.51,96.19,34.52,94.91,8.01,53.66,24.5,39.71,0.01,0.13,0,0,0,0,0,6.45,67.68,0.72,18.18,0.46,28.57,0.26,0,9.12,72.86,,0.07,0.07,0,0,0,0
A. Ruševi?,Iberia 1999,Iberia 1999,CF,28,350000,2026-05-31,1,67,0,0.43,0,0,10.75,12.5,Serbia,Serbia,right,183,75,no,1.34,0,0,1.34,0,0,0,0,1.34,3.33,2.69,0,0,0,0,0,0,0,0,0.58,0,0,1,1.34,0,0,0,0,0,0,0,0,0,0,0,0,6.72,20,4.03,0,0,12.09,0,1.34,21.49,75,2.69,50,5.37,100,12.09,77.78,21.49,75,0,0,16.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.34,0,2.69,50,,0,0,0,0,0,0
F. Bambock,Gloria Bistri?a,Gareji,"RDMF, RCMF",30,350000,,13,828,0,0.21,0,0.03,12.93,51.26,Cameroon,"Cameroon, France",right,181,76,no,6.3,5.76,56.6,1.85,64.71,0.11,0.13,0,2.93,3.46,1.96,0,0,0,0,0.43,0,0,0,0.02,0,0,4,0.43,25,0,0,0.11,100,0,0,0.11,100,0,0.22,100,4.57,38.1,0.11,0.54,0,28.7,0.11,1.3,39.24,87.81,12.61,76.72,5.11,100,15.76,93.1,36.52,91.07,2.61,41.67,16.22,24.33,0,0.22,0,0,0.11,0,0,6.2,78.95,0.87,25,0.33,0,0.22,0.11,5.76,71.7,,0,0,0,0,0,0
G. Paulauskas,Zemplín Michalovce,Dinamo Batumi,CF,26,350000,,14,1228,4,3.09,0,0.23,19.5,39.85,Lithuania,Lithuania,right,196,0,no,3.96,2.93,60,5.64,54.55,0,0,0.15,2.2,3.27,1.32,4,0.29,0,0,1.32,0.29,4,0.29,0.23,2,0.15,19,1.39,52.63,21.053,0,0.66,11.11,0.29,25,0.37,0,0.22,0.88,50,7.11,26.8,2.86,0.59,0.15,9.38,1.83,1.1,14.66,69.5,3.52,47.92,3.88,83.02,3.81,67.31,13.63,73.12,0.37,40,13.81,10.83,0.02,0.29,0.07,0,0.22,33.33,0.15,1.47,40,0.95,23.08,0.29,50,0.22,0.07,1.32,38.89,,0,0,0,0,0,0
