Player,Team,Team within selected timeframe,Position,Age,Market value,Contract expires,Matches played,Minutes played,Goals,xG,Assists,xA,Duels per 90,"Duels won, %",Birth country,Passport country,Foot,Height,Weight,On loan,Successful defensive actions per 90,Defensive duels per 90,"Defensive duels won, %",Aerial duels per 90,"Aerial duels won, %",Sliding tackles per 90,PAdj Sliding tackles,Shots blocked per 90,Interceptions per 90,PAdj Interceptions,Fouls per 90,Yellow cards,Yellow cards per 90,Red cards,Red cards per 90,Successful attacking actions per 90,Goals per 90,Non-penalty goals,Non-penalty goals per 90,xG per 90,Head goals,Head goals per 90,Shots,Shots per 90,"Shots on target, %","Goal conversion, %",Assists per 90,Crosses per 90,"Accurate crosses, %",Crosses from left flank per 90,"Accurate crosses from left flank, %",Crosses from right flank per 90,"Accurate crosses from right flank, %",Crosses to goalie box per 90,Dribbles per 90,"Successful dribbles, %",Offensive duels per 90,"Offensive duels won, %",Touches in box per 90,Progressive runs per 90,Accelerations per 90,Received passes per 90,Received long passes per 90,Fouls suffered per 90,Passes per 90,"Accurate passes, %",Forward passes per 90,"Accurate forward passes, %",Back passes per 90,"Accurate back passes, %",Lateral passes per 90,"Accurate lateral passes, %",Short / medium passes per 90,"Accurate short / medium passes, %",Long passes per 90,"Accurate long passes, %","Average pass length, m","Average long pass length, m",xA per 90,Shot assists per 90,Second assists per 90,Third assists per 90,Smart passes per 90,"Accurate smart passes, %",Key passes per 90,Passes to final third per 90,"Accurate passes to final third, %",Passes to penalty area per 90,"Accurate passes to penalty area, %",Through passes per 90,"Accurate through passes, %",Deep completions per 90,Deep completed crosses per 90,Progressive passes per 90,"Accurate progressive passes, %",Conceded goals,Conceded goals per 90,Shots against,Shots against per 90,Clean sheets,"Save rate, %",xG against,xG against per 90,Prevented goals,Prevented goals per 90,Back passes received as GK per 90,Exits per 90,Aerial duels per 90,Free kicks per 90,Direct free kicks per 90,"Direct free kicks on target, %",Corners per 90,Penalties taken,"Penalty conversion, %"
E. Del Prato,Parma,Parma,"RCB, RB",26,4500000,2027-06-30,11,1090,1,1.18,0,0.19,10.9,57.58,Italy,Italy,right,183,76,no,8.26,6.36,67.53,2.72,45.45,0.08,0.1,0.25,3.88,4.76,0.58,2,0.17,0,0,0.83,0.08,1,0.08,0.1,1,0.08,10,0.83,70,10,0,0.58,42.86,0.08,0,0.5,50,0,0.08,0,0.74,33.33,1.07,0.58,0,21.8,0.5,0.41,29.48,88.24,13.21,82.5,3.63,100,10.16,90.24,25.68,93.89,3.22,51.28,19.69,36.94,0.02,0.08,0,0,0,0,0.08,3.47,78.57,0.66,50,0.25,33.33,0.25,0.25,4.87,83.05,0,,0,,0,0,0,0,,,1.4,,,0,0,0,0,0,0
Z. Suzuki,Parma,Parma,GK,23,2500000,2029-06-30,11,1090,0,0,0,0.09,0.66,87.5,Japan,"Japan, Ghana",right,190,91,no,1.65,0.08,0,0.41,100,0,0,0,1.65,2.03,0,1,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,100,0,0,0,15.69,0.25,0.25,21.47,84.23,12.55,75,0,0,8.59,98.08,11.97,97.24,9.5,67.83,36.16,53.24,0.01,0.08,0,0,0,0,0,5.04,70.49,0.41,80,0.74,88.89,0.25,0,6.61,80,14,1.16,49,4.05,3,71.43,14.5,1.2,0.5,0.041,0,1.32,0.41,,,,0,0,0
B. Norton-Cuffy,Genoa,Genoa,"RB, RAMF, RWB",21,4500000,2029-06-30,11,1089,0,0.31,1,1.64,18.1,54.34,England,"England, Dominica",right,181,72,no,7.85,6.53,70.89,2.23,40.74,0.17,0.23,0.17,3.06,4.29,1.24,2,0.17,0,0,3.39,0,0,0,0.03,0,0,3,0.25,66.67,0,0.08,2.89,34.29,0.08,0,2.81,35.29,0.41,3.55,62.79,6.94,50,0.91,2.73,0.66,21.74,0.58,0.5,32.23,81.79,11.24,77.21,5.62,97.06,9.92,85.83,27.02,89.3,2.4,51.72,18.86,32.14,0.14,0.83,0,0.08,0,0,0.41,2.48,80,2.23,44.44,0.08,0,0.33,0.99,5.45,74.24,0,,0,,0,0,0,0,,,0.5,,,0,0,0,0,0,0
N. Leali,Genoa,Genoa,GK,32,600000,2026-06-30,11,1089,0,0,0,0,0.66,50,Italy,Italy,right,188,78,no,0.91,0.08,0,0.33,75,0,0,0.08,0.91,1.27,0.08,1,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,100,0,0,0,10.41,0.08,0.17,15.62,84.13,9.01,75.23,0,0,6.03,95.89,8.26,98,7.36,68.54,32.55,46.31,0,0,0,0,0,0,0,0.66,87.5,0.08,100,0,0,0.08,0,6.36,72.73,16,1.32,39,3.22,2,58.97,16.03,1.32,0.03,0.002,0,0.74,0.33,,,,0,0,0
J. Vásquez,Genoa,Genoa,LCB,27,10000000,,11,1089,0,1.09,0,0,9.42,57.02,Mexico,Mexico,left,184,72,no,6.28,3.14,60.53,3.47,57.14,0.33,0.46,0.5,4.05,5.68,0.74,1,0.08,0,0,0.33,0,0,0,0.09,0,0,12,0.99,16.67,0,0,0,0,0,0,0,0,0,0.25,66.67,1.57,47.37,0.74,1.4,0,32.73,0.25,0.74,48.35,85.64,17.6,71.36,3.22,89.74,21.82,96.97,41.65,92.06,6.69,45.68,21.16,37.02,0,0.08,0,0,0,0,0,6.36,68.83,0.25,33.33,0.25,0,0.08,0,7.77,64.89,0,,0,,0,0,0,0,,,1.9,,,0,0,0,0,0,0
G. Di Lorenzo,Napoli,Napoli,"RB, RCB",32,15000000,2028-06-30,11,1088,0,0.72,0,0.54,14.81,48.6,Italy,Italy,right,183,83,no,6.29,6.78,53.66,2.65,68.75,0.25,0.38,0.25,2.4,3.63,1.49,1,0.08,0,0,1.08,0,0,0,0.06,0,0,8,0.66,50,0,0,1.9,21.74,0,0,1.9,21.74,0.33,0.83,40,3.56,25.58,1.99,0.58,0.08,40.12,1.32,0.58,49.05,84.99,19.52,78.81,8.77,97.17,11.33,86.86,43.43,89.71,3.89,61.7,16.33,32.22,0.05,0.33,0.08,0,0.08,0,0.17,7.69,78.49,2.15,42.31,0.5,16.67,0.91,0.25,8.02,82.47,0,,0,,0,0,0,0,,,0.74,,,0,0,0,0,0,0
David de Gea,Fiorentina,Fiorentina,GK,35,5000000,2028-06-30,11,1085,0,0,0,0,0.75,88.89,Spain,Spain,right,192,76,no,0.5,0.08,0,0.5,100,0,0,0,0.5,0.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17,100,0,0,0,16.26,0,0.25,21.4,83.72,13.52,75.46,0,0,7.63,98.91,12.53,98.01,8.88,63.55,34.28,49.82,0,0,0,0,0,0,0,2.99,52.78,0.17,0,0.25,33.33,0,0,6.8,79.27,18,1.49,57,4.73,2,68.42,20.01,1.66,2.01,0.167,0,0.83,0.5,,,,0,0,0
E. Caprile,Cagliari,Cagliari,GK,24,6000000,2028-06-30,11,1081,0,0,0,0,1.5,94.44,Italy,Italy,right,191,74,no,1.25,0,0,1.42,94.12,0,0,0,1.25,1.53,0,1,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.57,0.17,0.5,18.65,87.05,10.41,77.6,0,0,7.83,98.94,11.24,97.78,7.41,70.79,32.94,50.75,0,0,0,0,0,0,0,1.5,72.22,0,0,0.08,100,0,0,6.66,76.25,14,1.17,54,4.5,2,74.07,15.61,1.3,1.61,0.134,0,2.66,1.42,,,,0,0,0
J. Butez,Como,Como,GK,30,8000000,2028-06-30,11,1081,0,0,0,0,1,83.33,France,France,right,189,75,no,1.58,0.08,100,0.92,81.82,0,0,0,1.5,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.32,0.08,0.33,29.97,93.06,16.73,88.06,0,0,12.41,99.33,20.98,98.81,8.99,79.63,27.79,47.72,0,0,0,0,0,0,0,2.33,67.86,0.08,100,0.25,66.67,0.08,0,6.24,82.67,6,0.5,40,3.33,5,85,10.41,0.87,4.41,0.367,0,2,0.92,,,,0,0,0
P. Kalulu,Juventus,Juventus,"RCB, RWB, RB",25,20000000,2027-06-30,11,1080,0,0.39,0,0.91,9,51.85,France,"France, Congo DR",right,182,80,no,5.33,3.58,72.09,2.42,31.03,0.17,0.27,0.25,2.58,4.12,0.75,0,0,0,0,1.25,0,0,0,0.03,0,0,4,0.33,25,0,0,2.25,33.33,0,0,2.08,36,0.33,0.67,50,1.92,47.83,1,1.58,0.17,44.42,0.75,0.33,56.33,87.13,18.5,77.93,7,98.81,20.83,90.4,51.25,92.03,3,38.89,17.8,35.68,0.08,0.75,0,0,0.08,100,0.25,4.58,72.73,2.75,48.48,0.25,33.33,0.92,0.75,7.92,66.32,0,,0,,0,0,0,0,,,1.42,,,0,0,0,0,0,0
