Player,Team,Team within selected timeframe,Position,Age,Market value,Contract expires,Matches played,Minutes played,Goals,xG,Assists,xA,Duels per 90,"Duels won, %",Birth country,Passport country,Foot,Height,Weight,On loan,Successful defensive actions per 90,Defensive duels per 90,"Defensive duels won, %",Aerial duels per 90,"Aerial duels won, %",Sliding tackles per 90,PAdj Sliding tackles,Shots blocked per 90,Interceptions per 90,PAdj Interceptions,Fouls per 90,Yellow cards,Yellow cards per 90,Red cards,Red cards per 90,Successful attacking actions per 90,Goals per 90,Non-penalty goals,Non-penalty goals per 90,xG per 90,Head goals,Head goals per 90,Shots,Shots per 90,"Shots on target, %","Goal conversion, %",Assists per 90,Crosses per 90,"Accurate crosses, %",Crosses from left flank per 90,"Accurate crosses from left flank, %",Crosses from right flank per 90,"Accurate crosses from right flank, %",Crosses to goalie box per 90,Dribbles per 90,"Successful dribbles, %",Offensive duels per 90,"Offensive duels won, %",Touches in box per 90,Progressive runs per 90,Accelerations per 90,Received passes per 90,Received long passes per 90,Fouls suffered per 90,Passes per 90,"Accurate passes, %",Forward passes per 90,"Accurate forward passes, %",Back passes per 90,"Accurate back passes, %",Lateral passes per 90,"Accurate lateral passes, %",Short / medium passes per 90,"Accurate short / medium passes, %",Long passes per 90,"Accurate long passes, %","Average pass length, m","Average long pass length, m",xA per 90,Shot assists per 90,Second assists per 90,Third assists per 90,Smart passes per 90,"Accurate smart passes, %",Key passes per 90,Passes to final third per 90,"Accurate passes to final third, %",Passes to penalty area per 90,"Accurate passes to penalty area, %",Through passes per 90,"Accurate through passes, %",Deep completions per 90,Deep completed crosses per 90,Progressive passes per 90,"Accurate progressive passes, %",Conceded goals,Conceded goals per 90,Shots against,Shots against per 90,Clean sheets,"Save rate, %",xG against,xG against per 90,Prevented goals,Prevented goals per 90,Back passes received as GK per 90,Exits per 90,Aerial duels per 90,Free kicks per 90,Direct free kicks per 90,"Direct free kicks on target, %",Corners per 90,Penalties taken,"Penalty conversion, %"
R. Improta,Giugliano,Giugliano,"RWB, LWB, LB",31,850000,2026-06-30,3,146,0,0,1,0.24,15.41,52,Italy,Italy,right,179,73,no,4.93,2.47,25,1.85,100,0,0,0,4.32,7.24,1.85,0,0,0,0,3.08,0,0,0,0,0,0,0,0,0,0,0.62,3.08,80,1.85,66.67,1.23,100,0.62,2.47,25,6.16,50,0,1.23,0,14.79,1.85,2.47,25.89,71.43,8.63,57.14,2.47,75,8.63,85.71,20.96,76.47,1.85,0,17.11,15.4,0.15,1.23,0,0,0,0,1.23,3.08,40,2.47,100,0,0,0,2.47,5.55,77.78,0,,0,,0,0,0,0,,,0,,,0,0,0,1.23,0,0
N. Murru,Gubbio,Gubbio,LWB,30,800000,,1,50,0,0,0,0,7.2,75,Italy,Italy,left,180,74,no,7.2,3.6,100,1.8,0,0,0,0,3.6,6.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,100,0,1.8,0,23.4,1.8,0,27,86.67,7.2,50,10.8,100,7.2,100,25.2,92.86,1.8,0,17.04,36.75,0,0,0,0,0,0,0,3.6,50,0,0,0,0,0,0,1.8,100,0,,0,,0,0,0,0,,,1.8,,,0,0,0,1.8,0,0
G. Faticanti,Juventus Next Gen,Juventus Next Gen,"DMF, LCMF, RCMF",21,800000,2026-06-30,13,1309,1,0.25,0,0.05,9.97,56.55,Italy,Italy,right,186,76,no,7.7,4.54,62.12,1.79,69.23,0.07,0.1,0.69,4.81,7.12,0.83,1,0.07,0,0,0.41,0.07,1,0.07,0.02,0,0,4,0.28,50,25,0,0.48,42.86,0.07,0,0.41,50,0.07,0.21,33.33,2.2,40.63,0.34,0.96,0.07,37.61,0.07,0.76,53.08,88.47,22.21,82.04,5.57,98.77,18.84,94.16,47.85,92.1,4.74,56.52,18.27,29.67,0,0.34,0.07,0.07,0,0,0.07,9.69,85.11,0.76,63.64,0.14,50,0.28,0.14,10.52,77.78,0,,0,,0,0,0,0,,,0.55,,,0.28,0,0,0.48,0,0
A. Vita,Cittadella,Cittadella,"RCMF, RDMF, AMF",32,800000,,12,995,1,1.38,3,0.76,15.47,50.88,Italy,Italy,right,178,75,no,6.87,5.61,67.74,2.44,40.74,0.36,0.5,0.18,2.71,3.73,0.99,1,0.09,0,0,1.9,0.09,0,0,0.12,0,0,15,1.36,33.33,0,0.27,2.08,26.09,0.09,0,1.99,27.27,0.27,1.27,64.29,5.52,40.98,1.81,0.63,0.27,25.87,0.72,1.27,35.19,73.78,13.12,60,4.88,94.44,10.49,85.34,28.49,83.81,4.88,31.48,19.56,35.13,0.07,0.63,0,0,0.18,50,0.54,7.24,55,2.44,44.44,0.63,57.14,0.9,0.54,5.34,76.27,0,,0,,0,0,0,0,,,0.18,,,0.27,0,0,0.18,0,0
R. Gagno,Vicenza,Vicenza,GK,28,800000,2026-06-30,14,1388,0,0,0,0,0.13,50,Italy,Italy,right,186,82,no,1.04,0,0,0.06,0,0,0,0,1.04,1.48,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,100,0.06,100,0,0,0,13.16,0.19,0,21.59,81.98,12.77,70.56,0,0,8.36,98.45,13.62,98.57,7.98,53.66,32.04,49.68,0,0,0,0,0,0,0,3.05,36.17,0.19,33.33,0.39,33.33,0.13,0,5.06,73.08,7,0.45,29,1.88,7,75.86,7.61,0.49,0.61,0.04,0,0.71,0.06,,,,0,0,0
I. Voca,Triestina,Triestina,"AMF, DMF",28,800000,2027-06-30,3,91,0,0,0,0.07,19.78,40,Switzerland,"Switzerland, Kosovo",right,181,74,no,12.86,6.92,100,6.92,14.29,0,0,0,5.93,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99,0,0.99,0,0,0,0,1.98,0,4.95,0,1.98,0,0,17.8,0,0,26.7,81.48,4.95,80,4.95,100,8.9,77.78,24.73,88,0.99,0,15,8.21,0.07,1.98,0,0,0,0,0,1.98,100,0,0,0,0,0,0,4.95,60,0,,0,,0,0,0,0,,,0,,,0,0,0,0,0,0
S. Scognamillo,Benevento,Benevento,RCB,31,800000,2028-06-30,13,1286,0,0.45,1,0.61,10.22,63.7,Russia,"Russia, Italy",right,183,78,no,7.21,4.48,70.31,2.17,58.06,0.28,0.4,0.63,3.78,5.44,1.12,3,0.21,0,0,0.49,0,0,0,0.03,0,0,5,0.35,20,0,0.07,0.7,40,0.35,60,0.35,20,0.14,0.21,66.67,1.54,50,0.91,0.98,0.28,23.37,1.05,1.33,34.64,88.28,14.28,80.39,2.94,100,13.37,93.72,30.23,94.68,3.78,44.44,20.49,40.12,0.04,0.35,0,0.07,0,0,0.21,4.06,62.07,1.12,31.25,0.21,0,0.14,0.28,4.55,76.92,0,,0,,0,0,0,0,,,2.38,,,0.07,0,0,0,0,0
T. Casasola,Catania,Catania,"RWB, RB",30,800000,,14,1370,0,2,4,2.39,12.42,53.97,Argentina,"Argentina, Italy",right,189,80,no,8.15,4.66,74.65,1.45,40.91,1.18,1.64,0.26,3.48,4.83,0.66,3,0.2,0,0,2.76,0,0,0,0.13,0,0,13,0.85,23.08,0,0.26,4.07,35.48,0.07,0,4.01,36.07,0.79,1.71,57.69,4.14,41.27,2.17,1.18,0.2,18.07,1.77,0.39,27.13,69.73,9.2,67.86,3.55,87.04,9.46,68.75,20.5,79.49,2.63,45,21.05,31.43,0.16,0.66,0,0.07,0.13,100,0.72,3.42,65.38,3.22,51.02,0.39,66.67,0.66,1.58,7.16,73.39,0,,0,,0,0,0,0,,,0.2,,,0,0,0,0,0,0
N. Zanellato,Lecco,Lecco,"LCMF, RCMF",27,750000,,14,1197,3,2.55,1,0.4,12.56,55.69,Italy,Italy,right,187,74,no,7.59,4.89,60,2.48,60.61,0.38,0.55,0.15,4.29,6.22,1.58,2,0.15,0,0,0.68,0.23,3,0.23,0.19,0,0,19,1.43,36.84,15.789,0.08,0.15,0,0,0,0.08,0,0.08,0.23,66.67,3.38,55.56,0.83,0.6,0,39.92,0.08,1.88,52.78,82.76,18.27,63.79,8.65,97.39,18.65,90.73,44.59,89.88,8.05,44.86,20.59,40.63,0.03,0.45,0.08,0.15,0.08,0,0.15,10.45,56.12,2.48,42.42,1.13,6.67,0.98,0.08,8.35,72.97,0,,0,,0,0,0,0,,,0.75,,,0.08,0,0,0,1,0
M. Maita,Benevento,Benevento,"RCMF, LCMF",31,750000,2026-06-30,14,1352,0,0.11,4,2.21,16.31,51.43,Italy,Italy,right,182,80,no,6.26,6.32,57.89,1.2,38.89,0,0,0.2,2.6,3.79,1.8,2,0.13,0,0,1.4,0,0,0,0.01,0,0,3,0.2,33.33,0,0.27,1.07,43.75,0.4,50,0.6,44.44,0.07,1.6,50,6.92,50.96,0.8,2.73,0.07,36.61,0.2,1.13,53.25,82.25,22.7,72.73,5.19,94.87,18.31,89.09,45.8,86.19,6.46,59.79,20.05,35.94,0.15,1.53,0.13,0,0.2,33.33,0.6,12.32,74.05,3.26,59.18,0.6,44.44,1.8,0.47,12.25,82.07,0,,0,,0,0,0,0,,,1.33,,,0.07,0,0,0,0,0
