Player,Team,Team within selected timeframe,Position,Age,Market value,Contract expires,Matches played,Minutes played,Goals,xG,Assists,xA,Duels per 90,"Duels won, %",Birth country,Passport country,Foot,Height,Weight,On loan,Successful defensive actions per 90,Defensive duels per 90,"Defensive duels won, %",Aerial duels per 90,"Aerial duels won, %",Sliding tackles per 90,PAdj Sliding tackles,Shots blocked per 90,Interceptions per 90,PAdj Interceptions,Fouls per 90,Yellow cards,Yellow cards per 90,Red cards,Red cards per 90,Successful attacking actions per 90,Goals per 90,Non-penalty goals,Non-penalty goals per 90,xG per 90,Head goals,Head goals per 90,Shots,Shots per 90,"Shots on target, %","Goal conversion, %",Assists per 90,Crosses per 90,"Accurate crosses, %",Crosses from left flank per 90,"Accurate crosses from left flank, %",Crosses from right flank per 90,"Accurate crosses from right flank, %",Crosses to goalie box per 90,Dribbles per 90,"Successful dribbles, %",Offensive duels per 90,"Offensive duels won, %",Touches in box per 90,Progressive runs per 90,Accelerations per 90,Received passes per 90,Received long passes per 90,Fouls suffered per 90,Passes per 90,"Accurate passes, %",Forward passes per 90,"Accurate forward passes, %",Back passes per 90,"Accurate back passes, %",Lateral passes per 90,"Accurate lateral passes, %",Short / medium passes per 90,"Accurate short / medium passes, %",Long passes per 90,"Accurate long passes, %","Average pass length, m","Average long pass length, m",xA per 90,Shot assists per 90,Second assists per 90,Third assists per 90,Smart passes per 90,"Accurate smart passes, %",Key passes per 90,Passes to final third per 90,"Accurate passes to final third, %",Passes to penalty area per 90,"Accurate passes to penalty area, %",Through passes per 90,"Accurate through passes, %",Deep completions per 90,Deep completed crosses per 90,Progressive passes per 90,"Accurate progressive passes, %",Aerial duels per 90,Free kicks per 90,Direct free kicks per 90,"Direct free kicks on target, %",Corners per 90,Penalties taken,"Penalty conversion, %"
S. Bu?,Hermannstadt,Hermannstadt,CF,33,250000,,16,610,3,2.31,2,0.22,22.72,26.62,Romania,Romania,right,185,83,no,3.39,2.36,62.5,5.16,31.43,0,0,0.15,1.92,2.36,0.89,1,0.15,0,0,1.48,0.44,3,0.44,0.34,0,0,17,2.51,29.41,17.647,0.3,0.3,0,0.15,0,0.15,0,0,2.36,31.25,11.21,21.05,4.28,0.59,0,15.49,1.48,1.62,17.85,76.86,5.02,50,3.98,100,3.39,78.26,17.11,79.31,0.44,33.33,12.24,5.08,0.03,0.59,0,0,0,0,0.44,2.66,55.56,0.59,0,0,0,0.59,0,1.03,85.71,,0,0,0,0,0,0
F. T?nase,FCS Bucure?ti,FCS Bucure?ti,"AMF, RDMF, LDMF",30,3000000,2026-06-30,16,1492,9,8.71,1,3.96,18.22,47.02,Romania,Romania,right,185,71,no,6.39,5.61,58.06,1.57,34.62,0.48,0.83,0.06,2.65,4.57,1.93,1,0.06,0,0,3.14,0.54,2,0.12,0.53,1,0.06,30,1.81,53.33,30,0.06,1.21,55,0.66,45.45,0.48,75,0,2.47,56.1,8.81,41.78,2.29,3.08,0.6,29.56,0.97,1.93,41.38,81.05,14.12,69.66,6.33,92.38,13.93,86.58,36.43,84.11,3.8,60.32,17.24,35.83,0.24,2.29,0.18,0,0.18,66.67,0.48,7.6,66.67,3.44,64.91,0.9,53.33,1.57,0.54,7.9,86.26,,0.78,0.18,33.33,2.11,8,87.5
C. Negu?,Hermannstadt,Hermannstadt,CF,29,550000,,16,1248,1,1.91,1,3.6,21.85,39.93,Romania,Romania,right,176,72,no,4.4,4.18,70.69,1.73,29.17,0.29,0.34,0.07,1.15,1.38,0.72,3,0.22,0,0,3.89,0.07,1,0.07,0.14,0,0,26,1.88,30.77,3.846,0.07,3.68,27.45,1.15,18.75,2.52,31.43,0.58,4.83,46.27,12.76,34.46,3.61,2.09,0.5,21.71,2.45,2.09,27.48,69.29,5.48,53.95,6.06,86.9,8.65,66.67,22.07,77.78,1.95,48.15,15.27,24.35,0.26,1.44,0,0,0.22,33.33,0.5,1.88,53.85,3.32,39.13,0.79,18.18,1.15,0.94,2.96,75.61,,1.01,0.22,33.33,2.02,0,0
D. Albu,Hermannstadt,Hermannstadt,"LCMF, RCMF",24,450000,,16,1125,2,0.62,0,0.72,12.8,46.25,Romania,Romania,right,176,64,no,6.16,4.96,66.13,1.92,16.67,0.24,0.26,0.32,2.64,2.91,0.64,1,0.08,0,0,0.96,0.16,2,0.16,0.05,1,0.08,18,1.44,16.67,11.111,0,1.2,13.33,0.72,22.22,0.48,0,0.16,0.72,66.67,4.16,42.31,1.44,0.48,0,25.2,0.96,1.28,35.84,79.02,13.52,68.64,6.4,91.25,10.72,85.82,31.28,83.63,3.52,56.82,16.95,36.32,0.06,0.56,0,0.08,0.24,33.33,0.16,5.12,65.63,1.92,33.33,0.32,25,0.64,0.08,6,73.33,,0.16,0.16,0,0.08,0,0
M. ?u?u,UTA Arad,UTA Arad,RB,21,0,2026-06-30,16,1340,0,0.01,0,0.49,15.31,60.09,Romania,Romania,unknown,0,0,yes,11.15,7.86,79.49,1.75,26.92,0.67,0.85,0.07,4.23,5.38,0.67,3,0.2,0,0,1.07,0,0,0,0,0,0,1,0.07,0,0,0,1.95,20.69,0,0,1.95,20.69,0.07,1.01,66.67,3.56,45.28,0.2,1.28,0.2,18.27,1.01,0.67,26.4,68.19,10.41,49.68,4.43,96.97,7.25,75,19.34,80.56,5.17,40.26,21.31,36.55,0.03,0.34,0,0,0,0,0.2,3.76,53.57,2.35,22.86,0.47,14.29,0.34,0.4,5.71,56.47,,0,0,0,0,0,0
D. Hrezdac,UTA Arad,UTA Arad,"RDMF, RCMF",24,300000,,16,770,0,0.47,0,0.11,15.19,55.38,Romania,Romania,right,182,75,no,10.17,6.78,60.34,3.74,40.63,0.35,0.46,0.23,5.73,7.54,1.05,4,0.47,0,0,0.47,0,0,0,0.05,0,0,7,0.82,14.29,0,0,0.7,0,0.12,0,0.58,0,0,0.47,75,2.81,75,1.17,0.94,0.23,15.08,0,1.64,30.62,77.48,12.04,66.99,3.97,97.06,8.06,81.16,27.94,81.59,1.99,47.06,15.26,15.46,0.01,0.12,0,0,0,0,0,4.09,54.29,0.47,25,0,0,0.12,0,3.04,53.85,,0,0,0,0,0,0
D. Huiban,Metaloglobus,Metaloglobus,CF,35,100000,,16,1380,4,4.81,0,0.7,17.8,31.14,Romania,Romania,right,187,80,no,3.2,2.02,51.61,4.63,28.17,0,0,0.07,2.15,2.9,0.98,1,0.07,0,0,2.22,0.26,2,0.13,0.31,1,0.07,25,1.63,48,16,0,1.3,40,0.72,45.45,0.59,33.33,0,1.89,48.28,7.96,26.23,2.09,1.11,0.2,14.41,2.02,0.78,21.26,73.01,3.85,49.15,6.59,93.07,5.54,69.41,18.85,77.51,1.24,36.84,15.44,24.53,0.05,0.26,0,0,0.07,0,0.2,1.76,51.85,1.37,38.1,0.07,0,0.26,0.46,2.35,47.22,,0.26,0.26,50,0,3,66.667
V. Costache,UTA Arad,UTA Arad,"RAMF, CF",27,500000,2027-06-30,16,1322,6,5.36,1,2.25,17.84,35.11,Romania,Romania,right,178,71,no,6.94,4.15,72.13,3.81,23.21,0.27,0.35,0.2,3.68,4.67,0.34,2,0.14,0,0,2.31,0.41,3,0.2,0.37,2,0.14,35,2.38,37.14,17.143,0.07,1.57,26.09,0.27,25,1.29,26.32,0.07,2.66,33.33,6.94,24.51,2.72,1.77,0.14,14.77,1.57,0.89,21.04,65.7,7.01,53.4,4.29,88.89,4.97,63.01,17.9,71.86,1.57,34.78,14.95,26.17,0.15,1.02,0,0,0.2,66.67,0.48,2.45,52.78,1.97,34.48,0.34,40,0.82,0.41,3.06,68.89,,0.07,0.07,0,0,3,100
D. Sabater,Metaloglobus,Metaloglobus,"RCMF, DMF, LCMF",29,150000,,16,1279,0,0.59,0,0.94,14.78,52.86,Spain,Spain,right,177,74,no,9.08,6.83,62.89,2.39,47.06,0.42,0.58,0.07,4.36,6.04,1.06,1,0.07,0,0,0.91,0,0,0,0.04,0,0,10,0.7,40,0,0,0.99,21.43,0.21,0,0.77,27.27,0.07,0.63,66.67,3.45,46.94,0.56,0.35,0,32.65,0.21,0.28,46.09,83.51,16.96,72.61,5.77,96.34,17.45,89.92,40.6,88.04,4.5,56.25,19.87,37.79,0.07,0.7,0,0,0.07,0,0.07,7.81,72.07,1.41,35,0.99,35.71,0.28,0.21,8.8,79.2,,0.42,0,0,0.14,0,0
A. Chica-Rosa,Petrolul 52,Petrolul 52,CF,27,250000,2026-06-30,16,850,3,3.59,0,0.6,27.74,34.35,Romania,Romania,right,185,79,no,4.02,4.13,43.59,9.74,34.78,0.32,0.43,0,1.91,2.57,2.54,1,0.11,0,0,1.59,0.32,2,0.21,0.38,1,0.11,25,2.65,32,12,0,0.53,0,0.32,0,0.21,0,0,1.27,50,9,35.29,2.75,0.53,0,10.06,1.8,2.01,15.67,79.05,2.12,45,4.87,93.48,4.87,78.26,14.93,82.27,0.21,50,12.96,3.33,0.06,0.85,0,0,0.11,100,0.64,0.74,28.57,0.64,16.67,0.21,50,0.42,0,0.74,85.71,,0.21,0.21,0,0,1,100
