Player,Team,Team within selected timeframe,Position,Age,Market value,Contract expires,Matches played,Minutes played,Goals,xG,Assists,xA,Duels per 90,"Duels won, %",Birth country,Passport country,Foot,Height,Weight,On loan,Successful defensive actions per 90,Defensive duels per 90,"Defensive duels won, %",Aerial duels per 90,"Aerial duels won, %",Sliding tackles per 90,PAdj Sliding tackles,Shots blocked per 90,Interceptions per 90,PAdj Interceptions,Fouls per 90,Yellow cards,Yellow cards per 90,Red cards,Red cards per 90,Successful attacking actions per 90,Goals per 90,Non-penalty goals,Non-penalty goals per 90,xG per 90,Head goals,Head goals per 90,Shots,Shots per 90,"Shots on target, %","Goal conversion, %",Assists per 90,Crosses per 90,"Accurate crosses, %",Crosses from left flank per 90,"Accurate crosses from left flank, %",Crosses from right flank per 90,"Accurate crosses from right flank, %",Crosses to goalie box per 90,Dribbles per 90,"Successful dribbles, %",Offensive duels per 90,"Offensive duels won, %",Touches in box per 90,Progressive runs per 90,Accelerations per 90,Received passes per 90,Received long passes per 90,Fouls suffered per 90,Passes per 90,"Accurate passes, %",Forward passes per 90,"Accurate forward passes, %",Back passes per 90,"Accurate back passes, %",Lateral passes per 90,"Accurate lateral passes, %",Short / medium passes per 90,"Accurate short / medium passes, %",Long passes per 90,"Accurate long passes, %","Average pass length, m","Average long pass length, m",xA per 90,Shot assists per 90,Second assists per 90,Third assists per 90,Smart passes per 90,"Accurate smart passes, %",Key passes per 90,Passes to final third per 90,"Accurate passes to final third, %",Passes to penalty area per 90,"Accurate passes to penalty area, %",Through passes per 90,"Accurate through passes, %",Deep completions per 90,Deep completed crosses per 90,Progressive passes per 90,"Accurate progressive passes, %",Conceded goals,Conceded goals per 90,Shots against,Shots against per 90,Clean sheets,"Save rate, %",xG against,xG against per 90,Prevented goals,Prevented goals per 90,Back passes received as GK per 90,Exits per 90,Aerial duels per 90,Free kicks per 90,Direct free kicks per 90,"Direct free kicks on target, %",Corners per 90,Penalties taken,"Penalty conversion, %"
Kim Geon-Hui,Incheon United,Incheon United,RCB,23,0,,39,3959,1,1.57,3,2.03,12.39,65.14,Korea Republic,Korea Republic,right,192,84,no,7.23,3.98,65.71,5.09,72.77,0.3,0.41,0.45,4.32,6.05,0.52,3,0.07,0,0,0.95,0.02,1,0.02,0.04,1,0.02,14,0.32,35.71,7.143,0.07,0.82,58.33,0.02,0,0.77,58.82,0.07,0.45,75,1.68,44.59,0.66,1.93,0.02,52.19,0.91,0.14,68.61,84.59,30.53,74.46,5.05,94.14,26.89,94.76,58.47,91.68,9.41,42.75,21.83,40.07,0.05,0.39,0,0.02,0.05,50,0.3,11.48,61.58,1.75,37.66,0.84,18.92,0.45,0.43,12.53,68.06,0,,0,,0,0,0,0,,,3.09,,,0,0,0,0,0,0
L. Ruiz,Seongnam,Seongnam,CF,29,400000,,39,3920,18,17.11,1,1.18,19.08,34.9,Colombia,"Colombia, Portugal",right,185,69,no,3.15,2.64,49.57,6.38,35.25,0.16,0.23,0.11,1.68,2.39,1.52,8,0.18,0,0,1.91,0.41,15,0.34,0.39,7,0.16,88,2.02,50,20.455,0.02,0.28,33.33,0.07,0,0.18,37.5,0.02,1.26,52.73,7.14,30.87,3.01,0.6,0.07,12.97,1.74,1.01,18.85,80.88,3.63,62.03,6.11,92.11,5.65,84.55,17.54,82.07,1.08,70.21,16.36,25.99,0.03,0.34,0.02,0.02,0.21,66.67,0.25,1.7,70.27,0.92,62.5,0.21,44.44,0.62,0.09,1.93,57.14,0,,0,,0,0,0,0,,,0.07,,,0,0,0,0,4,75
Kim Seon-Min,Chungbuk Cheongju,Chungbuk Cheongju,"RCMF, LCMF, DMF",33,325000,,39,3911,1,2.13,0,1.61,11.18,53.5,Korea Republic,Korea Republic,right,167,65,no,8.35,6.05,60.46,1.15,38,0.16,0.2,0.48,4.53,5.61,1.56,4,0.09,0,0,0.55,0.02,1,0.02,0.05,0,0,36,0.83,13.89,2.778,0,0.58,52,0.18,50,0.35,46.67,0.07,0.3,38.46,1.82,37.97,0.35,0.14,0.05,35.14,0.18,0.51,50.88,84.76,17.1,70.12,7.46,97.84,19.79,91.74,41.74,90.9,8.58,57.1,20.4,39.24,0.04,0.46,0.02,0,0.09,25,0.25,8.72,69.13,2.35,51.96,1.04,55.56,1.01,0.3,9.09,71.65,0,,0,,0,0,0,0,,,0.67,,,0.02,0,0,0,0,0
Jae-Won Shin,Seongnam,Seongnam,"RB, RWB",27,175000,,39,3895,0,2.42,10,7.3,12.45,53.99,Korea Republic,Korea Republic,right,183,75,no,6.08,4.32,60.96,2.87,58.87,0.09,0.13,0.21,3.35,4.77,0.55,6,0.14,0,0,2.98,0,0,0,0.06,0,0,29,0.67,27.59,0,0.23,4.48,32.99,0.14,50,4.34,32.45,0.97,2.15,61.29,4,47.4,1.06,1.46,0.25,25.63,2.24,0.62,34.31,71.11,11.88,60.12,5.82,90.48,11.99,72.06,25.12,82.8,4.94,45.33,21.72,36.6,0.17,1.25,0.09,0.05,0,0,0.51,4.39,52.63,3.81,37.58,0.37,31.25,0.23,1.41,8.11,65.53,0,,0,,0,0,0,0,,,0.85,,,0.92,0.09,25,2.38,0,0
Hyung-Geun Kim,Bucheon 1995,Bucheon 1995,GK,31,150000,2025-12-31,38,3859,0,0,0,0,0.89,84.21,Korea Republic,Korea Republic,right,188,78,no,1.07,0.05,50,0.68,89.66,0,0,0,1.05,1.45,0.05,3,0.07,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,100,0.12,80,0,0,0,7.46,0.16,0.16,11.68,79.24,8.63,73.24,0,0,2.68,96.52,5.5,98.73,6.11,62.6,36.73,52.84,0,0,0,0,0,0,0,2.08,58.43,0.12,0,0.09,50,0,0,4.71,77.23,49,1.14,160,3.73,13,69.38,53.48,1.25,4.48,0.104,0,1.73,0.68,,,,0,0,0
Seung-Yong Jung,Seongnam,Seongnam,"LB, LCB",34,325000,,39,3831,1,0.47,0,4.56,12.08,61.48,Korea Republic,Korea Republic,left,182,83,no,7.02,4.91,71.29,1.64,61.43,0.35,0.5,0.38,3.17,4.52,0.87,3,0.07,0,0,1.41,0.02,1,0.02,0.01,0,0,12,0.28,25,8.333,0,2.02,37.21,1.88,38.75,0.09,25,0.19,0.92,61.54,3.43,52.74,0.19,2.11,0.21,42.45,1.48,1.06,55.14,85.17,23.28,77.3,8.13,96.53,15.04,90.78,47.62,91.37,5.71,48.97,18.33,35.76,0.11,0.75,0.02,0.05,0.05,50,0.35,8.1,71.3,2.4,49.02,0.21,33.33,0.4,0.7,10.85,74.03,0,,0,,0,0,0,0,,,0.47,,,0.66,0.07,66.67,0.96,0,0
J. Alberti,Jeonnam Dragons,Jeonnam Dragons,"LCMF, DMF, RCMF",28,500000,,38,3769,4,2.39,7,3.79,12.82,50.47,Uruguay,Uruguay,right,172,71,no,6.69,5.59,64.96,1.89,36.71,0.14,0.17,0.02,2.91,3.52,0.6,5,0.12,0,0,0.81,0.1,4,0.1,0.06,0,0,41,0.98,29.27,9.756,0.17,0.6,40,0.19,62.5,0.41,29.41,0.05,0.64,44.44,3.75,34.39,0.5,0.74,0.05,28.51,0.33,0.76,41.22,83.49,12.8,68.47,4.56,95.81,19.2,90.92,35.34,87.84,5.35,58.93,20.27,35.23,0.09,0.88,0.02,0.05,0.02,0,0.29,7.64,73.13,1.5,53.97,0.38,56.25,0.64,0.19,7.59,75.47,0,,0,,0,0,0,0,,,0.33,,,0.43,0.02,0,1.17,0,0
Koo Sang-Min,Busan I'Park,Busan I'Park,GK,34,275000,,37,3739,0,0,0,0.9,0.91,86.84,Korea Republic,Korea Republic,left,186,82,no,1.23,0.12,60,0.6,96,0,0,0,1.16,1.49,0,2,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17,71.43,0,0,0,13.14,0.24,0.24,19.47,83.68,11.96,74.85,0,0,6.84,97.89,11.58,97.92,7.9,62.8,34.35,51.47,0.02,0.1,0.02,0,0,0,0,3.71,59.74,0.17,28.57,0.22,11.11,0.05,0,6.09,81.42,45,1.08,136,3.27,11,66.91,41.94,1.01,-3.06,-0.074,0,1.64,0.6,,,,0,0,0
Ho-Ik Jang,Busan I'Park,Busan I'Park,RCB,31,400000,,37,3709,1,0.95,0,0.91,13.3,59.85,Korea Republic,Korea Republic,right,173,62,no,8.91,5.75,68.78,2.74,51.33,0.92,1.19,0.34,4.03,5.18,0.8,5,0.12,0,0,1.07,0.02,1,0.02,0.02,0,0,16,0.39,37.5,6.25,0,0.85,51.43,0.05,100,0.78,46.88,0.05,0.75,64.52,2.72,52.68,0.39,1.36,0.15,30.45,0.51,1.26,43.87,85.56,19.07,79.77,4.95,92.65,13.56,91.59,38.97,89.6,4.2,54.91,17.86,34.5,0.02,0.29,0.05,0,0.05,0,0.1,6.02,77.82,1.19,48.98,0.15,16.67,0.29,0.34,8.42,70.89,0,,0,,0,0,0,0,,,1.46,,,0.07,0,0,0,0,0
Song-Hun Shin,Chungnam Asan,Chungnam Asan,GK,23,300000,,36,3623,0,0,0,0,1.19,87.5,Korea Republic,Korea Republic,right,180,0,no,1.09,0.1,50,0.92,89.19,0,0,0,1.04,1.38,0,1,0.02,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,100,0.1,100,0,0,0,13.04,0.2,0.2,17.79,86.17,8.72,73.22,0,0,8.64,99.43,11.9,99.58,5.84,59.57,33.62,51.85,0,0,0,0,0,0,0,2.38,53.13,0.2,0,0.17,42.86,0,0,4.2,79.29,41,1.02,126,3.13,12,67.46,38.14,0.95,-2.86,-0.071,0,1.91,0.92,,,,0,0,0
Ju-Yong Lee,Incheon United,Incheon United,LB,33,325000,,36,3622,0,0.4,5,3.96,11.68,54.89,Korea Republic,Korea Republic,left,180,78,no,7.85,5.69,69.87,1.04,61.9,0.3,0.41,0.07,3.58,4.94,0.92,6,0.15,0,0,0.75,0,0,0,0.01,0,0,15,0.37,6.67,0,0.12,1.14,45.65,0.92,43.24,0.2,62.5,0.15,0.62,32,3.18,28.13,0.32,2.14,0.22,50.07,1.42,0.35,61.7,89.65,24,82.61,7.5,96.03,21.49,94.1,55.41,94.08,5.22,50.95,18.22,39.41,0.1,0.94,0,0.05,0,0,0.25,8.42,75.81,1.91,48.05,0.42,23.53,0.55,0.52,8.77,75.07,0,,0,,0,0,0,0,,,0.55,,,0.77,0.1,25,1.64,0,0
Ji-Hun Cho,Ansan Greeners,Ansan Greeners,CB,35,200000,,36,3579,1,0.99,2,1.43,8.35,59.34,Korea Republic,Korea Republic,right,191,80,no,7.82,3.75,73.83,1.56,50,0.18,0.22,0.4,4.88,6.08,0.33,10,0.25,0,0,0.55,0.03,1,0.03,0.02,0,0,17,0.43,17.65,5.882,0.05,0.38,53.33,0.2,37.5,0.15,83.33,0.03,0.28,81.82,1.71,48.53,0.35,1.58,0.05,56.88,0.15,0.48,73.23,92.2,27.96,85.79,4.22,97.02,33.09,97.26,67.95,95.04,4.93,55.61,19.82,43.63,0.04,0.55,0.03,0.03,0.15,33.33,0.15,7.29,73.45,1.31,50,0.7,21.43,0.35,0.2,9.73,77.52,0,,0,,0,0,0,0,,,1.58,,,1.48,0.15,16.67,0.13,0,0
Cho Wi-Je,Busan I'Park,Busan I'Park,CB,24,0,,36,3574,1,2.46,0,0.54,12.89,64.26,Korea Republic,Korea Republic,unknown,189,0,no,9.17,4.68,75.27,4.38,62.64,0.03,0.03,0.53,5.62,7.21,0.93,9,0.23,0,0,0.3,0.03,1,0.03,0.06,1,0.03,19,0.48,36.84,5.263,0,0.1,25,0.1,25,0,0,0.03,0.28,27.27,1.06,40.48,0.6,0.5,0.03,32.74,0.1,0.58,48.58,88.8,19.39,79.35,2.62,94.23,22.11,96.36,43.41,92.58,5.06,57.71,20.17,35.6,0.01,0.13,0.03,0,0.03,100,0.08,5.16,70.24,0.45,33.33,0.18,28.57,0.15,0.03,7.73,68.4,0,,0,,0,0,0,0,,,1.81,,,0,0,0,0,0,0
Kim Ye-Sung,Jeonnam Dragons,Jeonnam Dragons,"LB, RB",29,0,,36,3509,1,0.44,4,1.92,11.05,50.35,Korea Republic,Korea Republic,unknown,172,0,no,6.16,3.98,64.52,1.05,46.34,0.28,0.34,0.21,3.31,3.95,0.49,2,0.05,0,0,1.74,0.03,1,0.03,0.01,0,0,10,0.26,10,10,0.1,2.13,30.12,1.39,25.93,0.69,33.33,0.21,2,51.28,4.69,40.98,0.69,1.39,0.1,26.57,0.97,0.72,35.68,83.47,10.52,73.17,9.52,96.77,9.39,79.78,31.52,89.02,2.05,52.5,17.91,29.23,0.05,0.49,0.05,0.03,0.08,66.67,0.26,3.05,80.67,1.77,36.23,0.1,50,0.31,0.64,5.64,67.27,0,,0,,0,0,0,0,,,0.49,,,0,0,0,0,0,0
Jae-Hwan Park,Gyeongnam,Gyeongnam,LCB,25,0,2025-12-31,36,3489,2,0.76,1,0.04,9.11,55.52,Korea Republic,Korea Republic,,191,0,no,6.19,3.28,58.27,4,62.58,0.26,0.36,0.72,4.02,5.58,0.54,2,0.05,0,0,0.23,0.05,2,0.05,0.02,2,0.05,7,0.18,57.14,28.571,0.03,0.08,66.67,0.08,66.67,0,0,0,0.08,100,0.54,52.38,0.39,1.29,0,35.93,0.18,0.15,46.51,91.68,15.35,83.03,2.84,97.27,23.83,96.54,42.3,94.76,4.13,60.62,20.45,38.1,0,0.08,0,0,0,0,0,4.1,66.67,0.28,54.55,0.15,16.67,0.15,0.05,6.11,73,0,,0,,0,0,0,0,,,1.68,,,0,0,0,0,0,0
Kim Seung-Ho,Chungnam Asan,Chungnam Asan,"LCMF, LW, RCMF",27,225000,,38,3466,1,1.92,5,5.46,9.71,54.01,Korea Republic,Korea Republic,left,172,0,no,3.95,2.88,64.86,0.96,43.24,0.1,0.14,0.05,1.97,2.59,0.36,5,0.13,0,0,1.61,0.03,1,0.03,0.05,0,0,34,0.88,32.35,2.941,0.13,1.48,28.07,0.96,29.73,0.44,17.65,0.23,1.25,70.83,4.1,51.9,1.06,1.38,0.16,29.45,0.6,0.88,41.29,86.04,9.45,72.25,9.35,94.72,15.5,89.11,37.05,90.33,2.8,58.33,18.16,34.36,0.14,1.19,0.13,0,0.05,50,0.39,5.53,76.06,2.16,46.99,0.55,28.57,0.96,0.47,4.83,81.72,0,,0,,0,0,0,0,,,0.26,,,0.57,0.13,20,2.1,0,0
C. Lee,Gimpo Citizen,Gimpo Citizen,"LCB, RCB",21,0,,37,3464,0,2.74,0,0.35,14.52,56.89,Korea Republic,Korea Republic,unknown,0,0,no,8.24,5.9,67.84,4.65,54.75,0.16,0.19,0.29,4.08,5.01,0.88,5,0.13,0,0,0.57,0,0,0,0.07,0,0,19,0.49,31.58,0,0,0.26,70,0.13,60,0.13,80,0,0.39,60,2.29,35.23,0.55,0.83,0,25.38,0.29,0.47,39.83,82.97,19.17,75.2,2.49,96.88,13.09,91.27,34.37,88.06,5.2,50,19.85,39.33,0.01,0.21,0.05,0.03,0,0,0.08,6.52,66.53,0.75,41.38,0.42,31.25,0.21,0.18,7.82,68.11,0,,0,,0,0,0,0,,,1.12,,,0,0,0,0,0,0
Su-bin Park,Seongnam,Seongnam,"LCMF, RCMF, DMF",26,0,,38,3443,1,2.42,0,1.81,10.93,51.91,Korea Republic,Korea Republic,unknown,181,0,no,6.2,4.31,59.39,1.1,45.24,0.1,0.15,0.13,3.53,5.13,0.84,8,0.21,1,0.03,0.99,0.03,1,0.03,0.06,0,0,28,0.73,28.57,3.571,0,0.63,33.33,0.55,28.57,0.08,66.67,0.05,0.84,62.5,3.56,47.06,0.37,0.99,0.03,41.69,0.34,0.81,54.53,87.78,17.98,76.16,6.61,95.65,23.03,94.21,48.93,92.09,4.99,51.83,19.35,36.86,0.05,0.44,0.03,0,0.24,22.22,0.16,7.74,74.32,1.75,47.76,0.73,28.57,0.76,0.21,8.23,74.29,0,,0,,0,0,0,0,,,0.86,,,0.03,0.03,0,0,0,0
Bong-Jin Choi,Jeonnam Dragons,Jeonnam Dragons,GK,33,225000,,34,3422,0,0,0,0,0.89,88.24,Korea Republic,Korea Republic,right,193,88,no,1.03,0.13,80,0.47,100,0,0,0,0.92,1.12,0,1,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21,75,0,0,0,14.15,0.26,0.24,19.65,88.22,8.28,74.6,0,0,10.7,98.77,14.52,98.73,5.08,59.07,29.95,50.09,0,0,0.03,0.03,0,0,0,1.47,53.57,0.08,0,0.03,100,0.03,0,4.02,73.86,43,1.13,141,3.71,9,69.5,43.59,1.15,0.59,0.016,0,1.68,0.47,,,,0,0,0
Seung-gun Kim,Hwaseong,Hwaseong,GK,26,0,,33,3346,0,0,1,0.1,1.1,85.37,Korea Republic,Korea Republic,unknown,189,0,no,0.94,0.03,0,0.81,90,0.03,0.03,0,0.91,1.14,0.05,3,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0.19,71.43,0,0,0,11.73,0.22,0.24,16.49,88.09,8.2,77.05,0,0,7.42,98.91,10.89,99.01,5.59,66.83,30.63,48.01,0,0.03,0,0.03,0,0,0.03,1.96,54.79,0.11,0,0.05,50,0,0,4.03,78,42,1.13,136,3.66,7,69.12,40.05,1.08,-1.95,-0.052,0,1.94,0.81,,,,0,0,0
Rodrigo Bassani,Bucheon 1995,Bucheon 1995,"RWF, CF",28,350000,,35,3318,14,12.77,6,8.55,17.77,40.15,Brazil,Brazil,left,177,79,no,3.85,3.25,55.83,1.93,36.62,0.05,0.08,0.05,1.98,2.81,0.65,9,0.24,0,0,3.39,0.38,9,0.24,0.35,2,0.05,99,2.69,43.43,14.141,0.16,0.98,27.78,0.35,38.46,0.6,22.73,0.08,3.55,48.85,10.8,36.18,2.44,1.68,0.3,17.58,1.17,1.63,22.32,78.25,6.92,67.06,4.48,89.7,6.43,80.17,19.72,83.08,1.63,50,17.09,30.66,0.23,1.93,0.03,0.05,0.38,57.14,0.57,3.23,71.43,2.25,56.63,0.6,54.55,1.46,0.24,3.36,87.1,0,,0,,0,0,0,0,,,0.05,,,2.28,0.43,37.5,3.69,5,100
Oh-Kyu Kim,Seoul E-Land,Seoul E-Land,"RCB, CB",36,350000,,38,3297,2,1.3,0,0.73,10.35,59.37,Korea Republic,Korea Republic,right,183,75,no,7.92,3.77,67.39,3.79,61.15,0.19,0.25,0.41,5.19,6.9,0.66,7,0.19,0,0,0.41,0.05,2,0.05,0.04,2,0.05,11,0.3,27.27,18.182,0,0.22,75,0,0,0.22,75,0.03,0.25,66.67,1.06,41.03,0.52,1.36,0.03,45.23,0.19,0.52,60.14,90.1,24.92,82.48,2.57,92.55,27.82,96.37,53.72,94.41,6.2,53.3,21.81,37.11,0.02,0.19,0.05,0.05,0.03,0,0.03,8.82,72.76,1.15,52.38,0.57,38.1,0.38,0.16,10.26,76.6,0,,0,,0,0,0,0,,,1.77,,,0.11,0,0,0,0,0
Venicio,Seongnam,Seongnam,"RCB, LCB, CB",31,175000,,33,3280,2,3.46,0,0.27,16.22,62.44,Brazil,Brazil,right,188,83,no,8.62,4.91,73.18,7.71,60.85,0.47,0.67,0.55,4.55,6.5,0.96,8,0.22,2,0.05,0.33,0.05,2,0.05,0.09,2,0.05,20,0.55,40,10,0,0.11,0,0.08,0,0.03,0,0,0.16,66.67,1.26,41.3,1.18,0.71,0,36.3,0.36,0.55,50.1,91.62,16.41,83.44,3.07,97.32,26.2,96.75,46.78,94.02,3.21,59.83,20.37,36.67,0.01,0.11,0,0.03,0,0,0,3.16,70.43,0.38,28.57,0.27,30,0.36,0,6.15,71.43,0,,0,,0,0,0,0,,,2.06,,,0,0,0,0,0,0
Gerso,Incheon United,Incheon United,RW,34,700000,,37,3279,12,9.44,10,6.1,18.28,43.54,Guinea-Bissau,"Guinea-Bissau, Portugal",left,172,62,no,4.64,5.19,57.14,0.6,9.09,0.08,0.11,0.05,1.59,2.21,1.04,4,0.11,0,0,3.87,0.33,12,0.33,0.26,0,0,58,1.59,41.38,20.69,0.27,2.25,31.71,0.27,20,1.98,33.33,0.33,4.25,58.06,10.24,40.21,2.74,2.36,0.3,15.97,1.45,1.43,22.84,78.73,3.71,66.67,7.52,91.97,5.87,69.63,19.9,84.83,0.77,53.57,15.53,18.89,0.17,1.18,0,0.08,0.08,33.33,0.69,1.13,56.1,2.28,44.58,0.14,20,0.99,0.8,2.8,72.55,0,,0,,0,0,0,0,,,0.05,,,0.16,0,0,0.25,0,0
