Player,Team,Team within selected timeframe,Position,Age,Market value,Contract expires,Matches played,Minutes played,Goals,xG,Assists,xA,Duels per 90,"Duels won, %",Birth country,Passport country,Foot,Height,Weight,On loan,Successful defensive actions per 90,Defensive duels per 90,"Defensive duels won, %",Aerial duels per 90,"Aerial duels won, %",Sliding tackles per 90,PAdj Sliding tackles,Shots blocked per 90,Interceptions per 90,PAdj Interceptions,Fouls per 90,Yellow cards,Yellow cards per 90,Red cards,Red cards per 90,Successful attacking actions per 90,Goals per 90,Non-penalty goals,Non-penalty goals per 90,xG per 90,Head goals,Head goals per 90,Shots,Shots per 90,"Shots on target, %","Goal conversion, %",Assists per 90,Crosses per 90,"Accurate crosses, %",Crosses from left flank per 90,"Accurate crosses from left flank, %",Crosses from right flank per 90,"Accurate crosses from right flank, %",Crosses to goalie box per 90,Dribbles per 90,"Successful dribbles, %",Offensive duels per 90,"Offensive duels won, %",Touches in box per 90,Progressive runs per 90,Accelerations per 90,Received passes per 90,Received long passes per 90,Fouls suffered per 90,Passes per 90,"Accurate passes, %",Forward passes per 90,"Accurate forward passes, %",Back passes per 90,"Accurate back passes, %",Lateral passes per 90,"Accurate lateral passes, %",Short / medium passes per 90,"Accurate short / medium passes, %",Long passes per 90,"Accurate long passes, %","Average pass length, m","Average long pass length, m",xA per 90,Shot assists per 90,Second assists per 90,Third assists per 90,Smart passes per 90,"Accurate smart passes, %",Key passes per 90,Passes to final third per 90,"Accurate passes to final third, %",Passes to penalty area per 90,"Accurate passes to penalty area, %",Through passes per 90,"Accurate through passes, %",Deep completions per 90,Deep completed crosses per 90,Progressive passes per 90,"Accurate progressive passes, %",Conceded goals,Conceded goals per 90,Shots against,Shots against per 90,Clean sheets,"Save rate, %",xG against,xG against per 90,Prevented goals,Prevented goals per 90,Back passes received as GK per 90,Exits per 90,Aerial duels per 90,Free kicks per 90,Direct free kicks per 90,"Direct free kicks on target, %",Corners per 90,Penalties taken,"Penalty conversion, %"
P. Billing,Midtjylland,Midtjylland,"LCMF, LDMF",29,22000000,30/06/2027,14,1178,2,1.83,1,0.67,16.88,56.56,Denmark,"Denmark, Nigeria",left,193,83,no,8.94,6.42,67.86,3.44,57.78,0.38,0.58,0.23,4.2,6.4,1.53,5,0.38,0,0,1.07,0.15,2,0.15,0.14,0,0,17,1.3,29.41,11.765,0.08,0.76,40,0.46,66.67,0.23,0,0,0.46,66.67,4.28,41.07,1.68,0.53,0.08,31.02,0.69,0.76,44.77,87.37,12.3,77.64,8.63,96.46,16.04,92.38,40.87,90.09,3.29,60.47,16.73,36.6,0.05,0.53,0,0,0.15,50,0.46,5.27,81.16,1.22,62.5,0.38,40,0.76,0.38,6.42,69.05,0,,0,,0,0,0,0,,,0.69,,,0.23,0.23,33.33,0,0,0
M. Erli?,Midtjylland,Midtjylland,"RCB, CB, LCB",27,3000000,30/06/2029,14,1159,2,1.05,1,0.11,12.89,63.25,Croatia,Croatia,right,192,78,no,7.84,5.44,64.29,5.05,66.15,0.31,0.45,0.54,4.04,5.89,0.78,3,0.23,0,0,0.31,0.16,2,0.16,0.08,2,0.16,6,0.47,50,33.333,0.08,0,0,0,0,0,0,0,0.08,0,0.54,42.86,1.16,0.7,0.08,36.96,0.16,0.54,50.94,91.31,16.15,80.77,2.87,97.3,28.73,97.03,46.2,93.95,4.74,65.57,21.48,41.12,0.01,0.08,0,0.08,0.08,100,0.08,5.28,75,0.47,16.67,0.23,66.67,0.23,0,7.3,84.04,0,,0,,0,0,0,0,,,2.1,,,0,0,0,0,0,0
V. Byskov,Midtjylland,Midtjylland,"CF, RCMF, RW",20,450000,30/06/2030,25,1024,4,1.64,2,1.84,14.5,47.27,Denmark,Denmark,right,0,0,no,5.98,4.92,50,1.05,33.33,0.7,1.12,0.18,2.81,4.49,0.79,1,0.09,0,0,2.99,0.35,4,0.35,0.14,0,0,31,2.72,35.48,12.903,0.18,2.29,23.08,0.97,18.18,1.32,26.67,0.35,2.11,66.67,6.59,54.67,1.85,1.49,0.18,38.41,1.67,1.67,48.25,84.15,12.3,72.86,9.84,95.54,17.67,85.07,41.31,89.36,4.83,65.45,18.51,29.48,0.16,1.49,0.35,0,0.26,33.33,0.44,7.73,77.27,4.13,55.32,0.88,40,1.93,0.62,8.26,81.91,0,,0,,0,0,0,0,,,0.35,,,1.41,0.62,42.86,3.34,0,0
Júnior Brumado,Midtjylland,Midtjylland,CF,26,800000,31/12/2026,18,990,6,4.43,2,0.57,30.55,35.42,Brazil,Brazil,right,190,88,no,3.82,3.91,44.19,5.36,37.29,0.18,0.27,0.09,1.91,2.83,1.91,6,0.55,0,0,2.82,0.55,5,0.45,0.4,2,0.18,28,2.55,42.86,21.429,0.18,1,36.36,0.64,28.57,0.27,33.33,0.18,2.73,50,16.36,33.33,4.27,2.09,0.27,11,1.09,1.91,19.09,63.81,5.36,38.98,4.27,85.11,5.09,76.79,17.73,65.64,0.36,50,14.2,6.22,0.05,0.36,0,0,0.36,0,0.18,2,59.09,1.82,30,0.36,0,0.55,0.36,2.18,45.83,0,,0,,0,0,0,0,,,0,,,0,0,0,0,1,100
O. Diao,Midtjylland,Midtjylland,RCB,21,0,30/06/2029,13,971,1,0.47,1,0.23,14.74,50.31,Senegal,Senegal,right,187,79,no,7.14,5.1,61.82,3.61,48.72,0.28,0.46,0.19,3.71,6.12,1.3,1,0.09,0,0,1.11,0.09,1,0.09,0.04,1,0.09,7,0.65,28.57,14.286,0.09,0.83,66.67,0.09,100,0.56,50,0.09,0.56,66.67,2.41,38.46,1.3,1.11,0.28,37.45,0.28,0.65,51.44,88.83,17.15,78.38,6.77,98.63,21.5,94.4,46.16,92.97,4.45,50,19.22,34.65,0.02,0.19,0,0,0,0,0.09,6.58,76.06,0.83,66.67,0.19,50,0.28,0.46,8.53,70.65,0,,0,,0,0,0,0,,,2.97,,,0,0,0,0,0,0
M. Krüger-Johnsen,Midtjylland,Midtjylland,"LW, AMF",19,0,,19,901,4,1.95,3,2.68,22.77,41.67,Denmark,"Denmark, France",,0,0,no,3,2.5,48,1.3,23.08,0.1,0.16,0,1.7,2.64,0.8,3,0.3,0,0,7.59,0.4,4,0.4,0.19,0,0,23,2.3,39.13,17.391,0.3,2.9,31.03,2.7,29.63,0.2,50,0.6,10.39,55.77,18.08,43.09,3.7,7.79,0.7,24.07,1.5,2.1,31.17,79.49,9.19,71.74,7.09,94.37,8.79,78.41,27.17,86.03,1.1,45.45,16.84,16.08,0.27,2,0.2,0.1,0,0,1.1,2.2,77.27,4.2,71.43,0.1,100,2.8,1,7.19,80.56,0,,0,,0,0,0,0,,,0,,,0.8,0.1,0,3,0,0
J. Lössl,Midtjylland,Midtjylland,GK,36,400000,30/06/2029,8,834,0,0,0,0,0.76,85.71,Denmark,Denmark,right,195,89,no,1.62,0,0,0.54,80,0,0,0,1.62,2.57,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11,100,0,0,0,16.62,0.11,0.11,25.47,83.05,11.44,71.7,0.11,0,12.41,94.78,17.59,94.48,7.77,58.33,32,49.82,0,0,0,0,0,0,0,2.37,27.27,0.22,0,0.43,0,0,0,6.91,65.63,8,0.86,26,2.81,3,69.23,9.78,1.05,1.78,0.192,0,1.94,0.54,,,,0,0,0
Paulinho,Midtjylland,Midtjylland,"LB, LWB",30,1000000,30/06/2026,13,825,2,1.11,0,0.98,13.42,56.1,Brazil,Brazil,left,178,71,no,7.2,3.93,69.44,2.51,52.17,0.22,0.33,0.11,4.25,6.43,0.22,0,0,0,0,3.93,0.22,2,0.22,0.12,0,0,12,1.31,58.33,16.667,0,4.15,39.47,4.04,40.54,0.11,0,0.76,2.29,66.67,5.67,46.15,3.71,1.75,0.22,33.16,1.31,1.53,45.82,83.1,15.38,73.76,8.29,100,14.07,87.6,37.96,91.95,4.04,45.95,19.26,34.38,0.11,0.65,0,0,0,0,0.33,5.13,65.96,2.84,57.69,0.22,0,0.65,1.42,7.31,77.61,0,,0,,0,0,0,0,,,0.87,,,0.33,0,0,1.09,0,0
Cho Gue-Sung,Midtjylland,Midtjylland,"CF, AMF",27,4500000,30/06/2028,15,710,4,4.4,0,0.34,24.08,35.79,Korea Republic,Korea Republic,right,189,82,no,4.06,4.82,50,5.83,32.61,0.25,0.45,0.13,1.39,2.48,1.65,1,0.13,0,0,3.04,0.51,4,0.51,0.56,0,0,19,2.41,73.68,21.053,0,1.14,22.22,0.38,66.67,0.76,0,0,1.65,61.54,7.61,30,3.55,0.38,0,13.18,1.39,1.14,18.38,68.28,4.18,60.61,4.94,84.62,4.82,73.68,16.61,70.99,0.63,80,15.94,11.79,0.04,0.38,0.13,0.13,0.13,0,0.13,2.28,55.56,0.76,50,0.13,0,0.63,0.25,1.77,64.29,0,,0,,0,0,0,0,,,0.13,,,0,0,0,0.13,0,0
A. Gabriel,Midtjylland,Midtjylland,"RB, RWB",24,1200000,30/06/2028,13,687,1,0.47,2,0.68,14.54,44.14,Czech Republic,Czech Republic,right,190,84,no,6.16,4.45,55.88,2.49,36.84,0,0,0.66,3.67,5.38,1.05,1,0.13,0,0,2.36,0.13,1,0.13,0.06,0,0,4,0.52,50,25,0.26,3.93,26.67,0,0,3.93,26.67,0.26,1.83,57.14,5.5,42.86,1.83,1.83,0.26,35.11,3.28,0.92,45.85,77.43,16.38,68,9.43,98.61,13.23,75.25,37.99,84.83,4.32,51.52,19.43,29.21,0.09,1.05,0,0.13,0,0,0.79,5.37,63.41,4.32,36.36,0.52,25,1.18,0.92,10.61,72.84,0,,0,,0,0,0,0,,,0.92,,,0,0,0,0,0,0
Dani Silva,Midtjylland,Midtjylland,"RCMF, LCMF, RW",25,2000000,30/06/2028,13,586,0,0.71,2,0.62,8.75,49.12,Portugal,Portugal,right,180,73,no,7.53,4.76,54.84,0.77,60,0.31,0.46,0.31,4.61,6.92,0.46,2,0.31,0,0,1.23,0,0,0,0.11,0,0,10,1.54,30,0,0.31,0.46,33.33,0.15,0,0.15,0,0,0.77,80,2,38.46,1.38,0.61,0,52.83,0.46,0.15,67.42,92.03,20.73,85.19,9.37,96.72,24.42,94.34,63.74,94.22,3.23,57.14,17.28,24.39,0.1,0.77,0,0.15,0,0,0.31,9.68,82.54,2.46,50,0.46,0,1.38,0.15,8.45,92.73,0,,0,,0,0,0,0,,,0.15,,,0.15,0,0,0.61,0,0
E. Chilufya,Midtjylland,Midtjylland,"RW, CF, DMF",26,1500000,31/12/2028,14,477,0,0.74,2,1.49,19.43,46.6,Zambia,Zambia,right,171,65,no,5.47,6.79,58.33,3.21,29.41,0.19,0.29,0.19,1.32,2.06,1.32,0,0,1,0.19,1.51,0,0,0,0.14,0,0,8,1.51,0,0,0.38,1.13,50,0,0,0.75,50,0.38,0.94,80,7.17,47.37,5.47,1.32,0.19,14.34,1.89,1.13,20.19,84.11,3.4,66.67,6.6,100,5.85,87.1,18.49,88.78,0.57,0,11.13,9.65,0.28,1.13,0,0,0.19,100,0.57,1.51,37.5,1.13,33.33,0.38,50,0.94,0.57,1.32,85.71,0,,0,,0,0,0,0,,,0,,,0,0,0,0,0,0
O. Ejeheri,Midtjylland,Midtjylland,GK,22,150000,30/06/2029,2,197,0,0,0,0,0,0,England,"England, Nigeria",right,195,89,no,2.28,0,0,0,0,0,0,0,2.28,2.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.34,0.46,0,18.27,77.5,10.51,60.87,0,0,6.4,100,11.88,96.15,6.4,42.86,32.38,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.48,41.67,3,1.37,11,5.03,1,72.73,1.93,0.88,-1.07,-0.489,0,1.83,0,,,,0,0,0
F. Etim,Midtjylland,Midtjylland,"CF, LW",23,0,30/06/2029,4,109,0,0.36,0,0.03,21.47,34.62,Nigeria,Nigeria,right,186,82,no,2.48,2.48,66.67,8.26,40,0,0,0,0.83,2,0.83,0,0,0,0,0.83,0,0,0,0.3,0,0,3,2.48,0,0,0,0.83,0,0.83,0,0,0,0,3.3,25,9.08,18.18,3.3,1.65,0,11.56,1.65,0.83,16.51,75,6.61,87.5,4.13,80,3.3,50,14.86,77.78,0.83,100,18.24,8.04,0.03,0.83,0,0,0,0,0,1.65,50,0.83,100,0,0,1.65,0,2.48,66.67,0,,0,,0,0,0,0,,,0,,,0,0,0,0,0,0
Alamara Djabi,Midtjylland,Midtjylland,LW,19,0,,1,27,0,0,0,0.16,,,Guinea-Bissau,"Guinea-Bissau, Portugal",right,172,62,no,,,,,,,7.5,,,0,,0,,0,,,,0,,,0,,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.15,44.99,,,,,,,,,,,,,,,,,,0,,0,,0,0,0,,,,,,,,,,,0,0
S. Kristiansen,Midtjylland,Midtjylland,,18,0,,0,0,0,0,0,0,,,Denmark,Denmark,left,0,0,no,,,,,,,0,,,0,,0,,0,,,,0,,,0,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,0,,0,,0,0,0,,,,,,,,,,,0,0
K. Olsson,Midtjylland,Midtjylland,"RCMF, LCMF",29,2500000,30/06/2026,0,0,0,0,0,0,,,Sweden,Sweden,right,178,70,no,,,,,,,0,,,0,,0,,0,,,,0,,,0,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,0,,0,,0,0,0,,,,,,,,,,,0,0
N. Beetson,Midtjylland,Midtjylland,,19,50000,30/06/2026,0,0,0,0,0,0,,,Denmark,Denmark,,0,0,no,,,,,,,0,,,0,,0,,0,,,,0,,,0,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,0,,0,,0,0,0,,,,,,,,,,,0,0
M. Ugboh,Midtjylland,Midtjylland,,21,0,30/06/2027,0,0,0,0,0,0,,,Nigeria,Nigeria,right,185,73,no,,,,,,,0,,,0,,0,,0,,,,0,,,0,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,0,,0,,0,0,0,,,,,,,,,,,0,0
