Player,Team,Team within selected timeframe,Position,Age,Market value,Contract expires,Matches played,Minutes played,Goals,xG,Assists,xA,Duels per 90,"Duels won, %",Birth country,Passport country,Foot,Height,Weight,On loan,Successful defensive actions per 90,Defensive duels per 90,"Defensive duels won, %",Aerial duels per 90,"Aerial duels won, %",Sliding tackles per 90,PAdj Sliding tackles,Shots blocked per 90,Interceptions per 90,PAdj Interceptions,Fouls per 90,Yellow cards,Yellow cards per 90,Red cards,Red cards per 90,Successful attacking actions per 90,Goals per 90,Non-penalty goals,Non-penalty goals per 90,xG per 90,Head goals,Head goals per 90,Shots,Shots per 90,"Shots on target, %","Goal conversion, %",Assists per 90,Crosses per 90,"Accurate crosses, %",Crosses from left flank per 90,"Accurate crosses from left flank, %",Crosses from right flank per 90,"Accurate crosses from right flank, %",Crosses to goalie box per 90,Dribbles per 90,"Successful dribbles, %",Offensive duels per 90,"Offensive duels won, %",Touches in box per 90,Progressive runs per 90,Accelerations per 90,Received passes per 90,Received long passes per 90,Fouls suffered per 90,Passes per 90,"Accurate passes, %",Forward passes per 90,"Accurate forward passes, %",Back passes per 90,"Accurate back passes, %",Lateral passes per 90,"Accurate lateral passes, %",Short / medium passes per 90,"Accurate short / medium passes, %",Long passes per 90,"Accurate long passes, %","Average pass length, m","Average long pass length, m",xA per 90,Shot assists per 90,Second assists per 90,Third assists per 90,Smart passes per 90,"Accurate smart passes, %",Key passes per 90,Passes to final third per 90,"Accurate passes to final third, %",Passes to penalty area per 90,"Accurate passes to penalty area, %",Through passes per 90,"Accurate through passes, %",Deep completions per 90,Deep completed crosses per 90,Progressive passes per 90,"Accurate progressive passes, %",Aerial duels per 90,Free kicks per 90,Direct free kicks per 90,"Direct free kicks on target, %",Corners per 90,Penalties taken,"Penalty conversion, %"
N. Shinton,Beerschot VA,Beerschot VA,GK,24,400000,,12,1170,0,0,0,0,0.38,100,Belgium,Belgium,left,194,93,no,1.08,0,0,0.23,100,0,0,0,1.08,1.56,0,1,0.08,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,100,0.08,100,0,0,0,20.92,0.62,0.08,30.08,86.7,14.54,74.07,0.08,100,14.08,98.91,20.38,99.25,9.62,60.8,28.56,49.23,0,0,0,0,0,0,0,3.15,48.78,0.38,0,0.08,0,0,0,6.31,78.05,0.23,,,,0,0,0
L. Mbe Soh,Beerschot VA,Beerschot VA,"LCB, CB, RCB",24,0,,12,1170,2,1.07,1,0.14,10.08,62.6,Cameroon,"Cameroon, France",right,187,80,no,5.54,2.69,74.29,4.54,69.49,0,0,0.46,3.54,5.11,0.69,1,0.08,0,0,0.38,0.15,2,0.15,0.08,2,0.15,7,0.54,42.86,28.571,0.08,0.15,100,0,0,0.15,100,0.08,0,0,1.31,29.41,1,0.85,0,46.85,0.46,0.38,61.15,91.57,21,83.15,4.23,98.18,29.69,96.63,55.77,95.17,5.23,52.94,19.82,39.92,0.01,0.15,0,0.08,0,0,0.08,6.92,70,0.62,37.5,0.31,25,0.23,0.15,8.92,75,,0,0,0,0,0,0
B. Lathouwers,RWD Molenbeek,RWD Molenbeek,GK,26,0,2026-06-30,12,1169,0,0,0,0,0.77,100,Belgium,Belgium,left,192,83,no,0.77,0,0,0.54,100,0,0,0.08,0.77,0.96,0,1,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,100,0,0,0,22.4,0.23,0.38,34.95,81.94,20.33,70.83,0,0,12.4,96.89,19.86,99.22,14.86,60.1,32.82,49.47,0,0,0,0,0,0,0,4.39,43.86,0.54,0,0.46,50,0,0,9.85,71.09,0.54,,,,0,0,0
N. Solheid,RFC Seraing,RFC Seraing,"CB, RCB",22,0,2026-06-30,12,1168,1,0.81,0,0.07,14.02,58.79,Belgium,Belgium,right,0,0,no,9.94,6.01,70.51,5.55,54.17,0.31,0.38,0.46,5.39,6.6,0.77,2,0.15,0,0,0.23,0.08,1,0.08,0.06,1,0.08,4,0.31,50,25,0,0,0,0,0,0,0,0,0.08,100,0.92,41.67,0.54,0.15,0.08,18.49,0,0.46,31.59,85.85,10.71,70.5,2.31,100,14.79,94.79,26.66,89.88,4.93,64.06,20.56,36.64,0.01,0.08,0,0,0,0,0.08,3.24,71.43,0.08,0,0.08,0,0.08,0,5.39,58.57,,0,0,0,0,0,0
G. Ruyssen,Kortrijk,Kortrijk,CB,31,300000,,12,1165,0,0.85,0,0,13.29,61.63,Belgium,Belgium,right,186,87,no,7.73,3.79,75.51,6.33,56.1,0.23,0.29,0.54,4.64,5.71,0.85,1,0.08,0,0,0,0,0,0,0.07,0,0,7,0.54,0,0,0,0.08,0,0,0,0.08,0,0.08,0,0,0.39,40,1.08,0.08,0,28.51,0,0.54,44.03,86.49,16.53,74.77,2.16,96.43,22.25,94.79,37,91.44,6.95,61.11,22.44,41.26,0,0,0,0,0,0,0,4.17,62.96,0.15,50,0.23,33.33,0.08,0,8.27,63.55,,0,0,0,0,0,0
M. Ili?,Kortrijk,Kortrijk,GK,27,800000,2027-06-30,12,1165,0,0,0,0,1.47,94.74,Serbia,Serbia,right,191,81,no,1.08,0,0,0.93,91.67,0,0,0,1.08,1.33,0,4,0.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39,100,0,0,0,8.5,0.31,0.85,17.3,87.05,7.96,76.7,0,0,8.19,96.23,10.58,97.81,6.72,70.11,29.97,44.28,0,0,0,0,0,0,0,0.85,45.45,0,0,0.08,0,0,0,5.48,73.24,0.93,,,,0,0,0
D. Dessoleil,Francs Borains,Francs Borains,LCB,33,300000,2026-06-30,12,1163,2,1.52,1,0.62,10.21,59.85,Belgium,Belgium,left,188,80,no,6.96,3.71,68.75,4.02,53.85,0.31,0.4,0.7,4.1,5.34,0.77,3,0.23,0,0,0.54,0.15,2,0.15,0.12,0,0,9,0.7,44.44,22.222,0.08,0.15,100,0.15,100,0,0,0,0.08,100,0.93,50,1.01,0.39,0,33.82,1.01,0.93,47.67,85.55,21.28,73.82,1.16,86.67,21.44,96.75,40.4,91.19,7.2,53.76,21.57,39.23,0.05,0.15,0,0.08,0,0,0.08,7.43,51.04,0.77,30,1.08,42.86,0.62,0.08,7.74,77,,0.08,0.08,0,0,0,0
D. Doudaev,RWD Molenbeek,RWD Molenbeek,"RCB, LCB",22,0,,12,1156,2,0.8,0,0,10.12,55.38,Belgium,Belgium,right,0,0,no,9.03,4.9,68.25,2.88,35.14,0.47,0.58,1.01,5.22,6.44,0.62,3,0.23,0,0,0.39,0.16,2,0.16,0.06,1,0.08,3,0.23,100,66.667,0,0,0,0,0,0,0,0,0.16,100,0.62,25,0.23,1.32,0,42.04,0.31,0.16,55.2,89.56,18.06,75.86,4.13,96.23,27.48,96.32,47.65,95.59,7.55,51.55,22.37,43.78,0,0,0,0,0,0,0,6.07,56.41,0.62,12.5,0.78,30,0.16,0,7.55,75.26,,0,0,0,0,0,0
L. Van Eenoo,Beerschot VA,Beerschot VA,"LDMF, LCMF, RCMF",34,300000,2026-06-30,12,1155,2,2.99,2,2.72,14.88,53.4,Belgium,Belgium,left,175,67,no,8.73,6.86,61.36,2.81,52.78,0.47,0.68,0.39,4.05,5.86,1.4,2,0.16,0,0,1.64,0.16,1,0.08,0.23,0,0,17,1.32,47.06,11.765,0.16,2.03,34.62,1.17,33.33,0.78,30,0.23,0.62,50,2.88,45.95,0.94,0.86,0,38.49,0.47,0.94,54.7,87.04,15.35,77.66,11.38,97.95,18,87.45,46.75,93,6.16,55.7,18.67,39.29,0.21,1.87,0,0.16,0,0,0.47,8.03,74.76,2.81,58.33,0.47,33.33,0.86,0.7,7.71,73.74,,1.64,0.23,33.33,4.05,2,50
S. de Grand,Lommel SK,Lommel SK,LB,21,0,,12,1153,0,0.93,2,2.09,13.66,48,Netherlands,Netherlands,left,178,69,no,6.87,6.17,62.03,0.7,33.33,0.31,0.43,0.08,2.73,3.74,0.78,4,0.31,1,0.08,3.04,0,0,0,0.07,0,0,10,0.78,40,0,0.16,2.97,55.26,2.81,52.78,0.08,100,0.47,2.03,50,4.92,41.27,1.41,2.03,0.31,37.94,1.33,0.55,51.44,85.89,19.51,78,9.21,98.31,15.77,88.61,44.18,90.64,4.45,57.89,18.01,35.08,0.16,1.41,0,0,0.16,50,0.62,6.79,75.86,3.75,58.33,0.31,50,0.86,1.56,9.99,85.16,,0.47,0,0,2.58,0,0
T. Reyners,Lommel SK,Lommel SK,"CF, AMF, LW",25,1200000,,13,1149,3,2.78,4,2.09,19.11,41.39,Belgium,Belgium,right,170,63,no,5.01,5.33,61.76,2.43,6.45,0.16,0.21,0,1.57,2.14,1.02,1,0.08,0,0,3.68,0.23,3,0.23,0.22,0,0,30,2.35,53.33,10,0.31,2.11,29.63,1.88,25,0.23,66.67,0.39,3.29,54.76,8.69,39.64,3.45,2.51,0.23,24.44,0.94,1.72,31.02,84.34,7.36,77.66,7.21,95.65,7.83,78,27.65,88.95,1.41,72.22,15.24,24.45,0.16,1.41,0.23,0,0.08,0,0.94,2.43,80.65,2.82,47.22,0.08,0,1.57,0.55,3.84,83.67,,0.31,0,0,0.31,0,0
B. Reus,SK Beveren,SK Beveren,GK,24,0,2026-06-30,12,1145,0,0,0,0,0.39,80,Netherlands,Netherlands,left,198,88,no,1.26,0.08,100,0.24,66.67,0,0,0,1.18,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.15,0.63,0.08,22.4,83.86,13.68,75.86,0,0,7.62,100,12.5,96.23,9.83,68.8,34.51,51.52,0,0,0,0,0,0,0,2.04,38.46,0.24,0,0.08,0,0,0,7.78,72.73,0.24,,,,0,0,0
V. Boone,SK Beveren,SK Beveren,RCB,27,0,,12,1145,0,1.24,0,0,12.42,65.19,Belgium,Belgium,right,191,83,no,7.47,4.95,76.19,4.72,63.33,0.08,0.1,0.71,3.62,4.6,0.79,2,0.16,0,0,0.55,0,0,0,0.1,0,0,11,0.86,45.45,0,0,0.16,0,0.08,0,0.08,0,0.08,0.24,66.67,1.49,42.11,0.71,2.59,0.24,41.03,0.31,0.71,55.89,88.47,21.54,79.2,3.46,97.73,27.28,94.81,45.67,95.18,10.06,59.38,23.26,39.64,0,0,0.08,0,0,0,0,10.06,71.88,0.55,28.57,0.08,0,0.16,0,11.16,82.39,,0.08,0.08,0,0,0,0
J. Ndjeungoue,Kortrijk,Kortrijk,LCB,22,0,2028-06-30,12,1141,1,0.42,0,0.12,12.7,57.14,Cameroon,Cameroon,left,186,76,no,8.52,5.44,68.12,3.47,47.73,0,0,0.32,4.81,5.87,0.79,2,0.16,0,0,0.87,0.08,1,0.08,0.03,1,0.08,7,0.55,28.57,14.286,0,0.16,50,0.16,50,0,0,0.08,0.47,100,2.52,50,0.63,0.95,0,32.58,0.16,0.32,48.19,78.4,24.77,62.42,3.16,97.5,16.8,97.18,37.62,90.99,10.41,33.33,24.08,41.62,0.01,0.16,0.08,0,0.16,100,0.16,8.52,46.3,1.18,46.67,1.5,31.58,0.55,0.08,10.18,65.12,,0,0,0,0,0,0
L. Jans,SK Beveren,SK Beveren,RB,33,275000,2026-06-30,12,1136,0,0.23,2,1.14,11.88,52.67,Luxembourg,Luxembourg,right,175,72,no,7.05,5.15,58.46,2.61,57.58,0.32,0.4,0.32,3.72,4.72,0.4,1,0.08,0,0,1.58,0,0,0,0.02,0,0,4,0.32,25,0,0.16,3.09,30.77,0,0,3.09,30.77,0.71,1.03,53.85,2.77,54.29,0.71,0.79,0.08,29.71,3.72,0.95,42.86,76.16,16,71.29,7.13,90,13.07,75.76,35.33,82.51,4.52,56.14,18.63,30.67,0.09,0.55,0.08,0,0,0,0.24,4.28,70.37,3.8,43.75,0.24,0,0.79,0.95,10.22,76.74,,0,0,0,0,0,0
T. Ambrose,Kortrijk,Kortrijk,"CF, AMF",28,0,2027-06-30,12,1123,8,6.83,4,1.84,27.01,42.14,France,"France, Guadeloupe",right,178,75,no,3.69,3.37,61.9,5.05,46.03,0.4,0.5,0,1.2,1.51,0.72,2,0.16,0,0,5.29,0.64,4,0.32,0.55,0,0,37,2.97,48.65,21.622,0.32,2.24,28.57,1.68,23.81,0.56,42.86,0.56,5.93,54.05,16.67,39.9,5.21,3.21,0.24,19.55,2.4,1.84,29.41,74.66,7.69,63.54,5.45,89.71,9.94,75.81,25.16,79.94,2.08,57.69,18.31,33.56,0.15,1.44,0.16,0,0.08,0,0.72,3.61,71.11,2.89,58.33,0.32,50,1.84,0.64,3.93,85.71,,0,0,0,0,5,80
L. Rousseau,Patro Eisden,Patro Eisden,CF,22,0,,12,1119,6,6.1,1,1.37,16.41,35.78,Belgium,Belgium,right,185,0,no,4.18,2.98,62.16,4.34,31.48,0.24,0.29,0.16,2.09,2.52,0.72,0,0,0,0,2.09,0.48,4,0.32,0.49,0,0,28,2.25,35.71,21.429,0.08,1.05,23.08,0.32,0,0.72,33.33,0.16,2.65,39.39,6.51,30.86,3.3,0.72,0,9.25,1.77,0.8,15.28,75.79,3.94,65.31,3.54,90.91,4.58,75.44,12.95,85.09,1.45,33.33,17.79,40.08,0.11,0.72,0,0,0,0,0.24,1.61,75,0.8,50,0,0,0.48,0.08,1.53,63.16,,0,0,0,0,2,100
S. Brebels,Lokeren-Temse,Lokeren-Temse,"LCMF, LDMF",30,300000,2026-06-30,12,1108,1,1.53,2,1.01,13,56.88,Belgium,Belgium,right,183,74,no,8.04,6.34,61.54,2.68,54.55,0.65,0.92,0.08,3.49,4.92,1.14,5,0.41,0,0,1.3,0.08,0,0,0.12,0,0,9,0.73,66.67,11.111,0.16,0.73,22.22,0.57,0,0.16,100,0,0.65,87.5,2.6,53.13,0.73,0.97,0.08,33.63,0.08,0.65,48.33,86.55,17.95,80.09,6.58,95.06,17.06,90.48,42.97,89.98,4.63,64.91,19.04,35.91,0.08,0.97,0,0,0.08,100,0.16,6.58,83.95,1.54,52.63,0.65,50,0.89,0.08,8.29,76.47,,1.14,0.08,0,2.52,1,100
S. Dewaele,SK Beveren,SK Beveren,"DMF, RCMF, RDMF",26,0,,12,1104,0,0.38,0,0.46,19.73,60.33,Belgium,Belgium,right,180,72,no,13.04,11.09,67.65,2.85,45.71,0.57,0.72,0.33,4.97,6.25,1.55,4,0.33,0,0,0.49,0,0,0,0.03,0,0,5,0.41,0,0,0,0.65,37.5,0.08,100,0.49,33.33,0.08,0.33,75,2.77,58.82,0.33,0.73,0,25.03,0,1.55,41.58,83.73,15.16,74.73,4.73,93.1,15.65,90.63,35.3,87.76,5.63,63.77,18.53,30.19,0.04,0.49,0,0,0.08,0,0.16,6.11,76,1.96,54.17,0.41,60,0.98,0.24,8.64,66.98,,0,0,0,0,0,0
L. Mondele,Francs Borains,Francs Borains,"RCMF, RDMF, LCMF",21,100000,2026-06-30,12,1104,0,0.1,0,0.21,13.29,49.69,Belgium,Belgium,left,175,69,no,6.44,5.71,62.86,1.88,39.13,0.33,0.42,0.41,2.53,3.22,0.82,2,0.16,0,0,0.65,0,0,0,0.01,0,0,6,0.49,16.67,0,0,0.49,33.33,0.24,33.33,0.24,33.33,0.08,0.49,83.33,3.99,44.9,0.08,0.33,0.16,29.59,0.08,1.39,42.8,85.33,13.45,72.12,6.93,96.47,14.1,94.8,37.74,89.85,4.57,53.57,18.88,35.98,0.02,0.57,0,0,0.08,0,0.16,7.01,65.12,1.47,33.33,0.73,11.11,0.33,0.16,7.17,76.14,,0,0,0,0,0,0
T. Janssen,Lokeren-Temse,Lokeren-Temse,"RCMF, RDMF, AMF",29,0,2027-06-30,11,1086,2,1.97,1,1.21,18.4,49.1,Belgium,Belgium,,185,79,no,6.8,6.05,61.64,3.65,38.64,0.5,0.7,0.08,2.57,3.62,1.49,5,0.41,1,0.08,2.24,0.17,2,0.17,0.16,1,0.08,14,1.16,28.57,14.286,0.08,2.24,25.93,0.75,44.44,1.49,16.67,0.41,2.32,53.57,6.46,44.87,2.32,0.99,0.41,25.11,0.83,1.57,35.14,82.31,10.44,74.6,7.79,94.68,11.52,86.33,30.33,88.8,2.57,54.84,18.18,31.47,0.1,0.41,0,0,0.25,33.33,0.17,4.72,75.44,2.15,42.31,0.33,25,0.5,0.58,4.64,76.79,,0,0,0,0,0,0
R. Paeshuyse,Eupen,Eupen,"RCB, RB",23,0,2028-06-30,11,1074,0,0.23,0,0.01,10.39,58.87,Belgium,Belgium,right,187,74,no,8.97,5.61,61.19,2.26,66.67,0.42,0.53,0.67,5.11,6.49,0.84,1,0.08,0,0,0,0,0,0,0.02,0,0,2,0.17,0,0,0,0.17,0,0,0,0.17,0,0,0,0,1.26,53.33,0.34,0.92,0.34,32.93,0.25,0.59,44.58,90.04,17.43,82.21,4.27,98.04,18.27,97.25,40.81,93.02,3.6,60.47,19.55,39.5,0,0.08,0,0,0,0,0,4.11,83.67,0.25,33.33,0,0,0,0,7.37,71.59,,0,0,0,0,0,0
