Player,Team,Team within selected timeframe,Position,Age,Market value,Contract expires,Matches played,Minutes played,Goals,xG,Assists,xA,Duels per 90,"Duels won, %",Birth country,Passport country,Foot,Height,Weight,On loan,Successful defensive actions per 90,Defensive duels per 90,"Defensive duels won, %",Aerial duels per 90,"Aerial duels won, %",Sliding tackles per 90,PAdj Sliding tackles,Shots blocked per 90,Interceptions per 90,PAdj Interceptions,Fouls per 90,Yellow cards,Yellow cards per 90,Red cards,Red cards per 90,Successful attacking actions per 90,Goals per 90,Non-penalty goals,Non-penalty goals per 90,xG per 90,Head goals,Head goals per 90,Shots,Shots per 90,"Shots on target, %","Goal conversion, %",Assists per 90,Crosses per 90,"Accurate crosses, %",Crosses from left flank per 90,"Accurate crosses from left flank, %",Crosses from right flank per 90,"Accurate crosses from right flank, %",Crosses to goalie box per 90,Dribbles per 90,"Successful dribbles, %",Offensive duels per 90,"Offensive duels won, %",Touches in box per 90,Progressive runs per 90,Accelerations per 90,Received passes per 90,Received long passes per 90,Fouls suffered per 90,Passes per 90,"Accurate passes, %",Forward passes per 90,"Accurate forward passes, %",Back passes per 90,"Accurate back passes, %",Lateral passes per 90,"Accurate lateral passes, %",Short / medium passes per 90,"Accurate short / medium passes, %",Long passes per 90,"Accurate long passes, %","Average pass length, m","Average long pass length, m",xA per 90,Shot assists per 90,Second assists per 90,Third assists per 90,Smart passes per 90,"Accurate smart passes, %",Key passes per 90,Passes to final third per 90,"Accurate passes to final third, %",Passes to penalty area per 90,"Accurate passes to penalty area, %",Through passes per 90,"Accurate through passes, %",Deep completions per 90,Deep completed crosses per 90,Progressive passes per 90,"Accurate progressive passes, %",Aerial duels per 90,Free kicks per 90,Direct free kicks per 90,"Direct free kicks on target, %",Corners per 90,Penalties taken,"Penalty conversion, %"
F. Fomeyem,Córdoba,Córdoba,RCB,26,300000,,13,1289,0,0.41,0,0,12.15,60.34,Cameroon,Cameroon,right,181,78,no,7.89,5.17,68.92,3.21,56.52,0,0,0.56,4.33,7.75,1.05,3,0.21,0,0,0.35,0,0,0,0.03,0,0,2,0.14,0,0,0,0,0,0,0,0,0,0,0.56,62.5,2.44,54.29,0.14,1.26,0.14,22.55,0.14,0.35,38.19,87.93,18.15,83.08,2.16,93.55,15.15,94.01,34.63,91.33,3.56,54.9,20.35,37.21,0,0,0.07,0.07,0,0,0,4.05,79.31,0.35,20,0.21,33.33,0.07,0,7.26,72.12,,0,0,0,0,0,0
Jeremy Arévalo,Racing Santander,Racing Santander,CF,20,0,2026-06-30,13,778,7,4.06,0,0.16,24.18,41.15,Spain,"Spain, Ecuador",left,180,86,no,3.59,2.2,78.95,3.7,53.13,0.23,0.36,0.35,1.62,2.51,0.81,0,0,0,0,3.24,0.81,7,0.81,0.47,1,0.12,24,2.78,66.67,29.167,0,0.58,0,0.23,0,0.35,0,0.12,2.89,48,13.65,35.59,4.74,1.16,0.12,11.34,0.81,1.74,17.24,82.55,3.01,69.23,5.55,87.5,3.35,79.31,16.66,85.42,0,0,12.94,0,0.02,0.46,0,0,0,0,0.35,1.16,60,0.58,20,0,0,0.46,0,0.93,50,,0,0,0,0,0,0
Ale García,Las Palmas,Las Palmas,"LW, CF, LAMF",22,250000,2027-06-30,13,1173,5,3.28,1,0.51,14.19,45.41,Spain,Spain,right,181,75,no,3.76,4.3,55.36,1.69,22.73,0,0,0,1.38,2.17,0.92,1,0.08,0,0,2.92,0.38,5,0.38,0.25,1,0.08,23,1.76,34.78,21.739,0.08,2.61,26.47,2.3,30,0.23,0,0.15,3.3,48.84,6.91,41.11,2.76,1.69,0.31,16.96,2.07,1.15,22.71,76.69,3.07,70,8.67,90.27,5.91,71.43,19.26,85.26,1,46.15,16.06,17.55,0.04,0.54,0,0,0,0,0.38,1.15,73.33,2.07,37.04,0.08,100,0.54,0.54,2.53,51.52,,0,0,0,0,0,0
Sergio Barcia,Las Palmas,Las Palmas,"RCB, LCB",24,1000000,2027-06-30,13,1305,1,0.47,0,0.04,11.93,66.47,Spain,Spain,right,186,82,yes,7.17,4.83,70,3.52,62.75,0.07,0.11,0.69,3.72,5.87,1.1,1,0.07,0,0,0.41,0.07,1,0.07,0.03,1,0.07,3,0.21,66.67,33.333,0,0.07,100,0,0,0.07,100,0,0.14,100,1.45,71.43,0.34,0.9,0.28,47.52,0,1.31,60.55,91.34,21.03,80.33,5.17,96,25.45,97.83,55.1,94.49,5.38,58.97,17.85,34.74,0,0.21,0,0.07,0.07,100,0,4.83,65.71,0.41,50,0.41,33.33,0.21,0.07,6.83,68.69,,0,0,0,0,0,0
E. Loiodice,Las Palmas,Las Palmas,"RCMF, RDMF",24,4000000,2026-06-30,13,1030,0,0.42,0,0.02,17.39,50.75,France,France,left,176,69,no,7.69,6.29,65.28,2.62,46.67,0.35,0.53,0.09,3.23,4.91,1.4,2,0.17,1,0.09,1.4,0,0,0,0.04,0,0,11,0.96,27.27,0,0,0.17,50,0,0,0.17,50,0,1.14,69.23,6.73,38.96,0.52,1.14,0.09,33.55,0.26,1.4,46.66,87.27,11.97,71.53,11.1,96.85,13.63,92.31,43.34,88.91,3.15,66.67,14.9,26.9,0,0.17,0.09,0,0.35,75,0,4.72,74.07,0.87,60,0.7,62.5,0.44,0.09,4.81,60,,0.09,0.09,0,0,0,0
Asier Villalibre,Racing Santander,Racing Santander,CF,28,0,2028-06-30,13,709,7,3.53,1,0.38,17.52,28.99,Spain,Spain,left,182,86,yes,1.14,1.14,77.78,3.55,42.86,0,0,0,0.25,0.39,1.14,1,0.13,0,0,1.78,0.89,7,0.89,0.45,2,0.25,17,2.16,76.47,41.176,0.13,0.13,0,0.13,0,0,0,0,0.89,14.29,7.49,23.73,3.43,0.76,0.13,7.24,1.78,1.02,8.38,66.67,1.4,54.55,1.52,75,2.28,66.67,8.12,68.75,0.13,0,12.1,1.62,0.05,0.13,0.13,0.13,0,0,0.13,0.89,57.14,0.63,40,0,0,0.51,0,0.51,25,,0,0,0,0,0,0
Jokin Ezkieta,Racing Santander,Racing Santander,GK,29,1600000,2027-06-30,13,1333,0,0,0,0,0.2,66.67,Spain,Spain,right,193,80,no,1.69,0.07,0,0.14,100,0,0,0,1.69,2.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.9,0,0,13.84,82.93,8.44,75.2,0,0,5.06,94.67,9.05,96.27,4.79,57.75,30.47,48.35,0,0,0,0,0,0,0,0.81,50,0.07,0,0.2,33.33,0,0,3.92,65.52,0.14,,,,0,0,0
D. Horkaš,Las Palmas,Las Palmas,GK,26,1200000,2028-06-30,13,1305,0,0,0,0,0.28,100,Croatia,"Croatia, Bosnia and Herzegovina",right,189,77,no,1.17,0.07,100,0.14,100,0,0,0,1.1,1.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,100,0,0,0,21.45,0.21,0.14,30.9,83.71,16.76,72.02,0.07,100,10.83,98.09,19.79,98.61,11.03,57.5,27.61,47.06,0,0,0.07,0.07,0,0,0,1.93,28.57,0.28,25,0.48,14.29,0.07,0,6.76,58.16,0.14,,,,0,0,0
Manu Fuster,Las Palmas,Las Palmas,"RW, AMF",28,2400000,2028-06-30,13,1041,0,0.93,4,2.39,15.22,46.59,Spain,Spain,right,169,62,no,4.76,3.98,65.22,1.12,7.69,0.09,0.14,0.17,2.07,3.24,0.61,0,0,0,0,2.59,0,0,0,0.08,0,0,15,1.3,46.67,0,0.35,1.3,40,0.35,50,0.86,40,0.26,1.64,84.21,7.87,49.45,1.56,1.47,0.26,23.86,0.78,2.25,31.47,83.24,8.65,68,8.9,96.12,8.04,82.8,28.01,86.42,2.16,68,16.58,25.58,0.21,1.3,0,0,0.26,33.33,0.61,3.89,64.44,1.99,47.83,0.78,33.33,0.78,0.52,3.2,81.08,,1.04,0.09,100,1.38,0,0
Andrés Martín,Racing Santander,Racing Santander,"RAMF, RW",26,1200000,2028-06-30,13,1276,6,5.88,4,4.63,15.38,43.58,Spain,Spain,left,178,65,no,4.87,4.16,54.24,0.56,37.5,0.07,0.1,0.07,2.54,3.74,1.06,2,0.14,0,0,3.24,0.42,4,0.28,0.42,0,0,34,2.4,32.35,17.647,0.28,2.26,40.63,1.13,43.75,1.13,37.5,0.35,2.82,47.5,8.68,40.65,3.95,2.4,0.71,24.62,1.13,1.76,28.28,72.32,7.69,55.05,5.78,90.24,8.61,72.13,24.55,77.87,1.48,28.57,17.74,34.25,0.33,2.19,0.14,0.14,0.42,50,0.85,3.39,62.5,3.6,54.9,0.63,33.33,1.41,0.99,5.08,76.39,,0.92,0,0,2.82,2,100
