Player,Team,Team within selected timeframe,Position,Age,Market value,Contract expires,Matches played,Minutes played,Goals,xG,Assists,xA,Duels per 90,"Duels won, %",Birth country,Passport country,Foot,Height,Weight,On loan,Successful defensive actions per 90,Defensive duels per 90,"Defensive duels won, %",Aerial duels per 90,"Aerial duels won, %",Sliding tackles per 90,PAdj Sliding tackles,Shots blocked per 90,Interceptions per 90,PAdj Interceptions,Fouls per 90,Yellow cards,Yellow cards per 90,Red cards,Red cards per 90,Successful attacking actions per 90,Goals per 90,Non-penalty goals,Non-penalty goals per 90,xG per 90,Head goals,Head goals per 90,Shots,Shots per 90,"Shots on target, %","Goal conversion, %",Assists per 90,Crosses per 90,"Accurate crosses, %",Crosses from left flank per 90,"Accurate crosses from left flank, %",Crosses from right flank per 90,"Accurate crosses from right flank, %",Crosses to goalie box per 90,Dribbles per 90,"Successful dribbles, %",Offensive duels per 90,"Offensive duels won, %",Touches in box per 90,Progressive runs per 90,Accelerations per 90,Received passes per 90,Received long passes per 90,Fouls suffered per 90,Passes per 90,"Accurate passes, %",Forward passes per 90,"Accurate forward passes, %",Back passes per 90,"Accurate back passes, %",Lateral passes per 90,"Accurate lateral passes, %",Short / medium passes per 90,"Accurate short / medium passes, %",Long passes per 90,"Accurate long passes, %","Average pass length, m","Average long pass length, m",xA per 90,Shot assists per 90,Second assists per 90,Third assists per 90,Smart passes per 90,"Accurate smart passes, %",Key passes per 90,Passes to final third per 90,"Accurate passes to final third, %",Passes to penalty area per 90,"Accurate passes to penalty area, %",Through passes per 90,"Accurate through passes, %",Deep completions per 90,Deep completed crosses per 90,Progressive passes per 90,"Accurate progressive passes, %",Conceded goals,Conceded goals per 90,Shots against,Shots against per 90,Clean sheets,"Save rate, %",xG against,xG against per 90,Prevented goals,Prevented goals per 90,Back passes received as GK per 90,Exits per 90,Aerial duels per 90,Free kicks per 90,Direct free kicks per 90,"Direct free kicks on target, %",Corners per 90,Penalties taken,"Penalty conversion, %"
M. Sounni,FC Chalon,FC Chalon,"CF, AMF, LW",22,0,,7,544,2,1.05,2,0.79,14.39,42.53,France,"France, Morocco",right,178,66,no,3.47,4.3,50,0.66,25,0,0,0.17,1.32,1.85,0.66,0,0,0,0,1.82,0.33,1,0.17,0.17,0,0,6,0.99,33.33,16.667,0.33,0.99,83.33,0.5,66.67,0.33,100,0.17,1.32,50,8.27,40,2.32,0.99,0,15.55,0.99,1.99,22.83,71.74,7.94,58.33,3.81,78.26,6.78,75.61,20.02,72.73,1.82,54.55,17.8,23.13,0.13,0.99,0.17,0,0,0,0.33,4.3,69.23,1.49,55.56,0,0,0.83,0.83,4.8,72.41,0,,0,,0,0,0,0,,,0.17,,,0.83,0,0,1.99,0,0
N. Delacroix,Saint-Étienne II,Saint-Étienne II,GK,19,0,,5,489,0,0,0,0,1.47,87.5,France,France,unknown,0,0,no,0.92,0.18,100,0.92,100,0,0,0,0.74,1.2,0,1,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18,100,0,0,0,11.78,0.37,0.37,21.53,82.91,12.52,75,0,0,7.55,95.12,15.28,96.39,6.07,51.52,28.79,44.38,0,0,0,0,0,0,0,1.66,22.22,0,0,0.18,0,0,0,3.87,57.14,6,1.1,26,4.79,2,76.92,5.14,0.95,-0.86,-0.158,0,1.66,0.92,,,,0,0,0
K. Prince,FC Chalon,FC Chalon,"RCMF, RDMF, LCMF",24,0,,5,487,0,1.1,0,0,20.14,56.88,France,France,unknown,0,0,no,12.2,10.35,71.43,1.48,0,2.03,2.68,0,2.77,3.66,1.48,1,0.18,0,0,0.55,0,0,0,0.2,0,0,4,0.74,50,0,0,0,0,0,0,0,0,0,0.55,33.33,5.36,55.17,1.85,0.55,0,12.38,0.18,0.92,25.87,82.86,9.06,79.59,3.33,88.89,8.87,87.5,24.95,85.19,0.92,20,15.21,18.88,0,0,0,0,0,0,0,2.59,64.29,1.29,71.43,0,0,1.11,0,4.25,73.91,0,,0,,0,0,0,0,,,0.18,,,0,0,0,0,0,0
H. Rachidi,FC Chalon,FC Chalon,"RW, RWF, RAMF",24,0,,6,458,5,3.02,1,0.43,14.34,39.73,France,France,,0,0,no,4.72,2.75,71.43,3.73,21.05,0,0,0.2,2.75,3.72,0.2,1,0.2,0,0,3.93,0.98,4,0.79,0.59,0,0,16,3.14,68.75,31.25,0.2,1.57,50,0.39,50,1.18,50,0.39,1.77,55.56,7.07,36.11,2.95,2.75,0.2,17.49,2.36,0.98,23.78,74.38,7.86,62.5,5.31,96.3,5.7,72.41,20.63,79.05,1.77,44.44,18.8,26.98,0.08,0.79,0,0,0,0,0.2,3.54,50,2.36,50,0,0,0.79,0.98,5.11,69.23,0,,0,,0,0,0,0,,,0.2,,,0,0,0,0.59,2,50
J. Othman,Saint-Étienne II,Saint-Étienne II,"CF, AMF",21,0,2027-06-30,6,441,2,2.03,1,0.57,14.49,29.58,Tunisia,"Tunisia, France",right,183,74,no,1.22,2.04,50,1.63,25,0,0,0,0.2,0.35,0.41,0,0,0,0,1.84,0.41,2,0.41,0.41,0,0,13,2.65,30.77,15.385,0.2,0,0,0,0,0,0,0,2.24,45.45,9.8,22.92,3.88,1.63,0.2,13.67,1.84,0.61,19.8,86.6,4.49,86.36,5.92,100,4.29,76.19,19.8,86.6,0,0,11.73,0,0.12,0.82,0,0,0.2,0,0.2,1.43,57.14,1.22,83.33,0,0,1.02,0,2.45,100,0,,0,,0,0,0,0,,,0,,,0,0,0,0,0,0
N. Moulin,Saint-Étienne II,Saint-Étienne II,"RWF, LCMF, LWF",17,0,,8,438,0,0.37,1,0.09,26.71,43.85,France,France,unknown,0,0,no,8.84,8.84,65.12,2.67,30.77,0.21,0.35,0,2.88,4.88,2.05,0,0,0,0,2.26,0,0,0,0.08,0,0,7,1.44,42.86,0,0.21,0.82,25,0.62,0,0.21,100,0,2.88,50,13.15,35.94,1.23,1.64,0.21,21.78,2.26,2.47,27.12,78.79,6.16,63.33,6.99,91.18,9.66,78.72,25.27,80.49,1.03,80,17.2,11.41,0.02,0.41,0,0,0.41,0,0.21,3.9,57.89,1.85,44.44,0,0,0.82,0.21,2.88,78.57,0,,0,,0,0,0,0,,,0,,,0,0,0,0,0,0
P. Eymard,Saint-Étienne II,Saint-Étienne II,"LCMF, RCMF",17,0,,5,432,0,0.48,0,0.06,18.96,43.96,France,France,unknown,0,0,no,8.54,9.17,65.91,1.46,28.57,0.21,0.33,0.21,2.29,3.67,1.46,0,0,0,0,0.63,0,0,0,0.1,0,0,5,1.04,0,0,0,0.21,100,0,0,0.21,100,0,1.46,28.57,6.04,20.69,0.83,1.04,0,37.92,1.25,0.21,46.67,86.61,11.67,69.64,12.71,96.72,14.17,91.18,43.96,88.63,2.5,50,16.48,36.6,0.01,0.63,0,0,0.21,0,0.21,6.46,64.52,1.46,42.86,1.04,20,0.63,0.21,4.38,76.19,0,,0,,0,0,0,0,,,0.42,,,0,0,0,0,0,0
A. Guérin,FC Chalon,FC Chalon,"DMF, LCMF, LDMF",25,50000,,6,425,0,0.22,0,0.13,15.67,50,France,France,right,169,0,no,6.56,4.87,73.91,2.12,30,0.85,1.15,0,2.12,2.88,0.85,1,0.21,1,0.21,1.91,0,0,0,0.05,0,0,4,0.85,50,0,0,0.21,100,0.21,100,0,0,0,1.27,83.33,6.35,46.67,1.27,0.64,0,23.29,0,1.27,39.39,85.48,11.44,64.81,7.41,100,12.28,94.83,36.42,88.37,2.75,46.15,15.38,30.87,0.03,0.42,0,0,0.21,100,0,4.87,73.91,0.85,75,0.21,100,0.64,0.21,4.87,73.91,0,,0,,0,0,0,0,,,0.42,,,0,0,0,0.21,0,0
V. Depalle,Saint-Étienne II,Saint-Étienne II,"RCMF, DMF",18,0,,5,357,0,0.26,0,0.27,19.16,63.16,France,France,unknown,0,0,no,12.35,10.84,72.09,2.02,37.5,0.76,1.23,0,3.78,6.16,0.5,0,0,1,0.25,1.26,0,0,0,0.06,0,0,5,1.26,40,0,0,0.76,33.33,0,0,0.76,33.33,0,0.5,50,4.54,55.56,0.76,0.5,0,25.21,0.5,1.26,33.53,81.95,11.85,70.21,5.8,95.65,10.59,90.48,30.76,85.25,2.27,44.44,17.06,33.12,0.07,0.5,0,0,0.25,100,0.25,3.53,71.43,1.51,66.67,0.76,33.33,1.26,0.25,4.79,84.21,0,,0,,0,0,0,0,,,0.25,,,0,0,0,0,0,0
V. Boron,FC Chalon,FC Chalon,"DMF, LCMF, LDMF",25,0,,5,349,0,0.2,0,0,18.57,56.94,France,France,,0,0,no,10.32,8.51,69.7,3.09,33.33,0.52,0.67,0.26,3.87,5,1.29,2,0.52,0,0,0.77,0,0,0,0.05,0,0,2,0.52,0,0,0,0.26,0,0,0,0.26,0,0,0.77,100,4.38,47.06,0.26,0.77,0,21.66,0.26,2.06,33.27,77.52,12.89,64,5.42,95.24,10.83,88.1,26.56,80.58,6.45,68,23.02,41.63,0,0,0,0,0,0,0,6.96,70.37,0.26,0,0.26,0,0,0,8.51,66.67,0,,0,,0,0,0,0,,,1.03,,,1.03,0,0,0.26,0,0
