Player,Team,Team within selected timeframe,Position,Age,Market value,Contract expires,Matches played,Minutes played,Goals,xG,Assists,xA,Duels per 90,"Duels won, %",Birth country,Passport country,Foot,Height,Weight,On loan,Successful defensive actions per 90,Defensive duels per 90,"Defensive duels won, %",Aerial duels per 90,"Aerial duels won, %",Sliding tackles per 90,PAdj Sliding tackles,Shots blocked per 90,Interceptions per 90,PAdj Interceptions,Fouls per 90,Yellow cards,Yellow cards per 90,Red cards,Red cards per 90,Successful attacking actions per 90,Goals per 90,Non-penalty goals,Non-penalty goals per 90,xG per 90,Head goals,Head goals per 90,Shots,Shots per 90,"Shots on target, %","Goal conversion, %",Assists per 90,Crosses per 90,"Accurate crosses, %",Crosses from left flank per 90,"Accurate crosses from left flank, %",Crosses from right flank per 90,"Accurate crosses from right flank, %",Crosses to goalie box per 90,Dribbles per 90,"Successful dribbles, %",Offensive duels per 90,"Offensive duels won, %",Touches in box per 90,Progressive runs per 90,Accelerations per 90,Received passes per 90,Received long passes per 90,Fouls suffered per 90,Passes per 90,"Accurate passes, %",Forward passes per 90,"Accurate forward passes, %",Back passes per 90,"Accurate back passes, %",Lateral passes per 90,"Accurate lateral passes, %",Short / medium passes per 90,"Accurate short / medium passes, %",Long passes per 90,"Accurate long passes, %","Average pass length, m","Average long pass length, m",xA per 90,Shot assists per 90,Second assists per 90,Third assists per 90,Smart passes per 90,"Accurate smart passes, %",Key passes per 90,Passes to final third per 90,"Accurate passes to final third, %",Passes to penalty area per 90,"Accurate passes to penalty area, %",Through passes per 90,"Accurate through passes, %",Deep completions per 90,Deep completed crosses per 90,Progressive passes per 90,"Accurate progressive passes, %",Aerial duels per 90,Free kicks per 90,Direct free kicks per 90,"Direct free kicks on target, %",Corners per 90,Penalties taken,"Penalty conversion, %"
F. Balogun,Monaco,Monaco,CF,24,30000000,2028-06-30,10,655,4,4.18,0,0.12,19.1,35.25,United States,"United States, England",right,178,66,no,2.34,2.47,38.89,3.16,30.43,0,0,0,1.37,2.03,1.79,0,0,1,0.14,2.61,0.55,3,0.41,0.58,0,0,20,2.75,45,20,0,0.96,42.86,0.27,50,0.69,40,0.14,2.47,38.89,10.17,33.78,5.63,1.79,0.27,12.09,1.79,1.37,16.76,75.41,2.89,57.14,5.5,90,3.98,68.97,15.53,76.99,0.55,75,15.41,14.66,0.02,0.27,0,0,0.14,0,0.14,0.96,71.43,0.55,75,0,0,0.82,0.27,1.1,50,,0,0,0,0,1,100
Lucas Beraldo,PSG,PSG,"LCB, RCB",21,30000000,2028-06-30,7,633,1,0.42,0,0.07,11.37,66.25,Brazil,Brazil,left,182,78,no,9.24,4.55,71.88,4.69,69.7,0.28,0.53,0.43,5.69,10.53,0.57,0,0,0,0,0.14,0.14,1,0.14,0.06,1,0.14,2,0.28,50,50,0,0.14,0,0,0,0,0,0,0,0,0.43,66.67,0.57,0.43,0,76.07,0.14,0.28,91.85,95.51,36.11,93.31,2.7,84.21,42.09,98.65,86.87,97.71,4.83,58.82,17.2,34.93,0.01,0.14,0,0,0,0,0,8.25,87.93,0.28,50,0.43,66.67,0,0,9.53,77.61,,0,0,0,0,0,0
B. Chilwell,Strasbourg,Strasbourg,"LB, LCB, LWB",28,28000000,2027-06-30,7,574,0,0,0,0,12.07,46.75,England,"England, New Zealand",left,181,77,no,6.74,5.17,45.45,1.57,30,0.47,0.5,0.16,3.92,4.19,0.63,2,0.31,0,0,0.16,0,0,0,0,0,0,0,0,0,0,0,0.47,0,0.47,0,0,0,0,0.31,50,3.45,54.55,0,0.94,0.16,30.26,1.1,1.57,39.36,81.27,19.44,75,5.96,84.21,8.47,88.89,35.28,87.56,3.76,29.17,16.35,27.54,0,0,0,0,0,0,0.16,3.61,39.13,0.47,33.33,0.63,25,0.16,0.16,3.92,48,,0,0,0,0.16,0,0
A. Gouiri,Olympique Marseille,Olympique Marseille,"CF, AMF, LAMF",25,25000000,,6,402,1,2.45,1,0.37,12.31,41.82,France,"France, Algeria",right,181,80,no,2.01,2.01,77.78,1.34,33.33,0.22,0.34,0,0.22,0.34,0,0,0,0,0,3.13,0.22,1,0.22,0.55,0,0,10,2.24,50,10,0.22,1.12,60,0.67,33.33,0.45,100,0,2.46,54.55,6.49,31.03,2.46,1.12,0,18.81,3.13,0.45,22.84,87.25,3.58,75,6.27,89.29,7.16,90.63,21.27,88.42,0.45,100,14.44,12.33,0.08,0.67,0.22,0,0,0,0.22,0.9,100,2.01,77.78,0.22,100,1.34,0.45,2.69,75,,0.67,0.22,100,2.69,0,0
F. Medina,Olympique Marseille,Olympique Marseille,"LCB, LB",26,25000000,2028-06-30,2,154,0,0,0,0,11.1,63.16,Argentina,Argentina,left,184,77,yes,5.84,5.26,55.56,0.58,100,0.58,1.11,0,2.34,4.44,1.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.51,50,0.58,1.17,0,65.45,0.58,1.75,77.73,95.49,25.13,90.7,4.68,100,35.65,96.72,74.81,95.31,2.92,100,15.87,38,0,0,0,0,0,0,0,11.69,85,0.58,0,0.58,100,0,0,7.01,91.67,,0,0,0,0,0,0
A. Gomes,Olympique Marseille,Olympique Marseille,"AMF, RDMF, LDMF",25,25000000,,11,838,3,1.39,0,0.49,8.27,45.45,England,"England, Portugal",right,168,56,no,3.33,3.01,50,1.18,27.27,0.43,0.68,0.11,1.4,2.22,1.5,3,0.32,0,0,0.97,0.32,3,0.32,0.15,0,0,10,1.07,50,30,0,0.54,20,0,0,0.32,33.33,0,0.43,50,3.11,51.72,1.07,0.54,0,50.48,0.21,0.97,56.28,90.46,11.92,75.68,11.6,96.3,22.34,93.27,52.73,93.08,3.11,55.17,15.65,29.04,0.05,1.29,0.21,0,0.11,100,0.11,7.2,80.6,2.79,50,0.64,33.33,1.29,0.11,3.87,86.11,,0.11,0.11,100,0.43,0,0
M. Greenwood,Olympique Marseille,Olympique Marseille,"RAMF, RW, AMF",24,25000000,2029-06-30,11,953,8,6.64,3,1.69,15.02,50.94,England,"England, Jamaica",right,181,80,no,2.64,3.68,58.97,0.28,33.33,0,0,0,0.47,0.72,0.66,0,0,0,0,6.14,0.76,4,0.38,0.63,0,0,38,3.59,39.47,21.053,0.28,2.64,46.43,0.09,0,2.55,48.15,0.57,6.42,52.94,9.92,49.52,3.49,3.4,0.09,43.44,1.89,1.04,47.03,82.13,10.29,66.97,10.86,94.78,18.04,85.34,39.66,86.19,4.82,66.67,18.57,40.29,0.16,1.04,0,0,0.28,33.33,0.85,6.14,64.62,4.82,56.86,0.85,33.33,2.17,1.13,6.61,87.14,,0.28,0.09,100,2.27,5,80
M. Akliouche,Monaco,Monaco,"RAMF, CF, RW",23,25000000,2028-06-30,11,970,3,2.25,2,1.35,15.12,42.33,France,"France, Algeria",left,183,73,no,5.2,4.64,56,0.84,0,0.28,0.41,0.19,2.32,3.38,1.02,1,0.09,0,0,2.41,0.28,3,0.28,0.21,0,0,18,1.67,38.89,16.667,0.19,1.67,55.56,0.56,50,1.11,58.33,0.37,1.48,56.25,7.79,38.1,3.15,2.6,0.28,30.71,1.48,1.02,39.53,84.51,10.58,72.81,9.37,94.06,11.69,88.89,35.72,87.01,2.13,65.22,16.2,34.28,0.13,0.84,0.09,0.09,0.28,0,0.56,4.73,82.35,3.25,57.14,0.28,0,1.86,0.74,5.38,87.93,,0.19,0,0,0.56,0,0
Ansu Fati,Monaco,Monaco,"AMF, CF, LW",23,25000000,2028-06-30,8,402,5,6.42,0,0.49,11.87,47.17,Guinea-Bissau,"Guinea-Bissau, Spain",right,178,66,yes,5.15,3.81,88.24,1.79,50,0.22,0.35,0,1.57,2.47,0.67,1,0.22,0,0,2.46,1.12,2,0.45,1.44,1,0.22,15,3.36,46.67,33.333,0,0.45,50,0.45,50,0,0,0,1.79,37.5,5.15,21.74,4.48,0.45,0,21.27,1.12,0.67,28.66,80.47,5.82,57.69,6.49,89.66,10.75,93.75,26.64,82.35,1.57,57.14,17.51,13.85,0.11,1.12,0,0,0.22,0,0.67,4.03,72.22,1.34,83.33,0.22,0,0.9,0.22,2.69,75,,0,0,0,0,4,75
D. Zakaria,Monaco,Monaco,"LDMF, RCMF",28,25000000,,5,424,0,0,1,0.92,9.34,43.18,Switzerland,"Switzerland, Congo DR",right,190,81,no,5.52,2.97,50,1.27,33.33,0.42,0.67,0.21,3.61,5.67,0.64,2,0.42,0,0,0.42,0,0,0,0,0,0,0,0,0,0,0.21,0.42,0,0,0,0.42,0,0,0.64,66.67,3.82,44.44,0.64,1.06,0.42,31.2,0,0.42,42.67,92.04,11.46,83.33,9.55,95.56,13.58,93.75,40.33,94.21,1.91,66.67,15.21,23.16,0.2,0.64,0,0,0,0,0.42,5.73,88.89,1.7,50,0.64,33.33,1.49,0,4.46,90.48,,0,0,0,0,0,0
Lee Kang-In,PSG,PSG,"RWF, RCMF, LCMF",24,25000000,2028-06-30,10,646,0,1.22,1,2.55,13.93,47,Korea Republic,Korea Republic,left,173,66,no,4.46,3.9,60.71,0.84,16.67,0,0,0.28,2.09,3.98,1.11,2,0.28,0,0,3.48,0,0,0,0.17,0,0,17,2.37,29.41,0,0.14,2.79,35,0.84,16.67,1.95,42.86,0.14,3.34,50,7.66,43.64,1.95,1.25,0,53.78,1.11,1.25,61.58,90.05,11.56,79.52,13.37,97.92,21.87,89.81,54.06,95.1,4.74,64.71,16.91,33.69,0.36,2.37,0.56,0,0.28,50,0.98,6.41,73.91,3.34,50,0.56,25,0.84,0.98,6.27,84.44,,0.56,0.14,0,3.62,0,0
T. Moffi,Nice,Nice,CF,26,25000000,2027-06-30,8,368,2,2,0,0.09,11.01,40,Nigeria,Nigeria,left,188,89,no,1.71,1.47,66.67,2.45,30,0,0,0,0.73,1.03,0.24,0,0,0,0,1.47,0.49,2,0.49,0.49,1,0.24,9,2.2,44.44,22.222,0,0.24,0,0,0,0.24,0,0,1.71,28.57,5.14,38.1,4.65,0.98,0,11.98,1.22,0.49,13.21,75.93,1.96,37.5,5.14,85.71,3.67,73.33,12.72,78.85,0.24,0,12.74,6.37,0.02,0.49,0,0,0,0,0,0.98,25,0.49,50,0,0,1.22,0,0.98,75,,0,0,0,0,0,0
L. Balerdi,Olympique Marseille,Olympique Marseille,"RCB, CB, LCB",26,20000000,2028-06-30,8,679,0,0.52,0,0,12.99,65.31,Argentina,"Argentina, Italy",right,187,85,no,7.56,4.11,77.42,4.77,61.11,0.27,0.41,0,4.11,6.37,1.06,3,0.4,0,0,0.53,0,0,0,0.07,0,0,5,0.66,40,0,0,0.13,100,0,0,0.13,100,0,0.13,100,1.59,58.33,0.66,0.53,0,51.96,0,1.19,66.8,94.64,18.82,88.73,3.98,100,34.86,97.72,63.62,96.67,3.05,52.17,18.58,41.58,0,0,0,0,0,0,0,7.42,87.5,0.66,80,0.4,66.67,0.53,0.13,6.23,74.47,,0,0,0,0,0,0
Vanderson,Monaco,Monaco,"RB, RWB",24,20000000,2028-06-30,4,213,0,0.39,1,0.3,20.7,53.06,Brazil,Brazil,right,173,74,no,10.56,10.14,66.67,2.54,50,0,0,0,3.8,6.92,1.69,1,0.42,0,0,4.23,0,0,0,0.16,0,0,1,0.42,100,0,0.42,5.92,28.57,0,0,5.92,28.57,0.85,3.38,62.5,6.76,43.75,0.85,1.69,0,40.14,0.42,0.42,56.2,81.2,13.1,70.97,11.41,96.3,22.82,83.33,46.48,88.18,3.8,77.78,17.48,32.09,0.13,0.85,0,0.42,0,0,0.85,5.92,71.43,5.07,58.33,0.42,0,1.69,1.69,10.56,84,,0,0,0,0,0,0
M. O'Riley,Olympique Marseille,Olympique Marseille,"RCMF, RDMF, RWF",24,20000000,2029-06-30,9,654,1,0.17,2,2.06,9.91,43.06,England,"England, Denmark",left,189,77,yes,4.54,5.78,42.86,0.96,28.57,0.28,0.4,0.14,1.79,2.58,1.65,2,0.28,0,0,1.24,0.14,1,0.14,0.02,0,0,4,0.55,50,25,0.28,1.1,62.5,0,0,1.1,62.5,0.14,0.55,50,1.93,57.14,2.2,0.96,0,42.66,0.14,0.14,52.71,89.56,13.35,78.35,14.45,99.05,15.14,88.18,48.3,93.45,3.3,41.67,16.69,32.84,0.28,1.24,0,0.14,0,0,0.69,6.06,75,2.06,60,0.28,50,1.24,0.69,4.13,83.33,,0,0,0,0.41,0,0
T. Minamino,Monaco,Monaco,"AMF, LAMF, LW",30,20000000,2027-06-30,11,740,2,1.92,2,0.88,10.34,35.29,Japan,Japan,right,172,68,no,4.62,3.04,48,1.95,25,0.36,0.56,0.24,2.8,4.26,0.97,3,0.36,0,0,1.09,0.24,2,0.24,0.23,1,0.12,13,1.58,23.08,15.385,0.24,0.97,25,0.36,33.33,0.49,25,0.12,0.97,50,3.65,33.33,3.04,0.49,0,22.99,1.22,0.73,28.58,76.17,9.36,59.74,7.05,96.55,7.54,79.03,26.03,80.37,1.58,38.46,16.49,15.17,0.11,0.36,0.12,0.12,0.12,0,0.36,2.8,56.52,1.82,46.67,0.12,0,1.09,0.12,3.16,73.08,,0,0,0,0,0,0
Caio Henrique,Monaco,Monaco,"LB, LCB",28,20000000,2027-06-30,10,776,0,0,0,0.66,10.79,52.69,Brazil,"Brazil, Spain",left,178,69,no,6.73,5.8,62,1.28,27.27,0,0,0.35,3.13,4.48,0.7,1,0.12,0,0,1.97,0,0,0,0,0,0,1,0.12,0,0,0,3.13,51.85,2.78,45.83,0.23,100,0.23,0.58,60,2.55,50,0.58,0.81,0,36.07,1.39,0.93,47.78,82.04,18.44,67.92,7.89,95.59,14.15,91.8,38.16,91.79,6.49,39.29,19.08,31.15,0.08,0.81,0,0,0,0,0.46,7.31,65.08,4.06,65.71,0.81,28.57,0.81,1.62,9.28,77.5,,0.93,0.12,0,2.2,0,0
P. Højbjerg,Olympique Marseille,Olympique Marseille,"LDMF, LCMF",30,18000000,,12,1050,1,1.41,0,0.4,11.66,52.94,Denmark,"Denmark, France",right,187,81,no,4.97,3.51,60.98,1.54,55.56,0.09,0.13,0,2.74,4.05,1.2,1,0.09,0,0,1.63,0.09,1,0.09,0.12,0,0,13,1.11,46.15,7.692,0,0.77,22.22,0.34,25,0.43,20,0.17,1.37,62.5,5.23,44.26,1.11,0.43,0,59.31,0.09,1.03,71.23,92.06,20.57,86.25,9.51,97.3,29.14,95.88,67.63,94.55,2.91,52.94,17.07,29.1,0.03,0.34,0,0.09,0.17,50,0.17,11.57,84.44,1.71,55,0.77,33.33,0.69,0.09,7.97,78.49,,0.09,0.09,100,0,0,0
O. Édouard,Lens,Lens,CF,27,18000000,2026-06-30,9,547,5,4.65,1,0.03,14.81,35.56,French Guiana,"French Guiana, France",right,187,83,no,2.96,1.97,58.33,3.46,38.1,0.16,0.17,0.33,1.65,1.68,0.99,1,0.16,0,0,2.96,0.82,4,0.66,0.76,1,0.16,12,1.97,75,41.667,0.16,0.33,0,0.16,0,0.16,0,0,1.97,66.67,6.75,31.71,3.29,1.15,0.33,11.19,2.3,0.49,15.8,79.17,3.29,90,3.78,86.96,2.63,62.5,15.3,80.65,0.16,100,12.04,5.91,0.01,0.16,0,0,0.16,100,0.16,1.15,100,0.82,80,0.16,100,0.99,0,1.32,62.5,,0,0,0,0,1,100
J. Teze,Monaco,Monaco,"RCMF, RB, DMF",26,18000000,2029-06-30,11,965,0,0.13,0,1.03,13.9,48.99,Netherlands,"Netherlands, Congo",right,183,68,no,8.02,6.9,60.81,1.68,27.78,0.09,0.13,0.28,3.73,5.19,1.21,3,0.28,0,0,0.28,0,0,0,0.01,0,0,5,0.47,20,0,0,1.03,0,0.19,0,0.84,0,0.19,0.28,33.33,3.73,40,0.28,1.03,0,33.3,1.12,1.12,43.83,85.32,15.39,75.15,7.27,100,15.48,90.36,38.61,89.37,4.2,68.89,19.61,35.5,0.1,0.65,0.09,0,0.19,50,0.28,6.06,76.92,2.33,48,0.56,66.67,1.21,0,8.39,83.33,,0.93,0,0,1.49,0,0
H. Traoré,Olympique Marseille,Olympique Marseille,"LW, LAMF",25,17000000,2028-06-30,1,92,0,0.42,0,0,19.57,70,Côte d'Ivoire,Côte d'Ivoire,right,177,77,yes,5.87,4.89,80,4.89,80,0,0,0.98,1.96,2.4,0.98,0,0,0,0,2.93,0,0,0,0.41,0,0,2,1.96,50,0,0,1.96,0,1.96,0,0,0,0,2.93,66.67,7.83,62.5,1.96,0.98,0,7.83,0.98,1.96,15.65,75,4.89,80,2.93,100,5.87,66.67,12.72,84.62,0.98,100,17.71,50.23,0,0,0,0,0.98,0,0,0,0,2.93,33.33,0.98,0,0.98,0,2.93,100,,0,0,0,3.91,0,0
S. Fofana,Rennes,Rennes,"LCMF, LW",30,16000000,2026-06-30,10,712,1,0.49,0,0.69,11.76,48.39,France,"France, Côte d'Ivoire",right,185,74,no,3.29,2.91,47.83,1.26,90,0,0,0.13,1.9,2.66,0.51,0,0,0,0,1.77,0.13,1,0.13,0.06,0,0,8,1.01,25,12.5,0,1.14,11.11,0.76,16.67,0.38,0,0,2.28,61.11,7.33,41.38,1.14,2.53,0.51,38.68,0.88,1.52,44.12,90.26,9.99,87.34,11.76,97.85,14.92,87.29,41.71,93.33,1.39,54.55,16.66,23.02,0.09,0.76,0.13,0,0.13,0,0.25,3.67,89.66,2.28,50,0.13,0,1.26,0.25,3.92,83.87,,0,0,0,0,0,0
M. Niakhaté,Olympique Lyonnais,Olympique Lyonnais,LCB,29,16000000,2028-06-30,12,1131,0,0.04,1,0.12,12.97,64.42,France,"France, Senegal",left,190,82,no,7.56,4.69,62.71,4.3,61.11,0.16,0.21,0.48,4.46,5.96,1.27,2,0.16,0,0,0.16,0,0,0,0,0,0,2,0.16,0,0,0.08,0,0,0,0,0,0,0,0.08,100,1.35,64.71,0.24,1.35,0,44.72,0.16,0.88,57.45,90.3,27.14,85.04,1.67,100,23.63,95.29,52.6,94.55,4.85,44.26,19.19,34.58,0.01,0.32,0,0,0.16,50,0.24,5.81,65.75,0.88,45.45,0.88,45.45,0.48,0,8.91,73.21,,0,0,0,0,0,0
B. Samba,Rennes,Rennes,GK,31,15000000,2028-06-30,12,1191,0,0,0,0,0.6,87.5,Congo,"Congo, France",left,187,90,no,2.12,0.15,100,0.15,100,0,0,0,1.96,2.62,0,2,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,75,0,0,0,19.8,0.45,0.23,29.09,81.82,13.3,63.64,0,0,15.11,97.5,20.25,98.51,8.77,43.97,28.98,43.44,0,0,0,0,0,0,0,2.12,21.43,0.3,0,0.76,10,0,0,5.82,54.55,0.15,,,,0,0,0
