Player,Team,Team within selected timeframe,Position,Age,Market value,Contract expires,Matches played,Minutes played,Goals,xG,Assists,xA,Duels per 90,"Duels won, %",Birth country,Passport country,Foot,Height,Weight,On loan,Successful defensive actions per 90,Defensive duels per 90,"Defensive duels won, %",Aerial duels per 90,"Aerial duels won, %",Sliding tackles per 90,PAdj Sliding tackles,Shots blocked per 90,Interceptions per 90,PAdj Interceptions,Fouls per 90,Yellow cards,Yellow cards per 90,Red cards,Red cards per 90,Successful attacking actions per 90,Goals per 90,Non-penalty goals,Non-penalty goals per 90,xG per 90,Head goals,Head goals per 90,Shots,Shots per 90,"Shots on target, %","Goal conversion, %",Assists per 90,Crosses per 90,"Accurate crosses, %",Crosses from left flank per 90,"Accurate crosses from left flank, %",Crosses from right flank per 90,"Accurate crosses from right flank, %",Crosses to goalie box per 90,Dribbles per 90,"Successful dribbles, %",Offensive duels per 90,"Offensive duels won, %",Touches in box per 90,Progressive runs per 90,Accelerations per 90,Received passes per 90,Received long passes per 90,Fouls suffered per 90,Passes per 90,"Accurate passes, %",Forward passes per 90,"Accurate forward passes, %",Back passes per 90,"Accurate back passes, %",Lateral passes per 90,"Accurate lateral passes, %",Short / medium passes per 90,"Accurate short / medium passes, %",Long passes per 90,"Accurate long passes, %","Average pass length, m","Average long pass length, m",xA per 90,Shot assists per 90,Second assists per 90,Third assists per 90,Smart passes per 90,"Accurate smart passes, %",Key passes per 90,Passes to final third per 90,"Accurate passes to final third, %",Passes to penalty area per 90,"Accurate passes to penalty area, %",Through passes per 90,"Accurate through passes, %",Deep completions per 90,Deep completed crosses per 90,Progressive passes per 90,"Accurate progressive passes, %",Aerial duels per 90,Free kicks per 90,Direct free kicks per 90,"Direct free kicks on target, %",Corners per 90,Penalties taken,"Penalty conversion, %"
C. Abbas,Cannes,Cannes,"RAMF, RWF, RW",27,100000,,26,2248,7,8.53,8,7.4,20.5,48.44,France,"France, Morocco",left,174,69,no,4.4,4.32,63.89,1.6,40,0.12,0.2,0.04,1.52,2.47,1,4,0.16,0,0,6.65,0.28,5,0.2,0.34,0,0,87,3.48,37.93,8.046,0.32,4.76,24.37,0.52,7.69,4.2,26.67,0.68,7.49,55.61,12.77,46.39,4.28,3.28,0.52,16.41,2.48,1.36,22.66,65.19,5.52,57.25,4.28,89.72,8.65,59.72,16.69,78.18,1.6,40,19.69,32.22,0.3,1.92,0.08,0.08,0.12,0,0.72,2.04,62.75,4.08,42.16,0.4,10,1.12,1.52,3.96,74.75,,1.12,0.28,28.57,3.48,2,100
N. Doumbia,Andrézieux,Andrézieux,"LCMF, RCMF",28,0,,24,2216,4,3.16,1,2.03,17.99,45.82,France,"France, Mali",right,180,80,no,8.45,6.46,64.78,2.03,38,0.49,0.58,0.08,3.78,4.49,1.26,5,0.2,1,0.04,1.67,0.16,4,0.16,0.13,1,0.04,30,1.22,50,13.333,0.04,0.73,22.22,0.24,33.33,0.41,20,0.08,1.75,51.16,7.64,34.04,1.02,1.95,0.41,25.06,0.89,0.89,33.63,82.97,9.83,64.88,6.86,97.63,11.78,90.34,29.93,87.65,2.96,50.68,18.12,32.28,0.08,0.69,0.04,0.04,0.12,0,0.16,5.52,63.97,1.5,29.73,0.24,33.33,0.49,0.12,4.63,81.58,,0.57,0.04,100,1.1,0,0
G. Lefebvre,Fleury 91 FC,Fleury 91 FC,"RB, RCMF, RDMF",30,250000,2026-06-30,25,2214,0,1.18,1,2.26,19.31,61.26,France,France,right,174,68,no,12.07,10.41,72.27,2.4,47.46,0.12,0.17,0.16,4.43,6.01,1.34,4,0.16,0,0,1.83,0,0,0,0.05,0,0,13,0.53,15.38,0,0.04,2.72,17.91,0.04,100,2.68,16.67,0.73,1.67,70.73,4.84,51.26,1.59,1.18,0.16,30.93,1.42,1.06,45.04,75.54,18.66,67.97,6.42,92.41,12.85,81.33,38.09,82.07,4.35,53.27,18.52,29.41,0.09,0.73,0,0,0.16,50,0.28,7.11,69.14,2.52,48.39,0.41,40,1.02,0.45,8.98,76.92,,0,0,0,0,0,0
T. Duponchelle,St Malo US,St Malo US,"LB, LWB, RB",29,0,,25,2212,2,1.14,1,1.29,12.86,54.11,France,France,right,175,68,no,7.32,5.25,62.02,1.83,64.44,0.53,0.77,0.16,3.54,5.16,0.77,2,0.08,0,0,1.63,0.08,2,0.08,0.05,0,0,9,0.37,44.44,22.222,0.04,1.46,44.44,1.02,40,0.45,54.55,0.08,1.26,61.29,3.7,47.25,0.81,0.9,0.12,19.9,1.83,1.22,29.78,79.64,11.07,63.97,7,94.77,7.24,87.08,24.49,86.05,3.87,51.58,18.48,34.33,0.05,0.41,0,0.04,0.04,100,0.2,3.5,61.63,1.91,61.7,0.28,28.57,0.81,0.65,5.57,64.96,,0.04,0,0,0.04,0,0
A. Cottereau,St Malo US,St Malo US,LCB,26,0,,23,2198,1,0.95,1,0.58,12.9,65.4,France,France,left,186,70,no,9.58,6.26,76.47,2.87,55.71,0.45,0.63,0.33,4.34,6.08,1.02,6,0.25,0,0,0.94,0.04,1,0.04,0.04,0,0,6,0.25,50,16.667,0.04,0.98,45.83,0.98,45.83,0,0,0.08,0.53,69.23,1.52,45.95,0.29,1.06,0,25.43,0.33,0.45,40,81.88,19.37,74.84,2.62,93.75,13.14,90.03,30.71,89.2,8.31,59.11,21.14,36.58,0.02,0.25,0,0.04,0.04,0,0.08,6.72,60.98,1.56,47.37,0.33,25,0.37,0.45,9.01,80.45,,0,0,0,0,0,0
T. Plisson,Fleury 91 FC,Fleury 91 FC,LB,26,0,2026-06-30,24,2188,0,0.44,2,1.53,15.22,55.41,France,France,left,182,0,no,10.53,6.5,66.46,2.02,53.06,0.04,0.06,0.12,6.17,8.4,0.49,2,0.08,0,0,2.1,0,0,0,0.02,0,0,10,0.41,40,0,0.08,2.39,32.76,2.34,31.58,0.04,100,0.66,2.47,45,5.1,41.94,0.82,2.34,0.41,34.47,2.1,0.86,49.28,76.46,20.73,66.27,7.9,97.4,13.86,82.79,40.02,83.14,6.91,52.98,19.58,32.28,0.06,0.37,0.04,0,0.21,20,0.33,8.39,63.24,2.67,41.54,0.45,18.18,0.49,0.78,12.46,74.59,,0.16,0,0,0.08,0,0
C. N'Doye,Cannes,Cannes,"DMF, CF",39,100000,,25,2180,5,3.03,0,0.94,19.4,55.53,Senegal,"Senegal, France",right,191,93,no,8.46,5.16,60.8,7.97,63.21,0.12,0.2,0.25,5.2,8.49,1.36,4,0.17,1,0.04,1.03,0.21,5,0.21,0.13,3,0.12,31,1.28,35.48,16.129,0,0.29,57.14,0.04,100,0.21,60,0,0.58,71.43,3.92,38.95,1.28,0.29,0,21.63,0.5,0.78,37.53,78.88,13.62,62.73,3.84,93.55,15.73,90.29,30.06,84.62,7.18,55.75,21.16,33.48,0.04,0.37,0,0,0,0,0.12,8.5,63.11,1.24,40,0.29,14.29,0.45,0.17,7.47,76.8,,0,0,0,0,0,0
J. Mambu,Cannes,Cannes,"LAMF, LWF, LW",30,150000,,28,2149,4,5.43,3,3.42,23.33,43.81,France,"France, Congo DR",right,175,73,no,6.16,6.11,69.18,1.63,20.51,0.25,0.41,0.04,1.68,2.76,1.76,6,0.25,0,0,3.94,0.17,4,0.17,0.23,1,0.04,28,1.17,25,14.286,0.13,3.18,28.95,1.93,17.39,1.26,46.67,0.46,4.56,59.63,12.31,35.71,2.43,2.39,0.38,19.81,1.51,1.09,27.68,77.46,6.87,72.56,6.49,95.48,8.63,70.87,23.33,85.64,1.26,43.33,16.41,18.99,0.14,1.05,0.13,0.04,0.04,0,0.38,2.09,68,3.02,38.89,0.21,0,0.63,0.96,3.31,72.15,,0,0,0,0,0,0
Y. Kari,Fréjus St-Raphaël,Fréjus St-Raphaël,"LCB, LB",25,0,,22,2083,0,1.01,0,0.19,15.55,59.17,France,"France, Comoros",left,186,0,no,9.33,5.57,74.42,4.1,57.89,0.52,0.64,0.52,4.67,5.74,0.95,3,0.13,0,0,0.78,0,0,0,0.04,0,0,6,0.26,50,0,0,0.43,20,0.3,14.29,0.09,0,0.09,0.91,61.9,4.1,50.53,0.6,0.65,0.04,27.78,0.91,1.08,42.99,83.32,19.7,74.78,2.94,98.53,15.12,90.29,37.16,89.07,5.44,48.41,19.69,35.2,0.01,0.13,0,0.04,0,0,0.04,4.36,59.41,0.99,30.43,0.3,14.29,0.09,0.17,9.29,63.72,,0,0,0,0,0,0
L. Marsella,GOAL FC,GOAL FC,GK,25,0,2026-06-30,21,2031,0,0,0,0.32,1.37,77.42,France,France,right,182,77,no,1.91,0.18,25,0.71,81.25,0.04,0.06,0,1.82,2.41,0.09,1,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,100,0,0,0,15.55,0.35,0.4,25.7,83.45,14.93,74.18,0,0,9.7,96.35,14.93,97.33,10.72,64.46,31.35,44.84,0.01,0.04,0.04,0,0,0,0,2.66,48.33,0.18,25,0.31,28.57,0.04,0,7.44,75,0.71,,,,0,0,0
