Player,Team,Team within selected timeframe,Position,Age,Market value,Contract expires,Matches played,Minutes played,Goals,xG,Assists,xA,Duels per 90,"Duels won, %",Birth country,Passport country,Foot,Height,Weight,On loan,Successful defensive actions per 90,Defensive duels per 90,"Defensive duels won, %",Aerial duels per 90,"Aerial duels won, %",Sliding tackles per 90,PAdj Sliding tackles,Shots blocked per 90,Interceptions per 90,PAdj Interceptions,Fouls per 90,Yellow cards,Yellow cards per 90,Red cards,Red cards per 90,Successful attacking actions per 90,Goals per 90,Non-penalty goals,Non-penalty goals per 90,xG per 90,Head goals,Head goals per 90,Shots,Shots per 90,"Shots on target, %","Goal conversion, %",Assists per 90,Crosses per 90,"Accurate crosses, %",Crosses from left flank per 90,"Accurate crosses from left flank, %",Crosses from right flank per 90,"Accurate crosses from right flank, %",Crosses to goalie box per 90,Dribbles per 90,"Successful dribbles, %",Offensive duels per 90,"Offensive duels won, %",Touches in box per 90,Progressive runs per 90,Accelerations per 90,Received passes per 90,Received long passes per 90,Fouls suffered per 90,Passes per 90,"Accurate passes, %",Forward passes per 90,"Accurate forward passes, %",Back passes per 90,"Accurate back passes, %",Lateral passes per 90,"Accurate lateral passes, %",Short / medium passes per 90,"Accurate short / medium passes, %",Long passes per 90,"Accurate long passes, %","Average pass length, m","Average long pass length, m",xA per 90,Shot assists per 90,Second assists per 90,Third assists per 90,Smart passes per 90,"Accurate smart passes, %",Key passes per 90,Passes to final third per 90,"Accurate passes to final third, %",Passes to penalty area per 90,"Accurate passes to penalty area, %",Through passes per 90,"Accurate through passes, %",Deep completions per 90,Deep completed crosses per 90,Progressive passes per 90,"Accurate progressive passes, %",Conceded goals,Conceded goals per 90,Shots against,Shots against per 90,Clean sheets,"Save rate, %",xG against,xG against per 90,Prevented goals,Prevented goals per 90,Back passes received as GK per 90,Exits per 90,Aerial duels per 90,Free kicks per 90,Direct free kicks per 90,"Direct free kicks on target, %",Corners per 90,Penalties taken,"Penalty conversion, %"
J. Kami?ski,Köln,Köln,"CF, LCMF, AMF",23,6000000,2027-06-30,10,1042,4,2.69,1,1.77,12.78,48.65,Poland,Poland,right,179,68,yes,5.7,4.75,63.64,1.81,14.29,0,0,0.09,2.68,3.59,0.26,0,0,0,0,2.33,0.35,4,0.35,0.23,0,0,24,2.07,37.5,16.667,0.09,1.38,43.75,0.6,14.29,0.78,66.67,0.17,1.73,55,4.58,45.28,2.85,1.47,0.43,17.45,1.21,0.69,23.23,84.01,6.31,64.38,6.65,96.1,6.22,87.5,20.47,88.19,1.38,62.5,16.15,33.46,0.15,1.38,0,0.09,0,0,0.26,2.25,73.08,1.47,58.82,0.17,100,1.21,0.69,3.54,75.61,0,,0,,0,0,0,0,,,0.26,,,0.43,0.17,0,1.21,0,0
M. Schwäbe,Köln,Köln,GK,30,4000000,2027-06-30,10,1042,0,0,0,0,0.6,71.43,Germany,Germany,right,190,86,no,1.81,0.17,50,0.35,75,0.09,0.12,0,1.64,2.2,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,100,0,0,0,21.16,0.17,0.09,27.12,85.99,15.55,76.11,0,0,11.14,99.22,16.32,100,10.8,64.8,32.22,48.24,0,0,0,0,0,0,0,2.42,53.57,0.09,0,0.26,33.33,0,0,7.86,79.12,15,1.3,48,4.15,2,68.75,16.46,1.42,1.46,0.126,0,1.12,0.35,,,,0,0,0
L. Querfeld,Union Berlin,Union Berlin,CB,21,5000000,,10,1022,0,0.33,0,0.92,14.88,67.46,Austria,Austria,right,190,83,no,8.81,6.16,72.86,4.84,63.64,0.09,0.09,0.79,4.23,4.3,1.14,3,0.26,0,0,0.26,0,0,0,0.03,0,0,6,0.53,16.67,0,0,0,0,0,0,0,0,0,0.09,100,1.41,56.25,0.7,0,0,15.85,0.18,0.62,26.77,87.17,10.83,75.61,1.85,100,12.33,97.14,20.61,91.88,6.16,71.43,23.92,39.37,0.08,0.53,0,0,0.09,100,0.26,4.58,65.38,0.88,60,0.44,60,0.53,0,6.08,76.81,0,,0,,0,0,0,0,,,1.23,,,0.18,0.09,0,0,0,0
F. Rønnow,Union Berlin,Union Berlin,GK,33,4500000,,10,1022,0,0,0,0,0.97,72.73,Denmark,Denmark,right,188,81,no,1.76,0.09,0,0.62,100,0,0,0,1.76,1.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0,0,0,0,10.39,0.09,0.09,17.17,79.49,11.1,70.63,0,0,5.55,100,8.63,96.94,8.54,61.86,37.22,49.96,0,0,0,0,0,0,0,2.29,57.69,0.18,0,0,0,0,0,6.16,75.71,17,1.5,49,4.32,2,65.31,15.99,1.41,-1.01,-0.089,0,2.38,0.62,,,,0,0,0
D. Doekhi,Union Berlin,Union Berlin,RCB,27,17000000,,10,1022,4,2.88,0,0.08,13.91,63.92,Netherlands,"Netherlands, Suriname",right,190,86,no,8.28,4.84,70.91,5.46,64.52,0.18,0.18,0.7,4.67,4.75,0.53,1,0.09,0,0,0.35,0.35,4,0.35,0.25,1,0.09,13,1.14,30.77,30.769,0,0,0,0,0,0,0,0,0,0,0.79,55.56,1.59,0.09,0,16.38,0,0.44,25.63,80.07,12.5,70.42,2.2,92,7.84,92.13,20.08,86.4,5.55,57.14,21.68,37.98,0.01,0.18,0,0,0,0,0,4.14,63.83,0.26,66.67,0.26,0,0.18,0,5.81,66.67,0,,0,,0,0,0,0,,,0.79,,,0,0,0,0,0,0
K. Grabara,Wolfsburg,Wolfsburg,GK,26,12000000,2026-06-30,10,1017,0,0,0,0,0.35,100,Poland,Poland,right,195,85,no,1.86,0,0,0.35,100,0,0,0,1.86,2.27,0,1,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.99,0.35,0.09,27.08,91.18,11.68,81.06,0,0,14.16,100,19.65,98.65,7.43,71.43,29.61,50.92,0,0,0,0,0,0,0.09,2.39,62.96,0.27,0,0.18,0,0,0,6.19,80,18,1.59,56,4.96,1,67.86,18.35,1.62,0.35,0.031,0,1.77,0.35,,,,0,0,0
C. Matsima,Augsburg,Augsburg,"RCB, CB",23,7000000,2029-06-30,10,1014,1,0.36,1,0.48,11.09,57.6,France,"France, Congo",right,193,81,no,7.99,3.46,61.54,3.37,71.05,0.27,0.33,0.89,5.59,7,0.71,4,0.36,0,0,0.44,0.09,1,0.09,0.03,1,0.09,3,0.27,33.33,33.333,0.09,0.44,80,0,0,0.44,80,0,0.18,0,1.86,19.05,0.71,0.36,0.09,28.22,0.53,0.18,43.49,88.98,15.62,80.11,3.91,93.18,18.02,96.55,38.79,91.99,4.35,63.27,20.19,44.33,0.04,0.18,0,0,0,0,0.09,5.33,66.67,0.53,66.67,0.36,50,0.27,0.36,8.08,71.43,0,,0,,0,0,0,0,,,2.49,,,0,0,0,0,0,0
F. Dahmen,Augsburg,Augsburg,GK,27,5000000,2027-06-30,10,1014,0,0,0,0,0.8,88.89,Germany,"Germany, England",right,186,80,no,1.95,0.09,100,0.53,100,0,0,0,1.86,2.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0,0,0.09,0,21.57,0.18,0,28.67,79.88,16.42,67.57,0,0,11.36,96.09,15.98,99.44,12.69,55.24,34.18,51.73,0,0,0,0,0,0,0,5.41,49.18,1.15,15.38,0.89,20,0.18,0,9.32,74.29,24,2.13,54,4.79,0,55.56,16.49,1.46,-7.51,-0.667,0,1.24,0.53,,,,0,0,0
M. Flekken,Bayer Leverkusen,Bayer Leverkusen,GK,32,12000000,2028-06-30,10,1012,0,0,0,0,0.36,75,Netherlands,Netherlands,right,195,87,no,0.98,0.09,0,0.18,100,0,0,0,0.98,1.42,0,0,0,0,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,100,0.09,100,0,0,0,18.94,0.53,0,25.08,90.78,12.63,84.51,0,0,11.38,97.66,19.3,98.62,5.78,64.62,27.72,46.97,0,0,0,0,0,0,0,1.51,29.41,0.09,0,0.18,0,0,0,4,68.89,14,1.25,41,3.65,3,65.85,10.83,0.96,-3.17,-0.282,0,0.71,0.18,,,,0,0,0
N. Remberg,Hamburger SV,Hamburger SV,"LCMF, RCMF",25,1800000,2028-06-30,10,1008,0,0.69,1,0.3,13.66,58.82,Germany,Germany,right,187,88,no,8.66,5.71,65.63,2.32,65.38,0.54,0.7,0.36,4.38,5.7,1.43,3,0.27,0,0,1.25,0,0,0,0.06,0,0,6,0.54,33.33,0,0.09,0,0,0,0,0,0,0,1.16,84.62,3.57,60,0.27,0.8,0.54,25.45,0.09,1.16,37.05,89.4,8.21,73.91,8.66,97.94,14.73,93.33,34.02,92.65,3.04,52.94,19.62,40.47,0.03,0.09,0,0,0.18,50,0.09,4.11,73.91,0.36,75,0.27,66.67,0.18,0,2.68,60,0,,0,,0,0,0,0,,,3.39,,,0,0,0,0,0,0
