Player,Team,Team within selected timeframe,Position,Age,Market value,Contract expires,Matches played,Minutes played,Goals,xG,Assists,xA,Duels per 90,"Duels won, %",Birth country,Passport country,Foot,Height,Weight,On loan,Successful defensive actions per 90,Defensive duels per 90,"Defensive duels won, %",Aerial duels per 90,"Aerial duels won, %",Sliding tackles per 90,PAdj Sliding tackles,Shots blocked per 90,Interceptions per 90,PAdj Interceptions,Fouls per 90,Yellow cards,Yellow cards per 90,Red cards,Red cards per 90,Successful attacking actions per 90,Goals per 90,Non-penalty goals,Non-penalty goals per 90,xG per 90,Head goals,Head goals per 90,Shots,Shots per 90,"Shots on target, %","Goal conversion, %",Assists per 90,Crosses per 90,"Accurate crosses, %",Crosses from left flank per 90,"Accurate crosses from left flank, %",Crosses from right flank per 90,"Accurate crosses from right flank, %",Crosses to goalie box per 90,Dribbles per 90,"Successful dribbles, %",Offensive duels per 90,"Offensive duels won, %",Touches in box per 90,Progressive runs per 90,Accelerations per 90,Received passes per 90,Received long passes per 90,Fouls suffered per 90,Passes per 90,"Accurate passes, %",Forward passes per 90,"Accurate forward passes, %",Back passes per 90,"Accurate back passes, %",Lateral passes per 90,"Accurate lateral passes, %",Short / medium passes per 90,"Accurate short / medium passes, %",Long passes per 90,"Accurate long passes, %","Average pass length, m","Average long pass length, m",xA per 90,Shot assists per 90,Second assists per 90,Third assists per 90,Smart passes per 90,"Accurate smart passes, %",Key passes per 90,Passes to final third per 90,"Accurate passes to final third, %",Passes to penalty area per 90,"Accurate passes to penalty area, %",Through passes per 90,"Accurate through passes, %",Deep completions per 90,Deep completed crosses per 90,Progressive passes per 90,"Accurate progressive passes, %",Conceded goals,Conceded goals per 90,Shots against,Shots against per 90,Clean sheets,"Save rate, %",xG against,xG against per 90,Prevented goals,Prevented goals per 90,Back passes received as GK per 90,Exits per 90,Aerial duels per 90,Free kicks per 90,Direct free kicks per 90,"Direct free kicks on target, %",Corners per 90,Penalties taken,"Penalty conversion, %"
P. Bajza,Tatran Prešov,Tatran Prešov,GK,34,225000,2026-06-30,14,1388,0,0,0,0,1.04,81.25,Slovakia,Slovakia,right,195,91,no,1.1,0.19,66.67,0.45,100,0,0,0,0.97,1.18,0,2,0.13,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,100,0.26,75,0,0,0,14.01,0.06,0.13,22.24,87.17,14.01,82.41,0,0,7.52,95.69,12.51,97.41,9.73,74,34.01,46.98,0,0,0,0,0,0,0,2.07,71.88,0.06,0,0,0,0,0,8.11,78.4,22,1.43,66,4.28,3,66.67,15.83,1.03,-6.17,-0.4,0,1.75,0.45,,,,0,0,0
D. Žák,Komárno,Komárno,"LCMF, RCMF, AMF",25,0,,14,1379,1,2.24,0,0.65,21.67,51.81,Czech Republic,Czech Republic,right,183,77,no,8.88,7.51,66.96,3.39,28.85,0.59,0.7,0.26,3.26,3.88,1.76,5,0.33,0,0,2.15,0.07,1,0.07,0.15,0,0,17,1.11,47.06,5.882,0,2.28,20,0.72,18.18,1.57,20.83,0.72,1.96,56.67,7.64,47.86,2.09,1.17,0.07,18.67,1.24,3.07,30.28,74.35,10.51,63.35,5.61,94.19,8.55,75.57,24.28,84.14,3.98,44.26,18.59,35.23,0.04,0.65,0.07,0.07,0.07,100,0.13,5.42,65.06,2.61,37.5,0.2,0,0.59,0.59,5.55,61.18,0,,0,,0,0,0,0,,,0.52,,,0.07,0,0,0.13,0,0
R. Begala,Tatran Prešov,Tatran Prešov,"RCMF, DMF",26,150000,,14,1370,2,1.11,0,1.49,15.77,57.08,Slovakia,Slovakia,right,175,72,no,9.46,7.95,64.46,1.05,37.5,0.33,0.4,0.59,4.01,4.84,1.12,3,0.2,0,0,1.45,0.13,2,0.13,0.07,0,0,24,1.58,25,8.333,0,1.18,22.22,0.59,22.22,0.53,25,0.13,1.12,70.59,4.53,52.17,1.45,0.72,0.07,15.04,0.13,1.97,22.34,79.71,8.21,72,3.02,93.48,7.49,88.6,18.53,86.17,2.69,60.98,20.45,33.68,0.1,0.79,0,0.07,0,0,0.13,3.09,74.47,1.12,52.94,0.33,80,0.39,0.33,5.12,66.67,0,,0,,0,0,0,0,,,0.26,,,0.66,0.2,66.67,1.18,0,0
L. Belko,Žilina,Žilina,GK,23,1300000,2028-06-30,14,1366,0,0,0,0,1.05,87.5,Slovakia,Slovakia,right,189,80,no,1.91,0.26,75,0.46,100,0,0,0,1.71,2.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26,100,0,0,0,16.87,0.2,0.33,24.71,83.73,12.25,68.28,0,0,11.53,100,17.66,96.27,6.92,53.33,30.92,50.81,0,0,0,0,0,0,0,2.64,27.5,0.26,25,0.26,0,0,0,4.81,69.86,17,1.12,69,4.55,5,75.36,22.66,1.49,5.66,0.373,0,1.58,0.46,,,,0,0,0
L. Pauschek,Zemplín Michalovce,Zemplín Michalovce,"LB, RCB",32,300000,,14,1365,0,0.27,0,0.39,11.21,50,Slovakia,Slovakia,right,180,80,no,7.19,4.42,62.69,2.64,45,0.4,0.53,0.53,4.02,5.37,1.05,1,0.07,0,0,0.4,0,0,0,0.02,0,0,4,0.26,25,0,0,0.46,14.29,0.33,20,0.13,0,0,0.79,33.33,2.84,32.56,0.53,1.85,0.4,29.67,0.79,0.53,40.81,86.43,16.55,77.69,5.41,95.12,13.45,95.1,36.07,91.22,4.29,53.85,18.75,33.56,0.03,0.33,0.07,0,0,0,0.13,4.81,71.23,0.73,45.45,0.33,40,0.4,0.07,8.11,76.42,0,,0,,0,0,0,0,,,1.32,,,0.07,0,0,0,0,0
K. Nemani?,DAC,DAC,LCB,29,400000,2028-06-30,14,1357,1,1.09,0,0.33,10.28,62.58,Slovenia,Slovenia,left,194,77,no,6.63,3.58,72.22,3.98,61.67,0,0,0.33,4.05,7.38,0.73,0,0,0,0,0.2,0.07,1,0.07,0.07,1,0.07,8,0.53,25,12.5,0,0.4,0,0.4,0,0,0,0.07,0.27,25,1.33,55,0.73,2.79,0,55.78,0.6,0.27,73.35,91.68,27.13,85.33,3.52,92.45,37.54,97.53,67.65,94.9,5.31,57.5,21.98,44.25,0.02,0.4,0.07,0.13,0,0,0.07,9.88,79.87,1.06,37.5,0.93,50,0.53,0,10.94,77.58,0,,0,,0,0,0,0,,,2.12,,,0,0,0,0,0,0
S. Šmehyl,Komárno,Komárno,"RB, RW",31,125000,,14,1349,5,3.09,2,2.79,8.81,46.97,Slovakia,Slovakia,right,175,73,no,5.2,3.94,50.85,1.6,58.33,0.2,0.24,0.2,3,3.57,0.73,3,0.2,0,0,2.2,0.33,2,0.13,0.21,1,0.07,14,0.93,35.71,35.714,0.13,3.47,42.31,1.13,58.82,2.34,34.29,0.47,0.87,46.15,2.4,38.89,0.67,0.6,0,22.68,1.6,0.47,33.49,70.72,14.94,60.71,4.6,95.65,9.61,72.92,23.75,79.49,6.34,53.68,20.79,32.8,0.19,2.13,0.07,0,0,0,0.73,5.87,55.68,3.87,53.45,0.13,100,0.8,1.4,10.34,71.61,0,,0,,0,0,0,0,,,0.67,,,2.2,0,0,3.74,3,100
P. Luká?,Zemplín Michalovce,Zemplín Michalovce,GK,30,100000,,14,1322,0,0,0,0,1.09,68.75,Slovakia,Slovakia,right,191,87,no,0.89,0.07,0,0.61,100,0,0,0,0.89,1.19,0.07,0,0,0,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,50,0.27,50,0,0,0,10.89,0.07,0.27,18.18,89.89,12.12,85.39,0,0,5.45,98.75,9.53,100,8.65,78.74,33.3,46.68,0,0,0.07,0,0,0,0,1.97,68.97,0.07,0,0.14,50,0,0,7.22,87.74,21,1.43,58,3.95,3,63.79,16.74,1.14,-4.26,-0.29,0,1.02,0.61,,,,0,0,0
M. Tuboly,DAC,DAC,"DMF, RCMF, LDMF",21,0,2028-06-30,14,1310,0,0.78,1,0.92,14.56,45.75,Hungary,Hungary,right,182,71,no,6.87,4.67,57.35,3.37,44.9,0.27,0.5,0.34,3.92,7.13,1.37,3,0.21,0,0,0.89,0,0,0,0.05,0,0,10,0.69,20,0,0.07,0.48,71.43,0.14,50,0.34,80,0,0.48,71.43,4.74,34.78,0.82,0.27,0.21,29.82,0.21,1.03,44.18,87.4,11.75,71.93,7.28,96.23,19.51,94.72,39.44,91.46,4.26,51.61,18.59,33.02,0.06,0.55,0.07,0,0.07,100,0.27,5.08,82.43,1.31,68.42,0.21,66.67,0.62,0.34,5.98,64.37,0,,0,,0,0,0,0,,,1.1,,,0.21,0,0,0.27,0,0
M. Bednár,Zemplín Michalovce,Zemplín Michalovce,"LCB, RCB",26,175000,2028-05-31,14,1307,1,0.81,1,0.25,9.36,58.82,Slovakia,Slovakia,right,190,79,no,8.19,3.58,71.15,3.44,54,0.21,0.28,0.69,5.44,7.29,0.41,3,0.21,0,0,0.55,0.07,1,0.07,0.06,1,0.07,8,0.55,50,12.5,0.07,0.28,0,0,0,0.28,0,0,0.48,57.14,1.17,41.18,0.41,1.1,0.21,30.64,0.14,0.34,46.82,87.21,18.66,74.91,2.27,90.91,22.04,95.94,39.94,93.97,6.61,50,22.97,49.42,0.02,0.21,0,0.14,0.07,0,0.14,6.34,59.78,1.03,26.67,0.41,16.67,0.21,0,7.09,75.73,0,,0,,0,0,0,0,,,1.31,,,0,0,0,0,0,0
