Player,Team,Team within selected timeframe,Position,Age,Market value,Contract expires,Matches played,Minutes played,Goals,xG,Assists,xA,Duels per 90,"Duels won, %",Birth country,Passport country,Foot,Height,Weight,On loan,Successful defensive actions per 90,Defensive duels per 90,"Defensive duels won, %",Aerial duels per 90,"Aerial duels won, %",Sliding tackles per 90,PAdj Sliding tackles,Shots blocked per 90,Interceptions per 90,PAdj Interceptions,Fouls per 90,Yellow cards,Yellow cards per 90,Red cards,Red cards per 90,Successful attacking actions per 90,Goals per 90,Non-penalty goals,Non-penalty goals per 90,xG per 90,Head goals,Head goals per 90,Shots,Shots per 90,"Shots on target, %","Goal conversion, %",Assists per 90,Crosses per 90,"Accurate crosses, %",Crosses from left flank per 90,"Accurate crosses from left flank, %",Crosses from right flank per 90,"Accurate crosses from right flank, %",Crosses to goalie box per 90,Dribbles per 90,"Successful dribbles, %",Offensive duels per 90,"Offensive duels won, %",Touches in box per 90,Progressive runs per 90,Accelerations per 90,Received passes per 90,Received long passes per 90,Fouls suffered per 90,Passes per 90,"Accurate passes, %",Forward passes per 90,"Accurate forward passes, %",Back passes per 90,"Accurate back passes, %",Lateral passes per 90,"Accurate lateral passes, %",Short / medium passes per 90,"Accurate short / medium passes, %",Long passes per 90,"Accurate long passes, %","Average pass length, m","Average long pass length, m",xA per 90,Shot assists per 90,Second assists per 90,Third assists per 90,Smart passes per 90,"Accurate smart passes, %",Key passes per 90,Passes to final third per 90,"Accurate passes to final third, %",Passes to penalty area per 90,"Accurate passes to penalty area, %",Through passes per 90,"Accurate through passes, %",Deep completions per 90,Deep completed crosses per 90,Progressive passes per 90,"Accurate progressive passes, %",Conceded goals,Conceded goals per 90,Shots against,Shots against per 90,Clean sheets,"Save rate, %",xG against,xG against per 90,Prevented goals,Prevented goals per 90,Back passes received as GK per 90,Exits per 90,Aerial duels per 90,Free kicks per 90,Direct free kicks per 90,"Direct free kicks on target, %",Corners per 90,Penalties taken,"Penalty conversion, %"
R. Rey,Independiente,Independiente,GK,34,1800000,2026-12-31,35,3436,0,0,0,0,0.81,83.33,Argentina,"Argentina, Italy",right,190,78,no,1.21,0.13,80,0.32,83.33,0,0,0,1.1,2,0.05,2,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24,100,0,0,0,11.77,0.27,0.32,17.29,84.58,10.1,77.6,0,0,6.6,94.69,9.99,96.5,7.27,68.52,32.25,46.24,0,0,0,0,0,0,0,1.18,63.64,0.03,0,0,0,0,0,5.74,70.89,25,0.67,110,2.96,16,77.27,30.53,0.82,5.53,0.149,0,1.27,0.32,,,,0,0,0
O. Salomón,Platense,Platense,LCB,26,300000,,34,3380,1,1.73,1,0,15.55,68.49,Argentina,"Argentina, Italy",right,181,81,no,10.89,6.5,76.64,4.39,65.45,1.09,1.51,0.56,4.82,6.67,0.51,7,0.19,0,0,0.27,0.03,1,0.03,0.05,0,0,8,0.21,37.5,12.5,0.03,0.08,66.67,0.03,0,0.03,100,0,0.19,71.43,1.52,54.39,0.53,0.24,0,14.8,0.32,0.99,29.02,77.98,13.66,63.74,1.57,96.61,11.1,94,23.67,85.94,5.27,42.42,22.2,35.76,0,0.05,0,0,0,0,0,4.02,52.98,0.35,23.08,0.24,33.33,0.08,0.03,6.07,55.7,0,,0,,0,0,0,0,,,1.01,,,0,0,0,0,0,0
E. Báez,San Lorenzo,San Lorenzo,LB,21,0,2027-12-31,35,3379,1,1.06,2,0.3,17.5,53.13,Argentina,Argentina,left,175,61,no,10.97,7.93,62.63,3.57,56.92,0.55,0.83,0.22,5.46,8.21,0.93,5,0.13,0,0,1.34,0.03,1,0.03,0.03,1,0.03,21,0.58,28.57,4.762,0.05,1.51,23.64,1.51,23.64,0,0,0.08,1.48,55.56,3.62,42.42,0.6,1.37,0.36,19.64,0.91,0.63,31.6,70.66,16.35,62.42,4.17,91.45,6.97,76.38,23.18,79.41,7.02,51.17,20.51,34.41,0.01,0.25,0.03,0.03,0.05,0,0.08,6.2,58.85,1.84,41.79,0.41,20,0.41,0.33,8.61,70.06,0,,0,,0,0,0,0,,,0.36,,,0.22,0,0,0.03,0,0
C. Paz,Deportivo Riestra,Deportivo Riestra,"CB, RCB",30,350000,2025-12-31,33,3270,1,1.2,0,0.17,11.81,60.37,Argentina,Argentina,right,186,80,no,9.25,5.48,72.36,3.06,50.45,0.44,0.5,0.52,4.84,5.54,0.77,9,0.25,0,0,0.11,0.03,1,0.03,0.03,0,0,6,0.17,33.33,16.667,0,0.06,50,0,0,0.06,50,0,0.11,25,0.99,38.89,0.25,0.03,0,2.89,0.03,0.28,13.18,63.88,7.71,51.79,0.96,94.29,3.08,83.04,8.97,74.23,4.16,41.72,23.96,35.87,0,0.03,0,0,0.03,0,0,1.84,47.76,0.3,36.36,0.17,50,0.17,0,4.35,43.67,0,,0,,0,0,0,0,,,0.58,,,0,0,0,0,0,0
O. Gill,San Lorenzo,San Lorenzo,GK,25,0,2027-12-31,33,3266,0,0,0,0,0.88,87.1,Paraguay,Paraguay,left,0,0,no,1.28,0.09,66.67,0.63,86.36,0,0,0,1.22,1.83,0,2,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,100,0.03,0,0,6.73,0.17,0.14,12.9,78.85,8.92,71.34,0.03,100,3.58,97.62,5.99,96.68,6.85,63.9,41.04,54.52,0,0,0,0,0,0,0,3.38,59.66,0.17,0,0.23,25,0,0,5.11,80.56,22,0.63,93,2.64,16,76.34,24.74,0.7,2.74,0.078,0,1.73,0.63,,,,0,0,0
M. Roffo,Instituto,Instituto,GK,25,3800000,2026-12-31,33,3258,0,0,0,0,0.61,90.91,Argentina,"Argentina, Croatia",right,184,81,no,1.69,0.14,100,0.36,92.31,0,0,0,1.55,2.25,0,3,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,66.67,0,0,0,8.12,0.19,0.06,15.8,78.67,8.87,65.11,0,0,6.63,97.08,9.12,96.67,6.6,54.81,37.03,53.18,0,0,0,0,0,0,0,2.82,44.12,0.3,9.09,0.17,16.67,0.03,0,4.36,73.42,40,1.1,129,3.56,13,68.99,39.54,1.09,-0.46,-0.013,0,1.44,0.36,,,,0,0,0
F. Zenobio,Tigre,Tigre,GK,25,400000,2026-12-31,33,3244,0,0,0,0,0.53,100,Argentina,Argentina,right,183,74,no,1.17,0.03,100,0.42,100,0,0,0,1.14,1.52,0,1,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,100,0,0,0,6.55,0.19,0.19,12.21,87.5,7.57,80.59,0,0,4.41,98.74,6.46,99.14,5.74,74.4,37.46,51.56,0,0,0,0,0,0,0,1.91,69.57,0.06,0,0.14,60,0,0,4.8,86.13,27,0.75,107,2.97,13,74.77,30.59,0.85,3.59,0.1,0,1.55,0.42,,,,0,0,0
F. Armani,River Plate,River Plate,GK,39,1000000,2026-12-31,32,3191,0,0,0,0,0.55,78.95,Argentina,Argentina,right,189,88,no,1.16,0.15,60,0.29,100,0.06,0.11,0,1.02,1.89,0.03,3,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,50,0,0,0,7.54,0.26,0.06,12.63,90.78,6.46,83.33,0,0,5.65,99.48,8.5,99.32,4.1,73.76,29.24,41.12,0,0,0,0,0,0,0,0.47,68.75,0.03,0,0.03,100,0,0,3.17,72.48,21,0.61,100,2.91,15,79,29.34,0.85,8.34,0.243,0,1.05,0.29,,,,0,0,0
M. Borgogno,San Martín San Juan,San Martín San Juan,GK,27,275000,2025-12-31,32,3186,0,0,0,0,0.79,89.29,Argentina,"Argentina, Italy",right,187,73,no,1.41,0.06,100,0.4,100,0,0,0,1.36,2.05,0,2,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0.17,66.67,0,0,0,8.39,0.17,0.25,14.83,77.33,10.11,69.55,0,0,4.35,94.81,6.38,96.02,8.42,63.42,41.55,53.89,0,0,0,0,0,0,0,3.93,60.43,0.25,11.11,0.11,0,0.03,0,5.82,79.13,34,0.96,130,3.67,11,73.85,36.84,1.04,2.84,0.08,0,1.92,0.4,,,,0,0,0
M. Mansilla,Atlético Tucumán,Atlético Tucumán,GK,29,0,,32,3171,0,0,0,0,0.71,80,Argentina,Argentina,right,192,91,yes,1.59,0.09,66.67,0.4,85.71,0,0,0,1.53,2.13,0.06,5,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,80,0,0,0,6.53,0.26,0.17,12.66,86.55,8.43,81.14,0,0,3.95,98.56,7.1,98.8,5.51,71.13,35.41,49.62,0,0,0,0,0,0,0,2.02,69.01,0.14,20,0.03,0,0.03,0,4.37,81.82,42,1.19,131,3.72,9,67.94,34.42,0.98,-7.58,-0.215,0,1.02,0.4,,,,0,0,0
