Player,Team,Team within selected timeframe,Position,Age,Market value,Contract expires,Matches played,Minutes played,Goals,xG,Assists,xA,Duels per 90,"Duels won, %",Birth country,Passport country,Foot,Height,Weight,On loan,Successful defensive actions per 90,Defensive duels per 90,"Defensive duels won, %",Aerial duels per 90,"Aerial duels won, %",Sliding tackles per 90,PAdj Sliding tackles,Shots blocked per 90,Interceptions per 90,PAdj Interceptions,Fouls per 90,Yellow cards,Yellow cards per 90,Red cards,Red cards per 90,Successful attacking actions per 90,Goals per 90,Non-penalty goals,Non-penalty goals per 90,xG per 90,Head goals,Head goals per 90,Shots,Shots per 90,"Shots on target, %","Goal conversion, %",Assists per 90,Crosses per 90,"Accurate crosses, %",Crosses from left flank per 90,"Accurate crosses from left flank, %",Crosses from right flank per 90,"Accurate crosses from right flank, %",Crosses to goalie box per 90,Dribbles per 90,"Successful dribbles, %",Offensive duels per 90,"Offensive duels won, %",Touches in box per 90,Progressive runs per 90,Accelerations per 90,Received passes per 90,Received long passes per 90,Fouls suffered per 90,Passes per 90,"Accurate passes, %",Forward passes per 90,"Accurate forward passes, %",Back passes per 90,"Accurate back passes, %",Lateral passes per 90,"Accurate lateral passes, %",Short / medium passes per 90,"Accurate short / medium passes, %",Long passes per 90,"Accurate long passes, %","Average pass length, m","Average long pass length, m",xA per 90,Shot assists per 90,Second assists per 90,Third assists per 90,Smart passes per 90,"Accurate smart passes, %",Key passes per 90,Passes to final third per 90,"Accurate passes to final third, %",Passes to penalty area per 90,"Accurate passes to penalty area, %",Through passes per 90,"Accurate through passes, %",Deep completions per 90,Deep completed crosses per 90,Progressive passes per 90,"Accurate progressive passes, %",Aerial duels per 90,Free kicks per 90,Direct free kicks per 90,"Direct free kicks on target, %",Corners per 90,Penalties taken,"Penalty conversion, %"
A. Chachua,Karpaty,Karpaty,RCMF,31,400000,2026-06-30,12,1036,0,1.63,1,1.09,11.12,42.97,Ukraine,"Ukraine, Georgia",right,170,0,no,4.86,3.91,51.11,1.56,38.89,0,0,0.35,2.87,4.14,0.87,2,0.17,0,0,1.82,0,0,0,0.14,0,0,13,1.13,15.38,0,0.09,2.52,44.83,0.35,50,2.17,44,0.35,1.04,41.67,4.69,38.89,2.17,2,0.61,17.03,1.04,1.3,24.15,76.26,5.56,60.94,6.78,93.59,7.82,70,19.81,82.89,2.17,48,19.49,37.04,0.09,1.04,0,0,0.09,100,0.78,2.08,33.33,3.13,61.11,0.26,33.33,0.61,1.04,3.91,75.56,,0,0,0,0,0,0
M. Zaderaka,Kryvbas KR,Kryvbas KR,"RCMF, AMF",31,900000,2026-06-30,12,1155,3,2.31,0,1.57,13.71,45.45,Ukraine,Ukraine,right,171,72,no,5.3,4.36,50,2.49,40.63,0.55,0.77,0.16,2.57,3.64,1.09,2,0.16,0,0,2.57,0.23,3,0.23,0.18,1,0.08,16,1.25,43.75,18.75,0,2.49,28.13,0.16,50,2.26,27.59,0.39,1.87,66.67,5.14,39.39,2.26,1.01,0.23,19.48,1.01,1.09,26.73,63.85,10.99,50.35,4.91,84.13,7.01,71.11,19.48,74.8,4.75,37.7,21.64,36.12,0.12,0.78,0,0,0.31,25,0.31,6,54.55,2.81,44.44,0.86,18.18,0.62,0.86,5.69,71.23,,0,0,0,0.08,0,0
Paulo Vitor,Karpaty,Karpaty,"RW, RWF, LW",26,400000,2028-06-30,12,951,1,1.51,0,0.7,14.48,48.37,Brazil,Brazil,right,168,75,yes,4.92,4.35,54.35,0.66,28.57,0.09,0.13,0.19,2.46,3.5,1.32,1,0.09,0,0,5.3,0.09,1,0.09,0.14,0,0,28,2.65,42.86,3.571,0,3.79,40,1.14,33.33,2.65,42.86,0.28,4.73,56,8.04,49.41,1.99,2.93,0.85,14.67,1.32,0.95,21.67,77.29,4.92,65.38,6.72,95.77,6.53,76.81,16.75,87.01,1.23,53.85,20.13,20.53,0.07,0.66,0.09,0,0.09,0,0.38,1.8,57.89,3.22,50,0.19,50,0.09,1.51,3.31,88.57,,0,0,0,0,0,0
K. Cipot,Veres,Veres,"RCB, CB",24,400000,2026-12-31,12,1046,0,0.23,0,0.09,10.58,69.11,Slovenia,Slovenia,right,187,81,no,7.49,4.04,74.47,3.36,64.1,0.34,0.4,0.95,4.13,4.78,0.77,2,0.17,0,0,0.17,0,0,0,0.02,0,0,3,0.26,66.67,0,0,0,0,0,0,0,0,0,0,0,0.86,70,0.43,0,0.09,18.76,0.26,0.86,30.98,86.11,13.68,76.1,2.15,100,12.91,95.33,26.93,92.01,4.04,46.81,22.05,33.92,0.01,0.09,0,0,0,0,0.09,2.67,58.06,0.26,66.67,0.17,50,0.17,0,5.59,58.46,,0,0,0,0,0,0
O. Ocheretko,Shakhtar Donetsk,Shakhtar Donetsk,"DMF, LCMF",22,0,2028-12-31,12,907,2,1.77,0,0.19,12.5,45.24,Ukraine,Ukraine,left,181,75,no,6.65,4.47,66.67,2.98,33.33,0.3,0.52,0.6,3.37,5.9,0.69,2,0.2,0,0,0.89,0.2,2,0.2,0.18,0,0,8,0.79,50,25,0,0.5,20,0.3,33.33,0.2,0,0.1,0.79,37.5,3.47,37.14,1.09,1.89,0.1,33.04,0.4,0.89,40.88,88.83,9.33,79.79,7.74,94.87,15.98,93.17,38.7,91.54,1.69,47.06,16.64,19.29,0.02,0.5,0.1,0,0.3,33.33,0,4.96,88,1.29,38.46,0.2,0,0.5,0.1,3.57,58.33,,0.1,0,0,0,0,0
K. Stamoulis,Veres,Veres,RB,25,250000,2027-06-30,12,1156,1,0.13,0,0.1,13.16,51.48,Greece,Greece,right,173,64,no,6.93,5.06,66.15,3.43,27.27,0.16,0.18,0.23,3.43,3.91,0.47,1,0.08,0,0,2.02,0.08,1,0.08,0.01,0,0,3,0.23,33.33,33.333,0,2.26,44.83,0,0,2.18,42.86,0.93,1.17,80,3.43,59.09,0.62,1.01,0.31,14.87,0.78,1.4,24.21,69.77,11.99,63.64,3.74,93.75,5.29,67.65,18.3,76.17,3.74,54.17,19.92,31.4,0.01,0.16,0.16,0,0,0,0.08,3.04,64.1,2.26,37.93,0.23,33.33,0.16,0.86,6.46,60.24,,0,0,0,0,0,0
D. Riznyk,Shakhtar Donetsk,Shakhtar Donetsk,GK,26,7000000,2027-12-31,12,1162,0,0,0,0,0.54,71.43,Ukraine,Ukraine,right,191,85,no,1.39,0,0,0.31,100,0,0,0,1.39,2.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,50,0,0.08,0,25.02,0.7,0,31.91,92.72,12.08,83.33,0,0,18.82,98.35,26.57,98.83,5.34,62.32,25.63,47.42,0,0,0,0,0,0,0,1.78,43.48,0.15,0,0.23,33.33,0,0,3.56,67.39,0.31,,,,0,0,0
I. Kharatin,Veres,Veres,"RCMF, DMF, LDMF",30,300000,2026-06-30,12,1077,0,0.9,1,0.34,12.79,52.94,Ukraine,"Ukraine, Hungary",right,188,76,no,9.53,3.76,73.33,5.01,56.67,1.75,2.01,0.33,5.01,5.75,0.92,1,0.08,0,0,0.42,0,0,0,0.08,0,0,8,0.67,25,0,0.08,0.25,66.67,0.08,0,0.17,100,0,0.08,100,0.75,55.56,1.34,0.08,0,16.63,0.33,0.17,30.17,80.06,9.53,63.16,4.51,98.15,11.11,85.71,25.82,84.79,4.09,51.02,18.93,30.62,0.03,0.33,0,0,0,0,0.25,4.43,66.04,0.5,66.67,0.08,0,0.33,0.17,5.43,55.38,,0,0,0,0.08,0,0
M. Matvienko,Shakhtar Donetsk,Shakhtar Donetsk,LCB,29,0,2027-12-31,12,930,0,0.07,0,0.75,8.81,63.74,Ukraine,Ukraine,left,182,74,no,5.23,3,70.97,2.81,62.07,0.19,0.35,0.39,2.9,5.29,0.48,0,0,0,0,0.68,0,0,0,0.01,0,0,4,0.39,25,0,0,0.68,57.14,0.68,57.14,0,0,0.1,0,0,0.97,50,0.58,3.19,0.58,68.52,0.87,0.68,84,93.55,32.52,86.9,3.97,100,39.77,97.81,75.48,96.15,7.84,71.6,20.65,38.7,0.07,0.58,0.19,0.1,0.19,100,0.19,14.61,87.42,2.42,60,0.87,55.56,1.06,0.39,13.55,88.57,,0.1,0.1,0,0,0,0
Pedrinho,Shakhtar Donetsk,Shakhtar Donetsk,"LW, RW, RWF",27,0,2029-06-30,12,978,4,2.58,4,4.24,11.04,39.17,Brazil,Brazil,left,172,65,no,3.59,1.84,70,1.01,36.36,0.18,0.33,0,2.12,3.79,0.37,0,0,0,0,3.5,0.37,3,0.28,0.24,0,0,25,2.3,32,16,0.37,2.58,42.86,1.01,36.36,1.2,46.15,0.37,3.04,39.39,6.53,36.62,2.76,1.84,0.28,40.03,1.75,0.37,50.15,86.24,13.07,74.65,12.79,97.12,14.72,85.63,44.72,90.33,2.85,61.29,16,30.74,0.39,2.39,0.18,0.28,0.64,71.43,0.92,5.25,78.95,5.52,63.33,1.38,40,3.04,1.2,6.44,82.86,,0.55,0,0,2.67,1,100
V. Boyko,Veres,Veres,"CF, RCMF",27,600000,2025-12-31,12,1111,4,1.2,1,2,15.23,42.02,Ukraine,Ukraine,left,183,72,no,5.1,3.73,56.52,4.37,46.3,0.41,0.47,0.16,2.59,3.01,1.46,2,0.16,0,0,2.03,0.32,4,0.32,0.1,1,0.08,15,1.22,53.33,26.667,0.08,1.46,55.56,0.49,66.67,0.89,45.45,0,1.05,53.85,5.02,30.65,1.05,0.57,0,16.77,1.13,1.3,24.87,76.22,7.53,59.14,6.08,92,7.21,77.53,20.41,82.94,3.08,42.11,18.99,34.65,0.16,0.97,0,0,0,0,0.65,3.56,56.82,2.03,48,0.41,20,0.57,0.73,4.46,67.27,,1.62,0.16,100,1.78,0,0
V. Sharay,Veres,Veres,"RW, RAMF, LW",28,300000,2026-06-30,12,797,1,1.91,0,0.89,16.83,42.28,Ukraine,Ukraine,left,174,70,no,4.97,5.31,51.06,2.82,28,0.56,0.64,0.11,1.69,1.93,1.02,2,0.23,0,0,2.15,0.11,1,0.11,0.22,0,0,12,1.36,33.33,8.333,0,1.47,46.15,1.02,55.56,0.45,25,0.34,2.03,50,6.89,42.62,2.03,0.9,0,10.84,1.47,1.81,16.83,75.84,3.73,66.67,4.52,90,5.42,77.08,14,82.26,1.47,46.15,17.08,18.45,0.1,0.45,0,0.11,0,0,0.23,1.13,70,1.47,38.46,0,0,0.56,0.45,2.26,70,,0.23,0,0,0,0,0
A. Bondarenko,Shakhtar Donetsk,Shakhtar Donetsk,RCMF,25,9000000,2028-12-31,12,873,2,3.17,2,0.86,13.09,47.24,Ukraine,Ukraine,left,186,67,no,4.74,2.89,75,1.44,64.29,0.1,0.18,0,2.47,4.36,0.21,0,0,0,0,2.16,0.21,1,0.1,0.33,1,0.1,19,1.96,31.58,10.526,0.21,1.13,27.27,0.62,16.67,0.31,33.33,0.31,2.37,52.17,6.6,35.94,4.12,1.96,0.21,34.43,0.62,1.13,41.75,89.38,7.42,76.39,13.3,96.9,12.37,91.67,39.79,91.71,0.93,66.67,15.67,23.95,0.09,1.34,0.1,0,0.1,0,0.62,3.2,80.65,1.75,52.94,0.1,0,1.86,0.31,3.09,83.33,,0,0,0,0.31,1,100
V. Veleten,Polissya,Polissya,"LW, RW, RAMF",23,0,2029-06-30,12,814,3,2.92,4,1.13,19.13,38.73,Ukraine,Ukraine,right,176,76,no,4.31,4.42,62.5,3.32,26.67,0.11,0.14,0.11,1.44,1.82,1.22,3,0.33,0,0,4.64,0.33,3,0.33,0.32,0,0,14,1.55,42.86,21.429,0.44,4.75,37.21,1.99,33.33,2.76,40,0.88,3.65,60.61,9.18,37.35,3.43,3.54,0.44,22.44,3.87,1,28.42,75.1,5.53,72,8.29,97.33,10.61,69.79,22.67,83.41,1.22,63.64,22.16,22.45,0.12,1,0.33,0,0,0,0.55,1.99,72.22,4.75,58.14,0.22,0,1.44,1.66,5.31,79.17,,0,0,0,1.11,0,0
Fernando Henrique,Oleksandria,Oleksandria,"DMF, LCMF",24,1000000,2025-12-31,12,724,0,0.15,1,0.5,10.19,48.78,Brazil,Brazil,right,178,74,no,6.84,5.47,59.09,0.62,40,0,0,0.25,3.6,4.7,1.12,2,0.25,0,0,0.12,0,0,0,0.02,0,0,3,0.37,0,0,0.12,0,0,0,0,0,0,0,0.12,100,1.86,33.33,0.12,0,0,26.73,0,0.25,37.42,89.37,9.57,74.03,8.58,97.1,12.18,92.86,33.94,93.04,3.48,53.57,18.42,39.77,0.06,0.12,0,0,0,0,0.12,5.35,74.42,0.5,75,0.62,20,0,0,4.97,70,,0,0,0,0,0,0
D. Skorko,Oleksandria,Oleksandria,RB,23,500000,2027-05-31,12,1154,0,0.42,0,0.43,13.02,53.29,Ukraine,Ukraine,right,180,72,no,7.88,7.1,54.95,1.95,60,0.7,0.91,0.31,3.28,4.23,1.01,3,0.23,0,0,1.01,0,0,0,0.03,0,0,8,0.62,0,0,0,1.33,35.29,0,0,1.33,35.29,0.31,0.78,60,2.89,45.95,0.78,0.78,0.16,25.11,0.62,0.78,34.24,82.92,11.85,74.34,7.02,96.67,10.76,82.61,29.56,88.92,3.43,47.73,18.1,35.68,0.03,0.39,0,0,0.08,100,0.16,3.12,70,1.64,47.62,0.31,25,0.39,0.55,4.6,54.24,,0.23,0.23,0,0,0,0
M. Haiduchyk,Polissya,Polissya,"CF, AMF, RWF",25,0,2028-06-30,12,555,6,3.97,0,0.24,15.89,40.82,Ukraine,Ukraine,left,187,80,no,3.08,2.92,50,5.68,42.86,0.16,0.22,0.65,1.46,2,1.46,1,0.16,0,0,1.62,0.97,6,0.97,0.64,1,0.16,14,2.27,64.29,42.857,0,0.16,0,0,0,0.16,0,0,0.49,33.33,5.68,37.14,4.22,0.16,0,14.43,2.11,1.14,18.81,80.17,4.38,70.37,5.19,87.5,5.68,80,17.84,81.82,0.81,60,15.31,7.08,0.04,1.14,0.16,0.16,0,0,0.49,1.78,54.55,0.81,80,0,0,1.46,0,1.46,66.67,,0,0,0,0,0,0
E. Sarapiy,Polissya,Polissya,LCB,26,1500000,2026-06-30,12,1076,2,1.51,0,0.42,10.37,67.74,Ukraine,Ukraine,right,186,66,no,6.61,3.18,68.42,4.93,69.49,0.33,0.43,0.42,4.1,5.33,0.67,2,0.17,0,0,0.75,0.17,1,0.08,0.13,1,0.08,13,1.09,53.85,15.385,0,0.17,50,0.08,100,0,0,0,0.17,50,0.67,75,0.33,0.92,0,46.92,0.33,0.17,62.31,90.74,21.5,79.38,3.09,94.59,34.38,97.08,50.1,95.83,12.04,70.14,23.98,39.55,0.04,0.25,0,0,0,0,0.17,8.28,77.78,0.75,33.33,0.67,25,0.17,0.08,10.2,81.97,,0.17,0.17,100,0,1,100
O. Filippov,Polissya,Polissya,CF,33,500000,2026-06-30,12,594,2,2.12,1,0.51,9.7,35.94,Ukraine,Ukraine,right,183,73,no,2.88,2.42,50,1.67,27.27,0,0,0.15,1.67,2.21,1.06,1,0.15,0,0,1.67,0.3,2,0.3,0.32,0,0,10,1.52,60,20,0.15,0.61,25,0.15,0,0.3,0,0.45,1.06,42.86,4.39,34.48,3.94,0.76,0,15.15,2.88,0.91,19.39,82.03,2.58,82.35,6.36,85.71,6.36,76.19,18.18,84.17,0.61,75,14.55,5.05,0.08,0.45,0,0,0.15,100,0.45,0.76,80,1.36,55.56,0.15,100,0.91,0.15,1.06,57.14,,0,0,0,0.15,1,0
S. Chobotenko,Polissya,Polissya,RCB,28,1000000,2026-06-30,12,1151,1,1.17,0,0.06,9.07,67.24,Ukraine,Ukraine,right,193,81,no,7.9,3.68,72.34,4.3,63.64,0.16,0.2,0.47,5.08,6.66,0.47,1,0.08,0,0,0.23,0.08,1,0.08,0.09,1,0.08,6,0.47,33.33,16.667,0,0,0,0,0,0,0,0,0.08,100,0.31,100,0.55,1.02,0,41.83,0.39,0.47,57.39,87.87,19.55,76,3.36,97.67,30.73,94.4,50.28,91.91,7.12,59.34,22.04,44.63,0.01,0.16,0,0.08,0,0,0,6.72,59.3,1.02,38.46,0.7,44.44,0.47,0,8.76,62.5,,0,0,0,0,0,0
B. Mykhailichenko,Polissya,Polissya,"LB, RB",28,2500000,2026-06-30,12,1112,0,0.12,1,0.41,9.87,54.92,Ukraine,Ukraine,left,178,73,no,6.8,4.29,64.15,1.21,60,0.65,0.85,0.16,3.4,4.45,0.81,0,0,0,0,1.13,0,0,0,0.01,0,0,6,0.49,33.33,0,0.08,2.02,24,1.54,21.05,0.4,40,0.08,1.21,40,2.75,38.24,0.81,2.35,0.08,38.04,1.94,0.73,49.37,81.8,19.26,73.95,7.77,95.83,17.16,84.43,42.01,88.63,5.58,47.83,19.82,36.29,0.03,0.73,0,0.08,0,0,0.24,6.8,66.67,2.51,38.71,0.49,33.33,0.32,0.49,10.93,71.11,,0,0,0,0,0,0
T. Cara,Oleksandria,Oleksandria,LW,25,325000,,12,918,4,1.5,0,0.76,12.16,41.94,Albania,Albania,right,175,70,no,2.06,2.65,48.15,1.27,7.69,0,0,0.1,0.78,0.99,0.39,2,0.2,0,0,3.63,0.39,4,0.39,0.15,0,0,9,0.88,77.78,44.444,0,2.55,30.77,2.55,30.77,0,0,0.29,3.82,56.41,6.76,46.38,2.84,2.45,0.1,18.43,1.96,0.98,22.35,77.19,4.9,66,6.96,94.37,4.9,72,19.31,83.25,0.49,80,16.51,11.67,0.07,0.88,0.1,0,0,0,0.2,1.47,66.67,1.27,46.15,0.1,100,0.78,0.59,3.33,73.53,,0,0,0,0.49,0,0
O. Nazarenko,Polissya,Polissya,"RW, LW, LCMF",25,0,2028-06-30,12,606,2,1.22,1,0.6,12.03,56.79,Ukraine,Ukraine,left,173,57,no,6.09,4.31,75.86,0.59,50,0.15,0.21,0,2.67,3.8,0.59,0,0,0,0,3.42,0.3,1,0.15,0.18,0,0,6,0.89,50,33.333,0.15,3.56,41.67,1.93,46.15,1.63,36.36,0.45,2.67,55.56,5.64,44.74,3.12,1.93,0.3,17.38,3.42,0.74,24.36,78.66,4.01,74.07,8.76,91.53,6.83,71.74,19.9,87.31,1.19,37.5,16.27,14.82,0.09,0.89,0.15,0,0,0,0.3,1.34,44.44,2.97,65,0,0,0.89,1.49,3.56,75,,0.15,0.15,100,0.3,1,100
E. Rashica,Metalist 1925 Kharkiv,Metalist 1925 Kharkiv,"LW, LWF",21,0,2028-06-30,12,1029,2,2.1,2,1.25,19.24,39.55,Albania,"Albania, Kosovo",right,0,0,no,2.71,2.62,66.67,1.49,41.18,0.17,0.24,0,0.79,1.06,0.7,0,0,0,0,3.94,0.17,1,0.09,0.18,0,0,19,1.66,42.11,10.526,0.17,2.1,25,2.1,25,0,0,0.17,5.95,45.59,13.03,34.23,3.41,4.81,0.26,14.78,3.32,0.79,16.27,74.73,2.19,68,6.3,93.06,4.29,57.14,13.12,86,1.05,33.33,17.31,20.94,0.11,0.79,0,0,0,0,0.52,0.96,54.55,1.84,38.1,0,0,0.35,0.44,1.75,80,,0,0,0,0,1,100
I. Krupskyi,Metalist 1925 Kharkiv,Metalist 1925 Kharkiv,"RB, LB",21,0,2028-12-31,12,1170,0,0.15,0,0.5,10.62,57.97,Ukraine,Ukraine,both,180,70,no,7.54,4.77,67.74,2.38,58.06,0.38,0.53,0.15,3.92,5.44,0.62,0,0,0,0,1.38,0,0,0,0.01,0,0,10,0.77,0,0,0,2.23,31.03,0.15,50,2.08,29.63,0.46,1.08,64.29,2.69,51.43,0.69,2.31,0.46,32.38,3.77,0.31,45.62,85.33,17.46,77.09,9.62,98.4,12.92,88.1,39,90.93,4.38,63.16,19.64,37.94,0.04,0.46,0,0.15,0,0,0.31,5.77,80,2.46,40.63,0.08,0,0.38,0.69,7.62,73.74,,0,0,0,0.69,0,0
Y. Pavlyuk,Metalist 1925 Kharkiv,Metalist 1925 Kharkiv,RCB,23,800000,2027-06-30,12,1170,1,1.2,0,0.03,10.92,57.75,Ukraine,Ukraine,right,186,77,no,6.38,3.15,75.61,5.46,61.97,0.15,0.21,0.85,3.85,5.34,0.77,1,0.08,0,0,0.15,0.08,1,0.08,0.09,1,0.08,8,0.62,12.5,12.5,0,0.08,0,0.08,0,0,0,0.08,0.23,33.33,1.15,20,1.15,0.23,0,38.31,0.38,0.08,57.08,89.22,18.69,75.31,3.85,100,31.08,96.78,49,94.19,8,59.62,23.5,39.82,0,0.08,0,0,0,0,0.08,4,65.38,0.15,50,0.23,33.33,0.23,0,8.69,63.72,,0,0,0,0,0,0
D. Varakuta,Metalist 1925 Kharkiv,Metalist 1925 Kharkiv,GK,24,0,2029-06-30,12,1170,0,0,0,0,0.46,50,Ukraine,Ukraine,right,190,84,no,1,0.08,100,0.31,50,0,0,0,0.92,1.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0,0,19.92,0.54,0,27.38,87.36,14.85,81.35,0.08,0,11.62,95.36,17.54,96.93,9.77,70.87,27.66,42.41,0,0,0,0,0,0,0,0.85,36.36,0.08,0,0,0,0,0,6.08,63.29,0.31,,,,0,0,0
A. Shabanov,Metalist 1925 Kharkiv,Metalist 1925 Kharkiv,LCB,33,300000,2026-06-30,12,1170,0,0.15,0,0.02,8.46,64.55,Ukraine,Ukraine,left,190,83,no,4.69,2.31,66.67,3.38,68.18,0.23,0.32,0.15,2.92,4.06,0.15,2,0.15,0,0,0,0,0,0,0.01,0,0,2,0.15,0,0,0,0,0,0,0,0,0,0,0,0,1.08,71.43,0.38,0.77,0,39.85,0.77,0.92,56.62,87.36,22.85,75.76,4,92.31,26.46,97.38,48.92,92.92,7.69,52,22.29,41.62,0,0.15,0,0,0,0,0.08,6,60.26,0.54,28.57,0.62,25,0.15,0,9,70.94,,0,0,0,0,0,0
M. Kononov,SK Poltava,SK Poltava,"LB, RB",22,0,2026-06-30,12,934,0,0.17,1,0.54,16.77,52.3,Ukraine,Ukraine,right,179,70,no,9.06,7.23,58.67,2.79,55.17,0.77,0.98,0.29,4.05,5.12,1.25,1,0.1,0,0,2.12,0,0,0,0.02,0,0,6,0.58,16.67,0,0.1,1.73,38.89,1.25,46.15,0.48,20,0.29,1.83,63.16,4.72,51.02,0.48,0.67,0.29,15.9,0.87,1.45,26.31,81.32,7.52,66.67,6.65,98.55,8.19,82.35,21.78,87.61,2.79,58.62,18.44,23.35,0.05,0.48,0,0,0.19,100,0.19,2.02,76.19,1.83,52.63,0.39,50,0.39,0.87,4.43,60.87,,0,0,0,0,0,0
V. Dubko,Obolon,Obolon,LCB,24,350000,,12,1162,0,0.72,0,0,13.55,65.71,Ukraine,Ukraine,left,184,83,no,11.39,4.88,80.95,4.34,57.14,0.7,0.81,0.93,6.74,7.81,0.46,2,0.15,0,0,0.85,0,0,0,0.06,0,0,7,0.54,14.29,0,0,0.7,44.44,0.7,44.44,0,0,0,0.46,100,2.87,56.76,0.54,0.39,0,17.89,0.08,1.47,32.53,73.1,15.65,59.9,2.87,91.89,10.53,88.97,25.25,82.82,6.58,38.82,22.47,42.85,0,0,0,0.08,0,0,0.08,5.11,37.88,0.93,33.33,0.62,0,0.08,0.31,6.82,56.82,,0,0,0,0,0,0
M. Buzhyn,SK Poltava,SK Poltava,RB,26,100000,2027-06-30,12,1117,2,0.61,0,0.45,18.13,42.22,Ukraine,Ukraine,,0,0,no,8.3,7.82,51.55,4.27,35.85,1.21,1.49,0.32,3.06,3.76,1.29,2,0.16,0,0,1.69,0.16,2,0.16,0.05,0,0,5,0.4,40,40,0,2.66,33.33,0.32,0,2.26,35.71,0.32,1.77,36.36,3.87,33.33,0.32,0.89,0,14.34,0.81,0.64,23.45,62.2,10.31,48.44,3.95,93.88,5.4,61.19,16.84,74.16,4.11,29.41,21.77,33.7,0.04,0.48,0.08,0,0,0,0.24,3.71,50,2.5,32.26,0.48,16.67,0.16,0.81,6.12,57.89,,0.08,0,0,0.08,0,0
V. Odaryuk,SK Poltava,SK Poltava,"RW, RAMF",31,300000,,12,1086,2,1.36,0,0.29,15.08,36.26,Ukraine,Ukraine,right,183,75,no,5.06,3.56,51.16,5.64,38.24,0.25,0.31,0.17,2.98,3.66,1.08,1,0.08,0,0,0.91,0.17,2,0.17,0.11,0,0,14,1.16,28.57,14.286,0,0.83,40,0,0,0.83,40,0.08,0.5,50,4.39,24.53,1.99,0.58,0.08,10.44,1.24,0.58,18.56,67.86,6.96,51.19,4.81,91.38,3.65,59.09,16.16,72.82,1.57,31.58,18.74,17.39,0.02,0.33,0,0,0,0,0.08,2.57,54.84,1.41,29.41,0,0,0.25,0.33,4.06,53.06,,0,0,0,0.41,0,0
D. Galenkov,SK Poltava,SK Poltava,"LW, LAMF",30,200000,,12,1022,1,1.14,0,0.19,17.44,42.42,Ukraine,Ukraine,right,184,0,no,6.34,4.84,58.18,4.23,41.67,0.7,0.85,0.09,2.82,3.42,0.88,1,0.09,0,0,2.03,0.09,1,0.09,0.1,0,0,16,1.41,25,6.25,0,2.2,28,1.94,31.82,0.26,0,0.44,2.91,36.36,6.6,36,1.67,1.06,0.44,12.06,1.32,1.23,18.41,66.51,5.2,54.24,4.05,89.13,5.55,66.67,14.44,76.22,2.03,30.43,17.73,27.67,0.02,0.35,0,0,0,0,0.09,1.76,65,2.11,37.5,0.18,50,0.44,0.62,4.32,59.18,,0,0,0,0.18,0,0
O. Khakhlyov,SK Poltava,SK Poltava,"RCMF, CF, AMF",26,300000,2025-12-31,12,819,0,0.13,0,0.7,10.33,29.79,Ukraine,Ukraine,left,179,68,no,4.07,4.18,47.37,1.54,7.14,0.22,0.28,0,1.87,2.35,1.21,1,0.11,0,0,0.77,0,0,0,0.01,0,0,3,0.33,66.67,0,0,0.33,33.33,0.22,0,0.11,100,0.11,0.88,50,3.3,20,0,0.22,0,24.73,0.55,0.33,34.4,87.22,9.67,72.73,6.81,95.16,9.23,90.48,32.2,89.08,1.87,64.71,15.36,24.03,0.08,1.43,0,0,0.33,0,0,4.84,68.18,1.32,50,0.55,20,0.44,0.11,4.07,75.68,,1.54,0,0,2.64,0,0
S. Sukhanov,Obolon,Obolon,"CF, RB, LB",30,300000,,12,854,4,2.05,0,0.62,16.44,48.08,Ukraine,Ukraine,right,183,76,no,6.43,5.59,56.6,2.21,28.57,0.32,0.35,0,2.95,3.26,1.37,0,0,0,0,3.79,0.42,3,0.32,0.22,0,0,24,2.53,41.67,16.667,0,2.74,34.62,0.53,20,2.21,38.1,0.42,3.58,50,6.32,48.33,1.48,1.16,0.42,12.12,1.58,1.48,16.55,57.96,5.69,38.89,2.42,91.3,6.64,66.67,9.8,70.97,4.22,40,27.64,35.83,0.07,0.84,0.11,0,0.11,0,0.32,3.06,41.38,2.21,47.62,0.63,33.33,0.42,1.05,4.53,62.79,,0.42,0.21,100,0.63,1,100
D. Semenov,Obolon,Obolon,"RCB, LDMF",26,100000,,12,924,0,0,0,0.25,12.76,49.62,Ukraine,Ukraine,right,184,78,no,8.67,5.26,53.7,3.02,48.39,0.58,0.7,0.68,5.26,6.33,1.56,3,0.29,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0.29,0,0.1,0,0.19,0,0,0.29,33.33,2.05,38.1,0.68,0.19,0,16.27,0.49,0.49,29.51,78.55,14.61,64.67,2.63,96.3,9.25,92.63,23.77,86.07,5.45,50,19.56,29.23,0.02,0.19,0,0,0,0,0.1,4.09,59.52,0.58,16.67,0.39,25,0.29,0,6.23,59.38,,0,0,0,0,0,0
