Player,Team,Team within selected timeframe,Position,Age,Market value,Contract expires,Matches played,Minutes played,Goals,xG,Assists,xA,Duels per 90,"Duels won, %",Birth country,Passport country,Foot,Height,Weight,On loan,Successful defensive actions per 90,Defensive duels per 90,"Defensive duels won, %",Aerial duels per 90,"Aerial duels won, %",Sliding tackles per 90,PAdj Sliding tackles,Shots blocked per 90,Interceptions per 90,PAdj Interceptions,Fouls per 90,Yellow cards,Yellow cards per 90,Red cards,Red cards per 90,Successful attacking actions per 90,Goals per 90,Non-penalty goals,Non-penalty goals per 90,xG per 90,Head goals,Head goals per 90,Shots,Shots per 90,"Shots on target, %","Goal conversion, %",Assists per 90,Crosses per 90,"Accurate crosses, %",Crosses from left flank per 90,"Accurate crosses from left flank, %",Crosses from right flank per 90,"Accurate crosses from right flank, %",Crosses to goalie box per 90,Dribbles per 90,"Successful dribbles, %",Offensive duels per 90,"Offensive duels won, %",Touches in box per 90,Progressive runs per 90,Accelerations per 90,Received passes per 90,Received long passes per 90,Fouls suffered per 90,Passes per 90,"Accurate passes, %",Forward passes per 90,"Accurate forward passes, %",Back passes per 90,"Accurate back passes, %",Lateral passes per 90,"Accurate lateral passes, %",Short / medium passes per 90,"Accurate short / medium passes, %",Long passes per 90,"Accurate long passes, %","Average pass length, m","Average long pass length, m",xA per 90,Shot assists per 90,Second assists per 90,Third assists per 90,Smart passes per 90,"Accurate smart passes, %",Key passes per 90,Passes to final third per 90,"Accurate passes to final third, %",Passes to penalty area per 90,"Accurate passes to penalty area, %",Through passes per 90,"Accurate through passes, %",Deep completions per 90,Deep completed crosses per 90,Progressive passes per 90,"Accurate progressive passes, %",Aerial duels per 90,Free kicks per 90,Direct free kicks per 90,"Direct free kicks on target, %",Corners per 90,Penalties taken,"Penalty conversion, %"
D. Beljo,Dinamo Zagreb,Dinamo Zagreb,CF,23,4000000,2030-06-30,13,802,5,6.77,0,1.2,18.29,33.13,Croatia,Croatia,left,195,84,no,2.36,1.46,53.85,3.82,38.24,0,0,0.11,1.57,2.35,1.68,1,0.11,0,0,2.58,0.56,4,0.45,0.76,0,0,25,2.81,64,20,0,0.11,0,0.11,0,0,0,0,2.69,29.17,8.64,31.17,5.5,0.79,0.22,11.11,1.12,1.12,16.83,80.67,2.92,69.23,7.18,84.38,2.81,84,16.5,82.31,0.22,0,11.99,4.94,0.13,1.57,0.11,0,0,0,0.34,0.56,80,0.11,100,0,0,0.79,0,0.9,50,,0,0,0,0,1,100
V. Koski,Istra 1961,Istra 1961,RCB,23,500000,2027-06-30,13,1269,0,0.25,0,0,10.99,55.48,Finland,Finland,right,185,79,no,9.08,4.61,66.15,3.55,56,0,0,0.92,6.03,7.61,0.99,1,0.07,0,0,0.14,0,0,0,0.02,0,0,2,0.14,0,0,0,0,0,0,0,0,0,0,0.21,66.67,1.28,38.89,0.35,0.64,0.14,35.53,0.28,0.57,51.63,86.95,18.58,72.9,3.9,98.18,25.25,95.51,46.88,92.13,4.75,35.82,20.95,39.64,0,0.07,0.07,0,0,0,0,4.11,55.17,0.43,16.67,0.07,0,0.07,0,8.01,63.72,,0,0,0,0,0,0
J. Radoševi?,Istra 1961,Istra 1961,"RDMF, DMF, RCMF",31,1500000,,13,1278,0,0.82,0,0.63,13.03,57.84,Croatia,Croatia,right,180,74,no,8.87,6.48,72.83,1.13,50,0.28,0.36,0.35,3.87,4.9,0.7,1,0.07,0,0,0.99,0,0,0,0.06,0,0,6,0.42,66.67,0,0,0.63,77.78,0.21,66.67,0.42,83.33,0,0.63,33.33,2.89,39.02,0.35,0.99,0,21.69,0.35,0.63,33.24,84.32,9.79,69.06,6.62,93.62,11.55,93.9,29.79,87.71,2.82,50,17,32.81,0.04,0.56,0,0,0,0,0.28,5.14,69.86,1.62,60.87,0.49,57.14,0.7,0.42,5.14,69.86,,0.35,0,0,1.13,0,0
I. Nevisti?,Dinamo Zagreb,Dinamo Zagreb,GK,27,1500000,2028-06-30,13,1277,0,0,0,0,0.42,83.33,Croatia,Croatia,right,193,89,no,1.06,0,0,0.14,100,0.07,0.11,0,0.99,1.53,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,100,0,0,0,17.13,0.14,0.07,22.55,85.94,11.42,73.46,0,0,9.58,98.53,15.43,98.63,7.12,58.42,27.51,47.41,0,0,0,0,0,0,0,1.27,50,0.21,0,0.14,0,0,0,4.65,72.73,0.14,,,,0,0,0
S. Lon?ar,Istra 1961,Istra 1961,"AMF, RCMF, RWF",29,1000000,,13,1247,3,1.71,2,2.29,13.86,34.38,Bosnia and Herzegovina,Bosnia and Herzegovina,left,187,81,no,3.46,3.68,43.14,1.37,31.58,0,0,0.22,1.88,2.36,1.37,3,0.22,0,0,2.74,0.22,3,0.22,0.12,0,0,18,1.3,33.33,16.667,0.14,1.88,34.62,0.58,25,1.23,41.18,0.36,3.61,40,7.15,30.3,2.09,2.17,0.51,18.12,1.52,0.72,25.62,75.49,7.51,50.96,5.12,98.59,7.58,83.81,21.87,81.19,1.88,50,18.19,29.73,0.17,1.08,0,0,0.43,50,0.43,3.75,48.08,3.32,52.17,0.87,25,1.59,0.65,3.9,75.93,,0.58,0.07,0,1.15,0,0
S. Kulenovi?,Dinamo Zagreb,Dinamo Zagreb,CF,25,2000000,,13,509,5,4.09,0,0.18,15.21,47.67,Croatia,Croatia,right,190,83,no,4.07,1.94,72.73,5.3,36.67,0,0,0.18,2.65,5.06,1.24,2,0.35,0,0,2.3,0.88,4,0.71,0.72,1,0.18,15,2.65,53.33,33.333,0,0.88,0,0.35,0,0.53,0,0,1.24,71.43,6.19,45.71,4.6,0.88,0.71,11.49,2.12,1.24,19.63,75.68,2.12,33.33,6.37,100,5.13,79.31,18.21,80.58,0.53,33.33,15.61,5.13,0.03,0.53,0.18,0,0,0,0.18,1.41,50,0.88,40,0,0,0.71,0,1.06,50,,0,0,0,0,2,50
C. Mbacke Diop,Lokomotiva Zagreb,Lokomotiva Zagreb,"CB, LCB",19,0,2029-06-30,13,1259,1,0.9,0,0,13.22,58.38,Senegal,Senegal,,0,0,no,9.94,4.79,71.64,4.58,46.88,0.43,0.58,0.57,6.08,8.17,1.43,3,0.21,0,0,0.21,0.07,1,0.07,0.06,0,0,6,0.43,16.67,16.667,0,0.14,0,0.14,0,0,0,0.07,0.21,66.67,1.43,60,0.86,1,0.07,27.24,0.07,0.86,41.25,85.62,15.58,76.15,4.93,95.65,17.66,89.88,36.31,90.35,4.79,52.24,21.83,38.7,0,0.07,0,0,0,0,0,4.07,63.16,0.36,20,0.29,0,0.14,0,7.08,65.66,,0,0,0,0,0,0
A. Stojakovic,Lokomotiva Zagreb,Lokomotiva Zagreb,CF,21,0,,13,1107,3,4.24,1,0.8,16.59,31.37,Slovenia,Slovenia,,0,0,no,2.85,3.66,42.22,4.07,28,0,0,0.08,1.3,1.76,1.95,1,0.08,0,0,2.28,0.24,3,0.24,0.34,0,0,22,1.79,45.45,13.636,0.08,1.3,43.75,0.81,30,0.49,66.67,0,1.54,57.89,5.85,33.33,3.58,1.22,0.24,11.79,1.3,1.06,17.64,75.12,4.07,56,4.8,94.92,4.55,83.93,15.45,80,1.06,38.46,16.7,22.31,0.07,0.41,0,0,0,0,0.49,1.63,55,1.06,84.62,0.16,0,1.14,0.41,2.03,80,,0,0,0,0,0,0
A. Jaguši?,Slaven Belupo,Slaven Belupo,"RAMF, AMF, RCMF",20,0,2028-06-30,13,1202,3,1.08,4,2.63,21.79,45.36,Croatia,Croatia,left,174,70,no,7.26,5.69,72.37,1.8,12.5,0.6,0.78,0.07,2.55,3.32,0.67,0,0,0,0,3.67,0.22,3,0.22,0.08,0,0,30,2.25,36.67,10,0.3,1.42,36.84,0.45,33.33,0.97,38.46,0.15,4.42,49.15,12.65,39.64,1.87,2.92,0.6,21.71,0.75,2.1,32.5,79.95,8.09,67.59,8.01,92.52,10.26,83.94,28.9,83.16,2.17,65.52,17.64,32.66,0.2,1.5,0,0,0.3,50,0.82,4.49,75,2.55,55.88,0.82,45.45,1.2,0.52,5.39,76.39,,1.95,0.3,50,1.72,0,0
B. Boškovi?,Lokomotiva Zagreb,Lokomotiva Zagreb,"LCMF, LDMF, RCMF",23,100000,2026-06-15,13,936,0,0.64,0,0.22,20.19,52.38,Bosnia and Herzegovina,"Bosnia and Herzegovina, Croatia",right,190,81,no,11.06,7.4,59.74,5.1,58.49,1.35,1.79,0.58,5.29,7.02,2.4,1,0.1,0,0,0.87,0,0,0,0.06,0,0,8,0.77,25,0,0,0.19,50,0.19,50,0,0,0,0.67,85.71,4.52,42.55,0.96,0.58,0,17.88,0.38,1.35,29.42,81.05,7.6,63.29,6.15,92.19,10.77,87.5,27.4,81.75,1.83,73.68,17.23,31.46,0.02,0.19,0,0,0,0,0,3.08,62.5,0.96,60,0,0,0.48,0.1,4.04,59.52,,0,0,0,0,0,0
