Player,Team,Team within selected timeframe,Position,Age,Market value,Contract expires,Matches played,Minutes played,Goals,xG,Assists,xA,Duels per 90,"Duels won, %",Birth country,Passport country,Foot,Height,Weight,On loan,Successful defensive actions per 90,Defensive duels per 90,"Defensive duels won, %",Aerial duels per 90,"Aerial duels won, %",Sliding tackles per 90,PAdj Sliding tackles,Shots blocked per 90,Interceptions per 90,PAdj Interceptions,Fouls per 90,Yellow cards,Yellow cards per 90,Red cards,Red cards per 90,Successful attacking actions per 90,Goals per 90,Non-penalty goals,Non-penalty goals per 90,xG per 90,Head goals,Head goals per 90,Shots,Shots per 90,"Shots on target, %","Goal conversion, %",Assists per 90,Crosses per 90,"Accurate crosses, %",Crosses from left flank per 90,"Accurate crosses from left flank, %",Crosses from right flank per 90,"Accurate crosses from right flank, %",Crosses to goalie box per 90,Dribbles per 90,"Successful dribbles, %",Offensive duels per 90,"Offensive duels won, %",Touches in box per 90,Progressive runs per 90,Accelerations per 90,Received passes per 90,Received long passes per 90,Fouls suffered per 90,Passes per 90,"Accurate passes, %",Forward passes per 90,"Accurate forward passes, %",Back passes per 90,"Accurate back passes, %",Lateral passes per 90,"Accurate lateral passes, %",Short / medium passes per 90,"Accurate short / medium passes, %",Long passes per 90,"Accurate long passes, %","Average pass length, m","Average long pass length, m",xA per 90,Shot assists per 90,Second assists per 90,Third assists per 90,Smart passes per 90,"Accurate smart passes, %",Key passes per 90,Passes to final third per 90,"Accurate passes to final third, %",Passes to penalty area per 90,"Accurate passes to penalty area, %",Through passes per 90,"Accurate through passes, %",Deep completions per 90,Deep completed crosses per 90,Progressive passes per 90,"Accurate progressive passes, %",Conceded goals,Conceded goals per 90,Shots against,Shots against per 90,Clean sheets,"Save rate, %",xG against,xG against per 90,Prevented goals,Prevented goals per 90,Back passes received as GK per 90,Exits per 90,Aerial duels per 90,Free kicks per 90,Direct free kicks per 90,"Direct free kicks on target, %",Corners per 90,Penalties taken,"Penalty conversion, %"
A. Hrvojevi?,Hajduk Split U19,Hajduk Split U19,GK,18,0,,6,566,0,0,0,0,0.95,83.33,United States,"United States, Croatia",,188,78,no,0.64,0,0,0.32,100,0,0,0,0.64,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,100,0,0,0,8.9,0,0.16,18.13,82.46,9.54,68.33,0,0,6.36,97.5,12.56,94.94,5.57,54.29,26.82,46.65,0,0,0,0,0,0,0,0.95,0,0,0,0,0,0,0,4.13,61.54,3,0.48,14,2.23,3,78.57,4.16,0.66,1.16,0.184,0,1.27,0.32,,,,0,0,0
S. Šunta,Dinamo Zagreb U19,Dinamo Zagreb U19,"LCMF, CF",18,0,,9,566,2,1.65,3,1.54,17.33,49.54,Croatia,Croatia,,0,0,no,4.13,4.77,53.33,2.07,38.46,0.32,0.51,0,1.27,2.05,1.75,1,0.16,0,0,2.86,0.32,2,0.32,0.26,0,0,18,2.86,22.22,11.111,0.48,1.91,16.67,1.27,12.5,0.48,33.33,0.16,3.5,54.55,9.06,49.12,3.5,1.91,0,34.51,1.11,1.91,45.8,80.21,14.79,69.89,7.79,93.88,16.54,84.62,39.59,85.14,4.29,62.96,18.8,32.47,0.24,2.39,0.16,0.16,0.32,0,0.95,5.88,70.27,6.68,52.38,1.43,22.22,3.18,0.32,8.43,83.02,0,,0,,0,0,0,0,,,0.16,,,0.48,0,0,2.86,0,0
D. Miliši?,Hajduk Split U19,Hajduk Split U19,LB,18,0,,6,551,2,0.3,4,1.73,16.33,60,Croatia,Croatia,left,0,0,no,8.49,5.55,64.71,3.76,43.48,0,0,0,4.9,7.76,0.65,0,0,0,0,4.57,0.33,2,0.33,0.05,0,0,7,1.14,28.57,28.571,0.65,5.72,25.71,5.39,24.24,0.33,50,0.65,3.76,73.91,5.06,70.97,0.33,5.55,0,32.18,1.47,0.65,47.37,70,20.09,69.92,5.06,93.55,16.66,67.65,33.48,81.46,8.82,50,23.89,40.91,0.28,1.8,0,0,0,0,0.65,11.43,75.71,5.06,35.48,0.49,33.33,0.65,1.47,16.33,82,0,,0,,0,0,0,0,,,0.65,,,1.14,0.33,50,1.8,0,0
L. Perkovi?,Dinamo Zagreb U19,Dinamo Zagreb U19,CF,18,0,,10,504,8,9.08,2,0.62,18.39,30.1,Croatia,Croatia,,0,0,no,2.14,2.32,53.85,4.64,30.77,0,0,0,0.89,1.36,1.43,0,0,0,0,4.64,1.43,7,1.25,1.62,1,0.18,29,5.18,58.62,27.586,0.36,0.18,100,0,0,0.18,100,0,2.86,50,9.11,23.53,6.25,0.71,0.36,9.11,1.43,0.71,13.04,84.93,1.61,55.56,5.18,100,4.11,78.26,12.68,84.51,0.18,100,14.59,1.98,0.11,1.07,0,0,0,0,0.71,0.89,60,0.71,50,0,0,1.61,0.18,0.89,80,0,,0,,0,0,0,0,,,0,,,0,0,0,0,2,50
J. Brundi?,Dinamo Zagreb U19,Dinamo Zagreb U19,"LW, AMF",18,0,,11,504,4,1.24,1,0.89,19.11,45.79,Croatia,Croatia,unknown,0,0,no,4.46,3.21,44.44,0.71,50,0.18,0.27,0,2.86,4.25,1.25,1,0.18,0,0,5,0.71,4,0.71,0.22,2,0.36,11,1.96,45.45,36.364,0.18,2.86,25,1.79,20,1.07,33.33,0.54,4.11,78.26,12.32,44.93,4.11,2.86,0,20.36,1.25,1.79,30.54,76.02,9.29,73.08,5.89,90.91,9.82,78.18,25.71,81.94,1.96,72.73,19.56,32.92,0.16,0.71,0.18,0.18,0.18,100,0.18,4.46,76,2.68,33.33,0.18,100,1.25,0.71,5.18,93.1,0,,0,,0,0,0,0,,,0.54,,,0.18,0.18,0,0,0,0
R. Gabri?,Hajduk Split U19,Hajduk Split U19,RCB,18,0,,6,478,0,0.2,0,0,14.5,63.64,Croatia,Croatia,right,0,0,no,5.65,4.52,75,5.27,57.14,0,0,0,2.26,3.56,1.32,0,0,0,0,0.94,0,0,0,0.04,0,0,3,0.56,33.33,0,0,0,0,0,0,0,0,0,0.75,100,2.07,81.82,0.56,1.32,0,39.54,0.75,1.13,54.23,87.5,22.22,75.42,1.51,100,27.49,97.26,46.88,93.57,7.34,48.72,22.32,32.15,0,0,0,0,0,0,0,6.97,70.27,0,0,0.19,0,0,0,11.49,68.85,0,,0,,0,0,0,0,,,1.32,,,0,0,0,0,0,0
D. Bistre,Hajduk Split U19,Hajduk Split U19,"AMF, LCMF, LDMF",17,0,,6,437,1,1.15,0,0.32,21.01,51.96,Croatia,Croatia,unknown,0,0,no,8.03,7.83,71.05,2.47,25,1.03,1.69,0,1.44,2.36,1.65,2,0.41,0,0,1.85,0.21,1,0.21,0.24,0,0,7,1.44,57.14,14.286,0,0.62,33.33,0.41,0,0.21,100,0.21,1.65,50,8.24,40,2.27,0.62,0,15.45,0.62,2.68,25.33,77.24,8.03,56.41,6.38,87.1,6.8,84.85,24.1,78.63,0.62,66.67,15.39,14.47,0.07,1.24,0,0,0,0,0,2.68,53.85,1.44,42.86,0,0,0.82,0.21,2.68,53.85,0,,0,,0,0,0,0,,,0,,,0,0,0,0,0,0
P. Horvat,Dinamo Zagreb U19,Dinamo Zagreb U19,"LW, LWF, LAMF",17,0,,8,432,2,0.64,1,1.05,25.63,48.78,Croatia,Croatia,unknown,0,0,no,4.38,3.96,68.42,1.46,14.29,0,0,0.21,1.67,2.76,0.63,0,0,0,0,7.29,0.42,2,0.42,0.13,0,0,7,1.46,28.57,28.571,0.21,5.21,48,4.79,47.83,0.42,50,1.04,7.92,55.26,17.71,48.24,3.54,3.13,0.21,16.88,1.67,2.5,28.54,72.99,6.67,56.25,8.33,97.5,8.96,67.44,22.29,80.37,1.25,33.33,20.06,21.81,0.22,1.25,0,0,0.21,0,0.83,3.13,66.67,4.79,60.87,0.21,0,1.04,2.29,5.21,92,0,,0,,0,0,0,0,,,0,,,0,0,0,0.42,0,0
Š. An?elo,Dinamo Zagreb U19,Dinamo Zagreb U19,"RCMF, RDMF",18,0,,9,426,2,1.28,2,1.45,15.21,50,Croatia,Croatia,,0,0,no,4.86,4.23,45,2.54,33.33,0.42,0.63,0,2.54,3.79,0.85,1,0.21,0,0,4.01,0.42,2,0.42,0.27,0,0,10,2.11,60,20,0.42,1.06,80,0.63,100,0.42,50,0.21,2.75,69.23,7.18,58.82,1.69,1.27,0,17.54,1.06,0.85,26.2,73.39,9.93,65.96,3.8,88.89,9.51,77.78,21.97,76.92,3.38,50,19.62,29.99,0.31,1.69,0,0.21,0.21,0,0.85,6.34,63.33,2.54,58.33,0.42,0,0.85,0.63,5.28,72,0,,0,,0,0,0,0,,,0.21,,,0.42,0.21,100,2.32,0,0
M. ?upi?,Hajduk Split U19,Hajduk Split U19,LCB,17,0,2027-06-30,6,409,1,0.42,0,0,18.92,59.3,Croatia,Croatia,unknown,0,0,no,7.26,4.84,68.18,7.7,54.29,0,0,0,3.96,6.51,1.76,0,0,0,0,1.32,0.22,1,0.22,0.09,0,0,1,0.22,100,100,0,0.88,0,0.66,0,0.22,0,0.22,1.1,100,2.86,69.23,0.44,5.94,0,49.51,0.88,0.66,65.35,86.87,23.33,76.42,2.2,90,35.65,92.59,55.01,93.6,9.46,55.81,21.73,41.57,0,0,0,0,0,0,0,10.78,77.55,1.54,0,0.88,0,0,0,11.44,78.85,0,,0,,0,0,0,0,,,0.88,,,0,0,0,0,0,0
