Player,Team,Team within selected timeframe,Position,Age,Market value,Contract expires,Matches played,Minutes played,Goals,xG,Assists,xA,Duels per 90,"Duels won, %",Birth country,Passport country,Foot,Height,Weight,On loan,Successful defensive actions per 90,Defensive duels per 90,"Defensive duels won, %",Aerial duels per 90,"Aerial duels won, %",Sliding tackles per 90,PAdj Sliding tackles,Shots blocked per 90,Interceptions per 90,PAdj Interceptions,Fouls per 90,Yellow cards,Yellow cards per 90,Red cards,Red cards per 90,Successful attacking actions per 90,Goals per 90,Non-penalty goals,Non-penalty goals per 90,xG per 90,Head goals,Head goals per 90,Shots,Shots per 90,"Shots on target, %","Goal conversion, %",Assists per 90,Crosses per 90,"Accurate crosses, %",Crosses from left flank per 90,"Accurate crosses from left flank, %",Crosses from right flank per 90,"Accurate crosses from right flank, %",Crosses to goalie box per 90,Dribbles per 90,"Successful dribbles, %",Offensive duels per 90,"Offensive duels won, %",Touches in box per 90,Progressive runs per 90,Accelerations per 90,Received passes per 90,Received long passes per 90,Fouls suffered per 90,Passes per 90,"Accurate passes, %",Forward passes per 90,"Accurate forward passes, %",Back passes per 90,"Accurate back passes, %",Lateral passes per 90,"Accurate lateral passes, %",Short / medium passes per 90,"Accurate short / medium passes, %",Long passes per 90,"Accurate long passes, %","Average pass length, m","Average long pass length, m",xA per 90,Shot assists per 90,Second assists per 90,Third assists per 90,Smart passes per 90,"Accurate smart passes, %",Key passes per 90,Passes to final third per 90,"Accurate passes to final third, %",Passes to penalty area per 90,"Accurate passes to penalty area, %",Through passes per 90,"Accurate through passes, %",Deep completions per 90,Deep completed crosses per 90,Progressive passes per 90,"Accurate progressive passes, %",Conceded goals,Conceded goals per 90,Shots against,Shots against per 90,Clean sheets,"Save rate, %",xG against,xG against per 90,Prevented goals,Prevented goals per 90,Back passes received as GK per 90,Exits per 90,Aerial duels per 90,Free kicks per 90,Direct free kicks per 90,"Direct free kicks on target, %",Corners per 90,Penalties taken,"Penalty conversion, %"
Z. Youssouf,Al Fateh,Al Fateh,"RCMF, RDMF, LCMF",26,5000000,2026-06-30,9,908,1,0.15,0,0.47,14.87,45.33,France,"France, Comoros",left,182,81,no,7.14,5.75,48.28,1.59,37.5,0.59,0.87,0.4,3.77,5.53,0.99,3,0.3,0,0,1.09,0.1,1,0.1,0.02,0,0,5,0.5,60,20,0,0.79,50,0.2,50,0.5,40,0.1,0.5,60,6.05,45.9,0,0.59,0.1,23.89,0.1,1.98,35.58,85.52,11.5,73.28,4.66,93.62,15.76,89.94,28.74,91.38,6.05,62.3,22.79,44.34,0.05,0.5,0,0,0.1,100,0.4,8.13,71.95,2.18,50,1.09,45.45,0.59,0.4,7.33,83.78,0,,0,,0,0,0,0,,,0.3,,,0.1,0,0,0,0,0
Tozé,Al Riyadh,Al Riyadh,"LCMF, RCMF, LDMF",32,3800000,,9,905,2,2.16,2,1.37,8.75,52.27,Portugal,Portugal,right,174,66,no,5.17,3.98,60,0.8,12.5,0.4,0.47,0.3,2.39,2.83,0.8,0,0,0,0,2.19,0.2,1,0.1,0.21,1,0.1,17,1.69,41.18,11.765,0.2,1.19,50,0.6,16.67,0.6,83.33,0.4,1.29,69.23,3.38,58.82,0.9,1.09,0.4,20.29,0.8,0.99,27.75,85.66,7.96,72.5,5.87,94.92,9.94,93,24.36,91.43,2.29,43.48,19.41,43.12,0.14,1.69,0,0,0.1,0,0,4.67,74.47,1.39,64.29,0.1,0,0.3,0.5,3.88,79.49,0,,0,,0,0,0,0,,,0.3,,,1.49,0.1,0,3.58,1,100
Danilo Pereira,Al Ittihad,Al Ittihad,"LCB, RCB",34,8000000,2026-06-30,9,903,0,1.28,0,0.06,7.77,66.67,Guinea-Bissau,"Guinea-Bissau, Portugal",right,188,83,no,6.28,2.99,73.33,1.5,60,0.3,0.49,0.9,3.79,6.2,0.7,1,0.1,0,0,0.6,0,0,0,0.13,0,0,9,0.9,33.33,0,0,0,0,0,0,0,0,0,0.3,66.67,1.69,70.59,0.8,1.5,0.1,52.23,0.4,1.1,68.57,95.06,27.21,89.38,3.19,100,32.29,99.07,62.89,97.31,5.68,70.18,20.25,40.57,0.01,0.1,0,0,0.2,50,0,11.06,85.59,0.6,66.67,0.5,40,0.3,0,9.37,85.11,0,,0,,0,0,0,0,,,2.39,,,0,0,0,0,0,0
M. Vargas,Al Fateh,Al Fateh,"CF, AMF, LW",28,4500000,,9,902,2,1.76,0,0.98,15.27,39.87,Argentina,Argentina,right,168,66,no,2.39,2.2,45.45,0.7,28.57,0,0,0,1.4,2.03,0.9,2,0.2,0,0,3.59,0.2,2,0.2,0.18,0,0,23,2.29,34.78,8.696,0,2.1,28.57,1.1,36.36,1,20,0.4,3.79,52.63,9.98,39,2.79,2.1,0.6,14.37,1.2,1.2,22.05,65.16,7.68,50.65,3.59,94.44,6.69,67.16,16.76,76.79,3.19,28.13,20.23,41.34,0.1,0.8,0,0,0.7,28.57,0.3,4.39,50,3.39,35.29,1.2,16.67,1.1,0.8,3.69,54.05,0,,0,,0,0,0,0,,,0,,,0.9,0.3,33.33,1.8,0,0
Rúben Neves,Al Hilal,Al Hilal,"DMF, LDMF",28,32000000,2026-06-30,9,900,4,2.85,0,1.15,7.8,57.69,Portugal,Portugal,right,180,80,no,5.3,3.5,68.57,1.4,57.14,0.1,0.17,0.3,2.8,4.69,0.4,2,0.2,0,0,1.5,0.4,1,0.1,0.29,0,0,15,1.5,46.67,26.667,0,2,20,0.6,16.67,1.3,23.08,0.1,0.6,66.67,1.6,43.75,0.5,2.2,0.1,55.7,0.3,0.5,68,88.82,19.9,80.4,5,96,35.6,93.26,59.7,93.63,6.5,64.62,20.45,33.06,0.12,1.4,0.1,0.1,0.2,0,0,12.4,83.06,3.5,34.29,0.9,22.22,0.7,0.4,8.9,85.39,0,,0,,0,0,0,0,,,0.6,,,1.7,0.5,40,4.4,3,100
A. El Mahdioui,Al Taawon,Al Taawon,"DMF, LDMF",29,3000000,2026-06-30,9,900,0,0.05,0,0.41,11.6,51.72,Netherlands,"Netherlands, Morocco",right,185,77,no,9,7.4,54.05,1.1,54.55,0.2,0.26,0.6,4.8,6.32,1.5,1,0.1,0,0,0.4,0,0,0,0,0,0,4,0.4,25,0,0,0.1,0,0,0,0.1,0,0,0.3,100,2.1,42.86,0,0,0,38.5,0.2,0.6,50.1,90.62,16.8,81.55,6.5,98.46,18.8,95.21,46.8,93.59,3.2,50,18.4,40.82,0.04,0.4,0.1,0.2,0,0,0.2,7.1,78.87,1.1,54.55,0.5,40,0.7,0,7.3,76.71,0,,0,,0,0,0,0,,,0.5,,,0,0,0,0,0,0
Cristiano Ronaldo,Al Nassr,Al Nassr,CF,40,15000000,2027-06-30,9,900,10,10.8,0,0.42,7.3,39.73,Portugal,Portugal,right,187,83,no,0.7,0.7,28.57,2.4,37.5,0,0,0,0.5,0.94,0.3,1,0.1,0,0,3.5,1,7,0.7,1.08,1,0.1,59,5.9,40.68,16.949,0,0.2,0,0.2,0,0,0,0,1.8,61.11,3.6,44.44,5.7,2.1,0.1,20.1,1.3,0.4,19.6,78.06,3.9,71.79,5.1,88.24,4.4,79.55,18.9,79.89,0.5,40,12.91,17.18,0.04,0.7,0.1,0,0,0,0.2,0.9,77.78,1.1,36.36,0,0,1,0,0.6,100,0,,0,,0,0,0,0,,,0,,,0.7,0.6,16.67,0,4,75
M. Rodák,Al Ettifaq,Al Ettifaq,GK,28,3000000,2027-06-30,9,899,0,0,0,0,0.5,100,Slovakia,Slovakia,right,194,81,no,2.1,0,0,0.5,100,0,0,0,2.1,2.89,0,1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.51,0.3,0.1,18.82,80.85,11.61,70.69,0,0,6.21,96.77,11.01,98.18,7.81,56.41,32.88,51.58,0,0,0,0,0,0,0,1.5,46.67,0.2,0,0.1,0,0,0,6.21,59.68,18,1.8,51,5.11,1,64.71,15.24,1.53,-2.76,-0.276,0,2.2,0.5,,,,0,0,0
J. Hendry,Al Ettifaq,Al Ettifaq,RCB,30,3000000,2026-06-30,9,899,0,0.12,0,0,8.91,68.54,Scotland,Scotland,right,192,86,no,6.81,3.5,65.71,2.3,82.61,0.1,0.14,0.5,4.4,6.06,0.7,1,0.1,0,0,0.7,0,0,0,0.01,0,0,1,0.1,0,0,0,0.2,50,0,0,0.2,50,0,0.6,100,1.8,61.11,0.2,1.5,0,33.64,0.3,0.8,46.75,91.65,15.82,82.28,3.6,91.67,22.83,97.37,41.95,94.99,4.71,63.83,20.37,39.3,0,0,0,0,0,0,0,5.11,64.71,0.3,33.33,0.2,50,0.1,0.1,5.31,81.13,0,,0,,0,0,0,0,,,2.3,,,0,0,0,0,0,0
K. Casteels,Al Qadisiyah,Al Qadisiyah,GK,33,6000000,2027-06-30,9,899,0,0,0,0,0.4,75,Belgium,Belgium,left,197,86,no,1.5,0.2,100,0.1,100,0,0,0,1.3,1.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.62,0.3,0,25.93,91.12,10.51,83.81,0,0,13.82,95.65,18.12,98.9,7.81,73.08,27.56,37.4,0,0,0,0,0,0,0,1.2,50,0,0,0,0,0,0,4.71,70.21,9,0.9,30,3,3,70,7.33,0.73,-1.67,-0.167,0,1,0.1,,,,0,0,0
