Player,Team,Team within selected timeframe,Position,Age,Market value,Contract expires,Matches played,Minutes played,Goals,xG,Assists,xA,Duels per 90,"Duels won, %",Birth country,Passport country,Foot,Height,Weight,On loan,Successful defensive actions per 90,Defensive duels per 90,"Defensive duels won, %",Aerial duels per 90,"Aerial duels won, %",Sliding tackles per 90,PAdj Sliding tackles,Shots blocked per 90,Interceptions per 90,PAdj Interceptions,Fouls per 90,Yellow cards,Yellow cards per 90,Red cards,Red cards per 90,Successful attacking actions per 90,Goals per 90,Non-penalty goals,Non-penalty goals per 90,xG per 90,Head goals,Head goals per 90,Shots,Shots per 90,"Shots on target, %","Goal conversion, %",Assists per 90,Crosses per 90,"Accurate crosses, %",Crosses from left flank per 90,"Accurate crosses from left flank, %",Crosses from right flank per 90,"Accurate crosses from right flank, %",Crosses to goalie box per 90,Dribbles per 90,"Successful dribbles, %",Offensive duels per 90,"Offensive duels won, %",Touches in box per 90,Progressive runs per 90,Accelerations per 90,Received passes per 90,Received long passes per 90,Fouls suffered per 90,Passes per 90,"Accurate passes, %",Forward passes per 90,"Accurate forward passes, %",Back passes per 90,"Accurate back passes, %",Lateral passes per 90,"Accurate lateral passes, %",Short / medium passes per 90,"Accurate short / medium passes, %",Long passes per 90,"Accurate long passes, %","Average pass length, m","Average long pass length, m",xA per 90,Shot assists per 90,Second assists per 90,Third assists per 90,Smart passes per 90,"Accurate smart passes, %",Key passes per 90,Passes to final third per 90,"Accurate passes to final third, %",Passes to penalty area per 90,"Accurate passes to penalty area, %",Through passes per 90,"Accurate through passes, %",Deep completions per 90,Deep completed crosses per 90,Progressive passes per 90,"Accurate progressive passes, %",Aerial duels per 90,Free kicks per 90,Direct free kicks per 90,"Direct free kicks on target, %",Corners per 90,Penalties taken,"Penalty conversion, %"
M. Brajanac,Esbjerg,Esbjerg,CF,24,500000,2027-12-31,12,1043,6,4.52,1,0.74,23.13,32.84,Denmark,"Denmark, Bosnia and Herzegovina",right,189,87,no,4.4,3.28,60.53,6.9,30,0.09,0.1,0.17,2.33,2.76,1.29,1,0.09,0,0,1.81,0.52,4,0.35,0.39,0,0,23,1.98,56.52,26.087,0.09,0.52,16.67,0.17,0,0.26,33.33,0.09,1.38,43.75,7.08,24.39,3.28,0.95,0.17,9.32,1.98,0.43,15.79,73.22,3.11,55.56,4.06,80.85,4.4,72.55,15.01,75.29,0.26,66.67,14.59,4.05,0.06,0.69,0,0,0.09,0,0.26,0.86,60,0.95,36.36,0.09,0,0.69,0,1.12,30.77,,0,0,0,0,2,100
M. Kallesøe,AaB,AaB,RB,28,500000,2027-06-30,9,607,0,0,2,0.83,13.64,58.7,Denmark,Denmark,right,193,80,no,6.52,5.19,57.14,2.67,55.56,0.74,0.99,0.15,2.82,3.75,0.89,1,0.15,0,0,2.67,0,0,0,0,0,0,0,0,0,0,0.3,4.3,31.03,0,0,4.3,31.03,0.44,1.33,100,3.86,65.38,0.74,1.93,0.59,47.59,1.48,0.74,60.05,79.26,17.05,60,11.71,96.2,20.61,83.45,49.08,89.73,6.67,33.33,20.45,38.08,0.12,1.19,0,0.15,0,0,0.74,8.45,54.39,3.86,46.15,0.59,0,0.44,1.48,10.23,75.36,,0,0,0,0.3,0,0
V. Morozov,Kolding IF,Kolding IF,CF,25,500000,2027-06-30,7,350,2,1.04,0,0.01,16.97,39.39,Belarus,Belarus,left,188,84,yes,3.09,2.57,50,5.14,55,0.77,1.2,0,1.03,1.6,1.29,3,0.77,0,0,1.29,0.51,2,0.51,0.27,0,0,5,1.29,40,40,0,0.51,0,0.51,0,0,0,0.26,1.29,40,5.91,17.39,2.06,1.29,0,10.29,3.86,0.77,14.4,80.36,2.57,40,4.89,100,4.89,73.68,13.63,84.91,0.26,0,15.95,6.05,0,0.26,0,0,0.26,100,0,0.77,66.67,1.03,0,0.26,100,0.77,0,1.03,50,,0,0,0,0.26,0,0
F. Dietz,Hobro,Hobro,LCB,22,450000,2029-06-30,16,1549,0,1.18,1,1.38,14.06,59.5,Denmark,Denmark,,0,0,no,9.76,5.81,67,4.01,60.87,0.29,0.34,0.64,5.58,6.47,1.05,5,0.29,0,0,0.99,0,0,0,0.07,0,0,10,0.58,30,0,0.06,0.76,69.23,0.7,66.67,0.06,100,0.06,0.35,66.67,1.51,42.31,1.05,0.99,0,51.59,0.87,0.58,69.55,86.55,29.23,76.54,3.54,93.44,29.92,93.98,60.19,92.18,8.66,48.99,21.13,40.03,0.08,0.41,0,0,0.12,50,0.35,9.88,69.41,1.68,51.72,0.58,20,0.46,0.46,14.47,74.7,,0.06,0.06,100,0,0,0
M. Nielsen,AaB,AaB,LB,24,450000,,12,950,2,0.66,2,2.3,14.49,55.56,Denmark,Denmark,left,0,0,no,8.24,6.92,63.01,3.03,50,0.19,0.24,0.09,3.69,4.72,0.95,2,0.19,0,0,2.56,0.19,2,0.19,0.06,0,0,8,0.76,62.5,25,0.19,3.98,45.24,3.51,45.95,0.47,40,0.85,0.38,75,1.89,60,1.04,0.76,0.28,35.53,1.42,1.33,47.37,75.8,17.15,58.56,8.43,96.63,15.92,82.74,38.18,84.37,5.31,37.5,19.92,34.85,0.22,1.61,0,0,0.09,0,0.47,5.49,63.79,3.6,52.63,0.38,0,0.57,1.61,11.37,62.5,,0.85,0.19,50,3.69,0,0
A. Iljazovski,Hvidovre,Hvidovre,"RB, RCB",28,450000,2026-12-31,16,1015,2,0.91,1,0.83,15.96,61.11,Denmark,"Denmark, North Macedonia",right,185,67,no,10.11,7.98,65.56,3.46,56.41,0.89,0.98,0.09,3.99,4.41,1.06,3,0.27,0,0,2.57,0.18,2,0.18,0.08,2,0.18,10,0.89,40,20,0.09,3.19,36.11,0,0,3.19,36.11,0.35,1.24,78.57,2.31,65.38,1.42,1.15,0,26.16,0.44,0.8,37.95,74.77,15.52,63.43,5.23,98.31,10.82,79.51,29.26,84.55,5.5,45.16,21.4,29.42,0.07,0.71,0,0,0.18,50,0.35,5.41,45.9,2.84,46.88,0.44,40,0.18,1.24,7.98,72.22,,0.09,0,0,0,0,0
F. Børsting,AaB,AaB,"RB, LCMF, AMF",30,450000,2026-06-30,12,786,0,0.23,0,1.05,13.4,44.44,Denmark,Denmark,right,178,74,no,6.64,5.04,54.55,1.03,44.44,0.46,0.59,0.11,3.44,4.46,1.26,5,0.57,0,0,1.37,0,0,0,0.03,0,0,2,0.23,0,0,0,3.09,33.33,0.46,0,2.63,39.13,0.46,0.92,37.5,4.58,35,1.26,1.15,0.11,31.72,1.83,1.37,40.99,78.49,13.17,63.48,8.13,97.18,12.37,86.11,34.47,86.71,3.55,38.71,17.31,33.16,0.12,1.37,0,0.11,0.11,0,0.8,5.38,65.96,3.78,45.45,0.46,25,1.26,0.92,6.53,71.93,,0,0,0,0,0,0
L. Moser,Kolding IF,Kolding IF,GK,25,450000,2026-06-30,15,1470,0,0,0,0,0.67,90.91,Germany,Germany,left,196,88,no,1.71,0,0,0.61,90,0,0,0,1.71,2.34,0,1,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,100,0,0,0,22.16,0.24,0.12,35.39,91.52,14.88,81.48,0,0,18.31,99.33,27.86,99.34,7.47,63.11,24.68,46.52,0,0,0,0,0,0,0,1.47,50,0.06,0,0.12,50,0.06,0,5.39,68.18,0.61,,,,0,0,0
F. Gytkjær,Lyngby,Lyngby,CF,32,400000,2027-06-30,14,936,9,4.57,1,0.94,15,33.97,Denmark,Denmark,right,180,75,no,1.73,2.69,32.14,1.83,21.05,0,0,0.29,0.87,1.09,1.92,2,0.19,0,0,2.88,0.87,9,0.87,0.44,0,0,16,1.54,81.25,56.25,0.1,1.63,47.06,0.19,0,1.44,53.33,0.38,1.54,50,6.73,41.43,4.71,0.29,0,9.81,1.25,1.44,13.85,76.39,3.27,64.71,4.42,91.3,3.65,73.68,11.83,81.3,0.48,60,15.04,9.02,0.09,0.67,0,0,0.19,50,0.19,0.77,50,1.06,72.73,0.19,50,0.67,0.58,1.54,62.5,,0,0,0,0,0,0
L. Bøje-Larsen,Hillerød,Hillerød,"LB, LWB, RWB",24,400000,2026-06-30,12,422,2,1.33,0,0.87,10.45,48.98,Denmark,Denmark,left,0,0,no,7.25,4.27,60,1.49,71.43,0.21,0.28,0,4.48,5.89,0.43,1,0.21,0,0,1.92,0.43,2,0.43,0.28,0,0,8,1.71,75,25,0,2.99,21.43,2.56,25,0.43,0,0,0.85,0,3.84,33.33,1.71,1.28,0,23.89,0.85,1.28,33.91,67.3,11.94,53.57,7.25,100,8.53,65,25.81,78.51,5.12,37.5,18.2,22.33,0.19,0.64,0,0,0,0,0.43,4.48,52.38,2.99,21.43,0.43,50,0.64,0.64,7.46,54.29,,0,0,0,0,0,0
