Player,Team,Team within selected timeframe,Position,Age,Market value,Contract expires,Matches played,Minutes played,Goals,xG,Assists,xA,Duels per 90,"Duels won, %",Birth country,Passport country,Foot,Height,Weight,On loan,Successful defensive actions per 90,Defensive duels per 90,"Defensive duels won, %",Aerial duels per 90,"Aerial duels won, %",Sliding tackles per 90,PAdj Sliding tackles,Shots blocked per 90,Interceptions per 90,PAdj Interceptions,Fouls per 90,Yellow cards,Yellow cards per 90,Red cards,Red cards per 90,Successful attacking actions per 90,Goals per 90,Non-penalty goals,Non-penalty goals per 90,xG per 90,Head goals,Head goals per 90,Shots,Shots per 90,"Shots on target, %","Goal conversion, %",Assists per 90,Crosses per 90,"Accurate crosses, %",Crosses from left flank per 90,"Accurate crosses from left flank, %",Crosses from right flank per 90,"Accurate crosses from right flank, %",Crosses to goalie box per 90,Dribbles per 90,"Successful dribbles, %",Offensive duels per 90,"Offensive duels won, %",Touches in box per 90,Progressive runs per 90,Accelerations per 90,Received passes per 90,Received long passes per 90,Fouls suffered per 90,Passes per 90,"Accurate passes, %",Forward passes per 90,"Accurate forward passes, %",Back passes per 90,"Accurate back passes, %",Lateral passes per 90,"Accurate lateral passes, %",Short / medium passes per 90,"Accurate short / medium passes, %",Long passes per 90,"Accurate long passes, %","Average pass length, m","Average long pass length, m",xA per 90,Shot assists per 90,Second assists per 90,Third assists per 90,Smart passes per 90,"Accurate smart passes, %",Key passes per 90,Passes to final third per 90,"Accurate passes to final third, %",Passes to penalty area per 90,"Accurate passes to penalty area, %",Through passes per 90,"Accurate through passes, %",Deep completions per 90,Deep completed crosses per 90,Progressive passes per 90,"Accurate progressive passes, %",Conceded goals,Conceded goals per 90,Shots against,Shots against per 90,Clean sheets,"Save rate, %",xG against,xG against per 90,Prevented goals,Prevented goals per 90,Back passes received as GK per 90,Exits per 90,Aerial duels per 90,Free kicks per 90,Direct free kicks per 90,"Direct free kicks on target, %",Corners per 90,Penalties taken,"Penalty conversion, %"
M. Enger Eriksen,Moss,Moss,GK,30,175000,,32,3176,0,0,0,0,0.79,82.14,Norway,Norway,left,194,86,no,2.04,0.09,66.67,0.48,94.12,0,0,0,1.98,2.43,0,1,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0.14,60,0.03,0,0,16.12,0.2,0.17,28.9,76.96,17.77,66.51,0,0,10.46,94.31,14.85,95.99,14,57.09,36.7,50.55,0,0,0,0,0,0,0,5.58,41.62,0.82,10.34,0.82,24.14,0.06,0,8.56,70.2,68,1.93,170,4.82,3,60,51.18,1.45,-16.82,-0.477,0,1.56,0.48,,,,0,0,0
I. Jönsson,Egersund,Egersund,"LCB, CB",26,200000,2027-12-31,32,3157,1,1.5,0,0.03,13.17,69.48,Sweden,Sweden,right,194,85,no,8.95,4.28,70.67,5.45,72.25,0.51,0.64,0.8,5.42,6.79,1,4,0.11,0,0,0.26,0.03,1,0.03,0.04,1,0.03,9,0.26,66.67,11.111,0,0,0,0,0,0,0,0,0.09,100,0.94,69.7,0.57,0.26,0.03,35.81,0.03,0.66,50.37,91.96,14.08,81.17,2.65,94.62,29.53,97.49,47.87,94.46,2.51,44.32,19.34,32.92,0,0.06,0.03,0.06,0,0,0,3.88,78.68,0.23,0,0.09,33.33,0.09,0,5.27,63.78,0,,0,,0,0,0,0,,,2.17,,,0,0,0,0,0,0
A. Kiilerich Hermansen,Egersund,Egersund,GK,21,0,,31,3081,0,0,0,0,0.91,77.42,Denmark,Denmark,right,190,78,yes,1.96,0.12,25,0.56,89.47,0.03,0.04,0,1.9,2.39,0.06,5,0.15,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,100,0.15,100,0,0.03,0,17.03,0.18,0.15,29.82,83.06,18.84,77.05,0.03,100,10.17,93.97,15.86,94.84,13.93,69.81,33.21,46.88,0,0,0,0,0,0,0,3.83,63.36,0.26,11.11,0.35,25,0.06,0,10.72,71.66,43,1.26,160,4.67,9,73.13,48.62,1.42,5.62,0.164,0,1.75,0.56,,,,0,0,0
S. Nilsen,Ranheim,Ranheim,GK,25,175000,,31,3043,0,0,1,0,1.04,85.71,Norway,Norway,right,191,75,no,2.57,0.06,50,0.53,94.44,0.06,0.08,0,2.48,3.38,0.03,3,0.09,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0.06,100,0.27,100,0,0.03,0,19.76,0.33,0.33,33.21,83.97,19.08,75.5,0.03,100,13.04,95.69,18.4,97.91,14.79,66.8,35.14,50.85,0,0,0,0,0,0,0.03,5.06,53.8,0.41,0,0.41,14.29,0,0,10.14,80.17,51,1.51,146,4.32,5,65.07,49.23,1.46,-1.77,-0.052,0.03,1.83,0.53,,,,0,0,0
A. Hammer Kjelsen,Aalesund,Aalesund,CB,19,350000,2025-12-31,31,3005,1,0.77,0,0.12,11.47,60.31,Norway,Norway,right,185,72,no,6.98,4.34,68.97,2.43,45.68,0.09,0.12,0.66,3.89,5.01,0.69,4,0.12,0,0,0.06,0.03,1,0.03,0.02,0,0,3,0.09,33.33,33.333,0,0.06,50,0.03,100,0.03,0,0,0,0,1.8,73.33,0.09,0.9,0.06,30.82,0.18,1.5,45.94,91.2,13.72,79.48,3.23,96.3,25.04,97.73,41.87,94.06,4.01,61.94,20.54,37.25,0,0.06,0,0,0,0,0,5.45,80.22,0.6,45,0.21,42.86,0.21,0.03,6.65,68.92,0,,0,,0,0,0,0,,,2.52,,,0.06,0,0,0,0,0
S. Grytebust,Aalesund,Aalesund,GK,36,200000,,30,2962,0,0,0,0,0.7,86.96,Norway,Norway,right,187,82,no,1.52,0.09,66.67,0.36,100,0,0,0,1.46,1.88,0,2,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,100,0,0,0,13.28,0.15,0.12,21.94,85.6,14.71,79.75,0.03,100,6.5,98.6,9.91,98.47,11.97,75.38,36.8,47.66,0,0,0.03,0,0,0,0,2.4,64.56,0.03,0,0,0,0,0,9.45,83.92,33,1,94,2.86,12,64.89,29.08,0.88,-3.92,-0.119,0,0.88,0.36,,,,0,0,0
A. Gorodovoy,Kongsvinger,Kongsvinger,GK,32,275000,,30,2956,0,0,0,0,1.25,80.49,Russia,Russia,both,191,82,no,3.53,0.12,0,0.88,89.66,0,0,0,3.53,5.1,0.03,1,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,75,0,0.03,0,17.6,0.33,0.12,32.4,80.83,17.81,70.77,0.03,100,14.1,93.74,20.28,94.89,12.06,57.32,33.34,47.95,0,0,0,0,0,0,0.03,2.98,36.73,0.43,14.29,0.33,27.27,0.03,0,8.01,64.64,42,1.28,116,3.53,7,63.79,34.94,1.06,-7.06,-0.215,0,1.8,0.88,,,,0,0,0
J. Pryts,Start,Start,GK,27,150000,2026-12-31,30,2956,0,0,0,0,0.64,76.19,Denmark,Denmark,left,191,88,no,0.88,0.09,33.33,0.33,90.91,0.03,0.04,0,0.82,1.05,0.03,1,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,100,0,0,0,14.95,0.33,0.15,23.14,82.24,15.77,75.29,0,0,7,96.96,9.04,98.65,14.1,71.71,41.44,52.83,0,0,0.03,0,0,0,0,5.82,65.97,0.33,0,0.3,50,0,0,10.63,84.81,35,1.07,111,3.38,10,68.47,35.11,1.07,0.11,0.003,0,1.07,0.33,,,,0,0,0
M. Hedenstad,Lillestrøm,Lillestrøm,GK,25,1000000,,30,2928,0,0,0,0,0.68,81.82,Norway,Norway,right,186,76,no,1.72,0.06,0,0.31,100,0,0,0,1.72,2.8,0.03,2,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,100,0,0,0,18.93,0.15,0.25,29.17,84.72,17.77,77.85,0.03,0,10.51,96.78,18.57,96.85,10.6,63.48,30.37,46.69,0,0,0,0,0,0,0,2.98,58.76,0.22,14.29,0.18,0,0.03,0,7.96,69.5,18,0.55,102,3.14,15,82.35,23.76,0.73,5.76,0.177,0,0.95,0.31,,,,0,0,0
A. Pedersen,Lyn,Lyn,GK,30,125000,2025-12-31,30,2927,0,0,0,0.21,0.77,88,Norway,Norway,right,190,90,no,1.84,0.09,66.67,0.55,88.89,0,0,0,1.78,2.3,0,1,0.03,0,0,0,0,0,0,0,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0.03,100,0.03,0,0,14.42,0.09,0.09,22.29,76.97,15.96,70.33,0,0,5.9,94.79,9.81,94.67,12.42,63.37,40.07,52.91,0.01,0.03,0.03,0,0,0,0.03,4.21,52.55,0.4,7.69,0.28,55.56,0.03,0,9.47,77.27,37,1.14,136,4.18,8,72.79,39.73,1.22,2.73,0.084,0,2.46,0.55,,,,0,0,0
