Player,Team,Team within selected timeframe,Position,Age,Market value,Contract expires,Matches played,Minutes played,Goals,xG,Assists,xA,Duels per 90,"Duels won, %",Birth country,Passport country,Foot,Height,Weight,On loan,Successful defensive actions per 90,Defensive duels per 90,"Defensive duels won, %",Aerial duels per 90,"Aerial duels won, %",Sliding tackles per 90,PAdj Sliding tackles,Shots blocked per 90,Interceptions per 90,PAdj Interceptions,Fouls per 90,Yellow cards,Yellow cards per 90,Red cards,Red cards per 90,Successful attacking actions per 90,Goals per 90,Non-penalty goals,Non-penalty goals per 90,xG per 90,Head goals,Head goals per 90,Shots,Shots per 90,"Shots on target, %","Goal conversion, %",Assists per 90,Crosses per 90,"Accurate crosses, %",Crosses from left flank per 90,"Accurate crosses from left flank, %",Crosses from right flank per 90,"Accurate crosses from right flank, %",Crosses to goalie box per 90,Dribbles per 90,"Successful dribbles, %",Offensive duels per 90,"Offensive duels won, %",Touches in box per 90,Progressive runs per 90,Accelerations per 90,Received passes per 90,Received long passes per 90,Fouls suffered per 90,Passes per 90,"Accurate passes, %",Forward passes per 90,"Accurate forward passes, %",Back passes per 90,"Accurate back passes, %",Lateral passes per 90,"Accurate lateral passes, %",Short / medium passes per 90,"Accurate short / medium passes, %",Long passes per 90,"Accurate long passes, %","Average pass length, m","Average long pass length, m",xA per 90,Shot assists per 90,Second assists per 90,Third assists per 90,Smart passes per 90,"Accurate smart passes, %",Key passes per 90,Passes to final third per 90,"Accurate passes to final third, %",Passes to penalty area per 90,"Accurate passes to penalty area, %",Through passes per 90,"Accurate through passes, %",Deep completions per 90,Deep completed crosses per 90,Progressive passes per 90,"Accurate progressive passes, %",Aerial duels per 90,Free kicks per 90,Direct free kicks per 90,"Direct free kicks on target, %",Corners per 90,Penalties taken,"Penalty conversion, %"
P. Christiansen,Viking,Viking,CF,25,800000,2027-12-31,27,2099,14,11.2,2,0.98,16.98,31.31,Denmark,Denmark,right,175,72,no,3.69,4.03,51.06,3.69,16.28,0.3,0.41,0.04,1.33,1.81,1.59,1,0.04,0,0,2.32,0.6,13,0.56,0.48,2,0.09,51,2.19,60.78,27.451,0.09,0.73,17.65,0.56,7.69,0.17,50,0.17,1.37,59.38,5.53,30.23,4.8,0.56,0.21,8.79,2.14,1.2,11.41,64.29,1.93,46.67,4.12,82.29,2.19,54.9,10.42,68.72,0.26,16.67,14.01,8.93,0.04,0.43,0.04,0,0.04,100,0.26,0.6,35.71,0.81,52.63,0.09,50,0.73,0.17,1.2,46.43,,0,0,0,0,2,50
J. Bell,Viking,Viking,DMF,26,1200000,2027-12-31,27,2609,3,1.51,4,2.71,16.04,58.49,England,"England, New Zealand",right,182,77,no,9.76,7.83,72.25,1.48,41.86,0.24,0.32,0.24,3.86,5.1,0.9,4,0.14,0,0,1.69,0.1,3,0.1,0.05,0,0,33,1.14,24.24,9.091,0.14,1.62,42.55,0.55,37.5,1,41.38,0.21,1.07,48.39,4.62,47.76,0.9,0.76,0.14,37.67,0.21,1.24,53.81,85.64,16.32,69.98,6.35,95.65,23.94,93.66,47.91,90.86,4.31,43.2,19.24,34.67,0.09,1,0.07,0.03,0.28,75,0.41,8.69,74.6,3.1,62.22,0.48,42.86,1.1,0.72,8.59,73.09,,0.28,0,0,0.93,0,0
M. Tønnessen,KFUM,KFUM,LCB,21,0,2026-12-31,27,2464,0,1.67,1,0.35,16,64.61,Norway,Norway,left,189,70,no,11.18,7.45,67.65,6.03,67.88,0.37,0.44,0.33,5.77,6.95,0.88,5,0.18,0,0,0.44,0,0,0,0.06,0,0,11,0.4,18.18,0,0.04,0.88,29.17,0.84,26.09,0,0,0.04,0.22,50,1.06,48.28,0.77,1.02,0.04,49.35,0.55,0.47,66.77,88.79,23.05,79.87,6.28,97.09,30.43,94,61.73,92.49,4.2,46.09,18.94,38.28,0.01,0.26,0.04,0,0.04,0,0.07,9.83,81.41,1.31,30.56,0.22,16.67,0.26,0.26,10.56,70.24,,0,0,0,0,0,0
E. Gudmundsson,Brann,Brann,"RCMF, LCMF",21,0,2028-12-31,27,2159,5,3.35,5,2.32,18.05,50.81,Iceland,Iceland,right,175,73,no,7.3,6.63,64.78,1.04,28,0.08,0.14,0.13,2.92,4.99,0.79,1,0.04,0,0,2.42,0.21,5,0.21,0.14,0,0,39,1.63,30.77,12.821,0.21,1.63,15.38,0.63,6.67,0.92,22.73,0.13,2.54,63.93,7.8,45.45,3.29,1.88,0.13,27.39,0.42,1.5,37.56,76.36,9.21,56.11,8.55,95.61,11.67,81.43,33.85,81.16,2.17,46.15,16.28,29.11,0.1,0.79,0.17,0.04,0.21,20,0.5,3.88,66.67,2.71,40,0.42,20,1.33,0.17,4.34,64.42,,0,0,0,0.38,0,0
E. Kornvig,Brann,Brann,"DMF, RCMF",25,0,2027-12-31,27,2587,7,5.37,2,2.69,20,51.13,Denmark,Denmark,right,187,78,no,8.49,6.51,54.01,3.13,53.33,0.24,0.41,0.31,4.73,7.88,1.43,7,0.24,0,0,1.77,0.24,6,0.21,0.19,2,0.07,54,1.88,29.63,12.963,0.07,0.77,40.91,0.24,42.86,0.52,40,0.03,1.53,56.82,7.27,50.24,2.09,1.15,0.17,30.65,0.45,2.71,42.41,83.59,15.03,72.69,6.89,91.92,13.5,91.24,37.99,87.09,3.86,55.86,17.55,32.54,0.09,0.63,0.1,0,0.1,33.33,0.35,6.58,79.37,1.64,53.19,0.31,33.33,0.9,0.21,6.26,72.78,,0.14,0.07,50,0.42,1,100
E. Ødegaard,KFUM,KFUM,GK,26,350000,,27,2670,0,0,0,0,0.98,75.86,Norway,Norway,right,186,80,no,2.33,0.13,75,0.51,86.67,0,0,0,2.22,2.65,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,100,0.2,83.33,0,0,0.03,20.22,0.2,0.2,29.97,77.28,18.1,64.06,0.03,100,11.33,97.92,17.19,97.45,12.67,50.27,38.33,56.39,0,0,0,0,0,0,0,6.17,40.44,0.67,25,0.78,26.09,0.13,0,8.7,73.26,0.51,,,,0,0,0
J. de Boer,Bryne,Bryne,GK,25,250000,,27,2628,0,0,0,0,0.68,80,Netherlands,Netherlands,right,199,86,no,1.06,0.1,33.33,0.45,100,0,0,0,1.03,1.13,0.03,1,0.03,1,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,50,0,0,0.03,8.53,0.17,0.1,12.91,78.51,10.14,73.31,0,0,2.71,97.47,3.53,99.03,9.38,70.8,43.39,50.52,0,0,0,0,0,0,0,3.05,66.29,0.1,66.67,0.07,0,0,0,6.99,83.33,0.45,,,,0,0,0
A. Scriven,Bryne,Bryne,"LW, RW",27,200000,2026-12-31,27,2252,3,4.8,4,2.64,39.88,41.48,Kenya,"Kenya, Norway",right,190,83,no,10.23,8.55,55.61,10.63,40.23,0.08,0.09,0.16,5.4,5.95,2.28,6,0.24,0,0,2.88,0.12,3,0.12,0.19,0,0,36,1.44,41.67,8.333,0.16,1.48,43.24,0.76,36.84,0.64,56.25,0.16,3.56,44.94,14.75,35.23,2.52,0.84,0.32,17.42,2.16,2.4,29.33,74.66,7.75,60.31,8.43,90.52,5.67,71.83,26.78,77.46,1.2,43.33,13.67,21.39,0.11,0.96,0.04,0,0.08,50,0.52,2.12,54.72,2.08,59.62,0.32,50,0.8,0.68,4.4,59.09,,0,0,0,0,0,0
K. Høgh,Bodø / Glimt,Bodø / Glimt,"CF, AMF",24,0,2029-12-31,27,2087,17,17.5,5,1.8,16.9,37.5,Denmark,Denmark,right,186,76,no,1.98,1.77,53.66,4.1,55.79,0,0,0.04,1.03,1.62,1.21,0,0,0,0,1.6,0.73,14,0.6,0.75,5,0.22,73,3.15,42.47,23.288,0.22,0.22,40,0.13,66.67,0.09,0,0,0.47,36.36,5.99,20.86,5.95,0.3,0.04,8.24,1.77,0.78,13.45,80.13,2.24,65.38,4.79,90.09,2.93,76.47,12.98,81.4,0.3,57.14,12.82,6.24,0.08,0.52,0.09,0,0,0,0.39,0.86,70,0.47,81.82,0,0,1.29,0.04,1.21,42.86,,0,0,0,0,3,100
F. Bjørkan,Bodø / Glimt,Bodø / Glimt,LB,27,2300000,2029-07-31,27,2463,2,2.72,2,3.86,18.05,55.47,Norway,Norway,left,180,73,no,7.02,5.3,72.41,1.21,21.21,0,0,0.29,3.18,4.9,0.66,1,0.04,0,0,4.75,0.07,2,0.07,0.1,0,0,17,0.62,64.71,11.765,0.07,2.85,38.46,2.81,37.66,0,0,0.66,5.19,62.68,9.94,52.57,3.11,6.1,0.95,59.71,1.61,1.72,71.22,89.38,21.12,80.62,13.3,98.63,22.69,91.79,64.46,94.33,4.06,44.14,16.72,33.38,0.14,0.99,0,0.04,0,0,0.58,7.86,88.37,2.81,70.13,0.15,50,1.43,1.02,8.73,71.97,,0.04,0,0,0.26,0,0
