Player,Team,Team within selected timeframe,Position,Age,Market value,Contract expires,Matches played,Minutes played,Goals,xG,Assists,xA,Duels per 90,"Duels won, %",Birth country,Passport country,Foot,Height,Weight,On loan,Successful defensive actions per 90,Defensive duels per 90,"Defensive duels won, %",Aerial duels per 90,"Aerial duels won, %",Sliding tackles per 90,PAdj Sliding tackles,Shots blocked per 90,Interceptions per 90,PAdj Interceptions,Fouls per 90,Yellow cards,Yellow cards per 90,Red cards,Red cards per 90,Successful attacking actions per 90,Goals per 90,Non-penalty goals,Non-penalty goals per 90,xG per 90,Head goals,Head goals per 90,Shots,Shots per 90,"Shots on target, %","Goal conversion, %",Assists per 90,Crosses per 90,"Accurate crosses, %",Crosses from left flank per 90,"Accurate crosses from left flank, %",Crosses from right flank per 90,"Accurate crosses from right flank, %",Crosses to goalie box per 90,Dribbles per 90,"Successful dribbles, %",Offensive duels per 90,"Offensive duels won, %",Touches in box per 90,Progressive runs per 90,Accelerations per 90,Received passes per 90,Received long passes per 90,Fouls suffered per 90,Passes per 90,"Accurate passes, %",Forward passes per 90,"Accurate forward passes, %",Back passes per 90,"Accurate back passes, %",Lateral passes per 90,"Accurate lateral passes, %",Short / medium passes per 90,"Accurate short / medium passes, %",Long passes per 90,"Accurate long passes, %","Average pass length, m","Average long pass length, m",xA per 90,Shot assists per 90,Second assists per 90,Third assists per 90,Smart passes per 90,"Accurate smart passes, %",Key passes per 90,Passes to final third per 90,"Accurate passes to final third, %",Passes to penalty area per 90,"Accurate passes to penalty area, %",Through passes per 90,"Accurate through passes, %",Deep completions per 90,Deep completed crosses per 90,Progressive passes per 90,"Accurate progressive passes, %",Aerial duels per 90,Free kicks per 90,Direct free kicks per 90,"Direct free kicks on target, %",Corners per 90,Penalties taken,"Penalty conversion, %"
O. Casey,Blackpool,Blackpool,LCB,24,300000,2026-06-30,16,1609,0,0.26,1,0.07,14.32,64.84,England,England,right,188,78,no,9.56,5.54,77.78,5.09,63.74,0.17,0.21,0.78,5.09,6.42,0.89,2,0.11,0,0,0.06,0,0,0,0.01,0,0,3,0.17,0,0,0.06,0,0,0,0,0,0,0,0,0,0.78,42.86,0.56,0.06,0,21.59,0.39,0.5,35.63,88.54,11.13,73.37,2.18,94.87,18.74,97.01,32.61,92.45,3.02,46.3,19.8,34.72,0,0.06,0,0,0.06,100,0.06,1.96,48.57,0.28,40,0,0,0.11,0,3.97,53.52,,0,0,0,0,0,0
J. Brown,Blackpool,Blackpool,"RCMF, RB, LCMF",24,400000,2026-06-30,16,1392,1,0.71,2,0.66,13.45,50.96,England,England,right,181,72,no,8.66,4.98,55.84,3.62,58.93,0.19,0.25,0.45,5.69,7.27,0.91,4,0.26,0,0,0.97,0.06,1,0.06,0.05,0,0,12,0.78,33.33,8.333,0.13,0.84,30.77,0.06,0,0.78,33.33,0,0.84,53.85,2.07,31.25,0.71,0.45,0.06,18.17,0.65,0.39,29.74,71.96,13.38,58.94,4.66,91.67,8.15,80.95,23.79,81.25,5.17,36.25,20.64,37.27,0.04,0.52,0.06,0,0,0,0.19,5.82,53.33,1.62,28,0.19,33.33,0.26,0.13,6.27,58.76,,0.13,0.06,100,0.26,0,0
C. Webster,Burton Albion,Burton Albion,"LCMF, RCMF",21,500000,2027-06-30,16,1539,4,3.29,3,3.66,16.55,40.64,England,"England, Republic of Ireland",right,177,67,no,5.15,4.68,52.5,2.22,28.95,0,0,0.06,2.69,3.51,0.94,1,0.06,0,0,2.28,0.23,4,0.23,0.19,0,0,51,2.98,19.61,7.843,0.18,1.52,23.08,1.17,20,0.29,40,0.23,2.98,45.1,7.31,40,2.28,1.58,0.23,19.24,0.18,1.35,30.12,77.28,10.18,59.2,7.08,95.04,8.6,82.99,25.67,84.74,2.98,39.22,18.38,28.37,0.21,1.29,0,0,0.06,0,0.18,4.56,66.67,2.4,43.9,0.35,33.33,0.7,0.35,4.5,75.32,,2.69,0.29,0,2.87,0,0
J. Beesley,Burton Albion,Burton Albion,CF,28,300000,,16,1574,5,6.95,2,1.21,30.76,37.36,England,England,right,188,76,no,5.09,2.69,70.21,14.41,43.65,0.17,0.22,0.17,3.03,3.95,1.72,2,0.11,0,0,0.74,0.29,3,0.17,0.4,2,0.11,31,1.77,29.03,16.129,0.11,0.06,0,0,0,0.06,0,0,0.8,28.57,6,24.76,3.6,0.34,0,8.63,2.17,1.43,14.12,68.42,2.74,47.92,4.06,84.51,2.97,71.15,13.78,69.71,0.29,20,12.13,8.42,0.07,0.51,0.06,0,0,0,0.29,1.14,45,0.51,55.56,0,0,0.57,0,1.03,44.44,,0,0,0,0,2,100
J. Wareham,Exeter City,Exeter City,CF,22,100000,,16,1178,5,3.59,1,0.45,24.91,28.83,England,England,right,177,73,no,3.74,3.97,46.15,10.01,27.48,0.46,0.63,0.15,1.45,1.99,2.6,3,0.23,0,0,1.07,0.38,4,0.31,0.27,0,0,16,1.22,43.75,31.25,0.08,0.38,20,0.15,0,0.23,33.33,0.08,0.46,100,5.35,25.71,1.99,0.15,0,9.32,2.52,0.99,14.44,67.72,2.75,55.56,4.81,77.78,3.06,62.5,13.52,70.62,0.53,28.57,14.1,11.37,0.03,0.46,0,0,0,0,0.23,1.15,53.33,0.38,60,0.08,0,0.38,0,1.38,38.89,,0,0,0,0,1,100
J. Whitworth,Exeter City,Exeter City,GK,21,1000000,2027-06-30,16,1600,0,0,0,0,0.51,88.89,England,England,right,179,70,yes,2.31,0,0,0.34,83.33,0,0,0,2.31,3.24,0,1,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17,100,0,0,0,24.3,0.11,0.28,36.45,86.88,16.43,72.95,0,0,16.65,98.99,24.64,98.86,11.76,62.2,30.24,52.33,0,0,0,0,0,0,0,4.28,60.53,0.51,33.33,0.17,33.33,0.17,0,8.89,73.42,0.34,,,,0,0,0
E. Brierley,Exeter City,Exeter City,"LCMF, RCMF",21,300000,2026-06-30,16,1532,0,0.68,1,1.36,9.4,49.38,England,England,right,173,71,yes,7.28,4.93,61.9,1.35,21.74,0.18,0.24,0.18,4.05,5.58,0.59,2,0.12,0,0,1.35,0,0,0,0.04,0,0,11,0.65,9.09,0,0.06,1.82,45.16,0.7,66.67,1.06,27.78,0.18,0.41,71.43,1.64,42.86,0.47,0.7,0.12,32.02,0.41,0.53,49.29,77.23,16.63,61.48,7.93,88.89,18.27,83.6,39.36,85.22,8.46,45.14,22.01,41.42,0.08,0.65,0.06,0.12,0.23,75,0.35,9.58,58.9,3.88,53.03,1,29.41,1.12,0.82,10.1,67.44,,0.29,0,0,1.17,0,0
I. Niskanen,Exeter City,Exeter City,"RWB, RW, LWB",28,325000,,16,1600,0,1.5,3,2.22,14.34,47.06,Finland,Finland,right,177,78,no,7.82,5.57,63.64,2.93,26.92,0.39,0.55,0.17,3.88,5.45,0.9,2,0.11,0,0,2.93,0,0,0,0.08,0,0,11,0.62,27.27,0,0.17,3.6,37.5,1.01,44.44,2.59,34.78,0.56,2.08,67.57,3.83,45.59,1.86,1.35,0.28,15.92,2.03,0.39,23.51,72.49,5.46,61.86,5.85,91.35,7.26,70.54,18.84,80.6,1.24,50,17.61,27.61,0.12,0.79,0.06,0,0,0,0.56,1.29,78.26,2.64,44.68,0,0,0.34,1.35,3.83,73.53,,0,0,0,0,0,0
J. McMillan,Exeter City,Exeter City,"RCMF, RWB, LB",27,350000,2026-06-30,16,1509,0,0.75,0,0.46,10.74,49.44,Scotland,Scotland,right,183,77,no,6.56,6.2,64.42,1.49,20,0.06,0.08,0.12,2.5,3.5,0.42,2,0.12,0,0,0.66,0,0,0,0.04,0,0,5,0.3,40,0,0,0.54,44.44,0.12,50,0.42,42.86,0.06,0.24,100,1.49,28,1.01,0.6,0.12,23.92,0.78,0.18,33.04,83.03,10.5,69.32,6.86,93.91,9.18,87.66,29.52,87.07,3.04,49.02,17.21,31.05,0.03,0.36,0.06,0.06,0.06,100,0.36,3.82,59.38,0.89,40,0.36,16.67,0.48,0.24,5.25,57.95,,0.06,0,0,0,0,0
J. Fitzwater,Exeter City,Exeter City,"CB, RCB",28,375000,,16,1600,1,0.28,1,0.6,15.13,63.2,England,England,right,188,78,no,10.97,5.51,74.49,5.4,52.08,0.17,0.24,0.84,6.69,9.39,0.62,4,0.23,0,0,0.17,0.06,1,0.06,0.02,1,0.06,7,0.39,14.29,14.286,0.06,0.17,33.33,0,0,0.11,50,0.11,0.11,50,0.96,52.94,0.73,0.17,0,32.01,0,0.73,49.44,87.37,20.03,75.56,3.32,98.31,20.19,95.54,42.36,92.43,6.98,57.26,20.89,39.02,0.03,0.17,0,0,0.06,0,0.17,4.28,65.79,0.56,50,0.45,37.5,0.39,0.06,8.27,62.59,,0,0,0,0,0,0
