Player,Team,Team within selected timeframe,Position,Age,Market value,Contract expires,Matches played,Minutes played,Goals,xG,Assists,xA,Duels per 90,"Duels won, %",Birth country,Passport country,Foot,Height,Weight,On loan,Successful defensive actions per 90,Defensive duels per 90,"Defensive duels won, %",Aerial duels per 90,"Aerial duels won, %",Sliding tackles per 90,PAdj Sliding tackles,Shots blocked per 90,Interceptions per 90,PAdj Interceptions,Fouls per 90,Yellow cards,Yellow cards per 90,Red cards,Red cards per 90,Successful attacking actions per 90,Goals per 90,Non-penalty goals,Non-penalty goals per 90,xG per 90,Head goals,Head goals per 90,Shots,Shots per 90,"Shots on target, %","Goal conversion, %",Assists per 90,Crosses per 90,"Accurate crosses, %",Crosses from left flank per 90,"Accurate crosses from left flank, %",Crosses from right flank per 90,"Accurate crosses from right flank, %",Crosses to goalie box per 90,Dribbles per 90,"Successful dribbles, %",Offensive duels per 90,"Offensive duels won, %",Touches in box per 90,Progressive runs per 90,Accelerations per 90,Received passes per 90,Received long passes per 90,Fouls suffered per 90,Passes per 90,"Accurate passes, %",Forward passes per 90,"Accurate forward passes, %",Back passes per 90,"Accurate back passes, %",Lateral passes per 90,"Accurate lateral passes, %",Short / medium passes per 90,"Accurate short / medium passes, %",Long passes per 90,"Accurate long passes, %","Average pass length, m","Average long pass length, m",xA per 90,Shot assists per 90,Second assists per 90,Third assists per 90,Smart passes per 90,"Accurate smart passes, %",Key passes per 90,Passes to final third per 90,"Accurate passes to final third, %",Passes to penalty area per 90,"Accurate passes to penalty area, %",Through passes per 90,"Accurate through passes, %",Deep completions per 90,Deep completed crosses per 90,Progressive passes per 90,"Accurate progressive passes, %",Conceded goals,Conceded goals per 90,Shots against,Shots against per 90,Clean sheets,"Save rate, %",xG against,xG against per 90,Prevented goals,Prevented goals per 90,Back passes received as GK per 90,Exits per 90,Aerial duels per 90,Free kicks per 90,Direct free kicks per 90,"Direct free kicks on target, %",Corners per 90,Penalties taken,"Penalty conversion, %"
B. van Rooij,Twente,Twente,RB,24,2000000,2028-06-30,36,3486,1,1.63,6,3.74,14.35,58.45,Netherlands,Netherlands,right,174,72,no,8.57,6.12,70.46,2.58,49,0.13,0.17,0.23,4.13,5.46,0.65,1,0.03,0,0,2.35,0.03,1,0.03,0.04,0,0,23,0.59,21.74,4.348,0.15,3.18,39.02,0.05,0,3.1,39.17,0.62,1.37,69.81,3.61,51.43,0.75,1.81,0.59,33.1,0.96,0.83,47.19,80.8,16.73,72.07,6.92,95.9,17.4,83.53,40.02,86.84,4.1,53.46,19.97,35.45,0.1,0.72,0.05,0.03,0.03,100,0.41,5.5,73.24,3.3,46.88,0.28,27.27,0.75,1.21,11.02,70.96,0,,0,,0,0,0,0,,,1.65,,,0,0,0,0,0,0
M. Vlap,Al Ahli,Twente,"LAMF, LDMF, RDMF",28,3000000,,36,2813,5,4.49,9,6.74,16.32,49.22,Netherlands,Netherlands,right,190,81,no,7.71,6.05,64.55,1.92,53.33,0.06,0.08,0.26,3.74,4.95,0.7,3,0.1,0,0,2.24,0.16,5,0.16,0.14,0,0,50,1.6,30,10,0.29,1.76,49.09,1.06,51.52,0.64,45,0.35,1.73,42.59,5.82,31.87,2.43,1.15,0.03,39.32,0.67,0.83,53.05,87.09,15.26,74.42,10.17,96.23,19.2,91.5,47.48,90.7,3.84,60,17.82,32.71,0.22,1.76,0.1,0,0.35,45.45,0.48,7.71,78.01,3.55,56.76,0.9,32.14,1.73,0.77,8.19,78.91,0,,0,,0,0,0,0,,,0.58,,,0.93,0.13,0,2.69,0,0
P. Koopmeiners,AZ,AZ,"RDMF, LDMF",25,1800000,2028-06-30,36,3196,1,1.7,7,6.16,17.43,53.47,Netherlands,Netherlands,right,185,78,no,11.04,8.79,62.82,3.52,52,0.08,0.1,0.31,5.43,6.73,1.58,4,0.11,0,0,0.73,0.03,1,0.03,0.05,0,0,24,0.68,29.17,4.167,0.2,1.15,39.02,0.59,33.33,0.51,44.44,0.17,0.45,12.5,2.34,27.71,0.59,0.82,0.06,33.29,0.54,0.51,47.65,84.16,15.71,70.43,7.55,95.9,18.33,90.94,42.21,88.66,4.39,51.92,18.63,36.71,0.17,1.04,0.03,0.08,0.08,33.33,0.34,8.03,73.68,2.34,51.81,0.59,28.57,0.82,0.45,7.41,74.9,0,,0,,0,0,0,0,,,0.87,,,0.56,0.11,25,3.18,0,0
A. Verschueren,Twente,Twente,AMF,28,2700000,2028-06-30,36,2328,1,4.68,2,2.59,17.24,44.62,Belgium,Belgium,right,185,73,no,7.38,5.95,54.55,3.94,43.14,0.77,0.98,0.08,3.36,4.26,1.66,6,0.23,0,0,1.35,0.04,1,0.04,0.18,0,0,48,1.86,22.92,2.083,0.08,1.31,29.41,0.43,18.18,0.89,34.78,0.04,1.01,53.85,3.29,34.12,3.29,0.81,0.15,16.66,1.31,0.54,25.52,73.64,6.88,62.92,5.1,85.61,7.35,74.74,22.04,78.95,2.2,45.61,16.99,23.69,0.1,0.89,0,0.04,0,0,0.39,3.52,64.84,1.59,65.85,0.08,100,1.24,0.39,3.75,70.1,0,,0,,0,0,0,0,,,0.15,,,0.04,0.04,0,0.04,0,0
S. Steijn,Feyenoord,Twente,AMF,23,10000000,2028-06-30,35,3187,27,18.05,5,4.28,11.07,36.73,Netherlands,Netherlands,right,173,61,no,3.16,2.6,60.87,1.89,26.87,0.17,0.23,0.17,1.41,1.9,0.51,3,0.08,0,0,2.26,0.76,20,0.56,0.51,4,0.11,98,2.77,46.94,27.551,0.14,0.85,40,0.31,54.55,0.51,33.33,0.17,1.07,47.37,4.38,29.03,3.11,0.73,0.06,18.98,1.21,0.42,24.31,79.33,6.98,70.85,5.56,94.42,7.26,77.04,21.38,83.36,2.12,54.67,17.52,34.66,0.12,0.79,0.06,0.03,0.25,44.44,0.51,3.28,69.83,1.86,53.03,0.62,27.27,1.3,0.34,3.42,65.29,0,,0,,0,0,0,0,,,0.14,,,0.31,0.25,33.33,0.28,7,100
J. Kramer,Go Ahead Eagles,Go Ahead Eagles,LCB,29,1200000,2028-06-30,34,3323,0,2.82,2,1.5,12.49,58.79,Netherlands,Netherlands,left,187,76,no,7.5,3.6,69.92,4.93,54.4,0.08,0.1,0.7,4.9,6.23,0.7,2,0.05,0,0,0.49,0,0,0,0.08,0,0,21,0.57,33.33,0,0.05,0.19,42.86,0.16,33.33,0.03,100,0,0.3,72.73,1.3,41.67,0.87,1.03,0.03,45.04,0.62,0.46,62.35,89.97,23.35,80.39,6.66,99.19,26.24,96.28,55.98,93.71,6.18,57.46,20.39,39.69,0.04,0.22,0,0.05,0.03,0,0.14,7.5,76.53,0.87,62.5,0.49,38.89,0.46,0.11,10.48,73.13,0,,0,,0,0,0,0,,,4.2,,,0,0,0,0,0,0
M. Deijl,Go Ahead Eagles,Go Ahead Eagles,RB,28,1200000,,34,3337,4,4.81,2,2.24,13.03,55.49,Netherlands,Netherlands,right,181,72,no,6.47,5.56,57.77,2.62,48.45,0.16,0.21,0.35,3.1,3.93,1,2,0.05,0,0,1.24,0.11,2,0.05,0.13,0,0,31,0.84,41.94,12.903,0.05,1.7,22.22,0.03,100,1.65,21.31,0.35,0.67,72,2.72,59.41,1.51,0.76,0.11,26.89,1.62,1.73,35.06,76.92,14.51,64.31,6.26,96.55,10.38,83.64,28.16,86.88,5.31,40.61,21.54,39.7,0.06,0.3,0,0,0.05,50,0.16,6.26,60.78,1.83,32.35,0.35,38.46,0.46,0.43,6.88,63.92,0,,0,,0,0,0,0,,,1.35,,,0.05,0.05,50,0,2,100
V. Edvardsen,Go Ahead Eagles,Go Ahead Eagles,"CF, AMF",29,800000,2028-06-30,34,2936,8,11.77,5,4.54,14.41,31.91,Sweden,Sweden,right,185,87,no,2.45,2.85,53.76,2.54,18.07,0.12,0.16,0.09,0.8,1.01,1.23,4,0.12,0,0,2.02,0.25,8,0.25,0.36,0,0,62,1.9,38.71,12.903,0.15,1.87,24.59,0.74,20.83,1.1,25,0.34,1.23,57.5,5.3,28.32,3.77,0.89,0.18,17.29,2.18,0.58,22.19,70.44,5.24,55.56,4.9,90.63,7.14,70.82,18.67,76.35,1.72,55.36,17.04,23.4,0.14,1.04,0.09,0,0.25,50,0.55,2.24,68.49,2.73,47.19,0.37,33.33,1.47,0.52,3.31,74.07,0,,0,,0,0,0,0,,,0.12,,,0,0,0,0.12,0,0
A. García MacNulty,PEC Zwolle,PEC Zwolle,LCB,22,1000000,2026-06-30,34,3324,1,2.44,0,0.84,11.45,59.34,Spain,"Spain, Republic of Ireland",left,187,76,no,7.96,4.06,67.33,3.9,51.39,0.35,0.43,0.7,4.87,5.95,0.89,2,0.05,0,0,0.35,0.03,1,0.03,0.07,0,0,19,0.51,15.79,5.263,0,0.27,40,0.27,40,0,0,0.05,0.16,83.33,0.73,51.85,0.65,1.06,0.16,37.8,0.35,0.43,53.18,86.86,22.09,74.88,3.71,97.81,22.66,96.18,45.16,93.65,7.77,48.78,21.49,39.08,0.02,0.11,0.03,0.03,0.08,33.33,0.05,7.15,65.15,0.87,37.5,0.49,27.78,0.19,0.11,9.77,68.7,0,,0,,0,0,0,0,,,2.68,,,0,0,0,0,0,0
D. Mbayo,PEC Zwolle,PEC Zwolle,"RAMF, LAMF, RW",23,500000,2026-06-30,34,2231,4,3.64,6,2.98,20.61,42.47,Belgium,"Belgium, Congo DR",left,175,65,no,4.11,4.52,60.71,0.89,40.91,0.08,0.1,0,1.29,1.59,0.89,2,0.08,0,0,4.2,0.16,4,0.16,0.15,0,0,28,1.13,46.43,14.286,0.24,1.86,26.09,0.4,10,1.41,31.43,0.32,6.21,49.35,13.23,37.8,3.59,5.2,0.65,19.57,1.69,1.65,23.03,79.68,4.07,75.25,7.54,91.98,5.57,68.12,20.86,85.3,0.4,30,14.74,10.19,0.12,0.89,0.12,0.12,0.24,50,0.4,1.29,65.63,2.18,55.56,0.32,37.5,1.41,0.52,2.9,72.22,0,,0,,0,0,0,0,,,0.08,,,0.04,0,0,0,0,0
