Player,Team,Team within selected timeframe,Position,Age,Market value,Contract expires,Matches played,Minutes played,Goals,xG,Assists,xA,Duels per 90,"Duels won, %",Birth country,Passport country,Foot,Height,Weight,On loan,Successful defensive actions per 90,Defensive duels per 90,"Defensive duels won, %",Aerial duels per 90,"Aerial duels won, %",Sliding tackles per 90,PAdj Sliding tackles,Shots blocked per 90,Interceptions per 90,PAdj Interceptions,Fouls per 90,Yellow cards,Yellow cards per 90,Red cards,Red cards per 90,Successful attacking actions per 90,Goals per 90,Non-penalty goals,Non-penalty goals per 90,xG per 90,Head goals,Head goals per 90,Shots,Shots per 90,"Shots on target, %","Goal conversion, %",Assists per 90,Crosses per 90,"Accurate crosses, %",Crosses from left flank per 90,"Accurate crosses from left flank, %",Crosses from right flank per 90,"Accurate crosses from right flank, %",Crosses to goalie box per 90,Dribbles per 90,"Successful dribbles, %",Offensive duels per 90,"Offensive duels won, %",Touches in box per 90,Progressive runs per 90,Accelerations per 90,Received passes per 90,Received long passes per 90,Fouls suffered per 90,Passes per 90,"Accurate passes, %",Forward passes per 90,"Accurate forward passes, %",Back passes per 90,"Accurate back passes, %",Lateral passes per 90,"Accurate lateral passes, %",Short / medium passes per 90,"Accurate short / medium passes, %",Long passes per 90,"Accurate long passes, %","Average pass length, m","Average long pass length, m",xA per 90,Shot assists per 90,Second assists per 90,Third assists per 90,Smart passes per 90,"Accurate smart passes, %",Key passes per 90,Passes to final third per 90,"Accurate passes to final third, %",Passes to penalty area per 90,"Accurate passes to penalty area, %",Through passes per 90,"Accurate through passes, %",Deep completions per 90,Deep completed crosses per 90,Progressive passes per 90,"Accurate progressive passes, %",Conceded goals,Conceded goals per 90,Shots against,Shots against per 90,Clean sheets,"Save rate, %",xG against,xG against per 90,Prevented goals,Prevented goals per 90,Back passes received as GK per 90,Exits per 90,Aerial duels per 90,Free kicks per 90,Direct free kicks per 90,"Direct free kicks on target, %",Corners per 90,Penalties taken,"Penalty conversion, %"
M. Hinoke,TOP Oss,TOP Oss,"LAMF, LWF, LCMF",20,0,2027-06-30,37,2321,2,1.51,1,2.07,23.54,43.99,Netherlands,"Netherlands, Indonesia",unknown,0,0,no,6.59,7.21,53.76,2.09,33.33,0.27,0.3,0.08,2.44,2.71,1.9,7,0.27,0,0,2.95,0.08,2,0.08,0.06,0,0,18,0.7,50,11.111,0.04,1.36,31.43,1.09,35.71,0.27,14.29,0.35,4.34,50,11.01,41.9,1.63,3.18,0.5,13.8,1.43,1.59,22.53,74.87,7.17,64.32,5,91.47,6.28,77.78,19.58,80.2,1.63,47.62,17.5,25.33,0.08,0.7,0,0,0.27,0,0.35,2.91,68,1.98,39.22,0.47,8.33,0.85,0.47,4.11,67.92,0,,0,,0,0,0,0,,,0.08,,,0.58,0.04,100,0.97,0,0
T. Mercera,Groningen,Cambuur,RB,21,0,2029-06-30,37,2930,3,2.91,1,1.9,19.41,51.9,Netherlands,Netherlands,unknown,0,0,no,10.41,8.63,65.84,3.13,53.92,0.43,0.59,0.37,4.3,5.95,1.44,4,0.12,0,0,1.47,0.09,3,0.09,0.09,0,0,16,0.49,37.5,18.75,0.03,1.29,45.24,0.25,37.5,1.01,48.48,0.22,1.32,51.16,4.88,36.48,1.14,1.11,0.06,23.84,1.04,0.4,35.26,84.06,11.33,69.38,7.59,95.14,10.9,90.42,31.95,87.6,2.12,52.17,18.32,28.66,0.06,0.37,0.03,0,0.03,100,0.22,2.89,69.15,1.14,59.46,0.03,0,0.4,0.58,5.47,56.74,0,,0,,0,0,0,0,,,2.06,,,0,0,0,0,0,0
R. Balk,Cambuur,Cambuur,"CF, RWF, RAMF",24,500000,,37,3260,17,14.7,2,4.66,20.26,47.41,Netherlands,Netherlands,right,176,65,no,5.85,5.19,62.77,3.78,35.04,0.44,0.61,0.11,2.15,2.97,1.3,8,0.22,0,0,3.67,0.47,17,0.47,0.41,5,0.14,82,2.26,39.02,20.732,0.06,2.73,22.22,0.41,40,2.26,18.29,0.33,3.59,59.23,8.03,49.14,4.56,2.26,0.36,14.71,2.4,1.96,20.26,67.98,4.56,56.97,5.6,93.1,5.38,57.44,17.03,76.18,0.63,43.48,17.04,18.17,0.13,0.99,0.03,0.06,0.17,33.33,0.47,1.41,52.94,2.21,32.5,0.19,14.29,0.97,0.5,2.51,65.93,0,,0,,0,0,0,0,,,0.17,,,0,0,0,0,0,0
T. Jansen,Cambuur,Cambuur,GK,23,450000,,37,3578,0,0.16,0,0,0.65,88.46,Netherlands,Netherlands,right,192,75,no,1.81,0.03,0,0.4,87.5,0,0,0,1.81,2.47,0,0,0,0,0,0.03,0,0,0,0,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0,0.03,100,0.18,100,0.05,0,0,25.96,0.18,0.23,34.16,83.21,19.24,71.9,0.03,100,13.48,97.76,20.02,97.99,14.14,62.28,32.11,47.72,0,0,0.03,0.03,0,0,0,3.24,40.31,0.33,7.69,0.43,17.65,0,0,10.46,74.04,41,1.03,136,3.42,15,69.85,41.73,1.05,0.73,0.018,0,1.53,0.4,,,,0,0,0
H. Veerman,Volendam,Volendam,CF,34,450000,2026-06-30,36,3091,24,19.8,8,5.36,19.07,37.4,Netherlands,Netherlands,right,201,90,no,2.27,1.6,65.45,6.87,44.07,0.03,0.04,0.09,1.19,1.45,0.79,1,0.03,0,0,2.01,0.7,23,0.67,0.58,5,0.15,96,2.8,45.83,25,0.23,0.35,41.67,0.06,50,0.26,33.33,0.09,0.99,50,7.08,25.93,4.37,0.29,0.06,8.76,1.89,0.82,13.42,70.5,3.17,48.62,3.41,86.32,3.87,75.19,11.97,73.24,1.11,50,16.71,26.36,0.16,0.9,0.09,0,0.26,33.33,0.52,1.69,55.17,1.22,54.76,0.29,30,0.99,0.15,1.54,73.58,0,,0,,0,0,0,0,,,0.09,,,0,0,0,0,1,100
S. Fini,Genoa,Excelsior,"LAMF, LW, LWF",19,0,,36,2252,4,4.21,2,3.62,28.17,43.55,Italy,"Italy, Côte d'Ivoire",left,178,66,no,5.95,6.83,59.06,1.36,32.35,0,0,0.04,1.92,2.63,1.76,2,0.08,0,0,5.87,0.16,4,0.16,0.17,0,0,32,1.28,43.75,12.5,0.08,3.56,33.71,2.6,26.15,0.76,57.89,0.56,7.83,51.02,17.54,40.09,3.56,4.8,0.8,18.3,1.8,1.56,26.38,76.21,4.84,57.02,8.31,93.75,8.19,71.71,21.98,84.55,1.04,38.46,17.22,17.41,0.14,0.96,0,0,0.24,50,0.44,2.2,58.18,2.84,45.07,0.16,50,0.96,1.12,3.32,77.11,0,,0,,0,0,0,0,,,0.24,,,0.08,0,0,0.32,0,0
A. Allemeersch,Belisia Bilzen,TOP Oss,"CF, LDMF, LCMF",24,275000,,36,3004,4,7.87,1,0.61,19.59,47.09,Belgium,Belgium,right,183,75,no,7.25,4.79,60,5.9,54.31,0.06,0.07,0.3,4.31,4.74,1.56,3,0.09,0,0,1.02,0.12,2,0.06,0.24,1,0.03,46,1.38,28.26,8.696,0.03,0.57,36.84,0.15,40,0.42,35.71,0.06,0.72,58.33,5.36,36.31,2.01,0.93,0.15,10.61,1.11,1.14,21.87,75.34,7.46,62.25,4.7,91.08,5.93,79.29,19.53,79.14,1.8,45,17.35,28.5,0.02,0.3,0,0,0.06,0,0.21,3.48,64.66,0.6,40,0.12,0,0.21,0.21,3.6,60,0,,0,,0,0,0,0,,,0.18,,,0,0,0,0,2,100
B. Burgering,Almere City,Den Bosch,"RWF, RAMF, RW",24,300000,2026-06-30,36,3407,9,10.68,8,10.07,24.57,46.99,Netherlands,Netherlands,left,174,65,no,5.39,6.87,58.85,0.77,20.69,0,0,0.03,1.35,1.52,0.9,3,0.08,0,0,8.48,0.24,9,0.24,0.28,0,0,114,3.01,39.47,7.895,0.21,6,34.36,0.55,23.81,5.44,35.44,1.43,9.56,54.14,14.34,45.67,3.78,4.62,1.03,15.29,3.01,0.79,20.95,63.3,4.62,58.29,4.86,88.59,8.32,55.87,13.79,76.44,1.45,50.91,21.53,32.2,0.27,1.53,0.08,0.08,0.16,33.33,0.9,1.8,52.94,4.83,45.36,0.32,33.33,1.14,2.19,4.75,75.56,0,,0,,0,0,0,0,,,0.13,,,0.63,0.16,66.67,2.72,0,0
D. Warmerdam,,De Graafschap,"RDMF, RCMF, AMF",23,500000,,36,2752,5,5.34,2,1.73,16.74,50.59,Netherlands,Netherlands,right,174,64,no,8.24,6.18,62.43,3.04,40.86,1.37,1.8,0.29,3.01,3.94,1.24,7,0.23,0,0,1.7,0.16,5,0.16,0.17,1,0.03,46,1.5,43.48,10.87,0.07,0.78,41.67,0.13,0,0.62,52.63,0.13,0.98,70,5.13,49.04,2.62,1.08,0.1,28.91,0.65,1.37,41.47,84.31,12.92,71.14,7.13,96.33,14.06,90.23,37.71,87.25,3.04,56.99,17.15,31.46,0.06,0.75,0,0.03,0.13,25,0.29,6.25,75.39,1.73,49.06,0.36,54.55,0.85,0.33,6.31,71.5,0,,0,,0,0,0,0,,,0.49,,,0,0,0,0.2,0,0
R. Seuntjens,Lommel SK,De Graafschap,CF,36,75000,,36,1993,5,6.59,1,3.45,27.73,35.18,Netherlands,Netherlands,right,194,93,no,3.25,3.03,53.73,6.28,47.48,0.09,0.12,0.09,1.54,2.11,1.31,5,0.23,0,0,1.4,0.23,2,0.09,0.3,0,0,31,1.4,32.26,16.129,0.05,0.77,35.29,0.41,33.33,0.27,16.67,0.05,0.72,56.25,12.69,23.13,4.24,0.18,0,17.34,2.26,1.81,29.71,73.4,7.72,63.16,6.28,84.17,9.08,73.63,26.69,75.3,2.3,62.75,16.43,22.74,0.16,1.31,0.05,0.09,0.5,54.55,0.45,3.79,69.05,2.08,54.35,0.59,53.85,1.99,0.18,3.61,81.25,0,,0,,0,0,0,0,,,0,,,0.05,0.05,0,0,3,100
